%310
@RELATION PLCRSNT00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE mWIG40 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
108,2520.54,43364.70,43850.06,2695.55,6569571.45,801.45,944.83,1.43,1.45
109,2522.32,43447.75,43993.98,2685.57,1843221.43,221.43,263.76,1.45,1.43
110,?,?,?,?,?,?,?,1.43,?
111,?,?,?,?,?,?,?,?,?
112,2499.84,43360.30,43892.82,2660.28,1288271.45,341.45,184.59,?,1.45
113,2471.39,43159.57,43707.88,2624.40,2163741.43,301.43,307.63,1.45,1.43
114,2472.28,43356.73,43908.95,2636.70,6388901.43,451.43,900.91,1.43,1.43
115,2492.91,43482.18,44027.03,2658.57,2802961.44,651.44,396.55,1.43,1.44
116,2520.03,43665.21,44226.06,2669.93,865511.44,381.44,123.87,1.44,1.44
117,?,?,?,?,?,?,?,1.44,?
118,?,?,?,?,?,?,?,?,?
119,2537.81,43882.16,44420.22,2685.14,1336651.44,351.44,191.17,?,1.44
120,2550.91,44162.18,44653.34,2704.84,611931.43,301.43,86.16,1.44,1.43
121,?,?,?,?,?,?,?,1.43,?
122,2543.60,43991.51,44466.89,2695.22,233291.41,101.41,32.84,?,1.41
123,?,?,?,?,?,?,?,1.41,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,2568.68,44541.73,45060.80,2714.72,397791.44,221.44,56.27,?,1.44
127,2587.84,44742.22,45244.29,2733.96,71409661.50,4811.50,10465.32,1.44,1.50
128,2610.73,45117.94,45647.76,2752.14,5124021.48,1491.48,769.00,1.50,1.48
129,2630.10,44943.16,45475.08,2760.20,12950041.46,991.46,1891.70,1.48,1.46
130,2654.43,44895.35,45408.06,2769.85,24207561.46,761.46,3513.27,1.46,1.46
131,?,?,?,?,?,?,?,1.46,?
132,?,?,?,?,?,?,?,?,?
133,2678.95,45207.84,45746.01,2790.62,22410691.44,831.44,3251.00,?,1.44
134,2713.50,45771.11,46336.62,2822.41,5642271.43,901.43,808.80,1.44,1.43
135,2720.73,46102.42,46676.61,2848.38,3164771.44,631.44,456.38,1.43,1.44
136,2740.12,45992.03,46581.16,2871.70,3202871.45,591.45,458.64,1.44,1.45
137,2751.78,46078.68,46646.58,2885.19,37989341.48,1591.48,5525.71,1.45,1.48
138,?,?,?,?,?,?,?,1.48,?
139,?,?,?,?,?,?,?,?,?
140,2788.61,46041.35,46615.31,2921.95,10345741.50,1171.50,1543.57,?,1.50
141,2759.55,45851.80,46439.10,2893.12,38169601.51,811.51,5704.49,1.50,1.51
142,2771.55,45933.66,46529.96,2912.70,6314271.51,1011.51,954.98,1.51,1.51
143,2756.32,45687.76,46311.26,2894.53,22029771.50,911.50,3282.81,1.51,1.50
144,2776.52,46145.44,46783.61,2929.62,23247301.50,751.50,3478.44,1.50,1.50
145,?,?,?,?,?,?,?,1.50,?
146,?,?,?,?,?,?,?,?,?
147,2828.89,47277.10,47957.54,2976.83,10672681.59,2811.59,1666.11,?,1.59
148,2829.62,47579.87,48258.02,2997.81,4771201.56,1661.56,753.04,1.59,1.56
149,2809.70,47476.64,48138.07,3000.58,4512331.55,921.55,699.12,1.56,1.55
150,?,?,?,?,?,?,?,1.55,?
151,2812.75,47806.34,48503.87,2994.25,2215401.53,821.53,339.42,?,1.53
152,?,?,?,?,?,?,?,1.53,?
153,?,?,?,?,?,?,?,?,?
154,2796.00,47175.79,47868.36,2970.24,4073191.55,1181.55,623.57,?,1.55
155,2837.22,47620.68,48323.88,2998.79,8629141.59,2231.59,1350.93,1.55,1.59
156,2888.79,47805.94,48513.29,3026.87,20220321.75,4441.75,3370.87,1.59,1.75
157,2875.78,47573.66,48259.19,3020.15,16635691.74,5091.74,2959.75,1.75,1.74
158,2886.30,48209.65,48918.37,3044.38,16211621.66,3651.66,2731.44,1.74,1.66
159,?,?,?,?,?,?,?,1.66,?
160,?,?,?,?,?,?,?,?,?
161,2904.56,48495.01,49207.65,3065.91,6205801.67,1741.67,1039.63,?,1.67
162,2931.48,48324.52,49050.96,3074.89,12466501.67,1391.67,2057.47,1.67,1.67
163,2943.65,48383.93,49098.70,3098.83,6400631.70,2291.70,1092.09,1.67,1.70
164,2925.31,48152.82,48890.47,3089.32,4079551.68,1091.68,684.32,1.70,1.68
165,2942.25,48273.42,49057.66,3092.65,5364171.65,1271.65,894.05,1.68,1.65
166,?,?,?,?,?,?,?,1.65,?
167,?,?,?,?,?,?,?,?,?
168,2956.40,48131.61,48917.56,3100.24,9531611.67,881.67,1573.58,?,1.67
169,2979.55,48119.72,48891.04,3120.39,12824311.66,1951.66,2150.30,1.67,1.66
170,2974.95,47743.10,48509.84,3122.21,15110121.67,1651.67,2507.74,1.66,1.67
171,2905.31,45870.00,46587.68,3038.18,13076211.57,2471.57,2078.57,1.67,1.57
172,2844.16,44732.92,45456.77,3001.68,2089441.57,921.57,327.67,1.57,1.57
173,?,?,?,?,?,?,?,1.57,?
174,?,?,?,?,?,?,?,?,?
175,2824.47,44824.62,45531.46,2990.89,1169991.61,451.61,183.90,?,1.61
176,2821.05,44966.09,45672.10,2999.31,6379971.64,851.64,1046.30,1.61,1.64
177,2807.75,44893.99,45601.51,2972.55,992631.61,531.61,156.54,1.64,1.61
178,2736.47,43667.37,44326.49,2915.58,2175561.56,591.56,340.72,1.61,1.56
179,2776.93,44747.79,45442.51,2948.80,3736621.56,601.56,582.57,1.56,1.56
180,?,?,?,?,?,?,?,1.56,?
181,?,?,?,?,?,?,?,?,?
182,2809.58,44769.00,45461.06,2963.91,9434281.66,1041.66,1533.58,?,1.66
183,2832.22,45533.94,46254.71,2981.48,3645751.68,1491.68,628.98,1.66,1.68
184,2815.62,45184.98,45899.36,2971.57,5088141.65,1121.65,829.59,1.68,1.65
185,2833.65,45613.75,46344.42,2988.19,553471.71,571.71,93.14,1.65,1.71
186,2823.50,45110.89,45805.34,2977.06,682141.70,421.70,115.45,1.71,1.70
187,?,?,?,?,?,?,?,1.70,?
188,?,?,?,?,?,?,?,?,?
189,2780.48,44534.34,45172.40,2948.16,749861.65,581.65,123.05,?,1.65
190,2753.06,44342.23,44969.23,2924.69,4155511.63,1311.63,662.30,1.65,1.63
191,2792.18,45068.55,45727.71,2962.09,3249371.70,1131.70,537.65,1.63,1.70
192,2830.11,45712.72,46390.36,2992.86,889341.70,741.70,150.31,1.70,1.70
193,2859.48,46150.78,46839.89,3017.66,8547561.88,3141.88,1512.24,1.70,1.88
194,?,?,?,?,?,?,?,1.88,?
195,?,?,?,?,?,?,?,?,?
196,2869.26,46218.05,46922.43,3022.70,9709801.95,3191.95,1858.05,?,1.95
197,2865.65,46155.10,46860.35,3017.11,3146111.94,1661.94,601.67,1.95,1.94
198,2869.34,46287.08,47003.76,3021.27,8271512.04,3072.04,1626.81,1.94,2.04
199,2886.09,46221.23,46919.83,3023.16,4572071.99,1951.99,897.96,2.04,1.99
200,2881.70,46399.74,47120.88,3019.85,1641371.89,991.89,316.69,1.99,1.89
201,?,?,?,?,?,?,?,1.89,?
202,?,?,?,?,?,?,?,?,?
203,2871.14,46361.70,47075.43,3021.70,3219391.89,1131.89,590.36,?,1.89
204,2908.96,46714.43,47454.90,3029.97,1347601.88,841.88,254.03,1.89,1.88
205,2923.77,46835.98,47575.74,3050.63,1081141.93,651.93,205.18,1.88,1.93
206,2914.72,46713.02,47446.69,3036.16,1042091.90,691.90,197.31,1.93,1.90
207,2886.24,46258.91,46981.22,3015.00,5809101.89,481.89,1103.32,1.90,1.89
208,?,?,?,?,?,?,?,1.89,?
209,?,?,?,?,?,?,?,?,?
210,2914.05,46480.62,47214.30,3032.94,1647011.91,871.91,311.72,?,1.91
211,2928.38,46663.41,47398.08,3038.42,2026851.92,691.92,390.06,1.91,1.92
212,2924.02,46925.65,47676.43,3046.08,730041.93,471.93,139.53,1.92,1.93
213,2945.73,47370.81,48147.76,3060.17,3528231.85,1071.85,663.67,1.93,1.85
214,3020.01,48325.33,49133.14,3110.79,5195302.00,1862.00,999.25,1.85,2.00
215,?,?,?,?,?,?,?,2.00,?
216,?,?,?,?,?,?,?,?,?
217,3032.65,48458.44,49272.86,3127.41,2385582.06,1122.06,484.00,?,2.06
218,3037.01,47942.81,48742.34,3127.38,3330642.03,1782.03,692.32,2.06,2.03
219,3084.81,48306.55,49124.78,3168.23,3618102.11,1412.11,746.21,2.03,2.11
220,3128.68,48862.88,49700.18,3190.86,1513932.15,742.15,321.90,2.11,2.15
221,3163.87,49125.36,49994.77,3206.86,6175982.21,1492.21,1350.46,2.15,2.21
222,?,?,?,?,?,?,?,2.21,?
223,?,?,?,?,?,?,?,?,?
224,3182.23,49580.16,50476.37,3225.79,7284472.20,952.20,1606.36,?,2.20
225,3202.74,49747.66,50646.05,3233.22,2813712.11,1632.11,596.97,2.20,2.11
226,3253.52,50223.95,51152.95,3271.49,3117602.07,1152.07,655.15,2.11,2.07
227,?,?,?,?,?,?,?,2.07,?
228,3239.52,49976.48,50906.11,3253.28,1409752.05,642.05,289.08,?,2.05
229,?,?,?,?,?,?,?,2.05,?
230,?,?,?,?,?,?,?,?,?
231,3222.20,49772.46,50713.14,3237.31,4715461.98,2221.98,932.04,?,1.98
232,3180.64,49162.16,50077.30,3210.57,2500722.03,982.03,493.55,1.98,2.03
233,3168.92,49128.05,50032.45,3221.87,561472.04,502.04,115.88,2.03,2.04
234,3209.11,49846.48,50780.47,3260.69,2467201.99,1081.99,499.00,2.04,1.99
235,3231.44,49895.10,50836.47,3260.35,927581.98,431.98,184.21,1.99,1.98
236,?,?,?,?,?,?,?,1.98,?
237,?,?,?,?,?,?,?,?,?
238,3205.90,49818.48,50756.86,3255.45,584522.02,682.02,117.84,?,2.02
239,3147.92,48833.58,49731.02,3197.48,1094781.95,721.95,214.53,2.02,1.95
240,3091.84,48537.65,49421.50,3183.87,596361.94,441.94,115.42,1.95,1.94
241,3095.55,48676.45,49569.11,3204.20,556042.02,572.02,110.94,1.94,2.02
242,3087.13,48871.98,49771.98,3196.27,8321481.98,791.98,1645.97,2.02,1.98
243,?,?,?,?,?,?,?,1.98,?
244,?,?,?,?,?,?,?,?,?
245,3129.09,49187.22,50099.55,3230.20,5179821.87,2391.87,965.29,?,1.87
246,3139.25,48968.87,49861.54,3226.75,1352061.88,701.88,253.33,1.87,1.88
247,3092.12,47919.09,48781.63,3174.71,1022161.87,561.87,190.38,1.88,1.87
248,2958.80,45830.66,46598.42,3061.25,2618201.87,1681.87,466.44,1.87,1.87
249,3043.50,46717.04,47514.09,3142.61,14506722.04,2862.04,2901.68,1.87,2.04
250,?,?,?,?,?,?,?,2.04,?
251,?,?,?,?,?,?,?,?,?
252,3124.36,47808.90,48651.54,3199.68,4990642.01,1432.01,1009.67,?,2.01
253,3166.39,48961.51,49839.90,3256.85,1241771.99,1101.99,252.32,2.01,1.99
254,3194.64,49437.02,50312.63,3285.29,3026192.02,502.02,614.05,1.99,2.02
255,3213.18,49771.55,50644.38,3303.55,1810122.00,682.00,362.31,2.02,2.00
256,3183.67,49348.61,50196.31,3285.49,1008051.89,591.89,195.80,2.00,1.89
257,?,?,?,?,?,?,?,1.89,?
258,?,?,?,?,?,?,?,?,?
259,3135.12,48917.85,49741.35,3260.05,5722851.80,3221.80,1046.12,?,1.80
260,3156.03,49434.46,50258.11,3286.61,6186791.74,2721.74,1085.43,1.80,1.74
261,3157.83,49413.33,50227.43,3277.41,5578361.67,3111.67,941.42,1.74,1.67
262,3222.54,50300.53,51171.25,3316.59,3330091.77,1921.77,584.48,1.67,1.77
263,3229.62,50308.19,51202.75,3316.08,2819491.87,1721.87,521.69,1.77,1.87
264,?,?,?,?,?,?,?,1.87,?
265,?,?,?,?,?,?,?,?,?
266,3217.71,49955.87,50869.00,3291.57,1695651.81,951.81,314.69,?,1.81
267,3194.37,49979.47,50887.67,3275.67,3684631.80,1191.80,663.98,1.81,1.80
268,3236.84,50301.69,51221.45,3299.72,4701211.90,1431.90,854.39,1.80,1.90
269,3290.09,50936.34,51846.54,3336.44,1782961.90,931.90,334.90,1.90,1.90
270,3296.37,50819.81,51704.53,3352.18,1011171.80,621.80,185.58,1.90,1.80
271,?,?,?,?,?,?,?,1.80,?
272,?,?,?,?,?,?,?,?,?
273,3275.69,50301.85,51191.50,3349.29,1965601.78,2401.78,352.94,?,1.78
274,3315.88,50782.48,51691.24,3351.68,2582631.77,2811.77,457.31,1.78,1.77
275,3320.03,50803.40,51709.58,3364.40,2723721.79,621.79,486.39,1.77,1.79
276,3338.30,50982.03,51911.61,3383.62,1017351.76,931.76,180.72,1.79,1.76
277,3322.87,50601.24,51511.63,3381.52,1492421.77,1061.77,266.87,1.76,1.77
278,?,?,?,?,?,?,?,1.77,?
279,?,?,?,?,?,?,?,?,?
280,3307.23,50338.71,51239.47,3383.60,375361.80,191.80,66.68,?,1.80
281,3285.49,50137.88,51021.26,3368.14,456851.78,211.78,80.71,1.80,1.78
282,3299.43,50335.02,51215.99,3379.96,1243961.84,691.84,226.14,1.78,1.84
283,3371.00,51806.83,52744.48,3454.41,529151.83,431.83,97.49,1.84,1.83
284,3402.39,52230.47,53193.87,3477.04,689141.86,451.86,127.27,1.83,1.86
285,?,?,?,?,?,?,?,1.86,?
286,?,?,?,?,?,?,?,?,?
287,3447.55,52520.91,53498.97,3508.85,3276041.99,1851.99,629.47,?,1.99
288,3490.38,52590.73,53588.87,3544.07,2577771.96,1481.96,508.26,1.99,1.96
289,3511.41,52861.41,53918.41,3548.14,2404331.89,1081.89,459.09,1.96,1.89
290,3514.54,52573.59,53571.90,3572.96,1613581.89,451.89,305.90,1.89,1.89
291,3452.12,52587.24,53572.92,3535.97,8445622.03,1722.03,1676.62,1.89,2.03
292,?,?,?,?,?,?,?,2.03,?
293,?,?,?,?,?,?,?,?,?
294,3528.36,53853.55,54903.39,3606.06,10351142.15,2622.15,2191.73,?,2.15
295,3534.57,53781.81,54818.06,3615.60,3954842.18,1282.18,859.54,2.15,2.18
296,3522.13,53389.74,54433.41,3596.10,2271622.15,652.15,479.89,2.18,2.15
297,3563.56,53994.46,55063.75,3637.76,2374802.15,552.15,511.59,2.15,2.15
298,3567.78,53887.13,55023.42,3651.19,14559672.40,2852.40,3268.43,2.15,2.40
299,?,?,?,?,?,?,?,2.40,?
300,?,?,?,?,?,?,?,?,?
301,3559.25,54180.04,55362.19,3660.45,697272.36,852.36,167.38,?,2.36
302,3572.51,54536.95,55688.45,3688.57,715662.32,652.32,166.55,2.36,2.32
303,3531.31,54095.32,55240.01,3660.80,2042052.15,1642.15,451.98,2.32,2.15
304,3488.69,53607.86,54734.18,3628.73,2108492.21,942.21,465.43,2.15,2.21
305,?,?,?,?,?,?,?,2.21,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,3514.71,53989.37,55121.60,3668.56,107388,55,248.48,?,2.35
309,3493.80,53504.47,54600.05,3645.18,89506,62,205.55,2.35,2.25
310,3512.17,53924.01,55035.36,3650.27,91684,76,204.67,2.25,2.20
340,3118.097704907077,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,3156.981569607352,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,3195.865434307627,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,3312.517028408451,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,3545.820216610101,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
