%310
@RELATION PLSONEL00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,7105.03,175.03,3.57,?,5.03
3,783.15,48222.72,48505.50,2832.46,10535.04,215.04,5.32,5.03,5.04
4,781.69,47888.16,48143.94,2814.73,22425.04,55.04,11.30,5.04,5.04
5,?,?,?,?,?,?,?,5.04,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,3575.04,145.04,1.80,?,5.04
8,780.70,47379.63,47624.67,2790.64,27105.00,165.00,13.56,5.04,5.00
9,784.82,47407.28,47668.58,2784.62,3107915.10,385.10,1554.20,5.00,5.10
10,788.85,47546.91,47798.66,2800.96,35805.23,225.23,18.60,5.10,5.23
11,795.36,47440.80,47690.97,2815.88,22405.30,125.30,11.83,5.23,5.30
12,?,?,?,?,?,?,?,5.30,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,2455.40,25.40,1.32,?,5.40
15,794.59,47086.54,47346.41,2817.16,24255.36,125.36,13.08,5.40,5.36
16,796.34,47521.39,47794.60,2825.40,49025.25,155.25,25.67,5.36,5.25
17,803.56,47661.37,47936.81,2848.09,156485.71,625.71,86.70,5.25,5.71
18,807.72,47813.69,48104.67,2864.72,173055.94,525.94,100.11,5.71,5.94
19,?,?,?,?,?,?,?,5.94,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,8955.96,135.96,5.30,?,5.96
22,808.23,47872.80,48127.89,2892.80,38925.90,165.90,22.89,5.96,5.90
23,808.40,47733.24,47999.21,2890.57,5005.91,75.91,2.96,5.90,5.91
24,811.80,47942.04,48203.43,2898.85,36015.94,175.94,21.28,5.91,5.94
25,812.99,47613.95,47851.99,2897.93,10005.91,125.91,5.91,5.94,5.91
26,?,?,?,?,?,?,?,5.91,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,26195.91,145.91,15.48,?,5.91
29,815.93,47328.40,47565.10,2878.58,30725.91,115.91,18.16,5.91,5.91
30,815.59,46917.19,47113.08,2876.68,20496.00,196.00,12.04,5.91,6.00
31,817.14,46840.15,47011.43,2880.57,1255.95,35.95,0.75,6.00,5.95
32,818.68,46945.58,47121.08,2883.81,40865.74,205.74,23.68,5.95,5.74
33,?,?,?,?,?,?,?,5.74,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,50965.94,125.94,29.93,?,5.94
36,816.68,46674.78,46862.43,2843.49,31055.75,115.75,18.23,5.94,5.75
37,813.75,46149.14,46341.54,2811.05,505.88,35.88,0.29,5.75,5.88
38,811.13,46329.66,46512.72,2815.91,05.88,05.88,0.00,5.88,5.88
39,813.77,46741.54,46931.40,2825.70,1205.90,85.90,0.71,5.88,5.90
40,?,?,?,?,?,?,?,5.90,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,5775.83,145.83,3.37,?,5.83
43,817.32,46399.26,46564.61,2821.25,22405.84,65.84,13.06,5.83,5.84
44,817.35,46406.74,46569.81,2825.02,1605.81,35.81,0.93,5.84,5.81
45,818.81,46211.54,46360.51,2825.15,05.81,05.81,0.00,5.81,5.81
46,826.73,46370.13,46523.63,2838.22,43635.85,185.85,25.57,5.81,5.85
47,?,?,?,?,?,?,?,5.85,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,23805.87,95.87,13.95,?,5.87
