%310
@RELATION PLKRINK00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
79,11168.63,46068.24,46511.62,2874.75,543213.65,3913.65,73.88,13.60,13.65
80,11069.03,45580.47,46017.88,2833.61,6474713.23,8113.23,878.48,13.65,13.23
81,10908.77,45066.18,45473.08,2800.67,393713.48,3213.48,52.50,13.23,13.48
82,?,?,?,?,?,?,?,13.48,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,1011213.70,4613.70,137.33,?,13.70
85,10815.43,44724.88,45119.16,2774.13,295513.50,2513.50,39.90,13.70,13.50
86,10867.86,45247.90,45644.09,2785.46,808313.51,3113.51,109.45,13.50,13.51
87,10938.55,45147.57,45528.85,2797.31,610813.74,2613.74,82.41,13.51,13.74
88,?,?,?,?,?,?,?,13.74,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,304913.77,3313.77,41.38,?,13.77
93,10809.87,44604.61,44940.36,2769.02,13943314.22,16614.22,1926.94,13.77,14.22
94,10817.23,44623.89,44980.62,2766.19,590714.20,3314.20,84.32,14.22,14.20
95,10803.99,44597.66,44960.02,2760.91,1225814.10,3814.10,173.24,14.20,14.10
96,?,?,?,?,?,?,?,14.10,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,515414.00,2614.00,72.27,?,14.00
99,10820.89,44725.03,45096.35,2767.26,472913.90,2913.90,65.67,14.00,13.90
100,10845.27,45091.63,45495.34,2780.21,294013.80,1313.80,40.63,13.90,13.80
101,10908.65,45688.48,46131.66,2794.43,198013.75,1813.75,27.02,13.80,13.75
102,10807.45,45525.92,45960.10,2783.53,751613.39,6013.39,100.04,13.75,13.39
103,?,?,?,?,?,?,?,13.39,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,686112.99,3512.99,87.54,?,12.99
106,?,?,?,?,?,?,?,12.99,?
107,10431.02,43916.24,44404.81,2705.88,364812.84,3012.84,46.30,?,12.84
108,10415.53,43364.70,43850.06,2695.55,172512.51,912.51,21.69,12.84,12.51
109,10373.60,43447.75,43993.98,2685.57,296112.20,1912.20,36.78,12.51,12.20
110,?,?,?,?,?,?,?,12.20,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,281312.49,2412.49,34.39,?,12.49
113,10282.22,43159.57,43707.88,2624.40,108711.90,1311.90,13.10,12.49,11.90
114,10264.95,43356.73,43908.95,2636.70,280611.90,2411.90,33.59,11.90,11.90
115,10327.20,43482.18,44027.03,2658.57,95712.00,912.00,11.48,11.90,12.00
116,10407.26,43665.21,44226.06,2669.93,11112.12,312.12,1.35,12.00,12.12
117,?,?,?,?,?,?,?,12.12,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,6624012.36,1112.36,808.13,?,12.36
120,10511.46,44162.18,44653.34,2704.84,612912.30,1712.30,75.64,12.36,12.30
121,?,?,?,?,?,?,?,12.30,?
122,10554.34,43991.51,44466.89,2695.22,52212.76,612.76,6.46,?,12.76
123,?,?,?,?,?,?,?,12.76,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,11714213.10,3013.10,1522.50,?,13.10
127,10618.63,44742.22,45244.29,2733.96,5385013.45,2913.45,711.37,13.10,13.45
128,10692.81,45117.94,45647.76,2752.14,1628713.78,4913.78,221.69,13.45,13.78
129,10714.80,44943.16,45475.08,2760.20,268313.61,1413.61,36.58,13.78,13.61
130,10758.03,44895.35,45408.06,2769.85,6933113.79,3113.79,949.91,13.61,13.79
131,?,?,?,?,?,?,?,13.79,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,553413.80,4913.80,77.13,?,13.80
134,10819.27,45771.11,46336.62,2822.41,100413.80,713.80,13.88,13.80,13.80
135,10913.18,46102.42,46676.61,2848.38,2131514.00,6514.00,300.49,13.80,14.00
136,10976.80,45992.03,46581.16,2871.70,842113.90,4313.90,114.29,14.00,13.90
137,10991.63,46078.68,46646.58,2885.19,8054013.60,513.60,1095.40,13.90,13.60
138,?,?,?,?,?,?,?,13.60,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,133513.60,913.60,18.10,?,13.60
141,11089.17,45851.80,46439.10,2893.12,1094113.60,2813.60,147.67,13.60,13.60
142,11082.19,45933.66,46529.96,2912.70,205313.51,1513.51,27.72,13.60,13.51
143,11050.12,45687.76,46311.26,2894.53,159313.44,1513.44,21.10,13.51,13.44
144,11130.47,46145.44,46783.61,2929.62,913713.21,4313.21,120.52,13.44,13.21
145,?,?,?,?,?,?,?,13.21,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,289513.41,1713.41,38.47,?,13.41
148,11439.53,47579.87,48258.02,2997.81,474113.51,2513.51,63.97,13.41,13.51
149,11434.08,47476.64,48138.07,3000.58,165813.42,1113.42,22.29,13.51,13.42
150,?,?,?,?,?,?,?,13.42,?
151,11518.87,47806.34,48503.87,2994.25,167413.57,913.57,22.38,?,13.57
152,?,?,?,?,?,?,?,13.57,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,284113.58,1313.58,37.87,?,13.58
155,11527.78,47620.68,48323.88,2998.79,299613.48,1513.48,40.36,13.58,13.48
156,11566.33,47805.94,48513.29,3026.87,427013.75,1213.75,58.44,13.48,13.75
157,11598.90,47573.66,48259.19,3020.15,53213.50,1013.50,7.21,13.75,13.50
158,11721.20,48209.65,48918.37,3044.38,1668413.72,1013.72,226.95,13.50,13.72
159,?,?,?,?,?,?,?,13.72,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,248113.65,1413.65,34.01,?,13.65
162,11906.69,48324.52,49050.96,3074.89,232813.49,1413.49,31.41,13.65,13.49
163,12044.12,48383.93,49098.70,3098.83,1373313.30,3913.30,183.38,13.49,13.30
164,11997.09,48152.82,48890.47,3089.32,512813.50,2913.50,68.62,13.30,13.50
165,11980.74,48273.42,49057.66,3092.65,302313.79,2213.79,41.35,13.50,13.79
166,?,?,?,?,?,?,?,13.79,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,325413.70,413.70,44.58,?,13.70
169,12001.25,48119.72,48891.04,3120.39,1756914.59,6714.59,248.39,13.70,14.59
170,11995.61,47743.10,48509.84,3122.21,2959714.19,4014.19,420.99,14.59,14.19
171,11755.38,45870.00,46587.68,3038.18,5265413.97,8913.97,753.49,14.19,13.97
172,11698.05,44732.92,45456.77,3001.68,877913.69,4313.69,121.14,13.97,13.69
173,?,?,?,?,?,?,?,13.69,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,234714.00,1314.00,32.37,?,14.00
176,11846.22,44966.09,45672.10,2999.31,4100714.18,8914.18,580.67,14.00,14.18
177,11772.39,44893.99,45601.51,2972.55,828414.40,2714.40,116.81,14.18,14.40
178,11665.86,43667.37,44326.49,2915.58,2798714.40,8314.40,404.22,14.40,14.40
179,11716.43,44747.79,45442.51,2948.80,843513.99,3513.99,118.17,14.40,13.99
180,?,?,?,?,?,?,?,13.99,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,184414.18,1414.18,25.79,?,14.18
183,11805.57,45533.94,46254.71,2981.48,1074313.80,4413.80,148.50,14.18,13.80
184,11736.24,45184.98,45899.36,2971.57,9399513.60,10413.60,1274.01,13.80,13.60
185,11820.50,45613.75,46344.42,2988.19,4183513.54,7213.54,565.66,13.60,13.54
186,11822.63,45110.89,45805.34,2977.06,3624413.80,1013.80,492.57,13.54,13.80
187,?,?,?,?,?,?,?,13.80,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,349514.14,2214.14,48.31,?,14.14
190,11610.73,44342.23,44969.23,2924.69,476214.00,2914.00,66.88,14.14,14.00
191,11643.94,45068.55,45727.71,2962.09,447814.00,1114.00,62.70,14.00,14.00
192,11739.32,45712.72,46390.36,2992.86,440814.22,2014.22,62.58,14.00,14.22
193,11784.60,46150.78,46839.89,3017.66,794714.64,4614.64,114.92,14.22,14.64
194,?,?,?,?,?,?,?,14.64,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,4147615.38,16115.38,630.47,?,15.38
197,11753.20,46155.10,46860.35,3017.11,3915915.69,14415.69,624.19,15.38,15.69
198,11768.81,46287.08,47003.76,3021.27,832215.50,5115.50,129.15,15.69,15.50
199,11813.42,46221.23,46919.83,3023.16,1130515.30,4115.30,173.01,15.50,15.30
200,11837.95,46399.74,47120.88,3019.85,1826315.35,4615.35,284.31,15.30,15.35
201,?,?,?,?,?,?,?,15.35,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,2891715.92,13815.92,461.83,?,15.92
204,11905.16,46714.43,47454.90,3029.97,704915.45,4915.45,111.02,15.92,15.45
205,11975.99,46835.98,47575.74,3050.63,11145115.65,11515.65,1756.18,15.45,15.65
206,11939.68,46713.02,47446.69,3036.16,5166515.69,5215.69,806.11,15.65,15.69
207,11930.54,46258.91,46981.22,3015.00,2519216.00,8816.00,400.26,15.69,16.00
208,?,?,?,?,?,?,?,16.00,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,2456116.03,10016.03,397.32,?,16.03
211,11914.45,46663.41,47398.08,3038.42,1365515.90,6415.90,218.09,16.03,15.90
212,11934.08,46925.65,47676.43,3046.08,426216.20,2516.20,67.91,15.90,16.20
213,12025.60,47370.81,48147.76,3060.17,620216.19,2516.19,99.23,16.20,16.19
214,12096.51,48325.33,49133.14,3110.79,220116.00,1916.00,35.42,16.19,16.00
215,?,?,?,?,?,?,?,16.00,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,1856515.94,5015.94,291.76,?,15.94
218,12213.07,47942.81,48742.34,3127.38,510915.99,2015.99,81.46,15.94,15.99
219,12294.72,48306.55,49124.78,3168.23,1079516.25,3716.25,172.74,15.99,16.25
220,12425.78,48862.88,49700.18,3190.86,1557716.60,9316.60,260.88,16.25,16.60
221,12524.35,49125.36,49994.77,3206.86,680016.79,3516.79,113.72,16.60,16.79
222,?,?,?,?,?,?,?,16.79,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,6570816.92,7916.92,1116.72,?,16.92
225,12783.95,49747.66,50646.05,3233.22,8792116.65,5116.65,1463.75,16.92,16.65
226,12961.14,50223.95,51152.95,3271.49,7108817.20,5917.20,1196.48,16.65,17.20
227,?,?,?,?,?,?,?,17.20,?
228,12933.31,49976.48,50906.11,3253.28,3954316.95,10216.95,685.99,?,16.95
229,?,?,?,?,?,?,?,16.95,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,1585716.79,6016.79,263.73,?,16.79
232,12831.52,49162.16,50077.30,3210.57,2356916.50,9316.50,387.93,16.79,16.50
233,12826.21,49128.05,50032.45,3221.87,3211116.72,3216.72,531.17,16.50,16.72
234,12985.38,49846.48,50780.47,3260.69,2508517.10,6417.10,426.11,16.72,17.10
235,13050.37,49895.10,50836.47,3260.35,2328817.00,8017.00,403.74,17.10,17.00
236,?,?,?,?,?,?,?,17.00,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,1087916.98,2916.98,183.03,?,16.98
239,12781.02,48833.58,49731.02,3197.48,4027417.00,11917.00,683.58,16.98,17.00
240,12706.26,48537.65,49421.50,3183.87,1584417.00,4917.00,268.90,17.00,17.00
241,12801.41,48676.45,49569.11,3204.20,775317.35,3217.35,134.36,17.00,17.35
242,12801.04,48871.98,49771.98,3196.27,7515417.40,2217.40,1293.58,17.35,17.40
243,?,?,?,?,?,?,?,17.40,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,346117.38,2317.38,60.01,?,17.38
246,12843.19,48968.87,49861.54,3226.75,652417.20,3517.20,112.62,17.38,17.20
247,12637.81,47919.09,48781.63,3174.71,613916.41,3516.41,102.52,17.20,16.41
248,12178.22,45830.66,46598.42,3061.25,2555415.50,14015.50,399.15,16.41,15.50
249,12457.22,46717.04,47514.09,3142.61,1092216.06,3616.06,169.89,15.50,16.06
250,?,?,?,?,?,?,?,16.06,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,523916.35,3016.35,85.64,?,16.35
253,12962.91,48961.51,49839.90,3256.85,601716.44,3816.44,98.30,16.35,16.44
254,12983.95,49437.02,50312.63,3285.29,244216.30,2516.30,39.43,16.44,16.30
255,13011.41,49771.55,50644.38,3303.55,233516.06,2616.06,37.76,16.30,16.06
256,12998.59,49348.61,50196.31,3285.49,55016.17,516.17,8.94,16.06,16.17
257,?,?,?,?,?,?,?,16.17,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,1005916.40,2516.40,162.04,?,16.40
260,13085.22,49434.46,50258.11,3286.61,3657316.90,10516.90,605.68,16.40,16.90
261,13049.76,49413.33,50227.43,3277.41,1213917.34,5117.34,207.52,16.90,17.34
262,13124.47,50300.53,51171.25,3316.59,10733118.50,11318.50,1897.89,17.34,18.50
263,13140.38,50308.19,51202.75,3316.08,2261419.00,11119.00,421.11,18.50,19.00
264,?,?,?,?,?,?,?,19.00,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,2060418.28,6518.28,376.70,?,18.28
267,13131.43,49979.47,50887.67,3275.67,675818.28,6418.28,122.64,18.28,18.28
268,13114.91,50301.69,51221.45,3299.72,249418.50,2018.50,46.03,18.28,18.50
269,13233.88,50936.34,51846.54,3336.44,513218.31,4718.31,95.05,18.50,18.31
270,13346.97,50819.81,51704.53,3352.18,2457618.95,14818.95,459.96,18.31,18.95
271,?,?,?,?,?,?,?,18.95,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,2858519.50,8319.50,547.57,?,19.50
274,13338.19,50782.48,51691.24,3351.68,2287319.98,9319.98,449.21,19.50,19.98
275,13386.01,50803.40,51709.58,3364.40,7003820.34,11420.34,1425.93,19.98,20.34
276,13476.11,50982.03,51911.61,3383.62,1343320.18,7920.18,270.70,20.34,20.18
277,13513.64,50601.24,51511.63,3381.52,311720.00,2120.00,62.28,20.18,20.00
278,?,?,?,?,?,?,?,20.00,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,837719.80,4819.80,166.92,?,19.80
281,13399.64,50137.88,51021.26,3368.14,649619.80,2519.80,128.69,19.80,19.80
282,13361.98,50335.02,51215.99,3379.96,1164319.56,6319.56,226.46,19.80,19.56
283,13589.27,51806.83,52744.48,3454.41,1832319.80,6019.80,361.72,19.56,19.80
284,13638.56,52230.47,53193.87,3477.04,239119.75,2419.75,47.16,19.80,19.75
285,?,?,?,?,?,?,?,19.75,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,1061019.70,5419.70,204.74,?,19.70
288,13824.94,52590.73,53588.87,3544.07,7177620.00,9120.00,1428.35,19.70,20.00
289,13886.79,52861.41,53918.41,3548.14,457819.99,2219.99,91.20,20.00,19.99
290,14155.74,52573.59,53571.90,3572.96,3464620.00,5120.00,692.90,19.99,20.00
291,14253.72,52587.24,53572.92,3535.97,5629820.45,9820.45,1126.45,20.00,20.45
292,?,?,?,?,?,?,?,20.45,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,2942720.65,10320.65,615.07,?,20.65
295,14512.68,53781.81,54818.06,3615.60,1397920.70,8420.70,289.59,20.65,20.70
296,14327.32,53389.74,54433.41,3596.10,231920.80,2320.80,48.19,20.70,20.80
297,14572.10,53994.46,55063.75,3637.76,658221.40,3221.40,138.78,20.80,21.40
298,14753.57,53887.13,55023.42,3651.19,88421.56,1521.56,19.10,21.40,21.56
299,?,?,?,?,?,?,?,21.56,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,594421.92,4021.92,129.54,?,21.92
302,14994.44,54536.95,55688.45,3688.57,2289121.50,7121.50,494.21,21.92,21.50
303,14942.82,54095.32,55240.01,3660.80,821221.35,5121.35,175.22,21.50,21.35
304,14928.63,53607.86,54734.18,3628.73,468521.60,2621.60,100.16,21.35,21.60
305,?,?,?,?,?,?,?,21.60,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,18329,40,395.61,?,21.60
309,14877.29,53504.47,54600.05,3645.18,7108,22,150.49,21.60,21.10
310,14860.69,53924.01,55035.36,3650.27,13263,103,284.53,21.10,21.60
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
