%310
@RELATION PLQRCUS00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
28,47324.06,47553.14,2886.17,538592.95,212.95,160.38,?,2.95
29,47328.40,47565.10,2878.58,17812.93,82.93,5.23,2.95,2.93
30,46917.19,47113.08,2876.68,29333.03,63.03,8.70,2.93,3.03
31,46840.15,47011.43,2880.57,30503.02,43.02,9.20,3.03,3.02
32,46945.58,47121.08,2883.81,16503.00,63.00,4.93,3.02,3.00
33,?,?,?,?,?,?,3.00,?
34,?,?,?,?,?,?,?,?
35,46556.55,46735.25,2856.17,671543.04,473.04,202.27,?,3.04
36,46674.78,46862.43,2843.49,201872.98,222.98,59.29,3.04,2.98
37,46149.14,46341.54,2811.05,497972.91,482.91,140.97,2.98,2.91
38,46329.66,46512.72,2815.91,7942.89,32.89,2.30,2.91,2.89
39,46741.54,46931.40,2825.70,67192.92,62.92,19.55,2.89,2.92
40,?,?,?,?,?,?,2.92,?
41,?,?,?,?,?,?,?,?
42,46786.74,46988.04,2826.84,156703.05,183.05,47.60,?,3.05
43,46399.26,46564.61,2821.25,60933.08,63.08,18.48,3.05,3.08
44,46406.74,46569.81,2825.02,132263.13,83.13,40.89,3.08,3.13
45,46211.54,46360.51,2825.15,390383.10,253.10,118.87,3.13,3.10
46,46370.13,46523.63,2838.22,267393.15,243.15,84.00,3.10,3.15
47,?,?,?,?,?,?,3.15,?
48,?,?,?,?,?,?,?,?
49,46508.27,46665.39,2848.48,105313.10,143.10,32.23,?,3.10
50,46490.89,46652.19,2843.90,91563.06,113.06,27.62,3.10,3.06
51,46051.76,46198.42,2831.71,119173.13,133.13,37.11,3.06,3.13
52,45879.90,46050.52,2801.83,74353.10,63.10,22.81,3.13,3.10
53,45948.12,46124.82,2817.57,67993.09,63.09,21.01,3.10,3.09
54,?,?,?,?,?,?,3.09,?
55,?,?,?,?,?,?,?,?
56,46286.28,46487.05,2840.57,03.09,03.09,0.00,?,3.09
57,45868.35,46065.85,2831.16,23403.10,63.10,7.19,3.09,3.10
58,46241.92,46459.99,2855.69,285773.30,403.30,90.26,3.10,3.30
59,46280.36,46510.83,2865.27,429233.40,513.40,147.03,3.30,3.40
60,46341.14,46622.90,2859.05,111923.38,213.38,37.20,3.40,3.38
61,?,?,?,?,?,?,3.38,?
62,?,?,?,?,?,?,?,?
63,46137.70,46454.13,2860.68,47953.40,93.40,16.43,?,3.40
64,46676.09,47001.38,2868.06,42273.49,113.49,14.21,3.40,3.49
65,46762.65,47090.49,2872.90,276493.47,263.47,96.01,3.49,3.47
66,46745.26,47060.66,2873.49,26063.46,73.46,9.07,3.47,3.46
67,47074.39,47436.21,2906.74,176723.55,193.55,62.22,3.46,3.55
68,?,?,?,?,?,?,3.55,?
69,?,?,?,?,?,?,?,?
70,46933.03,47269.75,2914.24,144233.49,223.49,49.89,?,3.49
71,47010.40,47340.43,2911.38,46913.46,123.46,16.22,3.49,3.46
72,46888.37,47235.72,2901.67,33863.54,123.54,11.74,3.46,3.54
73,47223.68,47606.16,2912.13,884483.39,873.39,295.26,3.54,3.39
74,47125.93,47522.10,2909.77,53223.44,83.44,18.19,3.39,3.44
75,?,?,?,?,?,?,3.44,?
76,?,?,?,?,?,?,?,?
77,46668.41,47094.18,2900.59,180003.40,123.40,61.94,?,3.40
78,46029.35,46473.62,2868.24,107313.35,113.35,36.28,3.40,3.35
79,46068.24,46511.62,2874.75,35423.35,73.35,11.87,3.35,3.35
80,45580.47,46017.88,2833.61,237853.37,83.37,79.89,3.35,3.37
81,45066.18,45473.08,2800.67,227923.28,303.28,73.95,3.37,3.28
82,?,?,?,?,?,?,3.28,?
83,?,?,?,?,?,?,?,?
84,44585.10,44946.32,2780.21,53503.35,133.35,17.55,?,3.35
85,44724.88,45119.16,2774.13,255783.25,203.25,82.82,3.35,3.25
86,45247.90,45644.09,2785.46,124513.20,153.20,39.42,3.25,3.20
87,45147.57,45528.85,2797.31,22733.29,33.29,7.34,3.20,3.29
88,?,?,?,?,?,?,3.29,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,86223.45,103.45,28.70,?,3.45
93,44604.61,44940.36,2769.02,42503.42,103.42,14.57,3.45,3.42
94,44623.89,44980.62,2766.19,55003.36,53.36,18.52,3.42,3.36
95,44597.66,44960.02,2760.91,9413.43,43.43,3.24,3.36,3.43
96,?,?,?,?,?,?,3.43,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,10003.42,33.42,3.35,?,3.42
99,44725.03,45096.35,2767.26,29373.44,73.44,10.05,3.42,3.44
100,45091.63,45495.34,2780.21,39003.40,53.40,13.30,3.44,3.40
101,45688.48,46131.66,2794.43,140733.47,253.47,48.75,3.40,3.47
102,45525.92,45960.10,2783.53,41363.49,123.49,14.33,3.47,3.49
103,?,?,?,?,?,?,3.49,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,46733.46,123.46,16.41,?,3.46
106,?,?,?,?,?,?,3.46,?
107,43916.24,44404.81,2705.88,203173.45,243.45,71.06,?,3.45
108,43364.70,43850.06,2695.55,52123.41,93.41,17.86,3.45,3.41
109,43447.75,43993.98,2685.57,38923.29,103.29,12.88,3.41,3.29
110,?,?,?,?,?,?,3.29,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,73963.20,173.20,23.58,?,3.20
113,43159.57,43707.88,2624.40,286713.00,423.00,86.99,3.20,3.00
114,43356.73,43908.95,2636.70,99983.09,103.09,31.18,3.00,3.09
115,43482.18,44027.03,2658.57,20053.10,13.10,6.22,3.09,3.10
116,43665.21,44226.06,2669.93,15603.18,83.18,4.92,3.10,3.18
117,?,?,?,?,?,?,3.18,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,5503.43,33.43,1.81,?,3.43
120,44162.18,44653.34,2704.84,31593.34,63.34,10.30,3.43,3.34
121,?,?,?,?,?,?,3.34,?
122,43991.51,44466.89,2695.22,16533.28,23.28,5.42,?,3.28
123,?,?,?,?,?,?,3.28,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,51513.42,113.42,17.30,?,3.42
127,44742.22,45244.29,2733.96,100353.40,83.40,33.80,3.42,3.40
128,45117.94,45647.76,2752.14,19003.43,53.43,6.49,3.40,3.43
129,44943.16,45475.08,2760.20,55703.55,113.55,19.34,3.43,3.55
130,44895.35,45408.06,2769.85,10003.54,33.54,3.55,3.55,3.54
131,?,?,?,?,?,?,3.54,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,170253.75,463.75,63.19,?,3.75
134,45771.11,46336.62,2822.41,131573.67,203.67,48.66,3.75,3.67
135,46102.42,46676.61,2848.38,557054.00,504.00,223.35,3.67,4.00
136,45992.03,46581.16,2871.70,160543.96,373.96,65.10,4.00,3.96
137,46078.68,46646.58,2885.19,15364.13,64.13,6.24,3.96,4.13
138,?,?,?,?,?,?,4.13,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,197994.31,394.31,82.10,?,4.31
141,45851.80,46439.10,2893.12,457264.35,904.35,191.74,4.31,4.35
142,45933.66,46529.96,2912.70,1232244.45,794.45,542.23,4.35,4.45
143,45687.76,46311.26,2894.53,243004.25,274.25,104.14,4.45,4.25
144,46145.44,46783.61,2929.62,260214.49,904.49,114.38,4.25,4.49
145,?,?,?,?,?,?,4.49,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,55454.45,124.45,24.60,?,4.45
148,47579.87,48258.02,2997.81,204304.42,344.42,91.13,4.45,4.42
149,47476.64,48138.07,3000.58,19144.49,34.49,8.59,4.42,4.49
150,?,?,?,?,?,?,4.49,?
151,47806.34,48503.87,2994.25,54864.38,144.38,24.18,?,4.38
152,?,?,?,?,?,?,4.38,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,43914.37,134.37,19.28,?,4.37
155,47620.68,48323.88,2998.79,275544.60,524.60,126.12,4.37,4.60
156,47805.94,48513.29,3026.87,204094.70,374.70,95.39,4.60,4.70
157,47573.66,48259.19,3020.15,189514.69,394.69,88.81,4.70,4.69
158,48209.65,48918.37,3044.38,160954.70,254.70,74.51,4.69,4.70
159,?,?,?,?,?,?,4.70,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,218834.70,304.70,101.47,?,4.70
162,48324.52,49050.96,3074.89,92494.63,284.63,42.44,4.70,4.63
163,48383.93,49098.70,3098.83,105874.65,194.65,49.17,4.63,4.65
164,48152.82,48890.47,3089.32,40464.62,84.62,18.70,4.65,4.62
165,48273.42,49057.66,3092.65,393974.50,504.50,177.90,4.62,4.50
166,?,?,?,?,?,?,4.50,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,55134.50,134.50,24.66,?,4.50
169,48119.72,48891.04,3120.39,54594.50,114.50,24.32,4.50,4.50
170,47743.10,48509.84,3122.21,60184.45,134.45,26.84,4.50,4.45
171,45870.00,46587.68,3038.18,322634.08,624.08,134.79,4.45,4.08
172,44732.92,45456.77,3001.68,498833.80,723.80,195.67,4.08,3.80
173,?,?,?,?,?,?,3.80,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,120204.09,244.09,48.54,?,4.09
176,44966.09,45672.10,2999.31,121384.47,274.47,52.04,4.09,4.47
177,44893.99,45601.51,2972.55,129894.42,264.42,56.98,4.47,4.42
178,43667.37,44326.49,2915.58,109394.40,234.40,47.25,4.42,4.40
179,44747.79,45442.51,2948.80,291914.20,684.20,123.95,4.40,4.20
180,?,?,?,?,?,?,4.20,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,442724.36,264.36,186.51,?,4.36
183,45533.94,46254.71,2981.48,385824.51,544.51,173.13,4.36,4.51
184,45184.98,45899.36,2971.57,102704.51,174.51,46.27,4.51,4.51
185,45613.75,46344.42,2988.19,85504.58,224.58,39.01,4.51,4.58
186,45110.89,45805.34,2977.06,68474.80,194.80,31.22,4.58,4.80
187,?,?,?,?,?,?,4.80,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,143254.95,324.95,68.83,?,4.95
190,44342.23,44969.23,2924.69,99564.90,314.90,49.50,4.95,4.90
191,45068.55,45727.71,2962.09,37934.97,94.97,18.96,4.90,4.97
192,45712.72,46390.36,2992.86,411524.72,994.72,199.25,4.97,4.72
193,46150.78,46839.89,3017.66,20704.84,114.84,10.00,4.72,4.84
194,?,?,?,?,?,?,4.84,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,29644.81,104.81,14.38,?,4.81
197,46155.10,46860.35,3017.11,268384.70,664.70,124.50,4.81,4.70
198,46287.08,47003.76,3021.27,57344.78,174.78,27.10,4.70,4.78
199,46221.23,46919.83,3023.16,445074.85,834.85,202.71,4.78,4.85
200,46399.74,47120.88,3019.85,56064.84,154.84,27.02,4.85,4.84
201,?,?,?,?,?,?,4.84,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,46674.84,94.84,22.63,?,4.84
204,46714.43,47454.90,3029.97,59384.88,134.88,28.51,4.84,4.88
205,46835.98,47575.74,3050.63,22204.80,104.80,10.76,4.88,4.80
206,46713.02,47446.69,3036.16,16224.80,64.80,7.79,4.80,4.80
207,46258.91,46981.22,3015.00,25014.79,74.79,12.09,4.80,4.79
208,?,?,?,?,?,?,4.79,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,52944.81,114.81,25.59,?,4.81
211,46663.41,47398.08,3038.42,36734.85,84.85,17.78,4.81,4.85
212,46925.65,47676.43,3046.08,133164.90,344.90,64.83,4.85,4.90
213,47370.81,48147.76,3060.17,301704.74,524.74,144.23,4.90,4.74
214,48325.33,49133.14,3110.79,1362425.15,1685.15,692.26,4.74,5.15
215,?,?,?,?,?,?,5.15,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,243965.24,425.24,126.26,?,5.24
218,47942.81,48742.34,3127.38,574885.10,715.10,300.37,5.24,5.10
219,48306.55,49124.78,3168.23,891105.15,395.15,462.80,5.10,5.15
220,48862.88,49700.18,3190.86,1479155.20,1345.20,764.84,5.15,5.20
221,49125.36,49994.77,3206.86,504235.16,825.16,258.90,5.20,5.16
222,?,?,?,?,?,?,5.16,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,429325.19,865.19,221.72,?,5.19
225,49747.66,50646.05,3233.22,274975.06,475.06,140.42,5.19,5.06
226,50223.95,51152.95,3271.49,130735.09,445.09,66.41,5.06,5.09
227,?,?,?,?,?,?,5.09,?
228,49976.48,50906.11,3253.28,39855.07,205.07,20.22,?,5.07
229,?,?,?,?,?,?,5.07,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,39915.09,235.09,20.13,?,5.09
232,49162.16,50077.30,3210.57,366604.98,904.98,180.57,5.09,4.98
233,49128.05,50032.45,3221.87,279875.03,455.03,140.75,4.98,5.03
234,49846.48,50780.47,3260.69,83575.01,265.01,41.65,5.03,5.01
235,49895.10,50836.47,3260.35,59285.06,125.06,29.97,5.01,5.06
236,?,?,?,?,?,?,5.06,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,229845.01,455.01,115.81,?,5.01
239,48833.58,49731.02,3197.48,335824.76,634.76,164.07,5.01,4.76
240,48537.65,49421.50,3183.87,170284.98,514.98,82.17,4.76,4.98
241,48676.45,49569.11,3204.20,11734.99,74.99,5.77,4.98,4.99
242,48871.98,49771.98,3196.27,80075.05,135.05,40.08,4.99,5.05
243,?,?,?,?,?,?,5.05,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,435805.04,335.04,216.66,?,5.04
246,48968.87,49861.54,3226.75,302764.99,444.99,152.85,5.04,4.99
247,47919.09,48781.63,3174.71,489694.99,674.99,241.59,4.99,4.99
248,45830.66,46598.42,3061.25,1222464.71,1594.71,571.37,4.99,4.71
249,46717.04,47514.09,3142.61,114174.80,384.80,54.23,4.71,4.80
250,?,?,?,?,?,?,4.80,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,140174.90,194.90,68.86,?,4.90
253,48961.51,49839.90,3256.85,395995.08,435.08,199.95,4.90,5.08
254,49437.02,50312.63,3285.29,93185.02,235.02,46.74,5.08,5.02
255,49771.55,50644.38,3303.55,208615.03,325.03,104.18,5.02,5.03
256,49348.61,50196.31,3285.49,68304.99,134.99,34.15,5.03,4.99
257,?,?,?,?,?,?,4.99,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,67104.98,124.98,33.42,?,4.98
260,49434.46,50258.11,3286.61,98094.98,164.98,48.73,4.98,4.98
261,49413.33,50227.43,3277.41,620595.10,555.10,315.88,4.98,5.10
262,50300.53,51171.25,3316.59,723845.18,585.18,371.58,5.10,5.18
263,50308.19,51202.75,3316.08,106095.20,225.20,54.70,5.18,5.20
264,?,?,?,?,?,?,5.20,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,68685.10,295.10,34.99,?,5.10
267,49979.47,50887.67,3275.67,79805.15,195.15,40.08,5.10,5.15
268,50301.69,51221.45,3299.72,226905.11,215.11,115.90,5.15,5.11
269,50936.34,51846.54,3336.44,55945.16,275.16,28.47,5.11,5.16
270,50819.81,51704.53,3352.18,467005.26,685.26,244.38,5.16,5.26
271,?,?,?,?,?,?,5.26,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,867495.35,775.35,461.87,?,5.35
274,50782.48,51691.24,3351.68,1502015.54,865.54,814.84,5.35,5.54
275,50803.40,51709.58,3364.40,667345.90,1195.90,386.69,5.54,5.90
276,50982.03,51911.61,3383.62,1057296.00,986.00,634.22,5.90,6.00
277,50601.24,51511.63,3381.52,284956.03,666.03,170.90,6.00,6.03
278,?,?,?,?,?,?,6.03,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,90546.00,396.00,54.40,?,6.00
281,50137.88,51021.26,3368.14,293436.03,446.03,176.28,6.00,6.03
282,50335.02,51215.99,3379.96,250715.96,475.96,150.27,6.03,5.96
283,51806.83,52744.48,3454.41,1127516.51,1386.51,708.68,5.96,6.51
284,52230.47,53193.87,3477.04,717906.70,1446.70,475.54,6.51,6.70
285,?,?,?,?,?,?,6.70,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,263456.62,676.62,174.86,?,6.62
288,52590.73,53588.87,3544.07,259686.80,676.80,175.84,6.62,6.80
289,52861.41,53918.41,3548.14,1012027.10,1487.10,706.32,6.80,7.10
290,52573.59,53571.90,3572.96,2390927.45,3677.45,1750.00,7.10,7.45
291,52587.24,53572.92,3535.97,1389097.30,2837.30,998.44,7.45,7.30
292,?,?,?,?,?,?,7.30,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,631597.24,1157.24,456.13,?,7.24
295,53781.81,54818.06,3615.60,463407.20,867.20,331.48,7.24,7.20
296,53389.74,54433.41,3596.10,271847.27,377.27,196.66,7.20,7.27
297,53994.46,55063.75,3637.76,791227.35,1197.35,586.73,7.27,7.35
298,53887.13,55023.42,3651.19,1485547.68,2247.68,1138.26,7.35,7.68
299,?,?,?,?,?,?,7.68,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,400427.77,1097.77,311.21,?,7.77
302,54536.95,55688.45,3688.57,411557.84,937.84,322.65,7.77,7.84
303,54095.32,55240.01,3660.80,1357527.55,1987.55,1053.16,7.84,7.55
304,53607.86,54734.18,3628.73,20813867.70,1757.70,16020.08,7.55,7.70
305,?,?,?,?,?,?,7.70,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,38531,74,296.83,?,7.94
309,53504.47,54600.05,3645.18,208171,271,1668.82,7.94,8.00
310,53924.01,55035.36,3650.27,88935,144,719.43,8.00,8.08
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
