%310
@RELATION PLPRCHM00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
43,817.32,46399.26,1785.06,46564.61,2821.25,323319.00,2619.00,61.92,18.03,19.00
44,817.35,46406.74,1780.69,46569.81,2825.02,294919.50,1919.50,57.39,19.00,19.50
45,818.81,46211.54,1783.79,46360.51,2825.15,619.55,219.55,0.12,19.50,19.55
46,826.73,46370.13,1804.96,46523.63,2838.22,25219.20,619.20,4.88,19.55,19.20
47,?,?,?,?,?,?,?,?,19.20,?
48,?,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,1814.39,46665.39,2848.48,21819.29,419.29,4.14,?,19.29
50,832.30,46490.89,1821.72,46652.19,2843.90,16219.30,319.30,3.12,19.29,19.30
51,830.62,46051.76,1809.28,46198.42,2831.71,11319.23,419.23,2.17,19.30,19.23
52,823.32,45879.90,1812.57,46050.52,2801.83,11119.20,519.20,2.07,19.23,19.20
53,826.66,45948.12,1826.84,46124.82,2817.57,249819.30,719.30,48.23,19.20,19.30
54,?,?,?,?,?,?,?,?,19.30,?
55,?,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,1850.28,46487.05,2840.57,63019.00,519.00,12.05,?,19.00
57,828.81,45868.35,1831.29,46065.85,2831.16,40419.50,419.50,7.79,19.00,19.50
58,836.69,46241.92,1848.22,46459.99,2855.69,50019.07,419.07,9.58,19.50,19.07
59,844.08,46280.36,1866.67,46510.83,2865.27,12519.45,419.45,2.40,19.07,19.45
60,842.02,46341.14,1880.05,46622.90,2859.05,519.45,119.45,0.10,19.45,19.45
61,?,?,?,?,?,?,?,?,19.45,?
62,?,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,1870.04,46454.13,2860.68,55518.90,718.90,10.50,?,18.90
64,845.88,46676.09,1867.84,47001.38,2868.06,374919.29,619.29,71.22,18.90,19.29
65,849.88,46762.65,1848.50,47090.49,2872.90,60019.00,619.00,11.25,19.29,19.00
66,855.99,46745.26,1870.22,47060.66,2873.49,1254919.00,919.00,238.19,19.00,19.00
67,861.67,47074.39,1871.59,47436.21,2906.74,819.06,219.06,0.15,19.00,19.06
68,?,?,?,?,?,?,?,?,19.06,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,1873.37,47269.75,2914.24,5818.90,2218.90,1.08,?,18.90
71,866.79,47010.40,1865.43,47340.43,2911.38,61518.90,7418.90,11.62,18.90,18.90
72,872.90,46888.37,1864.62,47235.72,2901.67,85218.34,7018.34,15.70,18.90,18.34
73,871.52,47223.68,1848.14,47606.16,2912.13,589818.20,9818.20,105.58,18.34,18.20
74,873.21,47125.93,1849.89,47522.10,2909.77,173517.67,917.67,30.31,18.20,17.67
75,?,?,?,?,?,?,?,?,17.67,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,1834.95,47094.18,2900.59,8117.27,517.27,1.40,?,17.27
78,864.73,46029.35,1794.48,46473.62,2868.24,517.69,117.69,0.09,17.27,17.69
79,862.97,46068.24,1801.52,46511.62,2874.75,44217.70,6417.70,7.73,17.69,17.70
80,850.86,45580.47,1769.42,46017.88,2833.61,52917.70,617.70,9.37,17.70,17.70
81,845.32,45066.18,1707.83,45473.08,2800.67,117.70,117.70,0.02,17.70,17.70
82,?,?,?,?,?,?,?,?,17.70,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,1660.44,44946.32,2780.21,433317.70,517.70,76.66,?,17.70
85,830.80,44724.88,1648.36,45119.16,2774.13,59117.85,1517.85,10.49,17.70,17.85
86,835.51,45247.90,1653.10,45644.09,2785.46,194918.50,1018.50,35.27,17.85,18.50
87,839.42,45147.57,1677.23,45528.85,2797.31,186418.94,618.94,34.68,18.50,18.94
88,?,?,?,?,?,?,?,?,18.94,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,1656.40,45679.51,2814.33,4097819.20,7419.20,766.55,?,19.20
93,828.79,44604.61,1620.82,44940.36,2769.02,71418.00,618.00,13.20,19.20,18.00
94,824.35,44623.89,1588.07,44980.62,2766.19,518.50,118.50,0.09,18.00,18.50
95,819.73,44597.66,1585.00,44960.02,2760.91,462018.88,418.88,86.37,18.50,18.88
96,?,?,?,?,?,?,?,?,18.88,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,3918.90,118.90,0.74,?,18.90
99,815.74,44725.03,1600.11,45096.35,2767.26,71018.80,418.80,13.25,18.90,18.80
100,820.16,45091.63,1609.16,45495.34,2780.21,8019.10,2519.10,1.51,18.80,19.10
101,824.04,45688.48,1647.89,46131.66,2794.43,439618.90,518.90,83.52,19.10,18.90
102,819.29,45525.92,1602.65,45960.10,2783.53,6019.00,219.00,1.14,18.90,19.00
103,?,?,?,?,?,?,?,?,19.00,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,655219.00,1419.00,124.37,?,19.00
106,?,?,?,?,?,?,?,?,19.00,?
107,796.68,43916.24,1578.30,44404.81,2705.88,293719.00,619.00,55.77,?,19.00
108,787.39,43364.70,1582.90,43850.06,2695.55,215218.19,918.19,39.02,19.00,18.19
109,783.37,43447.75,1551.70,43993.98,2685.57,347917.90,317.90,62.24,18.19,17.90
110,?,?,?,?,?,?,?,?,17.90,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,24118.00,618.00,4.25,?,18.00
113,769.16,43159.57,1577.62,43707.88,2624.40,12617.40,117.40,2.19,18.00,17.40
114,769.82,43356.73,1568.91,43908.95,2636.70,20518.00,318.00,3.69,17.40,18.00
115,774.88,43482.18,1578.90,44027.03,2658.57,1917.45,117.45,0.33,18.00,17.45
116,777.86,43665.21,1567.21,44226.06,2669.93,96518.00,418.00,17.05,17.45,18.00
117,?,?,?,?,?,?,?,?,18.00,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,62218.26,618.26,11.24,?,18.26
120,784.81,44162.18,1577.58,44653.34,2704.84,4218.20,318.20,0.75,18.26,18.20
121,?,?,?,?,?,?,?,?,18.20,?
122,787.45,43991.51,1593.50,44466.89,2695.22,118.50,118.50,0.02,?,18.50
123,?,?,?,?,?,?,?,?,18.50,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,5518.15,218.15,1.02,?,18.15
127,793.09,44742.22,1618.85,45244.29,2733.96,349919.93,2119.93,66.28,18.15,19.93
128,798.10,45117.94,1640.06,45647.76,2752.14,43218.40,518.40,8.39,19.93,18.40
129,800.71,44943.16,1640.84,45475.08,2760.20,106818.95,618.95,20.07,18.40,18.95
130,800.42,44895.35,1627.28,45408.06,2769.85,301018.60,218.60,55.99,18.95,18.60
131,?,?,?,?,?,?,?,?,18.60,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,96119.19,7819.19,18.07,?,19.19
134,804.49,45771.11,1669.79,46336.62,2822.41,108019.35,519.35,20.62,19.19,19.35
135,802.28,46102.42,1662.38,46676.61,2848.38,848619.51,1919.51,165.80,19.35,19.51
136,806.45,45992.03,1668.63,46581.16,2871.70,519.79,119.79,0.10,19.51,19.79
137,810.69,46078.68,1720.89,46646.58,2885.19,603720.99,1520.99,125.61,19.79,20.99
138,?,?,?,?,?,?,?,?,20.99,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,90222.00,922.00,19.26,?,22.00
141,819.76,45851.80,1715.41,46439.10,2893.12,157021.50,10521.50,33.43,22.00,21.50
142,818.82,45933.66,1721.17,46529.96,2912.70,156322.77,2822.77,35.54,21.50,22.77
143,814.69,45687.76,1700.24,46311.26,2894.53,163022.90,722.90,35.97,22.77,22.90
144,820.11,46145.44,1717.23,46783.61,2929.62,6522.90,322.90,1.44,22.90,22.90
145,?,?,?,?,?,?,?,?,22.90,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,248423.05,1523.05,56.97,?,23.05
148,838.40,47579.87,1794.53,48258.02,2997.81,1446523.89,3323.89,339.95,23.05,23.89
149,842.72,47476.64,1826.11,48138.07,3000.58,202724.20,724.20,48.76,23.89,24.20
150,?,?,?,?,?,?,?,?,24.20,?
151,841.72,47806.34,1832.70,48503.87,2994.25,1113423.45,923.45,261.07,?,23.45
152,?,?,?,?,?,?,?,?,23.45,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,1034323.49,1523.49,241.74,?,23.49
155,854.67,47620.68,1812.04,48323.88,2998.79,2065724.55,10324.55,487.08,23.49,24.55
156,859.35,47805.94,1846.56,48513.29,3026.87,388224.55,1524.55,95.30,24.55,24.55
157,864.95,47573.66,1856.88,48259.19,3020.15,518024.79,7624.79,126.31,24.55,24.79
158,866.67,48209.65,1849.90,48918.37,3044.38,25824.75,524.75,6.37,24.79,24.75
159,?,?,?,?,?,?,?,?,24.75,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,413224.58,3924.58,102.83,?,24.58
162,870.60,48324.52,1866.45,49050.96,3074.89,23925.20,425.20,5.99,24.58,25.20
163,878.91,48383.93,1901.79,49098.70,3098.83,277525.40,725.40,70.49,25.20,25.40
164,877.48,48152.82,1913.84,48890.47,3089.32,833826.71,1326.71,213.73,25.40,26.71
165,880.65,48273.42,1917.53,49057.66,3092.65,4309427.30,3127.30,1175.91,26.71,27.30
166,?,?,?,?,?,?,?,?,27.30,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,906727.45,2727.45,248.95,?,27.45
169,886.71,48119.72,1917.62,48891.04,3120.39,82727.53,827.53,23.06,27.45,27.53
170,885.25,47743.10,1923.19,48509.84,3122.21,567429.80,2929.80,161.32,27.53,29.80
171,864.38,45870.00,1891.03,46587.68,3038.18,484829.59,4029.59,142.77,29.80,29.59
172,855.18,44732.92,1879.16,45456.77,3001.68,110528.95,728.95,32.02,29.59,28.95
173,?,?,?,?,?,?,?,?,28.95,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,487828.36,1228.36,138.54,?,28.36
176,863.23,44966.09,1919.70,45672.10,2999.31,35428.30,728.30,9.91,28.36,28.30
177,858.05,44893.99,1923.12,45601.51,2972.55,277927.48,2427.48,76.01,28.30,27.48
178,847.97,43667.37,1881.89,44326.49,2915.58,14126.32,526.32,3.76,27.48,26.32
179,848.08,44747.79,1851.41,45442.51,2948.80,416326.70,1526.70,109.11,26.32,26.70
180,?,?,?,?,?,?,?,?,26.70,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,66926.50,626.50,17.80,?,26.50
183,853.37,45533.94,1831.78,46254.71,2981.48,526.50,126.50,0.13,26.50,26.50
184,850.45,45184.98,1823.41,45899.36,2971.57,70126.29,1026.29,18.19,26.50,26.29
185,855.94,45613.75,1818.75,46344.42,2988.19,4326.00,326.00,1.13,26.29,26.00
186,851.88,45110.89,1805.32,45805.34,2977.06,11926.00,326.00,3.10,26.00,26.00
187,?,?,?,?,?,?,?,?,26.00,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,47125.30,3125.30,12.02,?,25.30
190,842.60,44342.23,1782.40,44969.23,2924.69,52825.03,3725.03,13.24,25.30,25.03
191,844.03,45068.55,1817.53,45727.71,2962.09,425.05,125.05,0.10,25.03,25.05
192,845.84,45712.72,1810.46,46390.36,2992.86,17424.50,524.50,4.27,25.05,24.50
193,849.99,46150.78,1837.14,46839.89,3017.66,180425.85,1225.85,45.26,24.50,25.85
194,?,?,?,?,?,?,?,?,25.85,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,10325.70,425.70,2.65,?,25.70
197,847.84,46155.10,1823.37,46860.35,3017.11,33125.80,325.80,8.55,25.70,25.80
198,845.85,46287.08,1818.62,47003.76,3021.27,10825.80,425.80,2.71,25.80,25.80
199,845.70,46221.23,1819.97,46919.83,3023.16,70725.75,5425.75,18.12,25.80,25.75
200,848.06,46399.74,1818.57,47120.88,3019.85,10725.75,425.75,2.75,25.75,25.75
201,?,?,?,?,?,?,?,?,25.75,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,167225.00,325.00,41.80,?,25.00
204,852.44,46714.43,1824.74,47454.90,3029.97,76624.70,624.70,18.93,25.00,24.70
205,858.02,46835.98,1835.56,47575.74,3050.63,71824.85,424.85,17.46,24.70,24.85
206,858.31,46713.02,1829.12,47446.69,3036.16,100524.40,1024.40,24.27,24.85,24.40
207,858.83,46258.91,1830.71,46981.22,3015.00,5524.69,224.69,1.36,24.40,24.69
208,?,?,?,?,?,?,?,?,24.69,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,18524.80,424.80,4.57,?,24.80
211,870.15,46663.41,1839.88,47398.08,3038.42,157825.00,1125.00,38.65,24.80,25.00
212,878.25,46925.65,1831.05,47676.43,3046.08,245525.50,2425.50,61.37,25.00,25.50
213,881.30,47370.81,1808.90,48147.76,3060.17,72825.10,825.10,18.24,25.50,25.10
214,884.10,48325.33,1853.85,49133.14,3110.79,20024.80,324.80,4.95,25.10,24.80
215,?,?,?,?,?,?,?,?,24.80,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,20025.50,625.50,5.07,?,25.50
218,891.86,47942.81,1866.84,48742.34,3127.38,25425.90,525.90,6.33,25.50,25.90
219,898.91,48306.55,1881.25,49124.78,3168.23,30126.00,526.00,7.76,25.90,26.00
220,903.85,48862.88,1886.72,49700.18,3190.86,393325.01,11125.01,98.34,26.00,25.01
221,909.96,49125.36,1893.84,49994.77,3206.86,14624.61,224.61,3.60,25.01,24.61
222,?,?,?,?,?,?,?,?,24.61,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,112026.25,1126.25,28.83,?,26.25
225,922.16,49747.66,1936.51,50646.05,3233.22,547328.00,9028.00,152.72,26.25,28.00
226,928.58,50223.95,1962.38,51152.95,3271.49,22428.00,628.00,6.25,28.00,28.00
227,?,?,?,?,?,?,?,?,28.00,?
228,928.83,49976.48,1966.79,50906.11,3253.28,129128.35,828.35,36.42,?,28.35
229,?,?,?,?,?,?,?,?,28.35,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,20628.00,628.00,5.76,?,28.00
232,914.58,49162.16,1917.73,50077.30,3210.57,10127.53,427.53,2.78,28.00,27.53
233,920.30,49128.05,1916.46,50032.45,3221.87,281627.10,1327.10,75.51,27.53,27.10
234,931.73,49846.48,1919.07,50780.47,3260.69,27026.75,726.75,7.15,27.10,26.75
235,930.27,49895.10,1931.18,50836.47,3260.35,126.74,126.74,0.03,26.75,26.74
236,?,?,?,?,?,?,?,?,26.74,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,126.65,126.65,0.03,?,26.65
239,921.40,48833.58,1906.94,49731.02,3197.48,95125.19,1025.19,23.93,26.65,25.19
240,919.00,48537.65,1893.65,49421.50,3183.87,5124.80,324.80,1.27,25.19,24.80
241,924.88,48676.45,1898.85,49569.11,3204.20,103824.80,924.80,25.13,24.80,24.80
242,925.91,48871.98,1888.37,49771.98,3196.27,1902227.69,2127.69,469.89,24.80,27.69
243,?,?,?,?,?,?,?,?,27.69,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,122226.80,1126.80,32.75,?,26.80
246,926.93,48968.87,1863.87,49861.54,3226.75,91226.80,926.80,24.14,26.80,26.80
247,918.91,47919.09,1824.69,48781.63,3174.71,14325.80,425.80,3.72,26.80,25.80
248,890.19,45830.66,1761.23,46598.42,3061.25,167024.50,1824.50,40.80,25.80,24.50
249,902.70,46717.04,1820.13,47514.09,3142.61,286023.30,1523.30,67.35,24.50,23.30
250,?,?,?,?,?,?,?,?,23.30,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,504624.00,1424.00,117.74,?,24.00
253,931.39,48961.51,1921.50,49839.90,3256.85,13381624.00,624.00,3211.61,24.00,24.00
254,934.25,49437.02,1935.28,50312.63,3285.29,236225.00,10725.00,58.64,24.00,25.00
255,943.52,49771.55,1981.13,50644.38,3303.55,188925.56,1925.56,47.54,25.00,25.56
256,948.06,49348.61,1986.17,50196.31,3285.49,206025.79,2125.79,52.99,25.56,25.79
257,?,?,?,?,?,?,?,?,25.79,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,25225.50,625.50,6.41,?,25.50
260,960.97,49434.46,1994.79,50258.11,3286.61,32525.49,1325.49,8.14,25.50,25.49
261,957.28,49413.33,1985.11,50227.43,3277.41,3924.50,324.50,0.97,25.49,24.50
262,963.32,50300.53,2000.89,51171.25,3316.59,28025.50,325.50,6.95,24.50,25.50
263,962.49,50308.19,2005.00,51202.75,3316.08,29424.65,624.65,7.32,25.50,24.65
264,?,?,?,?,?,?,?,?,24.65,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,30424.81,224.81,7.54,?,24.81
267,957.44,49979.47,1972.58,50887.67,3275.67,16124.12,424.12,3.98,24.81,24.12
268,961.02,50301.69,1979.81,51221.45,3299.72,40224.70,324.70,9.93,24.12,24.70
269,969.92,50936.34,1986.14,51846.54,3336.44,103524.30,1024.30,25.39,24.70,24.30
270,977.10,50819.81,1999.08,51704.53,3352.18,734324.35,624.35,178.79,24.30,24.35
271,?,?,?,?,?,?,?,?,24.35,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,171325.16,1825.16,42.24,?,25.16
274,984.17,50782.48,2007.69,51691.24,3351.68,30424.40,324.40,7.42,25.16,24.40
275,987.01,50803.40,2016.99,51709.58,3364.40,44824.01,524.01,10.78,24.40,24.01
276,988.62,50982.03,2073.65,51911.61,3383.62,124.00,124.00,0.02,24.01,24.00
277,992.25,50601.24,2097.98,51511.63,3381.52,146423.25,1223.25,34.02,24.00,23.25
278,?,?,?,?,?,?,?,?,23.25,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,20323.20,723.20,4.70,?,23.20
281,993.38,50137.88,2131.10,51021.26,3368.14,8723.50,323.50,2.04,23.20,23.50
282,996.97,50335.02,2126.57,51215.99,3379.96,27323.10,323.10,6.26,23.50,23.10
283,1011.15,51806.83,2150.38,52744.48,3454.41,109423.69,723.69,25.78,23.10,23.69
284,1024.81,52230.47,2175.63,53193.87,3477.04,192424.25,824.25,46.08,23.69,24.25
285,?,?,?,?,?,?,?,?,24.25,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,108624.80,924.80,26.55,?,24.80
288,1039.64,52590.73,2249.42,53588.87,3544.07,209725.50,1625.50,52.85,24.80,25.50
289,1036.86,52861.41,2267.93,53918.41,3548.14,56324.59,624.59,13.83,25.50,24.59
290,1049.92,52573.59,2280.53,53571.90,3572.96,93224.59,324.59,22.92,24.59,24.59
291,1051.86,52587.24,2320.78,53572.92,3535.97,504324.55,624.55,123.56,24.59,24.55
292,?,?,?,?,?,?,?,?,24.55,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,29424.58,724.58,7.20,?,24.58
295,1078.51,53781.81,2351.77,54818.06,3615.60,211524.60,1524.60,52.13,24.58,24.60
296,1074.66,53389.74,2357.93,54433.41,3596.10,68624.30,724.30,16.82,24.60,24.30
297,1083.34,53994.46,2411.97,55063.75,3637.76,124.60,124.60,0.02,24.30,24.60
298,1095.80,53887.13,2452.72,55023.42,3651.19,218726.00,2626.00,55.65,24.60,26.00
299,?,?,?,?,?,?,?,?,26.00,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,208127.00,2427.00,54.66,?,27.00
302,1114.63,54536.95,2476.37,55688.45,3688.57,6739327.50,2727.50,1844.55,27.00,27.50
303,1107.62,54095.32,2472.94,55240.01,3660.80,104027.70,327.70,28.80,27.50,27.70
304,1109.36,53607.86,2475.98,54734.18,3628.73,222427.94,1427.94,61.44,27.70,27.94
305,?,?,?,?,?,?,?,?,27.94,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,962,7,26.77,?,27.90
309,1101.37,53504.47,2450.55,54600.05,3645.18,3474,9,97.03,27.90,28.40
310,1106.35,53924.01,2477.66,55035.36,3650.27,29014,34,814.73,28.40,27.90
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
