%310
@RELATION PLNFI0200019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,792619.13,11619.13,151.27,?,19.13
99,10820.89,44725.03,45096.35,2767.26,20080019.20,22119.20,3802.30,19.13,19.20
100,10845.27,45091.63,45495.34,2780.21,604819.30,7919.30,116.24,19.20,19.30
101,10908.65,45688.48,46131.66,2794.43,493319.17,10819.17,94.46,19.30,19.17
102,10807.45,45525.92,45960.10,2783.53,15583218.79,13318.79,2982.47,19.17,18.79
103,?,?,?,?,?,?,?,18.79,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,251218.10,7618.10,46.23,?,18.10
106,?,?,?,?,?,?,?,18.10,?
107,10431.02,43916.24,44404.81,2705.88,9924514.70,27314.70,1498.84,?,14.70
108,10415.53,43364.70,43850.06,2695.55,1293216.80,12316.80,210.60,14.70,16.80
109,10373.60,43447.75,43993.98,2685.57,597417.32,7817.32,101.63,16.80,17.32
110,?,?,?,?,?,?,?,17.32,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,424617.60,5917.60,74.05,?,17.60
113,10282.22,43159.57,43707.88,2624.40,574617.40,7617.40,103.02,17.60,17.40
114,10264.95,43356.73,43908.95,2636.70,472317.20,6117.20,82.21,17.40,17.20
115,10327.20,43482.18,44027.03,2658.57,1603217.67,14317.67,280.62,17.20,17.67
116,10407.26,43665.21,44226.06,2669.93,363918.14,4318.14,66.09,17.67,18.14
117,?,?,?,?,?,?,?,18.14,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,199018.43,4218.43,36.20,?,18.43
120,10511.46,44162.18,44653.34,2704.84,321018.30,4918.30,58.02,18.43,18.30
121,?,?,?,?,?,?,?,18.30,?
122,10554.34,43991.51,44466.89,2695.22,215418.39,3218.39,39.51,?,18.39
123,?,?,?,?,?,?,?,18.39,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,251218.10,8418.10,45.44,?,18.10
127,10618.63,44742.22,45244.29,2733.96,600417.81,6117.81,105.80,18.10,17.81
128,10692.81,45117.94,45647.76,2752.14,743917.70,8917.70,128.79,17.81,17.70
129,10714.80,44943.16,45475.08,2760.20,492117.81,4617.81,86.09,17.70,17.81
130,10758.03,44895.35,45408.06,2769.85,1171817.93,11317.93,209.73,17.81,17.93
131,?,?,?,?,?,?,?,17.93,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,465417.75,5917.75,83.78,?,17.75
134,10819.27,45771.11,46336.62,2822.41,451317.99,5817.99,80.03,17.75,17.99
135,10913.18,46102.42,46676.61,2848.38,530218.15,7418.15,95.55,17.99,18.15
136,10976.80,45992.03,46581.16,2871.70,290318.05,4018.05,52.47,18.15,18.05
137,10991.63,46078.68,46646.58,2885.19,329617.90,5917.90,58.25,18.05,17.90
138,?,?,?,?,?,?,?,17.90,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,158017.57,3717.57,28.10,?,17.57
141,11089.17,45851.80,46439.10,2893.12,727417.76,7917.76,128.18,17.57,17.76
142,11082.19,45933.66,46529.96,2912.70,612917.50,6317.50,108.89,17.76,17.50
143,11050.12,45687.76,46311.26,2894.53,218017.78,5017.78,38.61,17.50,17.78
144,11130.47,46145.44,46783.61,2929.62,880117.89,9317.89,157.57,17.78,17.89
145,?,?,?,?,?,?,?,17.89,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,317717.90,5417.90,56.63,?,17.90
148,11439.53,47579.87,48258.02,2997.81,441517.84,4817.84,78.47,17.90,17.84
149,11434.08,47476.64,48138.07,3000.58,1422917.88,14817.88,249.81,17.84,17.88
150,?,?,?,?,?,?,?,17.88,?
151,11518.87,47806.34,48503.87,2994.25,970518.00,5918.00,173.93,?,18.00
152,?,?,?,?,?,?,?,18.00,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,756917.65,5317.65,133.95,?,17.65
155,11527.78,47620.68,48323.88,2998.79,299517.92,5217.92,53.21,17.65,17.92
156,11566.33,47805.94,48513.29,3026.87,287917.91,4017.91,51.36,17.92,17.91
157,11598.90,47573.66,48259.19,3020.15,287717.90,5317.90,50.91,17.91,17.90
158,11721.20,48209.65,48918.37,3044.38,341217.88,4417.88,60.77,17.90,17.88
159,?,?,?,?,?,?,?,17.88,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,234417.89,3717.89,41.82,?,17.89
162,11906.69,48324.52,49050.96,3074.89,517717.88,8917.88,92.26,17.89,17.88
163,12044.12,48383.93,49098.70,3098.83,475417.90,7217.90,84.58,17.88,17.90
164,11997.09,48152.82,48890.47,3089.32,267117.80,4917.80,47.43,17.90,17.80
165,11980.74,48273.42,49057.66,3092.65,113917.76,3317.76,19.96,17.80,17.76
166,?,?,?,?,?,?,?,17.76,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,170017.48,3817.48,29.70,?,17.48
169,12001.25,48119.72,48891.04,3120.39,939716.90,10016.90,160.50,17.48,16.90
170,11995.61,47743.10,48509.84,3122.21,202817.25,3617.25,34.54,16.90,17.25
171,11755.38,45870.00,46587.68,3038.18,810416.84,9916.84,131.05,17.25,16.84
172,11698.05,44732.92,45456.77,3001.68,109716.71,2016.71,18.15,16.84,16.71
173,?,?,?,?,?,?,?,16.71,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,340916.20,4216.20,55.93,?,16.20
176,11846.22,44966.09,45672.10,2999.31,212516.46,4416.46,34.36,16.20,16.46
177,11772.39,44893.99,45601.51,2972.55,388716.39,6116.39,63.07,16.46,16.39
178,11665.86,43667.37,44326.49,2915.58,607717.20,9217.20,102.42,16.39,17.20
179,11716.43,44747.79,45442.51,2948.80,1288617.30,14017.30,219.97,17.20,17.30
180,?,?,?,?,?,?,?,17.30,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,477717.65,7317.65,83.13,?,17.65
183,11805.57,45533.94,46254.71,2981.48,224517.50,4017.50,39.60,17.65,17.50
184,11736.24,45184.98,45899.36,2971.57,324817.70,4717.70,57.15,17.50,17.70
185,11820.50,45613.75,46344.42,2988.19,423517.50,5617.50,74.32,17.70,17.50
186,11822.63,45110.89,45805.34,2977.06,403417.30,5017.30,70.17,17.50,17.30
187,?,?,?,?,?,?,?,17.30,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,677217.54,6917.54,118.40,?,17.54
190,11610.73,44342.23,44969.23,2924.69,1419318.00,8818.00,254.20,17.54,18.00
191,11643.94,45068.55,45727.71,2962.09,2994218.30,21018.30,549.86,18.00,18.30
192,11739.32,45712.72,46390.36,2992.86,1460518.17,10518.17,269.38,18.30,18.17
193,11784.60,46150.78,46839.89,3017.66,1705618.00,18218.00,308.14,18.17,18.00
194,?,?,?,?,?,?,?,18.00,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,880518.05,6018.05,160.14,?,18.05
197,11753.20,46155.10,46860.35,3017.11,886118.08,9018.08,161.36,18.05,18.08
198,11768.81,46287.08,47003.76,3021.27,305918.10,4918.10,54.95,18.08,18.10
199,11813.42,46221.23,46919.83,3023.16,1310318.00,10018.00,237.04,18.10,18.00
200,11837.95,46399.74,47120.88,3019.85,238118.05,2918.05,42.98,18.00,18.05
201,?,?,?,?,?,?,?,18.05,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,497318.07,4818.07,89.30,?,18.07
204,11905.16,46714.43,47454.90,3029.97,516518.07,5018.07,91.67,18.07,18.07
205,11975.99,46835.98,47575.74,3050.63,6008818.07,19918.07,1087.49,18.07,18.07
206,11939.68,46713.02,47446.69,3036.16,842818.10,6118.10,152.60,18.07,18.10
207,11930.54,46258.91,46981.22,3015.00,452218.15,3218.15,81.84,18.10,18.15
208,?,?,?,?,?,?,?,18.15,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,886217.96,7517.96,156.34,?,17.96
211,11914.45,46663.41,47398.08,3038.42,212517.81,3517.81,37.55,17.96,17.81
212,11934.08,46925.65,47676.43,3046.08,574517.62,5817.62,101.10,17.81,17.62
213,12025.60,47370.81,48147.76,3060.17,260317.68,3517.68,45.84,17.62,17.68
214,12096.51,48325.33,49133.14,3110.79,137317.91,2117.91,24.50,17.68,17.91
215,?,?,?,?,?,?,?,17.91,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,1519617.99,10817.99,270.00,?,17.99
218,12213.07,47942.81,48742.34,3127.38,378018.00,3418.00,68.02,17.99,18.00
219,12294.72,48306.55,49124.78,3168.23,268718.01,4318.01,48.49,18.00,18.01
220,12425.78,48862.88,49700.18,3190.86,567818.00,2918.00,101.60,18.01,18.00
221,12524.35,49125.36,49994.77,3206.86,122117.85,2017.85,21.89,18.00,17.85
222,?,?,?,?,?,?,?,17.85,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,334017.97,5317.97,59.83,?,17.97
225,12783.95,49747.66,50646.05,3233.22,452017.96,5317.96,81.35,17.97,17.96
226,12961.14,50223.95,51152.95,3271.49,977117.74,8417.74,174.82,17.96,17.74
227,?,?,?,?,?,?,?,17.74,?
228,12933.31,49976.48,50906.11,3253.28,1056117.82,7717.82,188.11,?,17.82
229,?,?,?,?,?,?,?,17.82,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,162717.75,2717.75,28.79,?,17.75
232,12831.52,49162.16,50077.30,3210.57,219117.68,2017.68,38.77,17.75,17.68
233,12826.21,49128.05,50032.45,3221.87,285317.10,3117.10,49.99,17.68,17.10
234,12985.38,49846.48,50780.47,3260.69,284617.29,3117.29,49.03,17.10,17.29
235,13050.37,49895.10,50836.47,3260.35,808317.30,5117.30,142.14,17.29,17.30
236,?,?,?,?,?,?,?,17.30,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,39017.67,1417.67,6.78,?,17.67
239,12781.02,48833.58,49731.02,3197.48,222717.32,2717.32,38.87,17.67,17.32
240,12706.26,48537.65,49421.50,3183.87,210117.29,3217.29,36.55,17.32,17.29
241,12801.41,48676.45,49569.11,3204.20,251817.15,2617.15,43.81,17.29,17.15
242,12801.04,48871.98,49771.98,3196.27,53517.30,1317.30,9.27,17.15,17.30
243,?,?,?,?,?,?,?,17.30,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,515017.37,5017.37,88.93,?,17.37
246,12843.19,48968.87,49861.54,3226.75,153517.30,1917.30,26.67,17.37,17.30
247,12637.81,47919.09,48781.63,3174.71,301417.28,2917.28,51.92,17.30,17.28
248,12178.22,45830.66,46598.42,3061.25,179917.11,2117.11,30.12,17.28,17.11
249,12457.22,46717.04,47514.09,3142.61,1275116.52,6116.52,214.42,17.11,16.52
250,?,?,?,?,?,?,?,16.52,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,116517.00,2217.00,19.99,?,17.00
253,12962.91,48961.51,49839.90,3256.85,148517.00,1917.00,25.60,17.00,17.00
254,12983.95,49437.02,50312.63,3285.29,62716.95,2016.95,10.63,17.00,16.95
255,13011.41,49771.55,50644.38,3303.55,757017.00,4917.00,127.23,16.95,17.00
256,12998.59,49348.61,50196.31,3285.49,158117.00,2217.00,26.73,17.00,17.00
257,?,?,?,?,?,?,?,17.00,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,305116.90,4316.90,52.04,?,16.90
260,13085.22,49434.46,50258.11,3286.61,390216.65,2716.65,64.35,16.90,16.65
261,13049.76,49413.33,50227.43,3277.41,1198716.05,10116.05,193.14,16.65,16.05
262,13124.47,50300.53,51171.25,3316.59,516715.40,6015.40,81.51,16.05,15.40
263,13140.38,50308.19,51202.75,3316.08,630015.36,5815.36,97.74,15.40,15.36
264,?,?,?,?,?,?,?,15.36,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,815315.10,6215.10,124.81,?,15.10
267,13131.43,49979.47,50887.67,3275.67,423315.35,5515.35,64.47,15.10,15.35
268,13114.91,50301.69,51221.45,3299.72,354614.99,3914.99,53.40,15.35,14.99
269,13233.88,50936.34,51846.54,3336.44,313415.05,3115.05,47.04,14.99,15.05
270,13346.97,50819.81,51704.53,3352.18,321815.12,2415.12,47.81,15.05,15.12
271,?,?,?,?,?,?,?,15.12,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,127314.65,2214.65,19.07,?,14.65
274,13338.19,50782.48,51691.24,3351.68,214914.55,2814.55,31.53,14.65,14.55
275,13386.01,50803.40,51709.58,3364.40,1257314.50,6214.50,177.30,14.55,14.50
276,13476.11,50982.03,51911.61,3383.62,730613.39,7113.39,100.85,14.50,13.39
277,13513.64,50601.24,51511.63,3381.52,1041713.40,8013.40,139.82,13.39,13.40
278,?,?,?,?,?,?,?,13.40,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,824913.40,5513.40,111.23,?,13.40
281,13399.64,50137.88,51021.26,3368.14,1418013.45,4713.45,190.26,13.40,13.45
282,13361.98,50335.02,51215.99,3379.96,1114813.26,4913.26,149.45,13.45,13.26
283,13589.27,51806.83,52744.48,3454.41,1700213.45,8413.45,229.28,13.26,13.45
284,13638.56,52230.47,53193.87,3477.04,1608913.50,4413.50,217.49,13.45,13.50
285,?,?,?,?,?,?,?,13.50,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,410013.55,4713.55,55.79,?,13.55
288,13824.94,52590.73,53588.87,3544.07,1705213.39,15713.39,228.04,13.55,13.39
289,13886.79,52861.41,53918.41,3548.14,453713.30,5613.30,60.51,13.39,13.30
290,14155.74,52573.59,53571.90,3572.96,429413.29,4613.29,56.83,13.30,13.29
291,14253.72,52587.24,53572.92,3535.97,281813.30,3113.30,37.57,13.29,13.30
292,?,?,?,?,?,?,?,13.30,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,570912.70,5612.70,74.44,?,12.70
295,14512.68,53781.81,54818.06,3615.60,3674813.10,12913.10,467.86,12.70,13.10
296,14327.32,53389.74,54433.41,3596.10,237913.20,4013.20,31.44,13.10,13.20
297,14572.10,53994.46,55063.75,3637.76,1021513.26,7813.26,136.86,13.20,13.26
298,14753.57,53887.13,55023.42,3651.19,326513.27,5013.27,43.54,13.26,13.27
299,?,?,?,?,?,?,?,13.27,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,167113.44,3213.44,22.37,?,13.44
302,14994.44,54536.95,55688.45,3688.57,1223613.93,13713.93,168.66,13.44,13.93
303,14942.82,54095.32,55240.01,3660.80,1940714.29,16714.29,274.40,13.93,14.29
304,14928.63,53607.86,54734.18,3628.73,3550114.44,19914.44,488.32,14.29,14.44
305,?,?,?,?,?,?,?,14.44,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,29949,279,470.08,?,16.24
309,14877.29,53504.47,54600.05,3645.18,31050,106,476.20,16.24,16.00
310,14860.69,53924.01,55035.36,3650.27,3857,48,61.50,16.00,16.00
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
