%310
@RELATION PLVOTUM00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,16994.64,44.64,7.87,?,4.64
3,783.15,48222.72,48505.50,2832.46,204.64,14.64,0.09,4.64,4.64
4,781.69,47888.16,48143.94,2814.73,2894.59,64.59,1.33,4.64,4.59
5,?,?,?,?,?,?,?,4.59,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,43604.50,184.50,19.83,?,4.50
8,780.70,47379.63,47624.67,2790.64,564.55,114.55,0.25,4.50,4.55
9,784.82,47407.28,47668.58,2784.62,454.55,114.55,0.20,4.55,4.55
10,788.85,47546.91,47798.66,2800.96,63134.31,174.31,27.61,4.55,4.31
11,795.36,47440.80,47690.97,2815.88,27514.60,94.60,12.24,4.31,4.60
12,?,?,?,?,?,?,?,4.60,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,7994.60,144.60,3.71,?,4.60
15,794.59,47086.54,47346.41,2817.16,1704.60,34.60,0.78,4.60,4.60
16,796.34,47521.39,47794.60,2825.40,314.70,74.70,0.14,4.60,4.70
17,803.56,47661.37,47936.81,2848.09,7204.61,44.61,3.33,4.70,4.61
18,807.72,47813.69,48104.67,2864.72,2054.60,164.60,0.94,4.61,4.60
19,?,?,?,?,?,?,?,4.60,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,1104.68,24.68,0.51,?,4.68
22,808.23,47872.80,48127.89,2892.80,524.69,104.69,0.24,4.68,4.69
23,808.40,47733.24,47999.21,2890.57,574.71,94.71,0.27,4.69,4.71
24,811.80,47942.04,48203.43,2898.85,804.70,114.70,0.38,4.71,4.70
25,812.99,47613.95,47851.99,2897.93,304.68,24.68,0.14,4.70,4.68
26,?,?,?,?,?,?,?,4.68,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,5104.55,44.55,2.32,?,4.55
29,815.93,47328.40,47565.10,2878.58,204.55,14.55,0.09,4.55,4.55
30,815.59,46917.19,47113.08,2876.68,36394.31,84.31,16.06,4.55,4.31
31,817.14,46840.15,47011.43,2880.57,26744.21,144.21,11.22,4.31,4.21
32,818.68,46945.58,47121.08,2883.81,52334.46,184.46,23.29,4.21,4.46
33,?,?,?,?,?,?,?,4.46,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,10394.55,64.55,4.73,?,4.55
36,816.68,46674.78,46862.43,2843.49,264.54,74.54,0.12,4.55,4.54
37,813.75,46149.14,46341.54,2811.05,47514.21,194.21,20.96,4.54,4.21
38,811.13,46329.66,46512.72,2815.91,59844.60,124.60,26.60,4.21,4.60
39,813.77,46741.54,46931.40,2825.70,3764.60,74.60,1.73,4.60,4.60
40,?,?,?,?,?,?,?,4.60,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,268284.56,184.56,122.67,?,4.56
43,817.32,46399.26,46564.61,2821.25,48444.60,104.60,22.53,4.56,4.60
44,817.35,46406.74,46569.81,2825.02,6204.60,94.60,2.84,4.60,4.60
45,818.81,46211.54,46360.51,2825.15,114.50,24.50,0.05,4.60,4.50
46,826.73,46370.13,46523.63,2838.22,504.45,14.45,0.22,4.50,4.45
47,?,?,?,?,?,?,?,4.45,?
