%310
@RELATION PLEUFLM00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,223713.45,283.45,76.58,?,3.45
3,783.15,48222.72,48505.50,2832.46,77713.46,213.46,26.84,3.45,3.46
4,781.69,47888.16,48143.94,2814.73,93493.45,213.45,31.90,3.46,3.45
5,?,?,?,?,?,?,?,3.45,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,280153.40,173.40,95.30,?,3.40
8,780.70,47379.63,47624.67,2790.64,23163.39,93.39,7.80,3.40,3.39
9,784.82,47407.28,47668.58,2784.62,7373.39,73.39,2.47,3.39,3.39
10,788.85,47546.91,47798.66,2800.96,102613.35,163.35,34.15,3.39,3.35
11,795.36,47440.80,47690.97,2815.88,303643.36,133.36,101.27,3.35,3.36
12,?,?,?,?,?,?,?,3.36,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,107673.36,213.36,36.15,?,3.36
15,794.59,47086.54,47346.41,2817.16,172453.25,293.25,57.11,3.36,3.25
16,796.34,47521.39,47794.60,2825.40,62573.29,213.29,20.31,3.25,3.29
17,803.56,47661.37,47936.81,2848.09,280563.25,463.25,93.43,3.29,3.25
18,807.72,47813.69,48104.67,2864.72,6113.33,63.33,2.02,3.25,3.33
19,?,?,?,?,?,?,?,3.33,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,15103.30,33.30,4.99,?,3.30
22,808.23,47872.80,48127.89,2892.80,5923.30,73.30,1.92,3.30,3.30
23,808.40,47733.24,47999.21,2890.57,45333.29,113.29,14.54,3.30,3.29
24,811.80,47942.04,48203.43,2898.85,70333.30,253.30,23.47,3.29,3.30
25,812.99,47613.95,47851.99,2897.93,31983.33,113.33,10.75,3.30,3.33
26,?,?,?,?,?,?,?,3.33,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,34423.19,163.19,11.06,?,3.19
29,815.93,47328.40,47565.10,2878.58,131133.01,523.01,40.42,3.19,3.01
30,815.59,46917.19,47113.08,2876.68,17413.02,113.02,5.33,3.01,3.02
31,817.14,46840.15,47011.43,2880.57,86553.17,103.17,26.86,3.02,3.17
32,818.68,46945.58,47121.08,2883.81,72053.17,93.17,22.71,3.17,3.17
33,?,?,?,?,?,?,?,3.17,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,139783.05,703.05,42.26,?,3.05
36,816.68,46674.78,46862.43,2843.49,19983.11,343.11,5.92,3.05,3.11
37,813.75,46149.14,46341.54,2811.05,76552.99,202.99,22.98,3.11,2.99
38,811.13,46329.66,46512.72,2815.91,51753.02,353.02,15.56,2.99,3.02
39,813.77,46741.54,46931.40,2825.70,1463.08,53.08,0.44,3.02,3.08
40,?,?,?,?,?,?,?,3.08,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,3673.04,53.04,1.13,?,3.04
43,817.32,46399.26,46564.61,2821.25,37173.06,143.06,11.28,3.04,3.06
44,817.35,46406.74,46569.81,2825.02,93743.00,273.00,27.93,3.06,3.00
45,818.81,46211.54,46360.51,2825.15,11013.00,33.00,3.38,3.00,3.00
46,826.73,46370.13,46523.63,2838.22,19953.02,93.02,6.13,3.00,3.02
47,?,?,?,?,?,?,?,3.02,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,174632.95,442.95,53.62,?,2.95
50,832.30,46490.89,46652.19,2843.90,80322.86,162.86,22.90,2.95,2.86
