%310
@RELATION WIG-INFO
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
147,?,?,?,3.2416,3.2416,21297.96,1142.01
148,15409.39,3488.89,3488.89,3.2465,3.2465,28612.86,1154.78
149,15302.80,3467.52,3467.52,3.2831,3.2831,38137.71,1171.08
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,199818.30,1165.26
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,35686.99,1165.63
155,15177.54,3445.26,3445.26,3.2524,3.2524,33687.44,1159.94
156,14960.59,3401.48,3401.48,3.2421,3.2421,40129.02,1151.72
157,15040.62,3424.05,3424.05,3.2564,3.2564,15813.42,1162.00
158,15248.12,3469.22,3469.22,3.2545,3.2545,27659.55,1181.72
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,8038.96,1181.70
162,15122.02,3436.95,3436.95,3.2201,3.2201,13530.20,1178.63
163,14995.23,3400.43,3400.43,3.2002,3.2002,11727.18,1192.84
164,15176.08,3445.36,3445.36,3.2000,3.2000,12416.10,1194.64
165,15070.18,3423.56,3423.56,3.1654,3.1654,16960.92,1193.40
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,15286.96,1195.82
169,15318.23,3482.18,3482.18,3.1682,3.1682,11534.12,1195.92
170,15112.19,3443.20,3443.20,3.1777,3.1777,20886.94,1196.01
171,14758.32,3364.64,3364.64,3.2693,3.2693,23049.72,1146.73
172,14799.40,3357.25,3357.25,3.2743,3.2743,33495.27,1176.34
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,8883.85,1173.52
176,14760.31,3347.89,3347.89,3.2840,3.2840,9417.62,1180.90
177,14910.14,3376.22,3376.22,3.3239,3.3239,20658.10,1166.57
178,15024.49,3401.86,3401.86,3.3241,3.3241,16240.84,1139.46
179,14909.60,3403.25,3403.25,3.3175,3.3175,11479.32,1160.39
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,6194.75,1150.94
183,14932.41,3433.40,3433.40,3.3222,3.3222,9662.71,1175.36
184,14988.55,3443.67,3443.67,3.3516,3.3516,8649.61,1196.30
185,?,?,?,3.3246,3.3246,9655.80,1189.64
186,15135.84,3479.38,3479.38,3.3245,3.3245,8725.01,1161.10
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,15999.27,1167.58
190,15300.34,3504.26,3504.26,3.3588,3.3588,13774.09,1165.35
191,15291.66,3520.76,3520.76,3.3724,3.3724,4971.09,1180.80
192,15460.92,3578.30,3578.30,3.3225,3.3225,14012.09,1192.09
193,15464.30,3600.08,3600.08,3.3201,3.3201,12695.17,1209.79
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,5853.77,1196.78
197,15451.85,3598.50,3598.50,3.2735,3.2735,14133.99,1214.42
198,15470.52,3610.00,3610.00,3.2410,3.2410,19657.66,1215.81
199,15548.54,3611.28,3611.28,3.2362,3.2362,8050.50,1211.51
200,15543.74,3587.61,3587.61,3.2348,3.2348,11111.67,1210.19
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,5612.44,1235.07
204,15567.74,3579.27,3579.27,3.2001,3.2001,6752.11,1232.24
205,15542.24,3579.60,3579.60,3.1800,3.1800,9497.37,1222.66
206,15555.61,3605.19,3605.19,3.2143,3.2143,8774.54,1219.75
207,15558.83,3613.16,3613.16,3.1831,3.1831,5732.01,1209.19
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,12322.22,1199.78
211,15520.59,3616.47,3616.47,3.1798,3.1798,11085.89,1213.77
212,15499.54,3626.37,3626.37,3.1929,3.1929,10941.09,1223.90
213,15628.02,3675.74,3675.74,3.1961,3.1961,16207.36,1222.52
214,15658.36,3689.59,3689.59,3.2201,3.2201,11399.28,1231.68
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,7510.53,1230.24
218,15518.74,3665.77,3665.77,3.1744,3.1744,20009.76,1233.34
219,15470.67,3654.01,3654.01,3.1725,3.1725,5001.20,1236.11
220,15498.32,3669.12,3669.12,3.1503,3.1503,12650.70,1227.93
221,15425.51,3660.11,3660.11,3.1336,3.1336,6163.95,1228.51
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,16891.18,1249.41
225,15451.01,3684.44,3684.44,3.1489,3.1489,15773.68,1253.14
226,15337.66,3669.27,3669.27,3.1643,3.1643,15829.27,1260.91
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,12173.07,1262.98
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,5320.78,1251.04
232,15002.99,3613.59,3613.59,3.1761,3.1761,6377.35,1247.19
233,14897.55,3599.79,3599.79,3.1698,3.1698,9511.50,1248.67
234,14963.74,3638.71,3638.71,3.1811,3.1811,22550.63,1258.64
235,15010.51,3657.79,3657.79,3.1673,3.1673,14585.84,1247.33
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,5544.91,1237.10
239,14776.13,3578.52,3578.52,3.1849,3.1849,23248.91,1229.04
240,14824.51,3593.35,3593.35,3.1840,3.1840,15583.21,1239.92
241,14840.95,3620.30,3620.30,3.2269,3.2269,14097.80,1251.80
242,14810.31,3589.87,3589.87,3.2209,3.2209,22273.42,1261.01
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,10709.87,1259.01
246,14833.96,3612.61,3612.61,3.2433,3.2433,13785.62,1257.15
247,14930.87,3649.04,3649.04,3.2387,3.2387,34631.35,1243.35
248,14937.48,3658.78,3658.78,3.2463,3.2463,29566.42,1185.76
249,14922.50,3660.01,3660.01,3.2732,3.2732,13463.35,1237.06
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,7269.78,1243.34
253,15191.06,3729.02,3729.02,3.2181,3.2181,13865.97,1250.38
254,15326.60,3725.01,3725.01,3.1955,3.1955,16562.21,1263.62
255,15300.64,3715.97,3715.97,3.1782,3.1782,10687.65,1276.66
256,15376.06,3722.18,3722.18,3.1696,3.1696,25229.77,1298.01
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,10140.59,1275.46
260,15529.73,3745.70,3745.70,3.1552,3.1552,13623.79,1297.54
261,15676.94,3783.64,3783.64,3.1689,3.1689,15748.16,1284.43
262,15636.55,3789.38,3789.38,3.0833,3.0833,8198.91,1287.16
263,15451.09,3774.73,3774.73,3.1152,3.1152,16891.20,1303.27
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,5719.61,1279.78
267,15334.59,3768.25,3768.25,3.1338,3.1338,13081.82,1298.17
268,15273.26,3761.10,3761.10,3.1234,3.1234,16888.00,1316.37
269,15328.30,3787.43,3787.43,3.1277,3.1277,13089.12,1330.10
270,15258.24,3781.59,3781.59,3.1328,3.1328,25128.30,1345.84
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,11923.08,1344.48
274,15191.70,3817.98,3817.98,3.1170,3.1170,5570.08,1340.21
275,15133.14,3815.02,3815.02,3.1212,3.1212,11082.51,1343.11
276,14996.48,3774.34,3774.34,3.0951,3.0951,15224.45,1339.95
277,15072.58,3807.75,3807.75,3.0902,3.0902,9776.42,1323.45
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,10069.15,1339.98
281,14776.53,3694.83,3694.83,3.0873,3.0873,8148.66,1327.31
282,14802.98,3677.78,3677.78,3.1057,3.1057,21271.60,1320.08
283,15126.07,3760.75,3760.75,3.0994,3.0994,22215.22,1352.10
284,15237.11,3791.87,3791.87,3.0850,3.0850,23556.88,1345.83
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,10477.16,1348.18
288,15168.01,3794.01,3794.01,3.0893,3.0893,51887.98,1382.18
289,15373.83,3839.43,3839.43,3.0854,3.0854,41491.44,1368.16
290,15371.65,3863.15,3863.15,3.0625,3.0625,24409.82,1375.02
291,15399.65,3914.28,3914.28,3.0506,3.0506,21276.24,1361.11
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,24697.70,1389.98
295,15467.66,3929.57,3929.57,3.0564,3.0564,18706.65,1383.79
296,15413.33,3907.07,3907.07,3.0385,3.0385,22277.97,1387.21
297,15509.21,3928.96,3928.96,3.0323,3.0323,14220.89,1392.05
298,15570.28,3943.36,3943.36,3.0326,3.0326,21275.11,1408.73
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,14252.94,1424.20
302,15680.35,3952.34,3952.34,3.0436,3.0436,17508.73,1415.96
303,15618.76,3930.62,3930.62,3.0433,3.0433,22016.50,1435.46
304,15545.75,3919.71,3919.71,3.0507,3.0507,12077.61,1416.41
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,13462.46,1446.55
309,15630.45,3941.67,3941.67,3.0981,3.0981,7601.21,1441.92
310,15733.62,3928.06,3928.06,3.0896,3.0896,7967.14,1445.73
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
