%310
@RELATION PLMWTRD00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,50909.25,329.25,48.13,?,9.25
3,783.15,48222.72,48505.50,2832.46,91519.00,229.00,82.58,9.25,9.00
4,781.69,47888.16,48143.94,2814.73,2119.10,39.10,1.87,9.00,9.10
5,?,?,?,?,?,?,?,9.10,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,698.81,48.81,0.61,?,8.81
8,780.70,47379.63,47624.67,2790.64,908.99,48.99,0.81,8.81,8.99
9,784.82,47407.28,47668.58,2784.62,15178.70,128.70,13.51,8.99,8.70
10,788.85,47546.91,47798.66,2800.96,7618.97,118.97,6.75,8.70,8.97
11,795.36,47440.80,47690.97,2815.88,35709.35,259.35,32.25,8.97,9.35
12,?,?,?,?,?,?,?,9.35,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,3539.30,79.30,3.20,?,9.30
15,794.59,47086.54,47346.41,2817.16,7659.25,89.25,7.09,9.30,9.25
16,796.34,47521.39,47794.60,2825.40,43589.48,249.48,40.47,9.25,9.48
17,803.56,47661.37,47936.81,2848.09,35899.67,139.67,34.14,9.48,9.67
18,807.72,47813.69,48104.67,2864.72,47409.68,229.68,44.77,9.67,9.68
19,?,?,?,?,?,?,?,9.68,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,26469.60,159.60,25.16,?,9.60
22,808.23,47872.80,48127.89,2892.80,3439.44,79.44,3.22,9.60,9.44
23,808.40,47733.24,47999.21,2890.57,18099.42,119.42,16.94,9.44,9.42
24,811.80,47942.04,48203.43,2898.85,29539.60,169.60,28.23,9.42,9.60
25,812.99,47613.95,47851.99,2897.93,13829.20,99.20,12.96,9.60,9.20
26,?,?,?,?,?,?,?,9.20,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,9579.00,89.00,8.56,?,9.00
29,815.93,47328.40,47565.10,2878.58,21818.68,208.68,18.82,9.00,8.68
30,815.59,46917.19,47113.08,2876.68,48888.80,278.80,43.11,8.68,8.80
31,817.14,46840.15,47011.43,2880.57,29558.64,198.64,26.45,8.80,8.64
32,818.68,46945.58,47121.08,2883.81,31248.43,158.43,26.77,8.64,8.43
33,?,?,?,?,?,?,?,8.43,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,38068.45,188.45,32.23,?,8.45
36,816.68,46674.78,46862.43,2843.49,16038.22,88.22,13.28,8.45,8.22
37,813.75,46149.14,46341.54,2811.05,87758.20,298.20,72.14,8.22,8.20
38,811.13,46329.66,46512.72,2815.91,117888.31,148.31,96.65,8.20,8.31
39,813.77,46741.54,46931.40,2825.70,403558.20,258.20,332.22,8.31,8.20
40,?,?,?,?,?,?,?,8.20,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,378928.00,398.00,312.99,?,8.00
43,817.32,46399.26,46564.61,2821.25,223568.70,718.70,186.44,8.00,8.70
44,817.35,46406.74,46569.81,2825.02,207559.11,719.11,185.79,8.70,9.11
45,818.81,46211.54,46360.51,2825.15,86908.97,348.97,77.63,9.11,8.97
46,826.73,46370.13,46523.63,2838.22,15508.92,128.92,13.73,8.97,8.92
47,?,?,?,?,?,?,?,8.92,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,15329.15,109.15,13.52,?,9.15
50,832.30,46490.89,46652.19,2843.90,5939.15,79.15,5.35,9.15,9.15
51,830.62,46051.76,46198.42,2831.71,1109.11,19.11,1.00,9.15,9.11
52,823.32,45879.90,46050.52,2801.83,35898.80,188.80,31.56,9.11,8.80
53,826.66,45948.12,46124.82,2817.57,27598.80,218.80,24.46,8.80,8.80
54,?,?,?,?,?,?,?,8.80,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,49029.20,249.20,44.66,?,9.20
57,828.81,45868.35,46065.85,2831.16,33578.90,218.90,30.77,9.20,8.90
58,836.69,46241.92,46459.99,2855.69,4618610.04,16910.04,454.00,8.90,10.04
59,844.08,46280.36,46510.83,2865.27,2410610.35,9810.35,247.03,10.04,10.35
60,842.02,46341.14,46622.90,2859.05,642210.30,5210.30,66.06,10.35,10.30
61,?,?,?,?,?,?,?,10.30,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,578510.25,3810.25,58.77,?,10.25
64,845.88,46676.09,47001.38,2868.06,513110.20,1710.20,52.11,10.25,10.20
65,849.88,46762.65,47090.49,2872.90,690610.33,3310.33,70.17,10.20,10.33
66,855.99,46745.26,47060.66,2873.49,321010.35,2210.35,33.13,10.33,10.35
67,861.67,47074.39,47436.21,2906.74,1302910.55,4210.55,136.25,10.35,10.55
68,?,?,?,?,?,?,?,10.55,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,2127411.05,9611.05,233.21,?,11.05
71,866.79,47010.40,47340.43,2911.38,420011.05,3411.05,46.20,11.05,11.05
72,872.90,46888.37,47235.72,2901.67,555510.95,2310.95,60.27,11.05,10.95
73,871.52,47223.68,47606.16,2912.13,100610.99,1610.99,10.99,10.95,10.99
74,873.21,47125.93,47522.10,2909.77,1056211.45,4411.45,118.30,10.99,11.45
75,?,?,?,?,?,?,?,11.45,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,863211.19,2711.19,95.36,?,11.19
78,864.73,46029.35,46473.62,2868.24,1185311.43,3411.43,131.16,11.19,11.43
79,862.97,46068.24,46511.62,2874.75,2259810.80,10710.80,243.27,11.43,10.80
80,850.86,45580.47,46017.88,2833.61,1866910.94,4710.94,202.56,10.80,10.94
81,845.32,45066.18,45473.08,2800.67,386010.93,2910.93,41.75,10.94,10.93
82,?,?,?,?,?,?,?,10.93,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,741910.50,3410.50,81.14,?,10.50
85,830.80,44724.88,45119.16,2774.13,51410.50,910.50,5.37,10.50,10.50
86,835.51,45247.90,45644.09,2785.46,84110.84,810.84,8.80,10.50,10.84
87,839.42,45147.57,45528.85,2797.31,91110.70,1310.70,9.83,10.84,10.70
88,?,?,?,?,?,?,?,10.70,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,69910.76,1310.76,7.38,?,10.76
93,828.79,44604.61,44940.36,2769.02,160910.75,1210.75,17.28,10.76,10.75
94,824.35,44623.89,44980.62,2766.19,35110.80,610.80,3.77,10.75,10.80
95,819.73,44597.66,44960.02,2760.91,441810.85,2210.85,47.84,10.80,10.85
96,?,?,?,?,?,?,?,10.85,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,663511.05,3611.05,73.71,?,11.05
99,815.74,44725.03,45096.35,2767.26,1012411.01,3011.01,111.62,11.05,11.01
100,820.16,45091.63,45495.34,2780.21,717211.10,1711.10,79.16,11.01,11.10
101,824.04,45688.48,46131.66,2794.43,431111.20,1411.20,48.16,11.10,11.20
102,819.29,45525.92,45960.10,2783.53,259511.17,1511.17,28.95,11.20,11.17
103,?,?,?,?,?,?,?,11.17,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,1213411.20,3411.20,135.78,?,11.20
106,?,?,?,?,?,?,?,11.20,?
107,796.68,43916.24,44404.81,2705.88,1238610.26,5010.26,134.98,?,10.26
108,787.39,43364.70,43850.06,2695.55,21010.49,310.49,2.17,10.26,10.49
109,783.37,43447.75,43993.98,2685.57,443010.35,910.35,45.87,10.49,10.35
110,?,?,?,?,?,?,?,10.35,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,1122110.50,1610.50,117.93,?,10.50
113,769.16,43159.57,43707.88,2624.40,385310.50,1610.50,39.92,10.50,10.50
114,769.82,43356.73,43908.95,2636.70,684510.30,1310.30,70.50,10.50,10.30
115,774.88,43482.18,44027.03,2658.57,31310.40,610.40,3.25,10.30,10.40
116,777.86,43665.21,44226.06,2669.93,83710.40,410.40,8.65,10.40,10.40
117,?,?,?,?,?,?,?,10.40,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,24610.50,710.50,2.57,?,10.50
120,784.81,44162.18,44653.34,2704.84,63510.72,810.72,6.59,10.50,10.72
121,?,?,?,?,?,?,?,10.72,?
122,787.45,43991.51,44466.89,2695.22,45810.60,210.60,4.85,?,10.60
123,?,?,?,?,?,?,?,10.60,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,973510.40,2810.40,100.87,?,10.40
127,793.09,44742.22,45244.29,2733.96,384310.25,1310.25,39.26,10.40,10.25
128,798.10,45117.94,45647.76,2752.14,126010.27,1010.27,12.97,10.25,10.27
129,800.71,44943.16,45475.08,2760.20,251110.40,1710.40,26.02,10.27,10.40
