%310
@RELATION PLRNBWT00031
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,68104.24,114.24,28.84,?,4.24
3,783.15,48222.72,48505.50,2832.46,9334.19,14.19,3.91,4.24,4.19
4,781.69,47888.16,48143.94,2814.73,29874.10,44.10,12.25,4.19,4.10
5,?,?,?,?,?,?,?,4.10,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,10004.10,34.10,4.10,?,4.10
8,780.70,47379.63,47624.67,2790.64,1204.10,14.10,0.49,4.10,4.10
9,784.82,47407.28,47668.58,2784.62,1025624.10,114.10,420.64,4.10,4.10
10,788.85,47546.91,47798.66,2800.96,4904.10,14.10,2.01,4.10,4.10
11,795.36,47440.80,47690.97,2815.88,45154.10,144.10,18.42,4.10,4.10
12,?,?,?,?,?,?,?,4.10,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,17523.96,63.96,7.00,?,3.96
15,794.59,47086.54,47346.41,2817.16,10663.96,73.96,4.19,3.96,3.96
16,796.34,47521.39,47794.60,2825.40,45133.99,83.99,18.03,3.96,3.99
17,803.56,47661.37,47936.81,2848.09,26453.92,133.92,10.20,3.99,3.92
18,807.72,47813.69,48104.67,2864.72,38863.98,113.98,15.29,3.92,3.98
19,?,?,?,?,?,?,?,3.98,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,12263.90,63.90,4.80,?,3.90
22,808.23,47872.80,48127.89,2892.80,13253.90,53.90,5.15,3.90,3.90
23,808.40,47733.24,47999.21,2890.57,38613.85,83.85,15.11,3.90,3.85
24,811.80,47942.04,48203.43,2898.85,25603.81,53.81,9.83,3.85,3.81
25,812.99,47613.95,47851.99,2897.93,5503.94,23.94,2.14,3.81,3.94
26,?,?,?,?,?,?,?,3.94,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,22503.90,53.90,8.77,?,3.90
29,815.93,47328.40,47565.10,2878.58,568353.90,73.90,221.55,3.90,3.90
30,815.59,46917.19,47113.08,2876.68,6803.90,33.90,2.65,3.90,3.90
31,817.14,46840.15,47011.43,2880.57,25853.80,43.80,9.83,3.90,3.80
32,818.68,46945.58,47121.08,2883.81,101593.90,143.90,39.21,3.80,3.90
33,?,?,?,?,?,?,?,3.90,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,13603.92,43.92,5.32,?,3.92
36,816.68,46674.78,46862.43,2843.49,536643.93,113.93,209.35,3.92,3.93
37,813.75,46149.14,46341.54,2811.05,305384.03,194.03,122.19,3.93,4.03
38,811.13,46329.66,46512.72,2815.91,33934.08,114.08,13.70,4.03,4.08
39,813.77,46741.54,46931.40,2825.70,4584.08,24.08,1.87,4.08,4.08
40,?,?,?,?,?,?,?,4.08,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,124344.00,84.00,49.75,?,4.00
43,817.32,46399.26,46564.61,2821.25,207264.00,94.00,82.90,4.00,4.00
44,817.35,46406.74,46569.81,2825.02,4484.00,34.00,1.79,4.00,4.00
45,818.81,46211.54,46360.51,2825.15,3323.99,13.99,1.32,4.00,3.99
46,826.73,46370.13,46523.63,2838.22,2004.00,14.00,0.80,3.99,4.00
47,?,?,?,?,?,?,?,4.00,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,188554.00,104.00,75.14,?,4.00
50,832.30,46490.89,46652.19,2843.90,210804.04,124.04,84.70,4.00,4.04
51,830.62,46051.76,46198.42,2831.71,1626424.17,234.17,666.58,4.04,4.17
52,823.32,45879.90,46050.52,2801.83,4504.15,24.15,1.85,4.17,4.15
53,826.66,45948.12,46124.82,2817.57,16054.14,44.14,6.64,4.15,4.14
54,?,?,?,?,?,?,?,4.14,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,203.98,13.98,0.08,?,3.98
57,828.81,45868.35,46065.85,2831.16,9704.10,54.10,3.90,3.98,4.10
58,836.69,46241.92,46459.99,2855.69,22094.10,64.10,9.04,4.10,4.10
59,844.08,46280.36,46510.83,2865.27,17374.11,34.11,7.16,4.10,4.11
60,842.02,46341.14,46622.90,2859.05,3193.97,23.97,1.27,4.11,3.97
61,?,?,?,?,?,?,?,3.97,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,214304.10,134.10,87.75,?,4.10
64,845.88,46676.09,47001.38,2868.06,30264.14,114.14,12.17,4.10,4.14
65,849.88,46762.65,47090.49,2872.90,04.14,04.14,0.00,4.14,4.14
66,855.99,46745.26,47060.66,2873.49,94674.20,124.20,39.49,4.14,4.20
67,861.67,47074.39,47436.21,2906.74,197884.58,344.58,86.11,4.20,4.58
68,?,?,?,?,?,?,?,4.58,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,97704.70,164.70,45.08,?,4.70
71,866.79,47010.40,47340.43,2911.38,191094.95,254.95,91.90,4.70,4.95
72,872.90,46888.37,47235.72,2901.67,374855.22,185.22,190.85,4.95,5.22
73,871.52,47223.68,47606.16,2912.13,193915.31,175.31,102.80,5.22,5.31
74,873.21,47125.93,47522.10,2909.77,5755.25,55.25,3.03,5.31,5.25
75,?,?,?,?,?,?,?,5.25,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,3205.23,35.23,1.58,?,5.23
78,864.73,46029.35,46473.62,2868.24,16995.10,95.10,8.81,5.23,5.10
79,862.97,46068.24,46511.62,2874.75,47625.10,95.10,24.06,5.10,5.10
80,850.86,45580.47,46017.88,2833.61,714885.03,505.03,363.01,5.10,5.03
81,845.32,45066.18,45473.08,2800.67,38824.91,104.91,19.41,5.03,4.91
82,?,?,?,?,?,?,?,4.91,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,45135.06,115.06,22.75,?,5.06
85,830.80,44724.88,45119.16,2774.13,21905.00,85.00,11.03,5.06,5.00
86,835.51,45247.90,45644.09,2785.46,353464.87,64.87,172.03,5.00,4.87
87,839.42,45147.57,45528.85,2797.31,17474.96,44.96,8.57,4.87,4.96
88,?,?,?,?,?,?,?,4.96,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,5864.85,54.85,2.88,?,4.85
93,828.79,44604.61,44940.36,2769.02,14.73,14.73,0.00,4.85,4.73
94,824.35,44623.89,44980.62,2766.19,2944.80,24.80,1.42,4.73,4.80
95,819.73,44597.66,44960.02,2760.91,6404.73,34.73,3.03,4.80,4.73
96,?,?,?,?,?,?,?,4.73,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,2004.72,24.72,0.94,?,4.72
99,815.74,44725.03,45096.35,2767.26,15264.71,54.71,7.21,4.72,4.71
100,820.16,45091.63,45495.34,2780.21,52054.98,74.98,24.66,4.71,4.98
101,824.04,45688.48,46131.66,2794.43,04.98,04.98,0.00,4.98,4.98
102,819.29,45525.92,45960.10,2783.53,04.98,04.98,0.00,4.98,4.98
103,?,?,?,?,?,?,?,4.98,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,2005.00,15.00,1.00,?,5.00
106,?,?,?,?,?,?,?,5.00,?
107,796.68,43916.24,44404.81,2705.88,05.00,05.00,0.00,?,5.00
108,787.39,43364.70,43850.06,2695.55,05.00,05.00,0.00,5.00,5.00
109,783.37,43447.75,43993.98,2685.57,31874.56,64.56,14.72,5.00,4.56
110,?,?,?,?,?,?,?,4.56,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,112724.90,104.90,51.37,?,4.90
113,769.16,43159.57,43707.88,2624.40,04.90,04.90,0.00,4.90,4.90
114,769.82,43356.73,43908.95,2636.70,04.90,04.90,0.00,4.90,4.90
115,774.88,43482.18,44027.03,2658.57,57334.97,74.97,27.17,4.90,4.97
116,777.86,43665.21,44226.06,2669.93,04.97,04.97,0.00,4.97,4.97
117,?,?,?,?,?,?,?,4.97,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,1004.97,14.97,0.50,?,4.97
120,784.81,44162.18,44653.34,2704.84,10004.97,24.97,4.97,4.97,4.97
121,?,?,?,?,?,?,?,4.97,?
122,787.45,43991.51,44466.89,2695.22,11284.99,54.99,5.58,?,4.99
123,?,?,?,?,?,?,?,4.99,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
