%310
@RELATION PLWOJAS00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,13054.04,74.04,5.30,?,4.04
3,783.15,48222.72,48505.50,2832.46,2534.04,44.04,1.02,4.04,4.04
4,781.69,47888.16,48143.94,2814.73,39023.95,113.95,15.73,4.04,3.95
5,?,?,?,?,?,?,?,3.95,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,26504.00,144.00,10.49,?,4.00
8,780.70,47379.63,47624.67,2790.64,16304.04,124.04,6.53,4.00,4.04
9,784.82,47407.28,47668.58,2784.62,125444.45,414.45,53.10,4.04,4.45
10,788.85,47546.91,47798.66,2800.96,130104.28,504.28,56.97,4.45,4.28
11,795.36,47440.80,47690.97,2815.88,102194.30,414.30,44.23,4.28,4.30
12,?,?,?,?,?,?,?,4.30,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,44464.40,74.40,19.52,?,4.40
15,794.59,47086.54,47346.41,2817.16,29464.35,114.35,12.78,4.40,4.35
16,796.34,47521.39,47794.60,2825.40,11154.24,74.24,4.74,4.35,4.24
17,803.56,47661.37,47936.81,2848.09,5444.24,24.24,2.31,4.24,4.24
18,807.72,47813.69,48104.67,2864.72,4434.24,24.24,1.88,4.24,4.24
19,?,?,?,?,?,?,?,4.24,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,5284.20,54.20,2.22,?,4.20
22,808.23,47872.80,48127.89,2892.80,11994.20,64.20,5.04,4.20,4.20
23,808.40,47733.24,47999.21,2890.57,76844.40,344.40,32.87,4.20,4.40
24,811.80,47942.04,48203.43,2898.85,41164.49,184.49,18.38,4.40,4.49
25,812.99,47613.95,47851.99,2897.93,28984.50,104.50,12.84,4.49,4.50
26,?,?,?,?,?,?,?,4.50,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,13224.51,74.51,6.23,?,4.51
29,815.93,47328.40,47565.10,2878.58,127714.36,554.36,55.88,4.51,4.36
30,815.59,46917.19,47113.08,2876.68,67074.29,214.29,28.44,4.36,4.29
31,817.14,46840.15,47011.43,2880.57,53304.11,74.11,22.01,4.29,4.11
32,818.68,46945.58,47121.08,2883.81,81154.15,234.15,33.23,4.11,4.15
33,?,?,?,?,?,?,?,4.15,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,17754.17,74.17,7.40,?,4.17
36,816.68,46674.78,46862.43,2843.49,51214.07,234.07,21.20,4.17,4.07
37,813.75,46149.14,46341.54,2811.05,86104.30,334.30,36.11,4.07,4.30
38,811.13,46329.66,46512.72,2815.91,13234.45,64.45,5.68,4.30,4.45
39,813.77,46741.54,46931.40,2825.70,10344.44,44.44,4.52,4.45,4.44
40,?,?,?,?,?,?,?,4.44,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,16294.43,94.43,7.11,?,4.43
43,817.32,46399.26,46564.61,2821.25,18304.42,64.42,7.71,4.43,4.42
44,817.35,46406.74,46569.81,2825.02,04.42,04.42,0.00,4.42,4.42
45,818.81,46211.54,46360.51,2825.15,3994.39,54.39,1.70,4.42,4.39
46,826.73,46370.13,46523.63,2838.22,04.39,04.39,0.00,4.39,4.39
47,?,?,?,?,?,?,?,4.39,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,21674.38,44.38,9.43,?,4.38
50,832.30,46490.89,46652.19,2843.90,50004.40,64.40,21.52,4.38,4.40
51,830.62,46051.76,46198.42,2831.71,103414.24,244.24,43.31,4.40,4.24
52,823.32,45879.90,46050.52,2801.83,33344.33,84.33,13.92,4.24,4.33
53,826.66,45948.12,46124.82,2817.57,24364.30,64.30,10.42,4.33,4.30
54,?,?,?,?,?,?,?,4.30,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,19244.29,64.29,8.10,?,4.29
57,828.81,45868.35,46065.85,2831.16,17584.08,74.08,7.32,4.29,4.08
58,836.69,46241.92,46459.99,2855.69,15304.23,54.23,6.40,4.08,4.23
59,844.08,46280.36,46510.83,2865.27,14954.16,34.16,6.22,4.23,4.16
60,842.02,46341.14,46622.90,2859.05,2504.23,24.23,1.04,4.16,4.23
61,?,?,?,?,?,?,?,4.23,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,634.23,24.23,0.27,?,4.23
64,845.88,46676.09,47001.38,2868.06,11684.10,74.10,4.88,4.23,4.10
65,849.88,46762.65,47090.49,2872.90,561955.07,1125.07,265.15,4.10,5.07
66,855.99,46745.26,47060.66,2873.49,630895.61,1915.61,350.28,5.07,5.61
67,861.67,47074.39,47436.21,2906.74,159805.51,565.51,90.70,5.61,5.51
68,?,?,?,?,?,?,?,5.51,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,70105.28,195.28,37.26,?,5.28
71,866.79,47010.40,47340.43,2911.38,69195.35,305.35,37.08,5.28,5.35
72,872.90,46888.37,47235.72,2901.67,25045.30,145.30,13.23,5.35,5.30
73,871.52,47223.68,47606.16,2912.13,27825.39,195.39,14.42,5.30,5.39
74,873.21,47125.93,47522.10,2909.77,31905.18,115.18,16.59,5.39,5.18
75,?,?,?,?,?,?,?,5.18,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,49125.02,135.02,24.98,?,5.02
78,864.73,46029.35,46473.62,2868.24,15245.02,55.02,7.66,5.02,5.02
79,862.97,46068.24,46511.62,2874.75,12695.17,75.17,6.40,5.02,5.17
80,850.86,45580.47,46017.88,2833.61,23965.14,125.14,11.97,5.17,5.14
81,845.32,45066.18,45473.08,2800.67,28114.95,74.95,13.78,5.14,4.95
82,?,?,?,?,?,?,?,4.95,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,73214.75,134.75,34.72,?,4.75
85,830.80,44724.88,45119.16,2774.13,53464.61,134.61,24.17,4.75,4.61
86,835.51,45247.90,45644.09,2785.46,16744.59,114.59,7.30,4.61,4.59
87,839.42,45147.57,45528.85,2797.31,27104.58,164.58,12.16,4.59,4.58
88,?,?,?,?,?,?,?,4.58,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,17174.58,84.58,7.81,?,4.58
93,828.79,44604.61,44940.36,2769.02,15444.44,64.44,6.98,4.58,4.44
94,824.35,44623.89,44980.62,2766.19,40424.55,144.55,17.91,4.44,4.55
95,819.73,44597.66,44960.02,2760.91,39234.38,124.38,17.15,4.55,4.38
96,?,?,?,?,?,?,?,4.38,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,13064.45,54.45,5.83,?,4.45
99,815.74,44725.03,45096.35,2767.26,04.45,04.45,0.00,4.45,4.45
100,820.16,45091.63,45495.34,2780.21,42134.78,144.78,19.23,4.45,4.78
101,824.04,45688.48,46131.66,2794.43,10284.78,54.78,4.83,4.78,4.78
102,819.29,45525.92,45960.10,2783.53,04.78,04.78,0.00,4.78,4.78
103,?,?,?,?,?,?,?,4.78,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,2674.78,24.78,1.26,?,4.78
106,?,?,?,?,?,?,?,4.78,?
107,796.68,43916.24,44404.81,2705.88,105605.10,375.10,53.22,?,5.10
108,787.39,43364.70,43850.06,2695.55,1105.05,25.05,0.56,5.10,5.05
109,783.37,43447.75,43993.98,2685.57,34895.05,95.05,17.09,5.05,5.05
110,?,?,?,?,?,?,?,5.05,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,2275.05,25.05,1.15,?,5.05
113,769.16,43159.57,43707.88,2624.40,9504.99,44.99,4.54,5.05,4.99
114,769.82,43356.73,43908.95,2636.70,04.99,04.99,0.00,4.99,4.99
115,774.88,43482.18,44027.03,2658.57,04.99,04.99,0.00,4.99,4.99
116,777.86,43665.21,44226.06,2669.93,34374.99,174.99,17.08,4.99,4.99
117,?,?,?,?,?,?,?,4.99,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,10465.00,125.00,5.17,?,5.00
120,784.81,44162.18,44653.34,2704.84,05.00,05.00,0.00,5.00,5.00
121,?,?,?,?,?,?,?,5.00,?
122,787.45,43991.51,44466.89,2695.22,1004.84,14.84,0.48,?,4.84
123,?,?,?,?,?,?,?,4.84,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,3004.99,24.99,1.47,?,4.99
127,793.09,44742.22,45244.29,2733.96,10154.97,84.97,5.02,4.99,4.97
128,798.10,45117.94,45647.76,2752.14,16994.95,104.95,8.36,4.97,4.95
129,800.71,44943.16,45475.08,2760.20,14.71,14.71,0.00,4.95,4.71
130,800.42,44895.35,45408.06,2769.85,1914.90,34.90,0.93,4.71,4.90
131,?,?,?,?,?,?,?,4.90,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,04.90,04.90,0.00,?,4.90
134,804.49,45771.11,46336.62,2822.41,74.89,34.89,0.03,4.90,4.89
135,802.28,46102.42,46676.61,2848.38,54.65,14.65,0.02,4.89,4.65
136,806.45,45992.03,46581.16,2871.70,3694.79,34.79,1.67,4.65,4.79
137,810.69,46078.68,46646.58,2885.19,3684.53,54.53,1.67,4.79,4.53
138,?,?,?,?,?,?,?,4.53,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,04.53,04.53,0.00,?,4.53
141,819.76,45851.80,46439.10,2893.12,53834.79,74.79,25.30,4.53,4.79
142,818.82,45933.66,46529.96,2912.70,904.79,14.79,0.43,4.79,4.79
143,814.69,45687.76,46311.26,2894.53,3154.57,34.57,1.51,4.79,4.57
144,820.11,46145.44,46783.61,2929.62,14134.70,64.70,6.63,4.57,4.70
145,?,?,?,?,?,?,?,4.70,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,33794.65,144.65,16.08,?,4.65
148,838.40,47579.87,48258.02,2997.81,23444.75,84.75,11.10,4.65,4.75
149,842.72,47476.64,48138.07,3000.58,28934.70,104.70,13.62,4.75,4.70
150,?,?,?,?,?,?,?,4.70,?
151,841.72,47806.34,48503.87,2994.25,65624.79,264.79,31.06,?,4.79
152,?,?,?,?,?,?,?,4.79,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,9904.96,64.96,4.89,?,4.96
155,854.67,47620.68,48323.88,2998.79,89715.07,335.07,44.62,4.96,5.07
156,859.35,47805.94,48513.29,3026.87,14245.15,75.15,7.07,5.07,5.15
157,864.95,47573.66,48259.19,3020.15,41365.00,135.00,20.65,5.15,5.00
158,866.67,48209.65,48918.37,3044.38,24865.03,245.03,12.46,5.00,5.03
159,?,?,?,?,?,?,?,5.03,?
160,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,3065.91,62035.05,165.05,31.01,?,5.05
162,870.60,48324.52,49050.96,3074.89,29855.24,175.24,15.25,5.05,5.24
163,878.91,48383.93,49098.70,3098.83,106135.23,275.23,54.76,5.24,5.23
164,877.48,48152.82,48890.47,3089.32,8535.24,85.24,4.41,5.23,5.24
165,880.65,48273.42,49057.66,3092.65,12265.23,95.23,6.31,5.24,5.23
166,?,?,?,?,?,?,?,5.23,?
167,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,3100.24,05.23,05.23,0.00,?,5.23
169,886.71,48119.72,48891.04,3120.39,615.15,35.15,0.31,5.23,5.15
170,885.25,47743.10,48509.84,3122.21,60015.32,255.32,31.60,5.15,5.32
171,864.38,45870.00,46587.68,3038.18,52165.15,195.15,26.70,5.32,5.15
172,855.18,44732.92,45456.77,3001.68,59285.19,335.19,30.73,5.15,5.19
173,?,?,?,?,?,?,?,5.19,?
174,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,2990.89,143345.15,685.15,75.53,?,5.15
176,863.23,44966.09,45672.10,2999.31,30685.05,185.05,15.71,5.15,5.05
177,858.05,44893.99,45601.51,2972.55,18855.13,95.13,9.64,5.05,5.13
178,847.97,43667.37,44326.49,2915.58,21005.04,45.04,10.75,5.13,5.04
179,848.08,44747.79,45442.51,2948.80,6005.12,35.12,3.05,5.04,5.12
180,?,?,?,?,?,?,?,5.12,?
181,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,2963.91,3285.01,25.01,1.68,?,5.01
183,853.37,45533.94,46254.71,2981.48,5804.91,54.91,2.91,5.01,4.91
184,850.45,45184.98,45899.36,2971.57,17805.00,75.00,8.93,4.91,5.00
185,855.94,45613.75,46344.42,2988.19,14.91,14.91,0.00,5.00,4.91
186,851.88,45110.89,45805.34,2977.06,04.91,04.91,0.00,4.91,4.91
187,?,?,?,?,?,?,?,4.91,?
188,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2948.16,04.91,04.91,0.00,?,4.91
190,842.60,44342.23,44969.23,2924.69,27304.88,124.88,13.38,4.91,4.88
191,844.03,45068.55,45727.71,2962.09,3804.91,14.91,1.87,4.88,4.91
192,845.84,45712.72,46390.36,2992.86,25565.10,95.10,12.62,4.91,5.10
193,849.99,46150.78,46839.89,3017.66,36585.10,155.10,18.48,5.10,5.10
194,?,?,?,?,?,?,?,5.10,?
195,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,3022.70,25095.05,145.05,12.65,?,5.05
197,847.84,46155.10,46860.35,3017.11,40674.94,184.94,20.37,5.05,4.94
198,845.85,46287.08,47003.76,3021.27,32084.99,174.99,15.97,4.94,4.99
199,845.70,46221.23,46919.83,3023.16,118264.78,144.78,56.75,4.99,4.78
200,848.06,46399.74,47120.88,3019.85,21184.80,54.80,10.14,4.78,4.80
201,?,?,?,?,?,?,?,4.80,?
202,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,3021.70,41654.98,214.98,20.40,?,4.98
204,852.44,46714.43,47454.90,3029.97,41355.10,95.10,20.77,4.98,5.10
205,858.02,46835.98,47575.74,3050.63,22245.04,85.04,11.19,5.10,5.04
206,858.31,46713.02,47446.69,3036.16,97565.07,165.07,49.06,5.04,5.07
207,858.83,46258.91,46981.22,3015.00,11485.09,55.09,5.86,5.07,5.09
208,?,?,?,?,?,?,?,5.09,?
209,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,3032.94,61265.14,205.14,31.39,?,5.14
211,870.15,46663.41,47398.08,3038.42,103585.32,265.32,53.81,5.14,5.32
212,878.25,46925.65,47676.43,3046.08,10855.29,65.29,5.74,5.32,5.29
213,881.30,47370.81,48147.76,3060.17,22515.25,125.25,11.72,5.29,5.25
214,884.10,48325.33,49133.14,3110.79,22655.10,165.10,11.92,5.25,5.10
215,?,?,?,?,?,?,?,5.10,?
216,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,3127.41,68135.26,225.26,35.34,?,5.26
218,891.86,47942.81,48742.34,3127.38,6295.24,45.24,3.30,5.26,5.24
219,898.91,48306.55,49124.78,3168.23,30055.18,65.18,15.55,5.24,5.18
220,903.85,48862.88,49700.18,3190.86,72855.15,285.15,37.38,5.18,5.15
221,909.96,49125.36,49994.77,3206.86,95325.05,325.05,47.90,5.15,5.05
222,?,?,?,?,?,?,?,5.05,?
223,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,3225.79,68845.07,225.07,34.25,?,5.07
225,922.16,49747.66,50646.05,3233.22,86555.00,285.00,43.31,5.07,5.00
226,928.58,50223.95,51152.95,3271.49,188915.00,285.00,94.67,5.00,5.00
227,?,?,?,?,?,?,?,5.00,?
228,928.83,49976.48,50906.11,3253.28,63635.06,145.06,31.87,?,5.06
229,?,?,?,?,?,?,?,5.06,?
230,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,3237.31,34734.99,174.99,17.46,?,4.99
232,914.58,49162.16,50077.30,3210.57,10095.04,55.04,5.07,4.99,5.04
233,920.30,49128.05,50032.45,3221.87,35275.06,125.06,17.71,5.04,5.06
234,931.73,49846.48,50780.47,3260.69,13195.01,85.01,6.62,5.06,5.01
235,930.27,49895.10,50836.47,3260.35,2245.05,45.05,1.13,5.01,5.05
236,?,?,?,?,?,?,?,5.05,?
237,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,3255.45,2505.02,35.02,1.26,?,5.02
239,921.40,48833.58,49731.02,3197.48,19695.02,115.02,9.73,5.02,5.02
240,919.00,48537.65,49421.50,3183.87,8284.95,64.95,4.08,5.02,4.95
241,924.88,48676.45,49569.11,3204.20,9054.98,64.98,4.55,4.95,4.98
242,925.91,48871.98,49771.98,3196.27,4555.02,35.02,2.27,4.98,5.02
243,?,?,?,?,?,?,?,5.02,?
244,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,3230.20,15005.04,55.04,7.53,?,5.04
246,926.93,48968.87,49861.54,3226.75,10025.02,45.02,5.06,5.04,5.02
247,918.91,47919.09,48781.63,3174.71,15805.03,95.03,7.88,5.02,5.03
248,890.19,45830.66,46598.42,3061.25,177124.99,284.99,86.88,5.03,4.99
249,902.70,46717.04,47514.09,3142.61,7584.96,54.96,3.72,4.99,4.96
250,?,?,?,?,?,?,?,4.96,?
251,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,3199.68,19795.05,105.05,9.82,?,5.05
253,931.39,48961.51,49839.90,3256.85,30475.05,195.05,15.30,5.05,5.05
254,934.25,49437.02,50312.63,3285.29,14025.05,45.05,6.98,5.05,5.05
255,943.52,49771.55,50644.38,3303.55,10665.03,75.03,5.31,5.05,5.03
256,948.06,49348.61,50196.31,3285.49,15.02,15.02,0.01,5.03,5.02
257,?,?,?,?,?,?,?,5.02,?
258,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,3260.05,21005.03,85.03,10.54,?,5.03
260,960.97,49434.46,50258.11,3286.61,9285.02,35.02,4.66,5.03,5.02
261,957.28,49413.33,50227.43,3277.41,05.02,05.02,0.00,5.02,5.02
262,963.32,50300.53,51171.25,3316.59,12055.00,55.00,6.03,5.02,5.00
263,962.49,50308.19,51202.75,3316.08,1005.03,15.03,0.50,5.00,5.03
264,?,?,?,?,?,?,?,5.03,?
265,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,3291.57,2015.01,35.01,1.00,?,5.01
267,957.44,49979.47,50887.67,3275.67,23614.92,74.92,11.72,5.01,4.92
268,961.02,50301.69,51221.45,3299.72,35495.00,95.00,17.72,4.92,5.00
269,969.92,50936.34,51846.54,3336.44,47305.02,155.02,23.51,5.00,5.02
270,977.10,50819.81,51704.53,3352.18,3594.94,94.94,1.80,5.02,4.94
271,?,?,?,?,?,?,?,4.94,?
272,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,3349.29,25935.05,75.05,12.85,?,5.05
274,984.17,50782.48,51691.24,3351.68,20005.00,65.00,10.07,5.05,5.00
275,987.01,50803.40,51709.58,3364.40,532325.62,1045.62,279.81,5.00,5.62
276,988.62,50982.03,51911.61,3383.62,286365.57,785.57,158.48,5.62,5.57
277,992.25,50601.24,51511.63,3381.52,44485.59,195.59,24.50,5.57,5.59
278,?,?,?,?,?,?,?,5.59,?
279,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,3383.60,65115.80,275.80,36.54,?,5.80
281,993.38,50137.88,51021.26,3368.14,188955.89,625.89,110.63,5.80,5.89
282,996.97,50335.02,51215.99,3379.96,62866.04,326.04,37.68,5.89,6.04
283,1011.15,51806.83,52744.48,3454.41,103425.99,415.99,60.92,6.04,5.99
284,1024.81,52230.47,53193.87,3477.04,195596.00,576.00,117.16,5.99,6.00
285,?,?,?,?,?,?,?,6.00,?
286,?,?,?,?,?,?,?,?,?
