%310
@RELATION PLARTER00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,197313.59,1013.59,26.65,?,13.59
3,783.15,48222.72,48505.50,2832.46,66513.40,913.40,8.95,13.59,13.40
4,781.69,47888.16,48143.94,2814.73,189813.50,1513.50,25.21,13.40,13.50
5,?,?,?,?,?,?,?,13.50,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,339213.16,1813.16,45.20,?,13.16
8,780.70,47379.63,47624.67,2790.64,362313.15,1513.15,47.50,13.16,13.15
9,784.82,47407.28,47668.58,2784.62,326513.39,1313.39,43.58,13.15,13.39
10,788.85,47546.91,47798.66,2800.96,4137213.16,2313.16,519.03,13.39,13.16
11,795.36,47440.80,47690.97,2815.88,2100013.04,2213.04,277.50,13.16,13.04
12,?,?,?,?,?,?,?,13.04,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,182912.86,1212.86,23.88,?,12.86
15,794.59,47086.54,47346.41,2817.16,686312.75,4812.75,86.09,12.86,12.75
16,796.34,47521.39,47794.60,2825.40,31412.38,312.38,3.98,12.75,12.38
17,803.56,47661.37,47936.81,2848.09,20112.44,612.44,2.53,12.38,12.44
18,807.72,47813.69,48104.67,2864.72,17712.79,412.79,2.26,12.44,12.79
19,?,?,?,?,?,?,?,12.79,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,384012.24,2112.24,47.84,?,12.24
22,808.23,47872.80,48127.89,2892.80,1333812.12,1512.12,161.90,12.24,12.12
23,808.40,47733.24,47999.21,2890.57,158112.08,1012.08,19.33,12.12,12.08
24,811.80,47942.04,48203.43,2898.85,390612.16,3312.16,48.74,12.08,12.16
25,812.99,47613.95,47851.99,2897.93,163712.33,1212.33,20.44,12.16,12.33
26,?,?,?,?,?,?,?,12.33,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,116512.60,1412.60,14.54,?,12.60
29,815.93,47328.40,47565.10,2878.58,118512.60,512.60,14.78,12.60,12.60
30,815.59,46917.19,47113.08,2876.68,352512.42,2112.42,44.38,12.60,12.42
31,817.14,46840.15,47011.43,2880.57,106512.77,812.77,13.58,12.42,12.77
32,818.68,46945.58,47121.08,2883.81,216512.99,1512.99,27.79,12.77,12.99
33,?,?,?,?,?,?,?,12.99,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,548913.10,2913.10,72.22,?,13.10
36,816.68,46674.78,46862.43,2843.49,205312.91,712.91,26.82,13.10,12.91
37,813.75,46149.14,46341.54,2811.05,111012.71,612.71,14.35,12.91,12.71
38,811.13,46329.66,46512.72,2815.91,112312.50,1212.50,14.18,12.71,12.50
39,813.77,46741.54,46931.40,2825.70,264012.50,1312.50,33.07,12.50,12.50
40,?,?,?,?,?,?,?,12.50,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,193512.77,1112.77,24.65,?,12.77
43,817.32,46399.26,46564.61,2821.25,178512.59,1312.59,22.29,12.77,12.59
44,817.35,46406.74,46569.81,2825.02,141012.69,712.69,17.87,12.59,12.69
45,818.81,46211.54,46360.51,2825.15,201512.60,912.60,25.12,12.69,12.60
46,826.73,46370.13,46523.63,2838.22,255312.64,1012.64,32.09,12.60,12.64
47,?,?,?,?,?,?,?,12.64,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,862812.69,3112.69,108.99,?,12.69
50,832.30,46490.89,46652.19,2843.90,148812.70,912.70,18.99,12.69,12.70
51,830.62,46051.76,46198.42,2831.71,558312.71,2112.71,70.77,12.70,12.71
52,823.32,45879.90,46050.52,2801.83,3332012.77,2012.77,418.71,12.71,12.77
53,826.66,45948.12,46124.82,2817.57,94012.84,412.84,12.13,12.77,12.84
54,?,?,?,?,?,?,?,12.84,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,5180012.56,1612.56,655.34,?,12.56
57,828.81,45868.35,46065.85,2831.16,201012.70,1112.70,25.50,12.56,12.70
58,836.69,46241.92,46459.99,2855.69,200012.70,912.70,25.50,12.70,12.70
59,844.08,46280.36,46510.83,2865.27,196012.59,912.59,24.65,12.70,12.59
60,842.02,46341.14,46622.90,2859.05,150212.79,812.79,19.19,12.59,12.79
61,?,?,?,?,?,?,?,12.79,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,4516112.75,1812.75,575.54,?,12.75
64,845.88,46676.09,47001.38,2868.06,735612.98,1412.98,94.85,12.75,12.98
65,849.88,46762.65,47090.49,2872.90,145013.11,613.11,18.96,12.98,13.11
66,855.99,46745.26,47060.66,2873.49,304813.01,1513.01,40.03,13.11,13.01
67,861.67,47074.39,47436.21,2906.74,137513.28,913.28,18.24,13.01,13.28
68,?,?,?,?,?,?,?,13.28,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,830713.73,3113.73,111.57,?,13.73
71,866.79,47010.40,47340.43,2911.38,756713.90,3213.90,104.55,13.73,13.90
72,872.90,46888.37,47235.72,2901.67,608814.10,2114.10,84.67,13.90,14.10
73,871.52,47223.68,47606.16,2912.13,724514.39,2814.39,103.23,14.10,14.39
74,873.21,47125.93,47522.10,2909.77,264514.66,2314.66,38.86,14.39,14.66
75,?,?,?,?,?,?,?,14.66,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,1111514.40,2414.40,160.76,?,14.40
78,864.73,46029.35,46473.62,2868.24,234414.08,2114.08,33.21,14.40,14.08
79,862.97,46068.24,46511.62,2874.75,1767814.50,2014.50,255.38,14.08,14.50
80,850.86,45580.47,46017.88,2833.61,271314.25,1014.25,39.30,14.50,14.25
81,845.32,45066.18,45473.08,2800.67,1118514.39,2614.39,160.02,14.25,14.39
82,?,?,?,?,?,?,?,14.39,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,564114.02,2914.02,82.63,?,14.02
85,830.80,44724.88,45119.16,2774.13,2390414.20,3014.20,335.33,14.02,14.20
86,835.51,45247.90,45644.09,2785.46,34014.55,614.55,4.94,14.20,14.55
87,839.42,45147.57,45528.85,2797.31,377114.69,1614.69,54.06,14.55,14.69
88,?,?,?,?,?,?,?,14.69,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,820815.35,3315.35,124.14,?,15.35
93,828.79,44604.61,44940.36,2769.02,29515.35,915.35,4.48,15.35,15.35
94,824.35,44623.89,44980.62,2766.19,75315.65,1215.65,11.59,15.35,15.65
95,819.73,44597.66,44960.02,2760.91,2199916.00,2616.00,337.95,15.65,16.00
96,?,?,?,?,?,?,?,16.00,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,118715.71,615.71,18.94,?,15.71
99,815.74,44725.03,45096.35,2767.26,102915.40,1015.40,16.09,15.71,15.40
100,820.16,45091.63,45495.34,2780.21,15115.30,515.30,2.30,15.40,15.30
101,824.04,45688.48,46131.66,2794.43,14215.40,515.40,2.18,15.30,15.40
102,819.29,45525.92,45960.10,2783.53,5092315.64,1215.64,779.45,15.40,15.64
103,?,?,?,?,?,?,?,15.64,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,1696215.80,2715.80,270.96,?,15.80
106,?,?,?,?,?,?,?,15.80,?
107,796.68,43916.24,44404.81,2705.88,179815.35,2015.35,28.51,?,15.35
108,787.39,43364.70,43850.06,2695.55,103515.85,1315.85,15.71,15.35,15.85
109,783.37,43447.75,43993.98,2685.57,64615.34,1115.34,9.88,15.85,15.34
110,?,?,?,?,?,?,?,15.34,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,264314.70,2414.70,38.95,?,14.70
113,769.16,43159.57,43707.88,2624.40,104014.70,1014.70,15.16,14.70,14.70
114,769.82,43356.73,43908.95,2636.70,103614.50,1114.50,14.86,14.70,14.50
115,774.88,43482.18,44027.03,2658.57,443715.00,1415.00,64.93,14.50,15.00
116,777.86,43665.21,44226.06,2669.93,67115.00,815.00,10.07,15.00,15.00
117,?,?,?,?,?,?,?,15.00,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,200115.95,715.95,31.11,?,15.95
120,784.81,44162.18,44653.34,2704.84,573716.00,1316.00,90.62,15.95,16.00
121,?,?,?,?,?,?,?,16.00,?
122,787.45,43991.51,44466.89,2695.22,175715.75,815.75,28.09,?,15.75
123,?,?,?,?,?,?,?,15.75,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,1721316.30,4016.30,275.88,?,16.30
127,793.09,44742.22,45244.29,2733.96,313616.20,1616.20,50.90,16.30,16.20
128,798.10,45117.94,45647.76,2752.14,721316.50,3116.50,118.68,16.20,16.50
129,800.71,44943.16,45475.08,2760.20,716316.70,1216.70,119.86,16.50,16.70
130,800.42,44895.35,45408.06,2769.85,101116.70,916.70,16.97,16.70,16.70
131,?,?,?,?,?,?,?,16.70,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,3916.68,516.68,0.65,?,16.68
134,804.49,45771.11,46336.62,2822.41,118316.66,1316.66,19.49,16.68,16.66
135,802.28,46102.42,46676.61,2848.38,316.45,116.45,0.05,16.66,16.45
136,806.45,45992.03,46581.16,2871.70,156716.68,1616.68,25.90,16.45,16.68
137,810.69,46078.68,46646.58,2885.19,57316.45,1116.45,9.28,16.68,16.45
138,?,?,?,?,?,?,?,16.45,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,51916.70,516.70,8.66,?,16.70
141,819.76,45851.80,46439.10,2893.12,28116.70,716.70,4.64,16.70,16.70
142,818.82,45933.66,46529.96,2912.70,122216.39,1016.39,19.63,16.70,16.39
143,814.69,45687.76,46311.26,2894.53,1123615.99,2915.99,177.61,16.39,15.99
144,820.11,46145.44,46783.61,2929.62,35115.99,415.99,5.68,15.99,15.99
145,?,?,?,?,?,?,?,15.99,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,390016.44,1216.44,62.52,?,16.44
148,838.40,47579.87,48258.02,2997.81,153416.40,1516.40,24.76,16.44,16.40
149,842.72,47476.64,48138.07,3000.58,516.40,116.40,0.08,16.40,16.40
150,?,?,?,?,?,?,?,16.40,?
151,841.72,47806.34,48503.87,2994.25,14016.48,316.48,2.25,?,16.48
152,?,?,?,?,?,?,?,16.48,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,32216.25,616.25,5.20,?,16.25
155,854.67,47620.68,48323.88,2998.79,119416.25,816.25,19.23,16.25,16.25
156,859.35,47805.94,48513.29,3026.87,11516.29,216.29,1.86,16.25,16.29
157,864.95,47573.66,48259.19,3020.15,2010216.02,616.02,323.65,16.29,16.02
158,866.67,48209.65,48918.37,3044.38,1814015.50,2815.50,286.36,16.02,15.50
159,?,?,?,?,?,?,?,15.50,?
160,?,?,?,?,?,?,?,?,?
