2009-01-01;N/A
2009-01-02;9034.69
2009-01-03;N/A
2009-01-04;N/A
2009-01-05;8952.89
2009-01-06;9015.10
2009-01-07;8769.70
2009-01-08;8742.46
2009-01-09;8599.18
2009-01-10;N/A
2009-01-11;N/A
2009-01-12;8473.97
2009-01-13;8448.56
2009-01-14;8200.14
2009-01-15;8212.49
2009-01-16;8281.22
2009-01-17;N/A
2009-01-18;N/A
2009-01-19;N/A
2009-01-20;7949.09
2009-01-21;8228.10
2009-01-22;8122.80
2009-01-23;8077.56
2009-01-24;N/A
2009-01-25;N/A
2009-01-26;8116.03
2009-01-27;8174.73
2009-01-28;8375.45
2009-01-29;8149.01
2009-01-30;8000.86
2009-01-31;N/A
2009-02-01;N/A
2009-02-02;7936.83
2009-02-03;8078.36
2009-02-04;7956.66
2009-02-05;8063.07
2009-02-06;8280.59
2009-02-07;N/A
2009-02-08;N/A
2009-02-09;8270.87
2009-02-10;7888.88
2009-02-11;7939.53
2009-02-12;7932.76
2009-02-13;7850.41
2009-02-14;N/A
2009-02-15;N/A
2009-02-16;N/A
2009-02-17;7552.60
2009-02-18;7555.63
2009-02-19;7465.95
2009-02-20;7365.67
2009-02-21;N/A
2009-02-22;N/A
2009-02-23;7114.78
2009-02-24;7350.94
2009-02-25;7270.89
2009-02-26;7182.08
2009-02-27;7062.93
2009-02-28;N/A
2009-03-01;N/A
2009-03-02;6763.29
2009-03-03;6726.02
2009-03-04;6875.84
2009-03-05;6594.44
2009-03-06;6626.94
2009-03-07;N/A
2009-03-08;N/A
2009-03-09;6547.05
2009-03-10;6926.49
2009-03-11;6930.40
2009-03-12;7170.06
2009-03-13;7223.98
2009-03-14;N/A
2009-03-15;N/A
2009-03-16;7216.97
2009-03-17;7395.70
2009-03-18;7486.58
2009-03-19;7400.80
2009-03-20;7278.38
2009-03-21;N/A
2009-03-22;N/A
2009-03-23;7775.86
2009-03-24;7659.97
2009-03-25;7749.81
2009-03-26;7924.56
2009-03-27;7776.18
2009-03-28;N/A
2009-03-29;N/A
2009-03-30;7522.02
2009-03-31;7608.92
2009-04-01;7761.60
2009-04-02;7978.08
2009-04-03;8017.59
2009-04-04;N/A
2009-04-05;N/A
2009-04-06;7975.85
2009-04-07;7789.56
2009-04-08;7837.11
2009-04-09;8083.38
2009-04-10;N/A
2009-04-11;N/A
2009-04-12;N/A
2009-04-13;8057.81
2009-04-14;7920.18
2009-04-15;8029.62
2009-04-16;8125.43
2009-04-17;8131.33
2009-04-18;N/A
2009-04-19;N/A
2009-04-20;7841.73
2009-04-21;7969.56
2009-04-22;7886.57
2009-04-23;7957.06
2009-04-24;8076.29
2009-04-25;N/A
2009-04-26;N/A
2009-04-27;8025.00
2009-04-28;8016.95
2009-04-29;8185.73
2009-04-30;8168.12
2009-05-01;8212.41
2009-05-02;N/A
2009-05-03;N/A
2009-05-04;8426.74
2009-05-05;8410.65
2009-05-06;8512.28
2009-05-07;8409.85
2009-05-08;8574.65
2009-05-09;N/A
2009-05-10;N/A
2009-05-11;8418.77
2009-05-12;8469.11
2009-05-13;8284.89
2009-05-14;8331.32
2009-05-15;8268.64
2009-05-16;N/A
2009-05-17;N/A
2009-05-18;8504.08
2009-05-19;8474.85
2009-05-20;8422.04
2009-05-21;8292.13
2009-05-22;8277.32
2009-05-23;N/A
2009-05-24;N/A
2009-05-25;N/A
2009-05-26;8473.49
2009-05-27;8300.02
2009-05-28;8403.80
2009-05-29;8500.33
2009-05-30;N/A
2009-05-31;N/A
2009-06-01;8721.44
2009-06-02;8740.87
2009-06-03;8675.28
2009-06-04;8750.24
2009-06-05;8763.13
2009-06-06;N/A
2009-06-07;N/A
2009-06-08;8764.49
2009-06-09;8763.06
2009-06-10;8739.02
2009-06-11;8770.92
2009-06-12;8799.26
2009-06-13;N/A
2009-06-14;N/A
2009-06-15;8612.13
2009-06-16;8504.67
2009-06-17;8497.18
2009-06-18;8555.60
2009-06-19;8539.73
2009-06-20;N/A
2009-06-21;N/A
2009-06-22;8339.01
2009-06-23;8322.91
2009-06-24;8299.86
2009-06-25;8472.40
2009-06-26;8438.39
2009-06-27;N/A
2009-06-28;N/A
2009-06-29;8529.38
2009-06-30;8447.00
2009-07-01;8504.06
2009-07-02;8280.74
2009-07-03;N/A
2009-07-04;N/A
2009-07-05;N/A
2009-07-06;8324.87
2009-07-07;8163.60
2009-07-08;8178.41
2009-07-09;8183.17
2009-07-10;8146.52
2009-07-11;N/A
2009-07-12;N/A
2009-07-13;8331.68
2009-07-14;8359.49
2009-07-15;8616.21
2009-07-16;8711.82
2009-07-17;8743.94
2009-07-18;N/A
2009-07-19;N/A
2009-07-20;8848.15
2009-07-21;8915.94
2009-07-22;8881.26
2009-07-23;9069.29
2009-07-24;9093.24
2009-07-25;N/A
2009-07-26;N/A
2009-07-27;9108.51
2009-07-28;9096.72
2009-07-29;9070.72
2009-07-30;9154.46
2009-07-31;9171.61
2009-08-01;N/A
2009-08-02;N/A
2009-08-03;9286.56
2009-08-04;9320.19
2009-08-05;9280.97
2009-08-06;9256.26
2009-08-07;9370.07
2009-08-08;N/A
2009-08-09;N/A
2009-08-10;9337.95
2009-08-11;9241.45
2009-08-12;9361.61
2009-08-13;9398.19
2009-08-14;9321.40
2009-08-15;N/A
2009-08-16;N/A
2009-08-17;9135.34
2009-08-18;9217.94
2009-08-19;9279.16
2009-08-20;9350.05
2009-08-21;9505.96
2009-08-22;N/A
2009-08-23;N/A
2009-08-24;9509.28
2009-08-25;9539.29
2009-08-26;9543.52
2009-08-27;9580.63
2009-08-28;9544.20
2009-08-29;N/A
2009-08-30;N/A
2009-08-31;9496.28
2009-09-01;9310.60
2009-09-02;9280.67
2009-09-03;9344.61
2009-09-04;9441.27
2009-09-05;N/A
2009-09-06;N/A
2009-09-07;N/A
2009-09-08;9497.34
2009-09-09;9547.22
2009-09-10;9627.48
2009-09-11;9605.41
2009-09-12;N/A
2009-09-13;N/A
2009-09-14;9626.80
2009-09-15;9683.41
2009-09-16;9791.71
2009-09-17;9783.92
2009-09-18;9820.20
2009-09-19;N/A
2009-09-20;N/A
2009-09-21;9778.86
2009-09-22;9829.87
2009-09-23;9748.55
2009-09-24;9707.44
2009-09-25;9665.19
2009-09-26;N/A
2009-09-27;N/A
2009-09-28;9789.36
2009-09-29;9742.20
2009-09-30;9712.28
2009-10-01;9509.28
2009-10-02;9487.67
2009-10-03;N/A
2009-10-04;N/A
2009-10-05;9599.75
2009-10-06;9731.25
2009-10-07;9725.58
2009-10-08;9786.87
2009-10-09;9864.94
2009-10-10;N/A
2009-10-11;N/A
2009-10-12;9885.80
2009-10-13;9871.06
2009-10-14;10015.86
2009-10-15;10062.94
2009-10-16;9995.91
2009-10-17;N/A
2009-10-18;N/A
2009-10-19;10092.19
2009-10-20;10041.48
2009-10-21;9949.36
2009-10-22;10081.31
2009-10-23;9972.18
2009-10-24;N/A
2009-10-25;N/A
2009-10-26;9867.96
2009-10-27;9882.17
2009-10-28;9762.69
2009-10-29;9962.58
2009-10-30;9712.73
2009-10-31;N/A
2009-11-01;N/A
2009-11-02;9789.44
2009-11-03;9771.91
2009-11-04;9802.14
2009-11-05;10005.96
2009-11-06;10023.42
2009-11-07;N/A
2009-11-08;N/A
2009-11-09;10226.94
2009-11-10;10246.97
2009-11-11;10291.26
2009-11-12;10197.47
2009-11-13;10270.47
2009-11-14;N/A
2009-11-15;N/A
2009-11-16;10406.96
2009-11-17;10437.42
2009-11-18;10426.31
2009-11-19;10332.44
2009-11-20;10318.16
2009-11-21;N/A
2009-11-22;N/A
2009-11-23;10450.95
2009-11-24;10433.71
2009-11-25;10464.40
2009-11-26;N/A
2009-11-27;10309.92
2009-11-28;N/A
2009-11-29;N/A
2009-11-30;10344.84
2009-12-01;10471.58
2009-12-02;10452.68
2009-12-03;10366.15
2009-12-04;10388.90
2009-12-05;N/A
2009-12-06;N/A
2009-12-07;10390.11
2009-12-08;10285.97
2009-12-09;10337.05
2009-12-10;10405.83
2009-12-11;10471.50
2009-12-12;N/A
2009-12-13;N/A
2009-12-14;10501.05
2009-12-15;10452.00
2009-12-16;10441.12
2009-12-17;10308.26
2009-12-18;10328.89
2009-12-19;N/A
2009-12-20;N/A
2009-12-21;10414.14
2009-12-22;10464.93
2009-12-23;10466.44
2009-12-24;10520.10
2009-12-25;N/A
2009-12-26;N/A
2009-12-27;N/A
2009-12-28;10547.08
2009-12-29;10545.41
2009-12-30;10548.51
2009-12-31,10428.05
