%310
@RELATION PLCASPL00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,1298000.10,200.10,12.28,?,0.10
3,783.15,48222.72,48505.50,2832.46,2134750.10,110.10,19.83,0.10,0.10
4,781.69,47888.16,48143.94,2814.73,1258610.09,160.09,11.34,0.10,0.09
5,?,?,?,?,?,?,?,0.09,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,943700.10,180.10,8.61,?,0.10
8,780.70,47379.63,47624.67,2790.64,836550.10,130.10,7.59,0.10,0.10
9,784.82,47407.28,47668.58,2784.62,451500.10,120.10,4.31,0.10,0.10
10,788.85,47546.91,47798.66,2800.96,24928690.10,1190.10,249.35,0.10,0.10
11,795.36,47440.80,47690.97,2815.88,1581800.11,190.11,15.92,0.10,0.11
12,?,?,?,?,?,?,?,0.11,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,4789430.11,450.11,52.07,?,0.11
15,794.59,47086.54,47346.41,2817.16,655150.10,180.10,6.95,0.11,0.10
16,796.34,47521.39,47794.60,2825.40,2624710.11,170.11,26.62,0.10,0.11
17,803.56,47661.37,47936.81,2848.09,1004630.11,130.11,10.53,0.11,0.11
18,807.72,47813.69,48104.67,2864.72,452110.11,80.11,4.75,0.11,0.11
19,?,?,?,?,?,?,?,0.11,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,961730.10,130.10,9.97,?,0.10
22,808.23,47872.80,48127.89,2892.80,1675390.11,220.11,17.55,0.10,0.11
23,808.40,47733.24,47999.21,2890.57,1102160.10,180.10,11.56,0.11,0.10
24,811.80,47942.04,48203.43,2898.85,645360.10,130.10,6.46,0.10,0.10
25,812.99,47613.95,47851.99,2897.93,1866770.10,200.10,18.89,0.10,0.10
26,?,?,?,?,?,?,?,0.10,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,17139200.10,920.10,171.40,?,0.10
29,815.93,47328.40,47565.10,2878.58,1651840.10,270.10,16.52,0.10,0.10
30,815.59,46917.19,47113.08,2876.68,1512710.10,90.10,15.13,0.10,0.10
31,817.14,46840.15,47011.43,2880.57,4450470.10,290.10,40.84,0.10,0.10
32,818.68,46945.58,47121.08,2883.81,4719000.10,270.10,43.64,0.10,0.10
33,?,?,?,?,?,?,?,0.10,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,3030460.10,250.10,30.06,?,0.10
36,816.68,46674.78,46862.43,2843.49,205100.10,60.10,2.05,0.10,0.10
37,813.75,46149.14,46341.54,2811.05,1206910.09,60.09,10.86,0.10,0.09
38,811.13,46329.66,46512.72,2815.91,627680.10,100.10,6.12,0.09,0.10
39,813.77,46741.54,46931.40,2825.70,201000.09,70.09,1.81,0.10,0.09
