%310
@RELATION PLVSTLA00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
114,10264.95,43356.73,43908.95,2636.70,1864141.00,671.00,186.39,0.99,1.00
115,10327.20,43482.18,44027.03,2658.57,1955031.03,951.03,199.16,1.00,1.03
116,10407.26,43665.21,44226.06,2669.93,3971141.07,2291.07,420.67,1.03,1.07
117,?,?,?,?,?,?,?,1.07,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,2825451.06,1411.06,306.77,?,1.06
120,10511.46,44162.18,44653.34,2704.84,2086311.05,1101.05,218.56,1.06,1.05
121,?,?,?,?,?,?,?,1.05,?
122,10554.34,43991.51,44466.89,2695.22,576991.08,391.08,61.16,?,1.08
123,?,?,?,?,?,?,?,1.08,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,2792271.12,1641.12,309.92,?,1.12
127,10618.63,44742.22,45244.29,2733.96,2077521.12,1031.12,234.59,1.12,1.12
128,10692.81,45117.94,45647.76,2752.14,1907411.13,791.13,213.56,1.12,1.13
129,10714.80,44943.16,45475.08,2760.20,6393301.17,2051.17,740.63,1.13,1.17
130,10758.03,44895.35,45408.06,2769.85,1995881.13,1101.13,227.24,1.17,1.13
131,?,?,?,?,?,?,?,1.13,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,1411271.10,941.10,156.83,?,1.10
134,10819.27,45771.11,46336.62,2822.41,1678301.14,1531.14,188.69,1.10,1.14
135,10913.18,46102.42,46676.61,2848.38,1743831.11,1051.11,195.32,1.14,1.11
136,10976.80,45992.03,46581.16,2871.70,8618611.02,4101.02,875.22,1.11,1.02
137,10991.63,46078.68,46646.58,2885.19,1448651.05,1171.05,149.04,1.02,1.05
138,?,?,?,?,?,?,?,1.05,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,1344681.04,681.04,140.31,?,1.04
141,11089.17,45851.80,46439.10,2893.12,842731.06,601.06,88.29,1.04,1.06
142,11082.19,45933.66,46529.96,2912.70,459771.05,391.05,48.15,1.06,1.05
143,11050.12,45687.76,46311.26,2894.53,1949941.02,1051.02,196.79,1.05,1.02
144,11130.47,46145.44,46783.61,2929.62,1070971.06,691.06,111.17,1.02,1.06
145,?,?,?,?,?,?,?,1.06,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,1716591.06,991.06,180.08,?,1.06
148,11439.53,47579.87,48258.02,2997.81,3159351.09,1441.09,339.64,1.06,1.09
149,11434.08,47476.64,48138.07,3000.58,1546801.08,781.08,164.36,1.09,1.08
150,?,?,?,?,?,?,?,1.08,?
151,11518.87,47806.34,48503.87,2994.25,2305981.10,911.10,252.13,?,1.10
152,?,?,?,?,?,?,?,1.10,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,493721.08,381.08,53.30,?,1.08
155,11527.78,47620.68,48323.88,2998.79,3150601.08,901.08,342.96,1.08,1.08
156,11566.33,47805.94,48513.29,3026.87,6455841.15,2281.15,729.61,1.08,1.15
157,11598.90,47573.66,48259.19,3020.15,13396231.14,3621.14,1574.65,1.15,1.14
158,11721.20,48209.65,48918.37,3044.38,7588901.12,2331.12,851.92,1.14,1.12
159,?,?,?,?,?,?,?,1.12,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,9982171.06,3281.06,1079.77,?,1.06
162,11906.69,48324.52,49050.96,3074.89,12906561.03,5191.03,1318.82,1.06,1.03
163,12044.12,48383.93,49098.70,3098.83,3154901.03,1491.03,325.90,1.03,1.03
164,11997.09,48152.82,48890.47,3089.32,5009171.02,1461.02,508.93,1.03,1.02
165,11980.74,48273.42,49057.66,3092.65,1830481.04,1081.04,187.57,1.02,1.04
166,?,?,?,?,?,?,?,1.04,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,5255151.01,2011.01,530.99,?,1.01
169,12001.25,48119.72,48891.04,3120.39,5260240.99,2120.99,523.89,1.01,0.99
170,11995.61,47743.10,48509.84,3122.21,4398881.01,1591.01,438.78,0.99,1.01
171,11755.38,45870.00,46587.68,3038.18,5628670.94,2790.94,534.65,1.01,0.94
172,11698.05,44732.92,45456.77,3001.68,4141220.92,1470.92,387.72,0.94,0.92
173,?,?,?,?,?,?,?,0.92,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,1408420.93,730.93,131.17,?,0.93
176,11846.22,44966.09,45672.10,2999.31,2928070.95,1010.95,275.57,0.93,0.95
177,11772.39,44893.99,45601.51,2972.55,2782520.90,1490.90,255.37,0.95,0.90
178,11665.86,43667.37,44326.49,2915.58,2311680.88,1520.88,207.08,0.90,0.88
179,11716.43,44747.79,45442.51,2948.80,10655610.96,1850.96,948.08,0.88,0.96
180,?,?,?,?,?,?,?,0.96,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,2593800.94,1340.94,241.31,?,0.94
183,11805.57,45533.94,46254.71,2981.48,1538500.94,580.94,144.78,0.94,0.94
184,11736.24,45184.98,45899.36,2971.57,3734460.96,620.96,351.31,0.94,0.96
185,11820.50,45613.75,46344.42,2988.19,6622170.95,640.95,629.02,0.96,0.95
186,11822.63,45110.89,45805.34,2977.06,17896130.97,2230.97,1725.42,0.95,0.97
187,?,?,?,?,?,?,?,0.97,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,12681031.00,2151.00,1248.06,?,1.00
190,11610.73,44342.23,44969.23,2924.69,8334961.00,1281.00,828.79,1.00,1.00
191,11643.94,45068.55,45727.71,2962.09,1245710.99,380.99,122.99,1.00,0.99
192,11739.32,45712.72,46390.36,2992.86,2874380.99,610.99,284.22,0.99,0.99
193,11784.60,46150.78,46839.89,3017.66,4088730.98,660.98,400.89,0.99,0.98
194,?,?,?,?,?,?,?,0.98,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,710110.98,430.98,68.31,?,0.98
197,11753.20,46155.10,46860.35,3017.11,4096861.02,1071.02,409.86,0.98,1.02
198,11768.81,46287.08,47003.76,3021.27,1572331.00,651.00,158.42,1.02,1.00
199,11813.42,46221.23,46919.83,3023.16,3642941.01,751.01,366.19,1.00,1.01
200,11837.95,46399.74,47120.88,3019.85,5384271.07,1561.07,557.91,1.01,1.07
201,?,?,?,?,?,?,?,1.07,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,2564641.06,851.06,268.29,?,1.06
204,11905.16,46714.43,47454.90,3029.97,3847011.07,1551.07,415.99,1.06,1.07
205,11975.99,46835.98,47575.74,3050.63,3961381.10,1051.10,435.23,1.07,1.10
206,11939.68,46713.02,47446.69,3036.16,3937791.13,1371.13,441.37,1.10,1.13
207,11930.54,46258.91,46981.22,3015.00,5704521.14,1591.14,651.47,1.13,1.14
208,?,?,?,?,?,?,?,1.14,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,6845161.17,1881.17,795.63,?,1.17
211,11914.45,46663.41,47398.08,3038.42,4320411.19,1361.19,508.59,1.17,1.19
212,11934.08,46925.65,47676.43,3046.08,7908751.23,2271.23,962.94,1.19,1.23
213,12025.60,47370.81,48147.76,3060.17,6983971.19,2441.19,828.75,1.23,1.19
214,12096.51,48325.33,49133.14,3110.79,2396561.20,1251.20,289.33,1.19,1.20
215,?,?,?,?,?,?,?,1.20,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,1507461.21,801.21,181.43,?,1.21
218,12213.07,47942.81,48742.34,3127.38,12201631.25,3111.25,1501.92,1.21,1.25
219,12294.72,48306.55,49124.78,3168.23,12589981.35,3971.35,1663.14,1.25,1.35
220,12425.78,48862.88,49700.18,3190.86,11450961.41,4491.41,1592.85,1.35,1.41
221,12524.35,49125.36,49994.77,3206.86,17632781.50,5581.50,2614.52,1.41,1.50
222,?,?,?,?,?,?,?,1.50,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,6376321.53,2751.53,963.95,?,1.53
225,12783.95,49747.66,50646.05,3233.22,17131691.64,5261.64,2745.91,1.53,1.64
226,12961.14,50223.95,51152.95,3271.49,15028411.67,7001.67,2553.02,1.64,1.67
227,?,?,?,?,?,?,?,1.67,?
228,12933.31,49976.48,50906.11,3253.28,8299431.71,2101.71,1407.11,?,1.71
229,?,?,?,?,?,?,?,1.71,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,7991501.71,3041.71,1331.68,?,1.71
232,12831.52,49162.16,50077.30,3210.57,5485021.71,2351.71,925.46,1.71,1.71
233,12826.21,49128.05,50032.45,3221.87,8561221.73,3751.73,1478.47,1.71,1.73
234,12985.38,49846.48,50780.47,3260.69,5352501.71,2481.71,921.36,1.73,1.71
235,13050.37,49895.10,50836.47,3260.35,6077841.73,2171.73,1030.67,1.71,1.73
236,?,?,?,?,?,?,?,1.73,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,4297171.70,2031.70,722.85,?,1.70
239,12781.02,48833.58,49731.02,3197.48,17883451.62,3811.62,2902.15,1.70,1.62
240,12706.26,48537.65,49421.50,3183.87,6715221.61,2131.61,1057.81,1.62,1.61
241,12801.41,48676.45,49569.11,3204.20,3348931.67,1711.67,559.63,1.61,1.67
242,12801.04,48871.98,49771.98,3196.27,2084981.65,871.65,343.37,1.67,1.65
243,?,?,?,?,?,?,?,1.65,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,1046131.67,611.67,174.04,?,1.67
246,12843.19,48968.87,49861.54,3226.75,876061.63,691.63,143.74,1.67,1.63
247,12637.81,47919.09,48781.63,3174.71,2991961.61,1281.61,483.82,1.63,1.61
248,12178.22,45830.66,46598.42,3061.25,17308041.64,4771.64,2644.48,1.61,1.64
249,12457.22,46717.04,47514.09,3142.61,2149561.64,1041.64,349.50,1.64,1.64
250,?,?,?,?,?,?,?,1.64,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,2647811.68,1041.68,438.17,?,1.68
253,12962.91,48961.51,49839.90,3256.85,2940801.63,1391.63,485.41,1.68,1.63
254,12983.95,49437.02,50312.63,3285.29,838681.63,521.63,137.17,1.63,1.63
255,13011.41,49771.55,50644.38,3303.55,1133911.64,581.64,185.12,1.63,1.64
256,12998.59,49348.61,50196.31,3285.49,886091.63,491.63,144.07,1.64,1.63
257,?,?,?,?,?,?,?,1.63,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,533231.63,421.63,86.43,?,1.63
260,13085.22,49434.46,50258.11,3286.61,3680861.65,1211.65,605.66,1.63,1.65
261,13049.76,49413.33,50227.43,3277.41,1893831.63,1071.63,314.60,1.65,1.63
262,13124.47,50300.53,51171.25,3316.59,4526471.66,1691.66,740.46,1.63,1.66
263,13140.38,50308.19,51202.75,3316.08,15914631.76,6081.76,2736.97,1.66,1.76
264,?,?,?,?,?,?,?,1.76,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,15602311.85,7211.85,2849.22,?,1.85
267,13131.43,49979.47,50887.67,3275.67,6850101.81,3591.81,1268.81,1.85,1.81
268,13114.91,50301.69,51221.45,3299.72,2507591.78,1731.78,449.60,1.81,1.78
269,13233.88,50936.34,51846.54,3336.44,9244561.86,3801.86,1701.06,1.78,1.86
270,13346.97,50819.81,51704.53,3352.18,6723761.87,3581.87,1265.92,1.86,1.87
271,?,?,?,?,?,?,?,1.87,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,4322421.90,1511.90,812.58,?,1.90
274,13338.19,50782.48,51691.24,3351.68,1612851.89,901.89,304.36,1.90,1.89
275,13386.01,50803.40,51709.58,3364.40,2958221.92,1771.92,568.26,1.89,1.92
276,13476.11,50982.03,51911.61,3383.62,3964171.93,2111.93,760.08,1.92,1.93
277,13513.64,50601.24,51511.63,3381.52,3928481.84,2221.84,733.28,1.93,1.84
278,?,?,?,?,?,?,?,1.84,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,3399161.86,2471.86,611.40,?,1.86
281,13399.64,50137.88,51021.26,3368.14,3995291.85,1371.85,737.60,1.86,1.85
282,13361.98,50335.02,51215.99,3379.96,14138591.95,6551.95,2733.97,1.85,1.95
283,13589.27,51806.83,52744.48,3454.41,9693642.08,4342.08,1957.02,1.95,2.08
284,13638.56,52230.47,53193.87,3477.04,4375342.06,2522.06,904.40,2.08,2.06
285,?,?,?,?,?,?,?,2.06,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,4120192.10,2492.10,863.56,?,2.10
288,13824.94,52590.73,53588.87,3544.07,4346262.08,2162.08,914.95,2.10,2.08
289,13886.79,52861.41,53918.41,3548.14,3038402.09,1962.09,630.06,2.08,2.09
290,14155.74,52573.59,53571.90,3572.96,1235592.10,1182.10,258.68,2.09,2.10
291,14253.72,52587.24,53572.92,3535.97,4461102.07,2252.07,911.64,2.10,2.07
292,?,?,?,?,?,?,?,2.07,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,1733862.10,1382.10,362.10,?,2.10
295,14512.68,53781.81,54818.06,3615.60,3108912.11,1552.11,659.49,2.10,2.11
296,14327.32,53389.74,54433.41,3596.10,1386032.10,1012.10,290.10,2.11,2.10
297,14572.10,53994.46,55063.75,3637.76,3653232.16,2332.16,786.77,2.10,2.16
298,14753.57,53887.13,55023.42,3651.19,1943412.19,1352.19,425.45,2.16,2.19
299,?,?,?,?,?,?,?,2.19,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,2757002.18,1752.18,595.42,?,2.18
302,14994.44,54536.95,55688.45,3688.57,947202.19,802.19,205.32,2.18,2.19
303,14942.82,54095.32,55240.01,3660.80,5846022.25,3182.25,1314.13,2.19,2.25
304,14928.63,53607.86,54734.18,3628.73,4058172.32,3242.32,935.40,2.25,2.32
305,?,?,?,?,?,?,?,2.32,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,210768,201,498.89,?,2.38
309,14877.29,53504.47,54600.05,3645.18,637700,437,1471.24,2.38,2.37
310,14860.69,53924.01,55035.36,3650.27,191399,96,448.35,2.37,2.37
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
