%310
@RELATION PLCRMNG00029
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,1060631.90,461.90,202.85,?,1.90
3,783.15,48222.72,48505.50,2832.46,378081.90,431.90,71.84,1.90,1.90
4,781.69,47888.16,48143.94,2814.73,204121.90,191.90,38.73,1.90,1.90
5,?,?,?,?,?,?,?,1.90,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,120001.90,211.90,22.78,?,1.90
8,780.70,47379.63,47624.67,2790.64,65651.90,141.90,12.46,1.90,1.90
9,784.82,47407.28,47668.58,2784.62,185761.90,291.90,35.20,1.90,1.90
10,788.85,47546.91,47798.66,2800.96,126121.90,171.90,23.96,1.90,1.90
11,795.36,47440.80,47690.97,2815.88,344901.90,261.90,65.53,1.90,1.90
12,?,?,?,?,?,?,?,1.90,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,188491.96,191.96,36.91,?,1.96
15,794.59,47086.54,47346.41,2817.16,72051.95,151.95,14.05,1.96,1.95
16,796.34,47521.39,47794.60,2825.40,61351.95,101.95,11.95,1.95,1.95
17,803.56,47661.37,47936.81,2848.09,224551.97,191.97,44.05,1.95,1.97
18,807.72,47813.69,48104.67,2864.72,55001.96,71.96,10.74,1.97,1.96
19,?,?,?,?,?,?,?,1.96,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,104511.96,221.96,20.42,?,1.96
22,808.23,47872.80,48127.89,2892.80,64311.96,151.96,12.57,1.96,1.96
23,808.40,47733.24,47999.21,2890.57,145551.96,271.96,28.31,1.96,1.96
24,811.80,47942.04,48203.43,2898.85,45001.96,91.96,8.82,1.96,1.96
25,812.99,47613.95,47851.99,2897.93,75541.95,131.95,14.75,1.96,1.95
26,?,?,?,?,?,?,?,1.95,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,77841.95,171.95,15.17,?,1.95
29,815.93,47328.40,47565.10,2878.58,188941.96,321.96,36.93,1.95,1.96
30,815.59,46917.19,47113.08,2876.68,76031.97,151.97,14.94,1.96,1.97
31,817.14,46840.15,47011.43,2880.57,42281.99,111.99,8.34,1.97,1.99
32,818.68,46945.58,47121.08,2883.81,94421.98,111.98,18.75,1.99,1.98
33,?,?,?,?,?,?,?,1.98,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,1214231.96,391.96,238.42,?,1.96
36,816.68,46674.78,46862.43,2843.49,54991.94,121.94,10.69,1.96,1.94
