2008-01-01;N/A
2008-01-02;N/A
2008-01-03;2602.68
2008-01-04;2504.65
2008-01-05;N/A
2008-01-06;N/A
2008-01-07;2499.46
2008-01-08;2440.51
2008-01-09;2474.55
2008-01-10;2488.52
2008-01-11;2439.94
2008-01-12;N/A
2008-01-13;N/A
2008-01-14;2478.30
2008-01-15;2417.59
2008-01-16;2394.59
2008-01-17;2346.90
2008-01-18;2340.02
2008-01-19;N/A
2008-01-20;N/A
2008-01-21;N/A
2008-01-22;2292.27
2008-01-23;2316.41
2008-01-24;2360.92
2008-01-25;2326.20
2008-01-26;N/A
2008-01-27;N/A
2008-01-28;2349.91
2008-01-29;2358.06
2008-01-30;2349.00
2008-01-31;2389.86
2008-02-01;2413.36
2008-02-02;N/A
2008-02-03;N/A
2008-02-04;2382.85
2008-02-05;2309.57
2008-02-06;2278.75
2008-02-07;2293.03
2008-02-08;2304.85
2008-02-09;N/A
2008-02-10;N/A
2008-02-11;2320.06
2008-02-12;2320.04
2008-02-13;2373.93
2008-02-14;2332.54
2008-02-15;2321.80
2008-02-16;N/A
2008-02-17;N/A
2008-02-18;N/A
2008-02-19;2306.20
2008-02-20;2327.10
2008-02-21;2299.78
2008-02-22;2303.35
2008-02-23;N/A
2008-02-24;N/A
2008-02-25;2327.48
2008-02-26;2344.99
2008-02-27;2353.78
2008-02-28;2331.57
2008-02-29;2271.48
2008-03-01;N/A
2008-03-02;N/A
2008-03-03;2258.60
2008-03-04;2260.28
2008-03-05;2272.81
2008-03-06;2220.50
2008-03-07;2212.49
2008-03-08;N/A
2008-03-09;N/A
2008-03-10;2169.34
2008-03-11;2255.76
2008-03-12;2243.87
2008-03-13;2263.61
2008-03-14;2212.49
2008-03-15;N/A
2008-03-16;N/A
2008-03-17;2177.01
2008-03-18;2268.26
2008-03-19;2209.96
2008-03-20;2258.11
2008-03-21;N/A
2008-03-22;N/A
2008-03-23;N/A
2008-03-24;2326.75
2008-03-25;2341.05
2008-03-26;2324.36
2008-03-27;2280.83
2008-03-28;2261.18
2008-03-29;N/A
2008-03-30;N/A
2008-03-31;2279.10
2008-04-01;2362.75
2008-04-02;2361.40
2008-04-03;2363.30
2008-04-04;2370.98
2008-04-05;N/A
2008-04-06;N/A
2008-04-07;2364.83
2008-04-08;2348.76
2008-04-09;2322.12
2008-04-10;2351.70
2008-04-11;2290.24
2008-04-12;N/A
2008-04-13;N/A
2008-04-14;2275.82
2008-04-15;2286.04
2008-04-16;2350.11
2008-04-17;2341.83
2008-04-18;2402.97
2008-04-19;N/A
2008-04-20;N/A
2008-04-21;2408.04
2008-04-22;2376.94
2008-04-23;2405.21
2008-04-24;2428.92
2008-04-25;2422.93
2008-04-26;N/A
2008-04-27;N/A
2008-04-28;2424.40
