%310
@RELATION PLELEKT00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
52,823.32,45879.90,1812.57,46050.52,2801.83,184310.25,1510.25,19.07,10.49,10.25
53,826.66,45948.12,1826.84,46124.82,2817.57,28749.80,319.80,28.22,10.25,9.80
54,?,?,?,?,?,?,?,?,9.80,?
55,?,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,1850.28,46487.05,2840.57,30959.78,389.78,30.08,?,9.78
57,828.81,45868.35,1831.29,46065.85,2831.16,61269.60,749.60,60.72,9.78,9.60
58,836.69,46241.92,1848.22,46459.99,2855.69,114669.90,919.90,113.17,9.60,9.90
59,844.08,46280.36,1866.67,46510.83,2865.27,132569.55,819.55,126.61,9.90,9.55
60,842.02,46341.14,1880.05,46622.90,2859.05,106529.49,469.49,101.03,9.55,9.49
61,?,?,?,?,?,?,?,?,9.49,?
62,?,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,1870.04,46454.13,2860.68,30539.26,349.26,28.40,?,9.26
64,845.88,46676.09,1867.84,47001.38,2868.06,182918.95,738.95,163.76,9.26,8.95
65,849.88,46762.65,1848.50,47090.49,2872.90,174108.95,558.95,154.89,8.95,8.95
66,855.99,46745.26,1870.22,47060.66,2873.49,45148.88,408.88,40.06,8.95,8.88
67,861.67,47074.39,1871.59,47436.21,2906.74,163058.72,498.72,142.15,8.88,8.72
68,?,?,?,?,?,?,?,?,8.72,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,1873.37,47269.75,2914.24,43538.75,408.75,38.27,?,8.75
71,866.79,47010.40,1865.43,47340.43,2911.38,71578.70,378.70,62.05,8.75,8.70
72,872.90,46888.37,1864.62,47235.72,2901.67,74328.70,528.70,64.66,8.70,8.70
73,871.52,47223.68,1848.14,47606.16,2912.13,213019.14,889.14,190.62,8.70,9.14
74,873.21,47125.93,1849.89,47522.10,2909.77,161829.80,1189.80,156.79,9.14,9.80
75,?,?,?,?,?,?,?,?,9.80,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,1834.95,47094.18,2900.59,83869.61,519.61,81.70,?,9.61
78,864.73,46029.35,1794.48,46473.62,2868.24,13839.70,199.70,13.39,9.61,9.70
79,862.97,46068.24,1801.52,46511.62,2874.75,120899.56,279.56,115.36,9.70,9.56
80,850.86,45580.47,1769.42,46017.88,2833.61,537899.40,259.40,510.96,9.56,9.40
81,845.32,45066.18,1707.83,45473.08,2800.67,95109.60,419.60,89.23,9.40,9.60
82,?,?,?,?,?,?,?,?,9.60,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,1660.44,44946.32,2780.21,12709.30,149.30,11.87,?,9.30
85,830.80,44724.88,1648.36,45119.16,2774.13,10719.18,179.18,9.86,9.30,9.18
86,835.51,45247.90,1653.10,45644.09,2785.46,2759.20,49.20,2.52,9.18,9.20
87,839.42,45147.57,1677.23,45528.85,2797.31,2009.17,69.17,1.83,9.20,9.17
88,?,?,?,?,?,?,?,?,9.17,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,1656.40,45679.51,2814.33,29149.05,249.05,26.31,?,9.05
93,828.79,44604.61,1620.82,44940.36,2769.02,431198.98,118.98,388.07,9.05,8.98
94,824.35,44623.89,1588.07,44980.62,2766.19,40018.89,308.89,33.83,8.98,8.89
95,819.73,44597.66,1585.00,44960.02,2760.91,31328.81,268.81,27.82,8.89,8.81
96,?,?,?,?,?,?,?,?,8.81,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,62668.99,238.99,55.96,?,8.99
99,815.74,44725.03,1600.11,45096.35,2767.26,2559.09,79.09,2.32,8.99,9.09
100,820.16,45091.63,1609.16,45495.34,2780.21,6839.02,119.02,6.18,9.09,9.02
101,824.04,45688.48,1647.89,46131.66,2794.43,6508.95,68.95,5.84,9.02,8.95
102,819.29,45525.92,1602.65,45960.10,2783.53,6509.08,99.08,5.89,8.95,9.08
103,?,?,?,?,?,?,?,?,9.08,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,2508.98,68.98,2.27,?,8.98
106,?,?,?,?,?,?,?,?,8.98,?
107,796.68,43916.24,1578.30,44404.81,2705.88,17878.80,148.80,15.80,?,8.80
108,787.39,43364.70,1582.90,43850.06,2695.55,1427408.90,138.90,1263.13,8.80,8.90
109,783.37,43447.75,1551.70,43993.98,2685.57,156508.80,78.80,138.48,8.90,8.80
110,?,?,?,?,?,?,?,?,8.80,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,6208.90,88.90,5.51,?,8.90
113,769.16,43159.57,1577.62,43707.88,2624.40,2308.90,58.90,2.05,8.90,8.90
114,769.82,43356.73,1568.91,43908.95,2636.70,71458.90,138.90,63.69,8.90,8.90
115,774.88,43482.18,1578.90,44027.03,2658.57,10319.22,119.22,9.33,8.90,9.22
116,777.86,43665.21,1567.21,44226.06,2669.93,30009.20,99.20,27.58,9.22,9.20
117,?,?,?,?,?,?,?,?,9.20,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,2809.05,79.05,2.56,?,9.05
120,784.81,44162.18,1577.58,44653.34,2704.84,16919.05,139.05,15.31,9.05,9.05
121,?,?,?,?,?,?,?,?,9.05,?
122,787.45,43991.51,1593.50,44466.89,2695.22,1539.05,49.05,1.38,?,9.05
123,?,?,?,?,?,?,?,?,9.05,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,2609.05,89.05,2.35,?,9.05
127,793.09,44742.22,1618.85,45244.29,2733.96,3209.10,79.10,2.91,9.05,9.10
128,798.10,45117.94,1640.06,45647.76,2752.14,73818.67,438.67,65.12,9.10,8.67
129,800.71,44943.16,1640.84,45475.08,2760.20,18778.91,278.91,16.59,8.67,8.91
130,800.42,44895.35,1627.28,45408.06,2769.85,7418.82,88.82,6.60,8.91,8.82
131,?,?,?,?,?,?,?,?,8.82,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,174878.53,468.53,150.09,?,8.53
134,804.49,45771.11,1669.79,46336.62,2822.41,9938.60,178.60,8.49,8.53,8.60
135,802.28,46102.42,1662.38,46676.61,2848.38,8698.74,148.74,7.52,8.60,8.74
136,806.45,45992.03,1668.63,46581.16,2871.70,2478.85,118.85,2.19,8.74,8.85
137,810.69,46078.68,1720.89,46646.58,2885.19,2618.99,58.99,2.31,8.85,8.99
138,?,?,?,?,?,?,?,?,8.99,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,9359.01,99.01,8.41,?,9.01
141,819.76,45851.80,1715.41,46439.10,2893.12,101558.90,388.90,91.05,9.01,8.90
142,818.82,45933.66,1721.17,46529.96,2912.70,68958.90,388.90,61.99,8.90,8.90
143,814.69,45687.76,1700.24,46311.26,2894.53,57828.70,308.70,50.30,8.90,8.70
144,820.11,46145.44,1717.23,46783.61,2929.62,143149.05,359.05,126.63,8.70,9.05
145,?,?,?,?,?,?,?,?,9.05,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,6472159.40,569.40,6038.27,?,9.40
148,838.40,47579.87,1794.53,48258.02,2997.81,36539.49,269.49,34.48,9.40,9.49
149,842.72,47476.64,1826.11,48138.07,3000.58,42049.50,189.50,39.89,9.49,9.50
150,?,?,?,?,?,?,?,?,9.50,?
151,841.72,47806.34,1832.70,48503.87,2994.25,37529.51,319.51,35.59,?,9.51
152,?,?,?,?,?,?,?,?,9.51,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,64059.52,339.52,60.90,?,9.52
155,854.67,47620.68,1812.04,48323.88,2998.79,45669.40,419.40,43.12,9.52,9.40
156,859.35,47805.94,1846.56,48513.29,3026.87,85199.05,479.05,75.99,9.40,9.05
157,864.95,47573.66,1856.88,48259.19,3020.15,24369.19,269.19,22.20,9.05,9.19
158,866.67,48209.65,1849.90,48918.37,3044.38,24439.05,309.05,22.26,9.19,9.05
159,?,?,?,?,?,?,?,?,9.05,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,25508.90,288.90,22.61,?,8.90
162,870.60,48324.52,1866.45,49050.96,3074.89,16338.80,228.80,14.38,8.90,8.80
163,878.91,48383.93,1901.79,49098.70,3098.83,251388.85,178.85,222.43,8.80,8.85
164,877.48,48152.82,1913.84,48890.47,3089.32,13638.75,138.75,11.94,8.85,8.75
165,880.65,48273.42,1917.53,49057.66,3092.65,28988.85,268.85,25.51,8.75,8.85
166,?,?,?,?,?,?,?,?,8.85,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,48608.68,338.68,42.00,?,8.68
169,886.71,48119.72,1917.62,48891.04,3120.39,48458.41,378.41,41.08,8.68,8.41
170,885.25,47743.10,1923.19,48509.84,3122.21,14558.40,138.40,12.12,8.41,8.40
171,864.38,45870.00,1891.03,46587.68,3038.18,48448.06,298.06,39.94,8.40,8.06
172,855.18,44732.92,1879.16,45456.77,3001.68,26867.83,267.83,21.34,8.06,7.83
173,?,?,?,?,?,?,?,?,7.83,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,25227.95,107.95,20.18,?,7.95
176,863.23,44966.09,1919.70,45672.10,2999.31,13158.26,148.26,10.57,7.95,8.26
177,858.05,44893.99,1923.12,45601.51,2972.55,158.32,38.32,0.12,8.26,8.32
178,847.97,43667.37,1881.89,44326.49,2915.58,15188.00,208.00,12.25,8.32,8.00
179,848.08,44747.79,1851.41,45442.51,2948.80,16977.85,227.85,13.41,8.00,7.85
180,?,?,?,?,?,?,?,?,7.85,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,41757.85,97.85,32.79,?,7.85
183,853.37,45533.94,1831.78,46254.71,2981.48,2307.85,37.85,1.81,7.85,7.85
184,850.45,45184.98,1823.41,45899.36,2971.57,6437.85,67.85,5.09,7.85,7.85
185,855.94,45613.75,1818.75,46344.42,2988.19,3218.00,68.00,2.52,7.85,8.00
186,851.88,45110.89,1805.32,45805.34,2977.06,11357.97,97.97,8.88,8.00,7.97
187,?,?,?,?,?,?,?,?,7.97,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,7157.90,47.90,5.66,?,7.90
190,842.60,44342.23,1782.40,44969.23,2924.69,857.85,57.85,0.67,7.90,7.85
191,844.03,45068.55,1817.53,45727.71,2962.09,1967.94,117.94,1.55,7.85,7.94
192,845.84,45712.72,1810.46,46390.36,2992.86,14177.98,177.98,11.25,7.94,7.98
193,849.99,46150.78,1837.14,46839.89,3017.66,4698.17,128.17,3.81,7.98,8.17
194,?,?,?,?,?,?,?,?,8.17,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,858.24,68.24,0.70,?,8.24
197,847.84,46155.10,1823.37,46860.35,3017.11,10458.12,138.12,8.69,8.24,8.12
198,845.85,46287.08,1818.62,47003.76,3021.27,1008.40,68.40,0.83,8.12,8.40
199,845.70,46221.23,1819.97,46919.83,3023.16,1008.40,98.40,0.84,8.40,8.40
200,848.06,46399.74,1818.57,47120.88,3019.85,1008.47,68.47,0.85,8.40,8.47
201,?,?,?,?,?,?,?,?,8.47,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,2498.41,138.41,2.09,?,8.41
204,852.44,46714.43,1824.74,47454.90,3029.97,758.40,88.40,0.63,8.41,8.40
205,858.02,46835.98,1835.56,47575.74,3050.63,3408.41,98.41,2.86,8.40,8.41
206,858.31,46713.02,1829.12,47446.69,3036.16,5838.28,148.28,4.84,8.41,8.28
207,858.83,46258.91,1830.71,46981.22,3015.00,16208.24,168.24,13.35,8.28,8.24
208,?,?,?,?,?,?,?,?,8.24,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,1008.43,78.43,0.84,?,8.43
211,870.15,46663.41,1839.88,47398.08,3038.42,718.35,68.35,0.59,8.43,8.35
212,878.25,46925.65,1831.05,47676.43,3046.08,47928.20,338.20,38.74,8.35,8.20
213,881.30,47370.81,1808.90,48147.76,3060.17,4878.10,78.10,3.96,8.20,8.10
214,884.10,48325.33,1853.85,49133.14,3110.79,19958.06,208.06,16.12,8.10,8.06
215,?,?,?,?,?,?,?,?,8.06,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,8608.16,98.16,6.93,?,8.16
218,891.86,47942.81,1866.84,48742.34,3127.38,12428.20,118.20,10.16,8.16,8.20
219,898.91,48306.55,1881.25,49124.78,3168.23,3408.19,68.19,2.78,8.20,8.19
220,903.85,48862.88,1886.72,49700.18,3190.86,14698.20,128.20,12.06,8.19,8.20
221,909.96,49125.36,1893.84,49994.77,3206.86,9928.36,228.36,8.17,8.20,8.36
222,?,?,?,?,?,?,?,?,8.36,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,20658.75,248.75,17.57,?,8.75
225,922.16,49747.66,1936.51,50646.05,3233.22,12888.88,248.88,11.38,8.75,8.88
226,928.58,50223.95,1962.38,51152.95,3271.49,5408.86,68.86,4.79,8.88,8.86
227,?,?,?,?,?,?,?,?,8.86,?
228,928.83,49976.48,1966.79,50906.11,3253.28,11008.80,198.80,9.65,?,8.80
229,?,?,?,?,?,?,?,?,8.80,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,11198.55,78.55,9.65,?,8.55
232,914.58,49162.16,1917.73,50077.30,3210.57,2768.54,158.54,2.36,8.55,8.54
233,920.30,49128.05,1916.46,50032.45,3221.87,50708.42,468.42,41.74,8.54,8.42
234,931.73,49846.48,1919.07,50780.47,3260.69,23258.33,258.33,19.29,8.42,8.33
235,930.27,49895.10,1931.18,50836.47,3260.35,15468.60,208.60,13.11,8.33,8.60
236,?,?,?,?,?,?,?,?,8.60,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,88168.80,318.80,77.52,?,8.80
239,921.40,48833.58,1906.94,49731.02,3197.48,60838.85,408.85,53.52,8.80,8.85
240,919.00,48537.65,1893.65,49421.50,3183.87,11258.90,128.90,9.99,8.85,8.90
241,924.88,48676.45,1898.85,49569.11,3204.20,52838.80,288.80,46.90,8.90,8.80
242,925.91,48871.98,1888.37,49771.98,3196.27,2538.73,98.73,2.21,8.80,8.73
243,?,?,?,?,?,?,?,?,8.73,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,13668.95,218.95,12.07,?,8.95
246,926.93,48968.87,1863.87,49861.54,3226.75,868.90,58.90,0.77,8.95,8.90
247,918.91,47919.09,1824.69,48781.63,3174.71,6618.81,108.81,5.83,8.90,8.81
248,890.19,45830.66,1761.23,46598.42,3061.25,179738.64,358.64,150.21,8.81,8.64
249,902.70,46717.04,1820.13,47514.09,3142.61,30168.40,248.40,25.34,8.64,8.40
250,?,?,?,?,?,?,?,?,8.40,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,28238.50,238.50,24.00,?,8.50
253,931.39,48961.51,1921.50,49839.90,3256.85,41208.68,178.68,35.45,8.50,8.68
254,934.25,49437.02,1935.28,50312.63,3285.29,10638.68,88.68,9.23,8.68,8.68
255,943.52,49771.55,1981.13,50644.38,3303.55,55928.66,178.66,48.37,8.68,8.66
256,948.06,49348.61,1986.17,50196.31,3285.49,8088.75,68.75,7.11,8.66,8.75
257,?,?,?,?,?,?,?,?,8.75,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,24078.61,248.61,20.91,?,8.61
260,960.97,49434.46,1994.79,50258.11,3286.61,2258.65,98.65,1.93,8.61,8.65
261,957.28,49413.33,1985.11,50227.43,3277.41,758.69,48.69,0.65,8.65,8.69
262,963.32,50300.53,2000.89,51171.25,3316.59,5738.80,188.80,5.04,8.69,8.80
263,962.49,50308.19,2005.00,51202.75,3316.08,12858.90,138.90,11.38,8.80,8.90
264,?,?,?,?,?,?,?,?,8.90,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,9058.79,68.79,7.96,?,8.79
267,957.44,49979.47,1972.58,50887.67,3275.67,5768.75,108.75,4.99,8.79,8.75
268,961.02,50301.69,1979.81,51221.45,3299.72,6138.66,78.66,5.29,8.75,8.66
269,969.92,50936.34,1986.14,51846.54,3336.44,3938.66,118.66,3.39,8.66,8.66
270,977.10,50819.81,1999.08,51704.53,3352.18,15418.70,138.70,13.40,8.66,8.70
271,?,?,?,?,?,?,?,?,8.70,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,34918.92,188.92,31.30,?,8.92
274,984.17,50782.48,2007.69,51691.24,3351.68,11758.97,178.97,10.52,8.92,8.97
275,987.01,50803.40,2016.99,51709.58,3364.40,26279.23,319.23,24.15,8.97,9.23
276,988.62,50982.03,2073.65,51911.61,3383.62,234419.25,239.25,220.01,9.23,9.25
277,992.25,50601.24,2097.98,51511.63,3381.52,37229.17,249.17,34.50,9.25,9.17
278,?,?,?,?,?,?,?,?,9.17,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,4899.14,159.14,4.47,?,9.14
281,993.38,50137.88,2131.10,51021.26,3368.14,1159.15,119.15,1.05,9.14,9.15
282,996.97,50335.02,2126.57,51215.99,3379.96,23189.40,219.40,21.67,9.15,9.40
283,1011.15,51806.83,2150.38,52744.48,3454.41,66649.50,379.50,63.71,9.40,9.50
284,1024.81,52230.47,2175.63,53193.87,3477.04,136909.70,349.70,131.07,9.50,9.70
285,?,?,?,?,?,?,?,?,9.70,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,37749.70,119.70,36.31,?,9.70
288,1039.64,52590.73,2249.42,53588.87,3544.07,25379.85,169.85,24.82,9.70,9.85
289,1036.86,52861.41,2267.93,53918.41,3548.14,27059.59,249.59,26.34,9.85,9.59
290,1049.92,52573.59,2280.53,53571.90,3572.96,14759.45,109.45,14.06,9.59,9.45
291,1051.86,52587.24,2320.78,53572.92,3535.97,49259.70,299.70,47.31,9.45,9.70
292,?,?,?,?,?,?,?,?,9.70,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,21009.80,109.80,20.52,?,9.80
295,1078.51,53781.81,2351.77,54818.06,3615.60,125719.70,569.70,122.89,9.80,9.70
296,1074.66,53389.74,2357.93,54433.41,3596.10,6182910.00,10010.00,615.09,9.70,10.00
297,1083.34,53994.46,2411.97,55063.75,3637.76,268510.15,2510.15,27.09,10.00,10.15
298,1095.80,53887.13,2452.72,55023.42,3651.19,740510.01,1610.01,74.00,10.15,10.01
299,?,?,?,?,?,?,?,?,10.01,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,308010.22,2710.22,31.45,?,10.22
302,1114.63,54536.95,2476.37,55688.45,3688.57,1126210.28,2110.28,115.69,10.22,10.28
303,1107.62,54095.32,2472.94,55240.01,3660.80,128810.20,810.20,13.13,10.28,10.20
304,1109.36,53607.86,2475.98,54734.18,3628.73,153910.02,1010.02,15.62,10.20,10.02
305,?,?,?,?,?,?,?,?,10.02,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,3863,27,39.53,?,10.27
309,1101.37,53504.47,2450.55,54600.05,3645.18,528,11,5.41,10.27,10.23
310,1106.35,53924.01,2477.66,55035.36,3650.27,3974,31,40.07,10.23,10.16
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
