%310
@RELATION WIG-BUDOW
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
207,15558.83,3613.16,3613.16,3.1831,3.1831,2250.17,1830.71
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,2088.44,1842.00
211,15520.59,3616.47,3616.47,3.1798,3.1798,1802.26,1839.88
212,15499.54,3626.37,3626.37,3.1929,3.1929,6238.48,1831.05
213,15628.02,3675.74,3675.74,3.1961,3.1961,3558.50,1808.90
214,15658.36,3689.59,3689.59,3.2201,3.2201,24234.91,1853.85
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,14533.66,1867.91
218,15518.74,3665.77,3665.77,3.1744,3.1744,6182.58,1866.84
219,15470.67,3654.01,3654.01,3.1725,3.1725,10882.09,1881.25
220,15498.32,3669.12,3669.12,3.1503,3.1503,10784.97,1886.72
221,15425.51,3660.11,3660.11,3.1336,3.1336,8991.36,1893.84
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,16125.84,1919.56
225,15451.01,3684.44,3684.44,3.1489,3.1489,10563.21,1936.51
226,15337.66,3669.27,3669.27,3.1643,3.1643,21709.04,1962.38
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,2813.42,1966.79
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,9195.12,1945.70
232,15002.99,3613.59,3613.59,3.1761,3.1761,3906.49,1917.73
233,14897.55,3599.79,3599.79,3.1698,3.1698,4963.82,1916.46
234,14963.74,3638.71,3638.71,3.1811,3.1811,5332.02,1919.07
235,15010.51,3657.79,3657.79,3.1673,3.1673,6062.28,1931.18
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,6047.56,1930.40
239,14776.13,3578.52,3578.52,3.1849,3.1849,5139.00,1906.94
240,14824.51,3593.35,3593.35,3.1840,3.1840,4395.46,1893.65
241,14840.95,3620.30,3620.30,3.2269,3.2269,5731.35,1898.85
242,14810.31,3589.87,3589.87,3.2209,3.2209,4369.56,1888.37
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,16595.71,1867.21
246,14833.96,3612.61,3612.61,3.2433,3.2433,8811.20,1863.87
247,14930.87,3649.04,3649.04,3.2387,3.2387,5343.17,1824.69
248,14937.48,3658.78,3658.78,3.2463,3.2463,8784.89,1761.23
249,14922.50,3660.01,3660.01,3.2732,3.2732,9771.99,1820.13
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,5640.90,1848.42
253,15191.06,3729.02,3729.02,3.2181,3.2181,20664.87,1921.50
254,15326.60,3725.01,3725.01,3.1955,3.1955,12795.75,1935.28
255,15300.64,3715.97,3715.97,3.1782,3.1782,7878.36,1981.13
256,15376.06,3722.18,3722.18,3.1696,3.1696,8319.57,1986.17
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,7348.54,1997.16
260,15529.73,3745.70,3745.70,3.1552,3.1552,5752.64,1994.79
261,15676.94,3783.64,3783.64,3.1689,3.1689,5025.74,1985.11
262,15636.55,3789.38,3789.38,3.0833,3.0833,7176.72,2000.89
263,15451.09,3774.73,3774.73,3.1152,3.1152,4531.19,2005.00
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,3663.18,1988.08
267,15334.59,3768.25,3768.25,3.1338,3.1338,3398.70,1972.58
268,15273.26,3761.10,3761.10,3.1234,3.1234,8216.82,1979.81
269,15328.30,3787.43,3787.43,3.1277,3.1277,7890.23,1986.14
270,15258.24,3781.59,3781.59,3.1328,3.1328,3706.42,1999.08
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,7015.19,2010.06
274,15191.70,3817.98,3817.98,3.1170,3.1170,4034.80,2007.69
275,15133.14,3815.02,3815.02,3.1212,3.1212,9242.62,2016.99
276,14996.48,3774.34,3774.34,3.0951,3.0951,53777.34,2073.65
277,15072.58,3807.75,3807.75,3.0902,3.0902,34289.80,2097.98
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,22869.98,2120.60
281,14776.53,3694.83,3694.83,3.0873,3.0873,9259.45,2131.10
282,14802.98,3677.78,3677.78,3.1057,3.1057,11203.71,2126.57
283,15126.07,3760.75,3760.75,3.0994,3.0994,8812.13,2150.38
284,15237.11,3791.87,3791.87,3.0850,3.0850,8896.74,2175.63
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,32763.29,2196.86
288,15168.01,3794.01,3794.01,3.0893,3.0893,29162.44,2249.42
289,15373.83,3839.43,3839.43,3.0854,3.0854,13313.71,2267.93
290,15371.65,3863.15,3863.15,3.0625,3.0625,20558.39,2280.53
291,15399.65,3914.28,3914.28,3.0506,3.0506,13378.67,2320.78
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,14005.84,2342.90
295,15467.66,3929.57,3929.57,3.0564,3.0564,8725.52,2351.77
296,15413.33,3907.07,3907.07,3.0385,3.0385,8498.94,2357.93
297,15509.21,3928.96,3928.96,3.0323,3.0323,25021.72,2411.97
298,15570.28,3943.36,3943.36,3.0326,3.0326,9585.27,2452.72
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,34085.31,2458.33
302,15680.35,3952.34,3952.34,3.0436,3.0436,14884.94,2476.37
303,15618.76,3930.62,3930.62,3.0433,3.0433,18282.15,2472.94
304,15545.75,3919.71,3919.71,3.0507,3.0507,19153.64,2475.98
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,19658.84,2482.39
309,15630.45,3941.67,3941.67,3.0981,3.0981,16341.80,2450.55
310,15733.62,3928.06,3928.06,3.0896,3.0896,13727.15,2477.66
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
