%310
@RELATION PLOPNFN00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
81,10908.77,45066.18,45473.08,2800.67,121113.08,713.08,15.85,13.39,13.08
82,?,?,?,?,?,?,?,13.08,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,5428112.50,2212.50,687.90,?,12.50
85,10815.43,44724.88,45119.16,2774.13,1938312.51,712.51,242.57,12.50,12.51
86,10867.86,45247.90,45644.09,2785.46,2871512.50,1412.50,356.20,12.51,12.50
87,10938.55,45147.57,45528.85,2797.31,54012.40,212.40,6.70,12.50,12.40
88,?,?,?,?,?,?,?,12.40,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,69812.40,412.40,8.66,?,12.40
93,10809.87,44604.61,44940.36,2769.02,279712.50,712.50,34.88,12.40,12.50
94,10817.23,44623.89,44980.62,2766.19,120912.30,1212.30,14.74,12.50,12.30
95,10803.99,44597.66,44960.02,2760.91,35012.15,212.15,4.25,12.30,12.15
96,?,?,?,?,?,?,?,12.15,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,116112.20,812.20,14.07,?,12.20
99,10820.89,44725.03,45096.35,2767.26,100812.05,512.05,12.10,12.20,12.05
100,10845.27,45091.63,45495.34,2780.21,255612.01,912.01,30.79,12.05,12.01
101,10908.65,45688.48,46131.66,2794.43,424712.25,1512.25,52.14,12.01,12.25
102,10807.45,45525.92,45960.10,2783.53,59712.39,312.39,7.38,12.25,12.39
103,?,?,?,?,?,?,?,12.39,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,012.39,012.39,0.00,?,12.39
106,?,?,?,?,?,?,?,12.39,?
107,10431.02,43916.24,44404.81,2705.88,48212.00,512.00,5.82,?,12.00
108,10415.53,43364.70,43850.06,2695.55,214012.01,412.01,25.68,12.00,12.01
109,10373.60,43447.75,43993.98,2685.57,177212.00,812.00,21.27,12.01,12.00
110,?,?,?,?,?,?,?,12.00,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,108011.76,611.76,12.74,?,11.76
113,10282.22,43159.57,43707.88,2624.40,46411.76,411.76,5.46,11.76,11.76
114,10264.95,43356.73,43908.95,2636.70,135411.40,911.40,15.52,11.76,11.40
115,10327.20,43482.18,44027.03,2658.57,34911.43,311.43,3.99,11.40,11.43
116,10407.26,43665.21,44226.06,2669.93,145111.51,711.51,16.68,11.43,11.51
117,?,?,?,?,?,?,?,11.51,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,150811.83,811.83,17.77,?,11.83
120,10511.46,44162.18,44653.34,2704.84,10002712.00,312.00,1200.32,11.83,12.00
121,?,?,?,?,?,?,?,12.00,?
122,10554.34,43991.51,44466.89,2695.22,10882712.45,2012.45,1307.56,?,12.45
123,?,?,?,?,?,?,?,12.45,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,1021912.50,712.50,127.73,?,12.50
127,10618.63,44742.22,45244.29,2733.96,497412.50,1112.50,61.63,12.50,12.50
128,10692.81,45117.94,45647.76,2752.14,349312.40,512.40,43.34,12.50,12.40
129,10714.80,44943.16,45475.08,2760.20,3744712.20,1412.20,456.70,12.40,12.20
130,10758.03,44895.35,45408.06,2769.85,1833212.35,1512.35,226.35,12.20,12.35
131,?,?,?,?,?,?,?,12.35,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,135012.55,912.55,16.70,?,12.55
134,10819.27,45771.11,46336.62,2822.41,285312.75,1312.75,35.99,12.55,12.75
135,10913.18,46102.42,46676.61,2848.38,98212.90,412.90,12.54,12.75,12.90
136,10976.80,45992.03,46581.16,2871.70,270913.15,1013.15,35.11,12.90,13.15
137,10991.63,46078.68,46646.58,2885.19,75513.25,413.25,9.98,13.15,13.25
138,?,?,?,?,?,?,?,13.25,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,462613.79,1813.79,62.51,?,13.79
141,11089.17,45851.80,46439.10,2893.12,2600313.98,2613.98,353.92,13.79,13.98
142,11082.19,45933.66,46529.96,2912.70,1570514.00,1914.00,220.07,13.98,14.00
143,11050.12,45687.76,46311.26,2894.53,264814.00,914.00,36.81,14.00,14.00
144,11130.47,46145.44,46783.61,2929.62,10414.10,214.10,1.44,14.00,14.10
145,?,?,?,?,?,?,?,14.10,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,115614.00,614.00,16.14,?,14.00
148,11439.53,47579.87,48258.02,2997.81,322114.00,714.00,44.46,14.00,14.00
149,11434.08,47476.64,48138.07,3000.58,014.00,014.00,0.00,14.00,14.00
150,?,?,?,?,?,?,?,14.00,?
151,11518.87,47806.34,48503.87,2994.25,014.00,014.00,0.00,?,14.00
152,?,?,?,?,?,?,?,14.00,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,120013.70,213.70,16.45,?,13.70
155,11527.78,47620.68,48323.88,2998.79,201213.69,1013.69,27.64,13.70,13.69
156,11566.33,47805.94,48513.29,3026.87,327013.91,1313.91,45.44,13.69,13.91
157,11598.90,47573.66,48259.19,3020.15,3213.92,113.92,0.45,13.91,13.92
158,11721.20,48209.65,48918.37,3044.38,3286814.10,914.10,462.58,13.92,14.10
159,?,?,?,?,?,?,?,14.10,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,199014.10,914.10,28.06,?,14.10
162,11906.69,48324.52,49050.96,3074.89,776414.60,1814.60,111.68,14.10,14.60
163,12044.12,48383.93,49098.70,3098.83,85514.60,514.60,12.42,14.60,14.60
164,11997.09,48152.82,48890.47,3089.32,2872014.60,1414.60,419.16,14.60,14.60
165,11980.74,48273.42,49057.66,3092.65,46414.62,414.62,6.78,14.60,14.62
166,?,?,?,?,?,?,?,14.62,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,1706714.65,1314.65,252.36,?,14.65
169,12001.25,48119.72,48891.04,3120.39,51714.65,314.65,7.61,14.65,14.65
170,11995.61,47743.10,48509.84,3122.21,6003614.60,1014.60,883.37,14.65,14.60
171,11755.38,45870.00,46587.68,3038.18,192714.64,1114.64,27.69,14.60,14.64
172,11698.05,44732.92,45456.77,3001.68,71014.35,814.35,10.00,14.64,14.35
173,?,?,?,?,?,?,?,14.35,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,1070614.20,1614.20,151.64,?,14.20
176,11846.22,44966.09,45672.10,2999.31,26514.20,214.20,3.76,14.20,14.20
177,11772.39,44893.99,45601.51,2972.55,3379014.00,514.00,473.06,14.20,14.00
178,11665.86,43667.37,44326.49,2915.58,55914.20,314.20,7.94,14.00,14.20
179,11716.43,44747.79,45442.51,2948.80,13977113.90,1213.90,1936.47,14.20,13.90
180,?,?,?,?,?,?,?,13.90,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,6813.80,113.80,0.94,?,13.80
183,11805.57,45533.94,46254.71,2981.48,530013.60,513.60,72.08,13.80,13.60
184,11736.24,45184.98,45899.36,2971.57,44513.31,313.31,6.01,13.60,13.31
185,11820.50,45613.75,46344.42,2988.19,690513.30,613.30,91.52,13.31,13.30
186,11822.63,45110.89,45805.34,2977.06,42013.30,213.30,5.59,13.30,13.30
187,?,?,?,?,?,?,?,13.30,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,5013.50,113.50,0.68,?,13.50
190,11610.73,44342.23,44969.23,2924.69,3713.45,113.45,0.50,13.50,13.45
191,11643.94,45068.55,45727.71,2962.09,113613.35,513.35,15.25,13.45,13.35
192,11739.32,45712.72,46390.36,2992.86,80713.35,713.35,10.79,13.35,13.35
193,11784.60,46150.78,46839.89,3017.66,188713.60,613.60,25.62,13.35,13.60
194,?,?,?,?,?,?,?,13.60,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,142213.56,413.56,19.30,?,13.56
197,11753.20,46155.10,46860.35,3017.11,12817713.50,313.50,1730.39,13.56,13.50
198,11768.81,46287.08,47003.76,3021.27,41313.50,213.50,5.53,13.50,13.50
199,11813.42,46221.23,46919.83,3023.16,178312.52,512.52,23.36,13.50,12.52
200,11837.95,46399.74,47120.88,3019.85,3001713.24,1813.24,399.55,12.52,13.24
201,?,?,?,?,?,?,?,13.24,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,013.24,013.24,0.00,?,13.24
204,11905.16,46714.43,47454.90,3029.97,61813.24,213.24,8.18,13.24,13.24
205,11975.99,46835.98,47575.74,3050.63,013.24,013.24,0.00,13.24,13.24
206,11939.68,46713.02,47446.69,3036.16,33413.38,213.38,4.47,13.24,13.38
207,11930.54,46258.91,46981.22,3015.00,61414.24,414.24,8.58,13.38,14.24
208,?,?,?,?,?,?,?,14.24,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,014.24,014.24,0.00,?,14.24
211,11914.45,46663.41,47398.08,3038.42,5114.22,414.22,0.72,14.24,14.22
212,11934.08,46925.65,47676.43,3046.08,1065314.50,1714.50,145.06,14.22,14.50
213,12025.60,47370.81,48147.76,3060.17,908014.85,1714.85,135.68,14.50,14.85
214,12096.51,48325.33,49133.14,3110.79,259014.40,814.40,37.39,14.85,14.40
215,?,?,?,?,?,?,?,14.40,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,71814.82,914.82,10.64,?,14.82
218,12213.07,47942.81,48742.34,3127.38,18814.46,214.46,2.72,14.82,14.46
219,12294.72,48306.55,49124.78,3168.23,703915.00,2015.00,105.23,14.46,15.00
220,12425.78,48862.88,49700.18,3190.86,2229815.40,1015.40,338.67,15.00,15.40
221,12524.35,49125.36,49994.77,3206.86,62715.50,415.50,9.57,15.40,15.50
222,?,?,?,?,?,?,?,15.50,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,613915.75,815.75,96.50,?,15.75
225,12783.95,49747.66,50646.05,3233.22,835315.83,1015.83,131.34,15.75,15.83
226,12961.14,50223.95,51152.95,3271.49,1180816.00,2516.00,188.65,15.83,16.00
227,?,?,?,?,?,?,?,16.00,?
228,12933.31,49976.48,50906.11,3253.28,1704915.99,2015.99,267.60,?,15.99
229,?,?,?,?,?,?,?,15.99,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,56815.50,715.50,8.78,?,15.50
232,12831.52,49162.16,50077.30,3210.57,506615.91,1815.91,80.61,15.50,15.91
233,12826.21,49128.05,50032.45,3221.87,3397916.30,4816.30,558.89,15.91,16.30
234,12985.38,49846.48,50780.47,3260.69,61016.88,516.88,10.17,16.30,16.88
235,13050.37,49895.10,50836.47,3260.35,1500017.00,1117.00,253.85,16.88,17.00
236,?,?,?,?,?,?,?,17.00,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,165516.99,1016.99,27.37,?,16.99
239,12781.02,48833.58,49731.02,3197.48,144416.98,616.98,23.96,16.99,16.98
240,12706.26,48537.65,49421.50,3183.87,321116.80,1416.80,52.84,16.98,16.80
241,12801.41,48676.45,49569.11,3204.20,3267816.99,1116.99,533.31,16.80,16.99
242,12801.04,48871.98,49771.98,3196.27,303016.60,1516.60,50.16,16.99,16.60
243,?,?,?,?,?,?,?,16.60,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,42416.32,416.32,6.92,?,16.32
246,12843.19,48968.87,49861.54,3226.75,32716.31,516.31,5.33,16.32,16.31
247,12637.81,47919.09,48781.63,3174.71,85416.30,916.30,13.95,16.31,16.30
248,12178.22,45830.66,46598.42,3061.25,5398915.70,1215.70,848.42,16.30,15.70
249,12457.22,46717.04,47514.09,3142.61,67215.70,215.70,10.55,15.70,15.70
250,?,?,?,?,?,?,?,15.70,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,34815.70,115.70,5.46,?,15.70
253,12962.91,48961.51,49839.90,3256.85,27515.90,315.90,4.39,15.70,15.90
254,12983.95,49437.02,50312.63,3285.29,44415.80,315.80,7.05,15.90,15.80
255,13011.41,49771.55,50644.38,3303.55,10060115.80,515.80,1589.48,15.80,15.80
256,12998.59,49348.61,50196.31,3285.49,19763915.70,915.70,3122.27,15.80,15.70
257,?,?,?,?,?,?,?,15.70,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,1162516.80,3616.80,191.34,?,16.80
260,13085.22,49434.46,50258.11,3286.61,3135017.17,2917.17,533.04,16.80,17.17
261,13049.76,49413.33,50227.43,3277.41,147916.45,916.45,24.47,17.17,16.45
262,13124.47,50300.53,51171.25,3316.59,225816.32,1116.32,37.03,16.45,16.32
263,13140.38,50308.19,51202.75,3316.08,016.32,016.32,0.00,16.32,16.32
264,?,?,?,?,?,?,?,16.32,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,56116.20,816.20,9.10,?,16.20
267,13131.43,49979.47,50887.67,3275.67,115316.43,1016.43,18.39,16.20,16.43
268,13114.91,50301.69,51221.45,3299.72,137816.20,1416.20,22.48,16.43,16.20
269,13233.88,50936.34,51846.54,3336.44,325816.20,916.20,52.83,16.20,16.20
270,13346.97,50819.81,51704.53,3352.18,293916.80,1216.80,48.84,16.20,16.80
271,?,?,?,?,?,?,?,16.80,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,2206016.80,3016.80,373.11,?,16.80
274,13338.19,50782.48,51691.24,3351.68,74316.50,516.50,12.25,16.80,16.50
275,13386.01,50803.40,51709.58,3364.40,84816.55,1016.55,14.04,16.50,16.55
276,13476.11,50982.03,51911.61,3383.62,61116.42,416.42,10.09,16.55,16.42
277,13513.64,50601.24,51511.63,3381.52,131916.42,316.42,21.82,16.42,16.42
278,?,?,?,?,?,?,?,16.42,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,49616.20,516.20,8.10,?,16.20
281,13399.64,50137.88,51021.26,3368.14,12016.21,216.21,1.95,16.20,16.21
282,13361.98,50335.02,51215.99,3379.96,102016.27,116.27,16.60,16.21,16.27
283,13589.27,51806.83,52744.48,3454.41,1658616.40,816.40,271.78,16.27,16.40
284,13638.56,52230.47,53193.87,3477.04,207616.60,1116.60,34.39,16.40,16.60
285,?,?,?,?,?,?,?,16.60,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,135216.69,816.69,22.50,?,16.69
288,13824.94,52590.73,53588.87,3544.07,14480016.69,716.69,2416.75,16.69,16.69
289,13886.79,52861.41,53918.41,3548.14,265016.70,316.70,44.26,16.69,16.70
290,14155.74,52573.59,53571.90,3572.96,2003117.68,5817.68,350.66,16.70,17.68
291,14253.72,52587.24,53572.92,3535.97,2031517.50,5617.50,362.95,17.68,17.50
292,?,?,?,?,?,?,?,17.50,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,2457917.70,2417.70,427.20,?,17.70
295,14512.68,53781.81,54818.06,3615.60,382617.50,1217.50,66.66,17.70,17.50
296,14327.32,53389.74,54433.41,3596.10,13359417.00,1917.00,2271.44,17.50,17.00
297,14572.10,53994.46,55063.75,3637.76,3226117.50,1217.50,551.41,17.00,17.50
298,14753.57,53887.13,55023.42,3651.19,2217717.99,3217.99,392.96,17.50,17.99
299,?,?,?,?,?,?,?,17.99,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,1298318.20,4318.20,234.90,?,18.20
302,14994.44,54536.95,55688.45,3688.57,885718.27,2218.27,160.97,18.20,18.27
303,14942.82,54095.32,55240.01,3660.80,8065418.49,12518.49,1493.71,18.27,18.49
304,14928.63,53607.86,54734.18,3628.73,88918.02,1418.02,16.28,18.49,18.02
305,?,?,?,?,?,?,?,18.02,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,2215,13,40.24,?,18.25
309,14877.29,53504.47,54600.05,3645.18,3250,15,59.50,18.25,18.25
310,14860.69,53924.01,55035.36,3650.27,1500,7,27.20,18.25,18.06
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
