%310
@RELATION WIG-BANKI
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
64,14253.77,3224.13,3224.13,3.1665,3.1665,198973.65,6499.44
65,14296.24,3222.36,3222.36,3.1660,3.1660,265785.90,6455.48
66,14329.49,3232.09,3232.09,3.1808,3.1808,189831.52,6440.05
67,14397.07,3244.37,3244.37,3.1690,3.1690,297465.50,6473.22
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,151292.73,6512.77
71,14450.06,3242.32,3242.32,3.1887,3.1887,121458.21,6475.83
72,14455.28,3245.12,3245.12,3.1863,3.1863,223779.39,6499.45
73,14539.14,3258.93,3258.93,3.2000,3.2000,280909.33,6548.90
74,14514.11,3249.07,3249.07,3.1868,3.1868,607854.71,6556.17
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,197802.14,6482.67
78,14455.82,3229.10,3229.10,3.2055,3.2055,119599.43,6391.14
79,14511.73,3254.19,3254.19,3.2169,3.2169,320426.20,6385.97
80,14421.49,3222.60,3222.60,3.2387,3.2387,190728.42,6357.84
81,14512.03,3245.00,3245.00,3.2361,3.2361,368158.21,6265.59
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,257401.46,6278.67
85,14559.65,3252.48,3252.48,3.2427,3.2427,214976.97,6332.39
86,14526.16,3256.52,3256.52,3.2635,3.2635,138034.92,6374.95
87,14578.54,3267.52,3267.52,3.2773,3.2773,182755.58,6369.16
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,172902.19,6413.91
93,14550.35,3218.60,3218.60,3.2693,3.2693,206115.36,6325.20
94,14606.11,3224.98,3224.98,3.2750,3.2750,190826.66,6306.27
95,14565.25,3203.86,3203.86,3.2358,3.2358,225656.09,6304.00
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,185872.60,6316.72
99,14673.46,3237.86,3237.86,3.1696,3.1696,152003.22,6358.08
100,14802.24,3297.25,3297.25,3.1405,3.1405,207045.81,6391.36
101,14865.14,3300.16,3300.16,3.1382,3.1382,122572.68,6458.09
102,14865.06,3294.95,3294.95,3.1537,3.1537,93090.86,6390.03
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,96693.99,6299.92
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,249537.10,6240.52
108,14537.14,3166.36,3166.36,3.1529,3.1529,167699.20,6160.57
109,14547.51,3206.06,3206.06,3.1409,3.1409,164775.42,6239.69
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,136826.05,6186.32
113,14719.46,3269.33,3269.33,3.1811,3.1811,412695.24,6215.82
114,14676.30,3269.65,3269.65,3.1823,3.1823,270701.93,6191.81
115,14700.80,3289.99,3289.99,3.1792,3.1792,191227.76,6127.49
116,14712.55,3279.26,3279.26,3.1943,3.1943,136579.09,6160.04
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,57700.04,6178.53
120,14839.80,3328.79,3328.79,3.1721,3.1721,258894.60,6169.02
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,184088.29,6108.94
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,153771.69,6204.24
127,15056.20,3396.63,3396.63,3.1767,3.1767,341096.17,6255.13
128,15105.12,3413.27,3413.27,3.1609,3.1609,206386.09,6326.01
129,15082.62,3409.17,3409.17,3.1392,3.1392,231737.41,6241.19
130,15118.49,3436.58,3436.58,3.1861,3.1861,172090.06,6253.13
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,223153.24,6334.47
134,15215.25,3462.61,3462.61,3.1998,3.1998,211920.84,6477.31
135,15275.69,3471.62,3471.62,3.2340,3.2340,319880.22,6560.58
136,15233.22,3465.24,3465.24,3.2521,3.2521,179655.75,6559.17
137,15354.40,3498.97,3498.97,3.2520,3.2520,135724.82,6534.07
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,168423.31,6512.75
141,15387.58,3502.12,3502.12,3.2490,3.2490,276777.32,6473.23
142,15307.17,3463.30,3463.30,3.2322,3.2322,146101.81,6468.52
143,15294.50,3459.42,3459.42,3.2587,3.2587,180904.17,6494.42
144,15303.10,3459.14,3459.14,3.2400,3.2400,170741.37,6521.57
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,115805.17,6663.79
148,15409.39,3488.89,3488.89,3.2465,3.2465,263676.38,6709.39
149,15302.80,3467.52,3467.52,3.2831,3.2831,183600.12,6671.76
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,507941.56,6724.27
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,226313.66,6621.92
155,15177.54,3445.26,3445.26,3.2524,3.2524,271477.84,6737.34
156,14960.59,3401.48,3401.48,3.2421,3.2421,301420.76,6699.74
157,15040.62,3424.05,3424.05,3.2564,3.2564,178976.92,6716.85
158,15248.12,3469.22,3469.22,3.2545,3.2545,306650.76,6847.02
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,371952.33,6987.45
162,15122.02,3436.95,3436.95,3.2201,3.2201,252166.36,6939.96
163,14995.23,3400.43,3400.43,3.2002,3.2002,175882.43,6925.73
164,15176.08,3445.36,3445.36,3.2000,3.2000,507287.45,6920.17
165,15070.18,3423.56,3423.56,3.1654,3.1654,287586.28,6940.89
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,386156.77,6872.58
169,15318.23,3482.18,3482.18,3.1682,3.1682,298585.03,6892.10
170,15112.19,3443.20,3443.20,3.1777,3.1777,199955.46,6858.80
171,14758.32,3364.64,3364.64,3.2693,3.2693,390997.70,6611.14
172,14799.40,3357.25,3357.25,3.2743,3.2743,706420.75,6480.92
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,217086.43,6510.55
176,14760.31,3347.89,3347.89,3.2840,3.2840,341161.90,6544.68
177,14910.14,3376.22,3376.22,3.3239,3.3239,389011.20,6578.62
178,15024.49,3401.86,3401.86,3.3241,3.3241,372098.75,6412.05
179,14909.60,3403.25,3403.25,3.3175,3.3175,401519.64,6598.44
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,209342.94,6479.86
183,14932.41,3433.40,3433.40,3.3222,3.3222,293795.25,6571.59
184,14988.55,3443.67,3443.67,3.3516,3.3516,408366.95,6442.00
185,?,?,?,3.3246,3.3246,214221.68,6504.87
186,15135.84,3479.38,3479.38,3.3245,3.3245,230007.58,6438.37
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,201385.65,6390.13
190,15300.34,3504.26,3504.26,3.3588,3.3588,201042.98,6385.54
191,15291.66,3520.76,3520.76,3.3724,3.3724,186456.18,6527.93
192,15460.92,3578.30,3578.30,3.3225,3.3225,216902.46,6602.82
193,15464.30,3600.08,3600.08,3.3201,3.3201,288955.90,6709.26
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,135109.75,6759.32
197,15451.85,3598.50,3598.50,3.2735,3.2735,222508.66,6792.22
198,15470.52,3610.00,3610.00,3.2410,3.2410,317897.76,6850.07
199,15548.54,3611.28,3611.28,3.2362,3.2362,153500.60,6842.98
200,15543.74,3587.61,3587.61,3.2348,3.2348,96823.75,6906.83
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,111794.19,6918.23
204,15567.74,3579.27,3579.27,3.2001,3.2001,297250.04,6950.90
205,15542.24,3579.60,3579.60,3.1800,3.1800,348637.91,6919.33
206,15555.61,3605.19,3605.19,3.2143,3.2143,200831.84,6951.65
207,15558.83,3613.16,3613.16,3.1831,3.1831,280564.88,6928.85
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,89974.60,6931.34
211,15520.59,3616.47,3616.47,3.1798,3.1798,179862.83,7018.79
212,15499.54,3626.37,3626.37,3.1929,3.1929,516603.24,7133.06
213,15628.02,3675.74,3675.74,3.1961,3.1961,445658.89,7252.17
214,15658.36,3689.59,3689.59,3.2201,3.2201,511544.63,7371.22
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,195220.75,7400.00
218,15518.74,3665.77,3665.77,3.1744,3.1744,547355.11,7220.25
219,15470.67,3654.01,3654.01,3.1725,3.1725,458326.11,7328.58
220,15498.32,3669.12,3669.12,3.1503,3.1503,341193.57,7439.07
221,15425.51,3660.11,3660.11,3.1336,3.1336,294748.34,7504.16
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,320727.34,7582.28
225,15451.01,3684.44,3684.44,3.1489,3.1489,346342.89,7619.99
226,15337.66,3669.27,3669.27,3.1643,3.1643,309907.39,7754.29
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,237433.45,7689.61
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,271605.44,7653.77
232,15002.99,3613.59,3613.59,3.1761,3.1761,255854.32,7537.72
233,14897.55,3599.79,3599.79,3.1698,3.1698,187644.75,7482.74
234,14963.74,3638.71,3638.71,3.1811,3.1811,255417.34,7584.87
235,15010.51,3657.79,3657.79,3.1673,3.1673,266755.18,7636.58
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,89075.17,7601.34
239,14776.13,3578.52,3578.52,3.1849,3.1849,278324.76,7451.60
240,14824.51,3593.35,3593.35,3.1840,3.1840,241735.38,7397.78
241,14840.95,3620.30,3620.30,3.2269,3.2269,275226.36,7348.60
242,14810.31,3589.87,3589.87,3.2209,3.2209,317033.13,7394.25
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,165205.72,7424.64
246,14833.96,3612.61,3612.61,3.2433,3.2433,234712.95,7423.72
247,14930.87,3649.04,3649.04,3.2387,3.2387,494730.66,7224.31
248,14937.48,3658.78,3658.78,3.2463,3.2463,814594.23,6871.10
249,14922.50,3660.01,3660.01,3.2732,3.2732,669889.03,6984.90
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,323995.47,7167.82
253,15191.06,3729.02,3729.02,3.2181,3.2181,518729.56,7319.57
254,15326.60,3725.01,3725.01,3.1955,3.1955,231656.88,7383.43
255,15300.64,3715.97,3715.97,3.1782,3.1782,304710.31,7491.58
256,15376.06,3722.18,3722.18,3.1696,3.1696,205480.66,7396.99
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,272952.92,7350.50
260,15529.73,3745.70,3745.70,3.1552,3.1552,229300.67,7442.52
261,15676.94,3783.64,3783.64,3.1689,3.1689,205441.99,7447.45
262,15636.55,3789.38,3789.38,3.0833,3.0833,422708.09,7592.68
263,15451.09,3774.73,3774.73,3.1152,3.1152,481690.20,7503.20
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,176296.86,7473.22
267,15334.59,3768.25,3768.25,3.1338,3.1338,214084.86,7459.10
268,15273.26,3761.10,3761.10,3.1234,3.1234,237995.79,7591.30
269,15328.30,3787.43,3787.43,3.1277,3.1277,363443.53,7795.20
270,15258.24,3781.59,3781.59,3.1328,3.1328,278497.97,7783.75
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,285830.28,7692.60
274,15191.70,3817.98,3817.98,3.1170,3.1170,245336.28,7773.53
275,15133.14,3815.02,3815.02,3.1212,3.1212,253392.27,7824.34
276,14996.48,3774.34,3774.34,3.0951,3.0951,443646.19,7871.09
277,15072.58,3807.75,3807.75,3.0902,3.0902,195982.77,7792.42
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,156102.78,7742.09
281,14776.53,3694.83,3694.83,3.0873,3.0873,173977.05,7719.92
282,14802.98,3677.78,3677.78,3.1057,3.1057,141312.36,7784.61
283,15126.07,3760.75,3760.75,3.0994,3.0994,392055.22,8093.08
284,15237.11,3791.87,3791.87,3.0850,3.0850,441833.23,8206.57
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,227630.26,8293.73
288,15168.01,3794.01,3794.01,3.0893,3.0893,470673.04,8278.53
289,15373.83,3839.43,3839.43,3.0854,3.0854,339750.68,8316.68
290,15371.65,3863.15,3863.15,3.0625,3.0625,303455.97,8224.51
291,15399.65,3914.28,3914.28,3.0506,3.0506,524108.89,8171.55
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,394495.95,8421.58
295,15467.66,3929.57,3929.57,3.0564,3.0564,311234.92,8324.12
296,15413.33,3907.07,3907.07,3.0385,3.0385,311096.45,8228.03
297,15509.21,3928.96,3928.96,3.0323,3.0323,270558.20,8334.63
298,15570.28,3943.36,3943.36,3.0326,3.0326,286415.93,8342.60
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,222391.78,8437.32
302,15680.35,3952.34,3952.34,3.0436,3.0436,300520.31,8489.31
303,15618.76,3930.62,3930.62,3.0433,3.0433,423106.64,8375.95
304,15545.75,3919.71,3919.71,3.0507,3.0507,173362.97,8327.62
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,157813.90,8356.61
309,15630.45,3941.67,3941.67,3.0981,3.0981,275462.11,8263.97
310,15733.62,3928.06,3928.06,3.0896,3.0896,343161.75,8345.41
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
