%310
@RELATION PLIZSTL00015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,1007.52,107.52,0.75,?,7.52
3,783.15,48222.72,48505.50,2832.46,7717.80,137.80,5.88,7.52,7.80
4,781.69,47888.16,48143.94,2814.73,11997.78,87.78,9.36,7.80,7.78
5,?,?,?,?,?,?,?,7.78,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,9787.50,97.50,7.38,?,7.50
8,780.70,47379.63,47624.67,2790.64,15187.40,177.40,11.30,7.50,7.40
9,784.82,47407.28,47668.58,2784.62,15967.40,147.40,11.55,7.40,7.40
10,788.85,47546.91,47798.66,2800.96,21647.41,97.41,16.04,7.40,7.41
11,795.36,47440.80,47690.97,2815.88,507.40,37.40,0.37,7.41,7.40
12,?,?,?,?,?,?,?,7.40,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,2247.31,107.31,1.64,?,7.31
15,794.59,47086.54,47346.41,2817.16,18177.30,107.30,13.26,7.31,7.30
16,796.34,47521.39,47794.60,2825.40,19447.29,157.29,14.09,7.30,7.29
17,803.56,47661.37,47936.81,2848.09,24407.33,137.33,17.89,7.29,7.33
18,807.72,47813.69,48104.67,2864.72,583187.32,257.32,428.59,7.33,7.32
19,?,?,?,?,?,?,?,7.32,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,583007.28,277.28,427.68,?,7.28
22,808.23,47872.80,48127.89,2892.80,2057.32,47.32,1.50,7.28,7.32
23,808.40,47733.24,47999.21,2890.57,8007.25,87.25,5.81,7.32,7.25
24,811.80,47942.04,48203.43,2898.85,76087.47,187.47,55.53,7.25,7.47
25,812.99,47613.95,47851.99,2897.93,218437.72,247.72,167.03,7.47,7.72
26,?,?,?,?,?,?,?,7.72,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,1092467.61,237.61,836.03,?,7.61
29,815.93,47328.40,47565.10,2878.58,503907.58,57.58,383.46,7.61,7.58
30,815.59,46917.19,47113.08,2876.68,7427.56,77.56,5.61,7.58,7.56
31,817.14,46840.15,47011.43,2880.57,203567.58,157.58,154.70,7.56,7.58
32,818.68,46945.58,47121.08,2883.81,4257.61,117.61,3.23,7.58,7.61
33,?,?,?,?,?,?,?,7.61,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,24157.45,187.45,18.16,?,7.45
36,816.68,46674.78,46862.43,2843.49,45697.25,217.25,33.08,7.45,7.25
37,813.75,46149.14,46341.54,2811.05,44617.19,107.19,32.12,7.25,7.19
38,811.13,46329.66,46512.72,2815.91,85686.95,426.95,59.70,7.19,6.95
39,813.77,46741.54,46931.40,2825.70,506106.95,316.95,351.13,6.95,6.95
40,?,?,?,?,?,?,?,6.95,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,312036.95,336.95,216.88,?,6.95
43,817.32,46399.26,46564.61,2821.25,62107.19,307.19,42.40,6.95,7.19
44,817.35,46406.74,46569.81,2825.02,95797.30,187.30,68.53,7.19,7.30
45,818.81,46211.54,46360.51,2825.15,107837.38,117.38,78.22,7.30,7.38
46,826.73,46370.13,46523.63,2838.22,8457.38,137.38,6.15,7.38,7.38
47,?,?,?,?,?,?,?,7.38,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,2047.42,137.42,1.52,?,7.42
50,832.30,46490.89,46652.19,2843.90,422547.43,387.43,313.65,7.42,7.43
51,830.62,46051.76,46198.42,2831.71,17537.30,97.30,12.85,7.43,7.30
52,823.32,45879.90,46050.52,2801.83,21107.49,157.49,15.37,7.30,7.49
53,826.66,45948.12,46124.82,2817.57,1573807.40,117.40,1164.64,7.49,7.40
54,?,?,?,?,?,?,?,7.40,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,27957.49,147.49,20.83,?,7.49
57,828.81,45868.35,46065.85,2831.16,1707.50,57.50,1.27,7.49,7.50
58,836.69,46241.92,46459.99,2855.69,3507.40,97.40,2.61,7.50,7.40
59,844.08,46280.36,46510.83,2865.27,15727.42,197.42,11.57,7.40,7.42
60,842.02,46341.14,46622.90,2859.05,185267.30,77.30,135.25,7.42,7.30
61,?,?,?,?,?,?,?,7.30,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,3507.34,127.34,2.56,?,7.34
64,845.88,46676.09,47001.38,2868.06,16957.30,137.30,12.29,7.34,7.30
65,849.88,46762.65,47090.49,2872.90,48817.48,307.48,36.30,7.30,7.48
66,855.99,46745.26,47060.66,2873.49,118657.40,127.40,87.80,7.48,7.40
67,861.67,47074.39,47436.21,2906.74,24267.30,197.30,17.91,7.40,7.30
68,?,?,?,?,?,?,?,7.30,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,2697.37,117.37,1.98,?,7.37
71,866.79,47010.40,47340.43,2911.38,1007.36,107.36,0.74,7.37,7.36
72,872.90,46888.37,47235.72,2901.67,20757.36,187.36,15.26,7.36,7.36
73,871.52,47223.68,47606.16,2912.13,26067.40,187.40,19.23,7.36,7.40
74,873.21,47125.93,47522.10,2909.77,200837.09,307.09,144.15,7.40,7.09
75,?,?,?,?,?,?,?,7.09,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,5007.02,77.02,3.51,?,7.02
78,864.73,46029.35,46473.62,2868.24,977.05,57.05,0.68,7.02,7.05
79,862.97,46068.24,46511.62,2874.75,3246.95,66.95,2.27,7.05,6.95
80,850.86,45580.47,46017.88,2833.61,532887.02,67.02,374.12,6.95,7.02
81,845.32,45066.18,45473.08,2800.67,5006.96,96.96,3.49,7.02,6.96
82,?,?,?,?,?,?,?,6.96,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,803907.00,287.00,561.65,?,7.00
85,830.80,44724.88,45119.16,2774.13,113847.01,237.01,79.75,7.00,7.01
86,835.51,45247.90,45644.09,2785.46,138417.25,167.25,98.46,7.01,7.25
87,839.42,45147.57,45528.85,2797.31,41247.19,87.19,29.69,7.25,7.19
88,?,?,?,?,?,?,?,7.19,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,4267.20,27.20,3.07,?,7.20
93,828.79,44604.61,44940.36,2769.02,16307.13,127.13,11.47,7.20,7.13
94,824.35,44623.89,44980.62,2766.19,1907.10,107.10,1.35,7.13,7.10
95,819.73,44597.66,44960.02,2760.91,38336.80,226.80,26.18,7.10,6.80
96,?,?,?,?,?,?,?,6.80,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,15156.76,116.76,10.28,?,6.76
99,815.74,44725.03,45096.35,2767.26,1796.72,106.72,1.20,6.76,6.72
100,820.16,45091.63,45495.34,2780.21,10466.69,136.69,6.99,6.72,6.69
101,824.04,45688.48,46131.66,2794.43,5866.70,96.70,3.94,6.69,6.70
102,819.29,45525.92,45960.10,2783.53,3306.65,66.65,2.20,6.70,6.65
103,?,?,?,?,?,?,?,6.65,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,7106.50,86.50,4.63,?,6.50
106,?,?,?,?,?,?,?,6.50,?
107,796.68,43916.24,44404.81,2705.88,5616.45,116.45,3.57,?,6.45
108,787.39,43364.70,43850.06,2695.55,8106.36,126.36,5.17,6.45,6.36
109,783.37,43447.75,43993.98,2685.57,4636.24,76.24,2.85,6.36,6.24
110,?,?,?,?,?,?,?,6.24,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,956.15,76.15,0.59,?,6.15
113,769.16,43159.57,43707.88,2624.40,8696.18,136.18,5.35,6.15,6.18
