%310
@RELATION PLKFARM00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,878161.22,771.22,107.46,?,1.22
3,783.15,48222.72,48505.50,2832.46,729801.22,501.22,88.63,1.22,1.22
4,781.69,47888.16,48143.94,2814.73,682161.22,611.22,81.56,1.22,1.22
5,?,?,?,?,?,?,?,1.22,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,345801.20,251.20,41.38,?,1.20
8,780.70,47379.63,47624.67,2790.64,199101.20,221.20,23.87,1.20,1.20
9,784.82,47407.28,47668.58,2784.62,1972331.26,1141.26,247.38,1.20,1.26
10,788.85,47546.91,47798.66,2800.96,4339981.28,2121.28,553.55,1.26,1.28
11,795.36,47440.80,47690.97,2815.88,497231.28,301.28,63.27,1.28,1.28
12,?,?,?,?,?,?,?,1.28,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,2399651.35,1501.35,317.26,?,1.35
15,794.59,47086.54,47346.41,2817.16,1929681.31,1271.31,257.61,1.35,1.31
16,796.34,47521.39,47794.60,2825.40,939001.31,591.31,120.54,1.31,1.31
17,803.56,47661.37,47936.81,2848.09,917651.31,501.31,119.06,1.31,1.31
18,807.72,47813.69,48104.67,2864.72,1573371.30,521.30,202.10,1.31,1.30
19,?,?,?,?,?,?,?,1.30,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,814421.35,661.35,109.12,?,1.35
22,808.23,47872.80,48127.89,2892.80,1059721.32,881.32,140.84,1.35,1.32
23,808.40,47733.24,47999.21,2890.57,989631.32,621.32,129.42,1.32,1.32
24,811.80,47942.04,48203.43,2898.85,716481.30,281.30,93.25,1.32,1.30
25,812.99,47613.95,47851.99,2897.93,451101.31,311.31,58.91,1.30,1.31
26,?,?,?,?,?,?,?,1.31,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,1520811.26,921.26,192.03,?,1.26
29,815.93,47328.40,47565.10,2878.58,652971.29,361.29,82.10,1.26,1.29
30,815.59,46917.19,47113.08,2876.68,399171.29,421.29,51.21,1.29,1.29
31,817.14,46840.15,47011.43,2880.57,577341.29,411.29,74.97,1.29,1.29
32,818.68,46945.58,47121.08,2883.81,211231.30,201.30,27.29,1.29,1.30
33,?,?,?,?,?,?,?,1.30,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,452421.32,291.32,59.12,?,1.32
36,816.68,46674.78,46862.43,2843.49,398061.32,371.32,52.00,1.32,1.32
37,813.75,46149.14,46341.54,2811.05,352181.29,361.29,45.29,1.32,1.29
38,811.13,46329.66,46512.72,2815.91,72491.30,141.30,9.33,1.29,1.30
39,813.77,46741.54,46931.40,2825.70,520931.27,351.27,66.36,1.30,1.27
40,?,?,?,?,?,?,?,1.27,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,419171.30,251.30,54.39,?,1.30
43,817.32,46399.26,46564.61,2821.25,1460291.26,761.26,187.25,1.30,1.26
44,817.35,46406.74,46569.81,2825.02,2378261.26,431.26,300.08,1.26,1.26
45,818.81,46211.54,46360.51,2825.15,221111.27,271.27,27.94,1.26,1.27
46,826.73,46370.13,46523.63,2838.22,298211.30,291.30,38.09,1.27,1.30
47,?,?,?,?,?,?,?,1.30,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,212301.29,121.29,26.78,?,1.29
50,832.30,46490.89,46652.19,2843.90,33741.27,61.27,4.31,1.29,1.27
51,830.62,46051.76,46198.42,2831.71,1507101.28,301.28,189.79,1.27,1.28
52,823.32,45879.90,46050.52,2801.83,351431.26,351.26,44.00,1.28,1.26
53,826.66,45948.12,46124.82,2817.57,811221.25,461.25,99.96,1.26,1.25
54,?,?,?,?,?,?,?,1.25,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,134151.24,161.24,16.67,?,1.24
57,828.81,45868.35,46065.85,2831.16,303121.26,251.26,37.57,1.24,1.26
58,836.69,46241.92,46459.99,2855.69,479001.25,311.25,59.00,1.26,1.25
59,844.08,46280.36,46510.83,2865.27,388701.26,361.26,48.30,1.25,1.26
60,842.02,46341.14,46622.90,2859.05,288931.25,251.25,35.95,1.26,1.25
61,?,?,?,?,?,?,?,1.25,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,114021.27,161.27,14.36,?,1.27
64,845.88,46676.09,47001.38,2868.06,298131.29,341.29,38.00,1.27,1.29
65,849.88,46762.65,47090.49,2872.90,2951861.36,2041.36,392.90,1.29,1.36
66,855.99,46745.26,47060.66,2873.49,2274501.41,1561.41,319.59,1.36,1.41
67,861.67,47074.39,47436.21,2906.74,1378891.41,1051.41,194.57,1.41,1.41
68,?,?,?,?,?,?,?,1.41,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,871291.46,701.46,125.01,?,1.46
71,866.79,47010.40,47340.43,2911.38,5041211.34,3321.34,671.19,1.46,1.34
72,872.90,46888.37,47235.72,2901.67,1458851.37,921.37,196.59,1.34,1.37
73,871.52,47223.68,47606.16,2912.13,1692771.38,941.38,234.57,1.37,1.38
74,873.21,47125.93,47522.10,2909.77,997671.38,571.38,137.32,1.38,1.38
75,?,?,?,?,?,?,?,1.38,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,1023321.35,381.35,137.06,?,1.35
78,864.73,46029.35,46473.62,2868.24,395801.30,361.30,51.99,1.35,1.30
79,862.97,46068.24,46511.62,2874.75,968861.29,551.29,124.06,1.30,1.29
80,850.86,45580.47,46017.88,2833.61,929881.27,601.27,117.75,1.29,1.27
81,845.32,45066.18,45473.08,2800.67,859141.25,521.25,106.06,1.27,1.25
82,?,?,?,?,?,?,?,1.25,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,809391.28,501.28,104.17,?,1.28
85,830.80,44724.88,45119.16,2774.13,298411.28,251.28,37.61,1.28,1.28
86,835.51,45247.90,45644.09,2785.46,40151.29,101.29,5.12,1.28,1.29
87,839.42,45147.57,45528.85,2797.31,121021.28,151.28,15.27,1.29,1.28
88,?,?,?,?,?,?,?,1.28,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,261411.25,141.25,32.83,?,1.25
93,828.79,44604.61,44940.36,2769.02,223081.25,211.25,28.00,1.25,1.25
94,824.35,44623.89,44980.62,2766.19,40591.24,131.24,5.06,1.25,1.24
95,819.73,44597.66,44960.02,2760.91,759021.24,481.24,92.40,1.24,1.24
96,?,?,?,?,?,?,?,1.24,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,720511.28,341.28,91.14,?,1.28
