%310
@RELATION PLWRWCK00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
31,11245.80,46840.15,47011.43,2880.57,634643.09,2843.09,273.77,42.89,43.09
32,11241.00,46945.58,47121.08,2883.81,444.00,144.00,0.18,43.09,44.00
33,?,?,?,?,?,?,?,44.00,?
34,?,?,?,?,?,?,?,?,?
35,11191.08,46556.55,46735.25,2856.17,287843.98,1843.98,126.00,?,43.98
36,11060.84,46674.78,46862.43,2843.49,100743.42,1843.42,43.62,43.98,43.42
37,10953.57,46149.14,46341.54,2811.05,22743.92,743.92,9.78,43.42,43.92
38,10950.03,46329.66,46512.72,2815.91,1243.98,143.98,0.53,43.92,43.98
39,10986.53,46741.54,46931.40,2825.70,330443.98,1543.98,145.78,43.98,43.98
40,?,?,?,?,?,?,?,43.98,?
41,?,?,?,?,?,?,?,?,?
42,10947.75,46786.74,46988.04,2826.84,245.00,145.00,0.09,?,45.00
43,10981.98,46399.26,46564.61,2821.25,62844.00,1244.00,28.01,45.00,44.00
44,11022.58,46406.74,46569.81,2825.02,4844.00,444.00,2.11,44.00,44.00
45,11017.48,46211.54,46360.51,2825.15,41543.80,843.80,17.94,44.00,43.80
46,11071.18,46370.13,46523.63,2838.22,5643.96,343.96,2.42,43.80,43.96
47,?,?,?,?,?,?,?,43.96,?
48,?,?,?,?,?,?,?,?,?
49,11089.91,46508.27,46665.39,2848.48,343.96,143.96,0.13,?,43.96
50,11119.72,46490.89,46652.19,2843.90,743.80,143.80,0.31,43.96,43.80
51,11014.53,46051.76,46198.42,2831.71,27643.97,743.97,11.91,43.80,43.97
52,10948.88,45879.90,46050.52,2801.83,043.97,043.97,0.00,43.97,43.97
53,10985.79,45948.12,46124.82,2817.57,443.81,143.81,0.18,43.97,43.81
54,?,?,?,?,?,?,?,43.81,?
55,?,?,?,?,?,?,?,?,?
56,11033.69,46286.28,46487.05,2840.57,243.97,143.97,0.09,?,43.97
57,10972.28,45868.35,46065.85,2831.16,1143.25,343.25,0.47,43.97,43.25
58,11039.20,46241.92,46459.99,2855.69,19243.10,943.10,8.12,43.25,43.10
59,11052.03,46280.36,46510.83,2865.27,1043.24,243.24,0.43,43.10,43.24
60,11010.83,46341.14,46622.90,2859.05,44943.28,1643.28,18.96,43.24,43.28
61,?,?,?,?,?,?,?,43.28,?
62,?,?,?,?,?,?,?,?,?
63,10998.55,46137.70,46454.13,2860.68,843.28,143.28,0.35,?,43.28
64,10997.33,46676.09,47001.38,2868.06,1443.17,143.17,0.60,43.28,43.17
65,11042.47,46762.65,47090.49,2872.90,043.17,043.17,0.00,43.17,43.17
66,11042.08,46745.26,47060.66,2873.49,29042.00,642.00,12.14,43.17,42.00
67,11119.06,47074.39,47436.21,2906.74,042.00,042.00,0.00,42.00,42.00
68,?,?,?,?,?,?,?,42.00,?
69,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,47269.75,2914.24,12542.00,342.00,5.22,?,42.00
71,11150.86,47010.40,47340.43,2911.38,11742.05,342.05,4.89,42.00,42.05
72,11194.08,46888.37,47235.72,2901.67,294539.40,5639.40,116.74,42.05,39.40
73,11231.22,47223.68,47606.16,2912.13,1054440.41,2740.41,426.18,39.40,40.41
74,11228.39,47125.93,47522.10,2909.77,377640.07,1140.07,151.17,40.41,40.07
75,?,?,?,?,?,?,?,40.07,?
76,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,47094.18,2900.59,48843.00,743.00,20.44,?,43.00
78,11135.62,46029.35,46473.62,2868.24,81241.30,741.30,34.41,43.00,41.30
79,11168.63,46068.24,46511.62,2874.75,59742.88,742.88,25.20,41.30,42.88
80,11069.03,45580.47,46017.88,2833.61,1542.20,142.20,0.63,42.88,42.20
81,10908.77,45066.18,45473.08,2800.67,30941.00,541.00,12.67,42.20,41.00
82,?,?,?,?,?,?,?,41.00,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,41640.01,1040.01,16.74,?,40.01
85,10815.43,44724.88,45119.16,2774.13,70239.00,2039.00,27.64,40.01,39.00
86,10867.86,45247.90,45644.09,2785.46,127042.50,1342.50,53.69,39.00,42.50
87,10938.55,45147.57,45528.85,2797.31,4450041.20,341.20,1833.40,42.50,41.20
88,?,?,?,?,?,?,?,41.20,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,671443.00,443.00,276.62,?,43.00
93,10809.87,44604.61,44940.36,2769.02,454441.60,1941.60,187.22,43.00,41.60
94,10817.23,44623.89,44980.62,2766.19,3253141.53,5541.53,1375.87,41.60,41.53
95,10803.99,44597.66,44960.02,2760.91,53842.00,1242.00,22.48,41.53,42.00
96,?,?,?,?,?,?,?,42.00,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,2952042.80,1842.80,1239.97,?,42.80
99,10820.89,44725.03,45096.35,2767.26,33942.50,742.50,14.38,42.80,42.50
100,10845.27,45091.63,45495.34,2780.21,381342.90,1742.90,163.73,42.50,42.90
101,10908.65,45688.48,46131.66,2794.43,47542.90,1042.90,20.37,42.90,42.90
102,10807.45,45525.92,45960.10,2783.53,3684743.00,1643.00,1582.67,42.90,43.00
103,?,?,?,?,?,?,?,43.00,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,043.00,043.00,0.00,?,43.00
106,?,?,?,?,?,?,?,43.00,?
107,10431.02,43916.24,44404.81,2705.88,3047642.50,842.50,1302.91,?,42.50
108,10415.53,43364.70,43850.06,2695.55,335340.80,1040.80,141.77,42.50,40.80
109,10373.60,43447.75,43993.98,2685.57,2540.85,240.85,1.02,40.80,40.85
110,?,?,?,?,?,?,?,40.85,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,040.85,040.85,0.00,?,40.85
113,10282.22,43159.57,43707.88,2624.40,24140.81,440.81,9.83,40.85,40.81
114,10264.95,43356.73,43908.95,2636.70,106141.49,541.49,43.99,40.81,41.49
115,10327.20,43482.18,44027.03,2658.57,79143.00,1243.00,33.83,41.49,43.00
116,10407.26,43665.21,44226.06,2669.93,1226447.00,2447.00,532.28,43.00,47.00
117,?,?,?,?,?,?,?,47.00,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,106047.86,1747.86,50.66,?,47.86
120,10511.46,44162.18,44653.34,2704.84,208946.95,3146.95,97.68,47.86,46.95
121,?,?,?,?,?,?,?,46.95,?
122,10554.34,43991.51,44466.89,2695.22,2846.00,846.00,1.29,?,46.00
123,?,?,?,?,?,?,?,46.00,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,19847.04,1847.04,8.93,?,47.04
127,10618.63,44742.22,45244.29,2733.96,27247.04,847.04,12.78,47.04,47.04
128,10692.81,45117.94,45647.76,2752.14,3110646.33,646.33,1441.14,47.04,46.33
129,10714.80,44943.16,45475.08,2760.20,4045.51,345.51,1.88,46.33,45.51
130,10758.03,44895.35,45408.06,2769.85,15545.52,645.52,7.12,45.51,45.52
131,?,?,?,?,?,?,?,45.52,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,622844.56,1344.56,279.70,?,44.56
134,10819.27,45771.11,46336.62,2822.41,44544.28,1344.28,19.60,44.56,44.28
135,10913.18,46102.42,46676.61,2848.38,92144.00,1644.00,40.07,44.28,44.00
136,10976.80,45992.03,46581.16,2871.70,10419144.52,1344.52,4532.47,44.00,44.52
137,10991.63,46078.68,46646.58,2885.19,9161444.44,544.44,3985.43,44.52,44.44
138,?,?,?,?,?,?,?,44.44,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,3244.44,244.44,1.42,?,44.44
141,11089.17,45851.80,46439.10,2893.12,2951545.60,1745.60,1304.60,44.44,45.60
142,11082.19,45933.66,46529.96,2912.70,57044.59,1444.59,25.50,45.60,44.59
143,11050.12,45687.76,46311.26,2894.53,1821544.00,1144.00,833.26,44.59,44.00
144,11130.47,46145.44,46783.61,2929.62,245.45,145.45,0.09,44.00,45.45
145,?,?,?,?,?,?,?,45.45,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,85744.94,2044.94,37.89,?,44.94
148,11439.53,47579.87,48258.02,2997.81,137644.50,2844.50,61.72,44.94,44.50
149,11434.08,47476.64,48138.07,3000.58,2044.00,244.00,0.89,44.50,44.00
150,?,?,?,?,?,?,?,44.00,?
151,11518.87,47806.34,48503.87,2994.25,92645.98,1145.98,42.54,?,45.98
152,?,?,?,?,?,?,?,45.98,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,4945.50,545.50,2.24,?,45.50
155,11527.78,47620.68,48323.88,2998.79,55144.30,544.30,25.16,45.50,44.30
156,11566.33,47805.94,48513.29,3026.87,23745.20,645.20,10.60,44.30,45.20
157,11598.90,47573.66,48259.19,3020.15,35145.84,545.84,16.06,45.20,45.84
158,11721.20,48209.65,48918.37,3044.38,1139547.79,2447.79,526.81,45.84,47.79
159,?,?,?,?,?,?,?,47.79,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,1062447.69,1247.69,506.72,?,47.69
162,11906.69,48324.52,49050.96,3074.89,21348.25,1048.25,10.19,47.69,48.25
163,12044.12,48383.93,49098.70,3098.83,14148.25,1048.25,6.83,48.25,48.25
164,11997.09,48152.82,48890.47,3089.32,56548.00,848.00,26.92,48.25,48.00
165,11980.74,48273.42,49057.66,3092.65,048.00,048.00,0.00,48.00,48.00
166,?,?,?,?,?,?,?,48.00,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,70648.00,648.00,33.88,?,48.00
169,12001.25,48119.72,48891.04,3120.39,40747.31,547.31,19.53,48.00,47.31
170,11995.61,47743.10,48509.84,3122.21,20746.50,746.50,9.67,47.31,46.50
171,11755.38,45870.00,46587.68,3038.18,5547.00,347.00,2.58,46.50,47.00
172,11698.05,44732.92,45456.77,3001.68,15246.70,446.70,7.10,47.00,46.70
173,?,?,?,?,?,?,?,46.70,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,616246.05,746.05,286.50,?,46.05
176,11846.22,44966.09,45672.10,2999.31,12046.00,146.00,5.52,46.05,46.00
177,11772.39,44893.99,45601.51,2972.55,046.00,046.00,0.00,46.00,46.00
178,11665.86,43667.37,44326.49,2915.58,61647.79,1147.79,28.85,46.00,47.79
179,11716.43,44747.79,45442.51,2948.80,152248.00,948.00,72.59,47.79,48.00
180,?,?,?,?,?,?,?,48.00,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,110548.50,548.50,53.57,?,48.50
183,11805.57,45533.94,46254.71,2981.48,4048.75,148.75,1.95,48.50,48.75
184,11736.24,45184.98,45899.36,2971.57,449347.50,447.50,216.03,48.75,47.50
185,11820.50,45613.75,46344.42,2988.19,23448.50,648.50,11.37,47.50,48.50
186,11822.63,45110.89,45805.34,2977.06,13448.70,348.70,6.52,48.50,48.70
187,?,?,?,?,?,?,?,48.70,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,048.70,048.70,0.00,?,48.70
190,11610.73,44342.23,44969.23,2924.69,1648.70,248.70,0.78,48.70,48.70
191,11643.94,45068.55,45727.71,2962.09,048.70,048.70,0.00,48.70,48.70
192,11739.32,45712.72,46390.36,2992.86,2048.50,148.50,0.97,48.70,48.50
193,11784.60,46150.78,46839.89,3017.66,048.50,048.50,0.00,48.50,48.50
194,?,?,?,?,?,?,?,48.50,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,93748.00,348.00,44.98,?,48.00
197,11753.20,46155.10,46860.35,3017.11,1348.00,148.00,0.62,48.00,48.00
198,11768.81,46287.08,47003.76,3021.27,2047.00,147.00,0.94,48.00,47.00
199,11813.42,46221.23,46919.83,3023.16,1246.78,146.78,0.56,47.00,46.78
200,11837.95,46399.74,47120.88,3019.85,12846.80,546.80,6.00,46.78,46.80
201,?,?,?,?,?,?,?,46.80,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,33546.50,946.50,15.58,?,46.50
204,11905.16,46714.43,47454.90,3029.97,2047.00,147.00,0.94,46.50,47.00
205,11975.99,46835.98,47575.74,3050.63,7847.00,147.00,3.67,47.00,47.00
206,11939.68,46713.02,47446.69,3036.16,9747.95,347.95,4.65,47.00,47.95
207,11930.54,46258.91,46981.22,3015.00,047.95,047.95,0.00,47.95,47.95
208,?,?,?,?,?,?,?,47.95,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,23347.70,347.70,11.15,?,47.70
211,11914.45,46663.41,47398.08,3038.42,140048.09,448.09,67.33,47.70,48.09
212,11934.08,46925.65,47676.43,3046.08,38048.10,548.10,18.20,48.09,48.10
213,12025.60,47370.81,48147.76,3060.17,50748.13,848.13,23.76,48.10,48.13
214,12096.51,48325.33,49133.14,3110.79,24546.90,746.90,11.49,48.13,46.90
215,?,?,?,?,?,?,?,46.90,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,17046.50,546.50,7.91,?,46.50
218,12213.07,47942.81,48742.34,3127.38,10046.70,246.70,4.59,46.50,46.70
219,12294.72,48306.55,49124.78,3168.23,1046.50,146.50,0.47,46.70,46.50
220,12425.78,48862.88,49700.18,3190.86,658846.00,446.00,303.06,46.50,46.00
221,12524.35,49125.36,49994.77,3206.86,046.00,046.00,0.00,46.00,46.00
222,?,?,?,?,?,?,?,46.00,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,71248.10,1348.10,34.11,?,48.10
225,12783.95,49747.66,50646.05,3233.22,152847.10,147.10,71.97,48.10,47.10
226,12961.14,50223.95,51152.95,3271.49,127747.70,347.70,60.91,47.10,47.70
227,?,?,?,?,?,?,?,47.70,?
228,12933.31,49976.48,50906.11,3253.28,20447.50,247.50,9.72,?,47.50
229,?,?,?,?,?,?,?,47.50,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,164648.60,1848.60,78.56,?,48.60
232,12831.52,49162.16,50077.30,3210.57,048.60,048.60,0.00,48.60,48.60
233,12826.21,49128.05,50032.45,3221.87,11146.75,446.75,5.20,48.60,46.75
234,12985.38,49846.48,50780.47,3260.69,13247.00,447.00,6.19,46.75,47.00
235,13050.37,49895.10,50836.47,3260.35,16546.70,446.70,7.71,47.00,46.70
236,?,?,?,?,?,?,?,46.70,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,6546.70,446.70,3.03,?,46.70
239,12781.02,48833.58,49731.02,3197.48,346.11,246.11,0.14,46.70,46.11
240,12706.26,48537.65,49421.50,3183.87,35546.13,346.13,16.68,46.11,46.13
241,12801.41,48676.45,49569.11,3204.20,45047.00,547.00,20.98,46.13,47.00
242,12801.04,48871.98,49771.98,3196.27,75747.00,547.00,35.51,47.00,47.00
243,?,?,?,?,?,?,?,47.00,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,12647.00,347.00,5.92,?,47.00
246,12843.19,48968.87,49861.54,3226.75,87147.00,747.00,40.94,47.00,47.00
247,12637.81,47919.09,48781.63,3174.71,70345.96,845.96,32.55,47.00,45.96
248,12178.22,45830.66,46598.42,3061.25,045.96,045.96,0.00,45.96,45.96
249,12457.22,46717.04,47514.09,3142.61,57145.70,645.70,26.22,45.96,45.70
250,?,?,?,?,?,?,?,45.70,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,102845.70,1045.70,47.29,?,45.70
253,12962.91,48961.51,49839.90,3256.85,34845.80,945.80,15.90,45.70,45.80
254,12983.95,49437.02,50312.63,3285.29,6000045.80,345.80,2748.00,45.80,45.80
255,13011.41,49771.55,50644.38,3303.55,20547.10,447.10,9.64,45.80,47.10
256,12998.59,49348.61,50196.31,3285.49,546.80,146.80,0.23,47.10,46.80
257,?,?,?,?,?,?,?,46.80,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,046.80,046.80,0.00,?,46.80
260,13085.22,49434.46,50258.11,3286.61,10046.00,446.00,4.61,46.80,46.00
261,13049.76,49413.33,50227.43,3277.41,6046.05,346.05,2.76,46.00,46.05
262,13124.47,50300.53,51171.25,3316.59,63146.00,646.00,29.04,46.05,46.00
263,13140.38,50308.19,51202.75,3316.08,120063546.49,2946.49,51628.39,46.00,46.49
264,?,?,?,?,?,?,?,46.49,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,11846.80,346.80,5.52,?,46.80
267,13131.43,49979.47,50887.67,3275.67,169247.02,1547.02,79.07,46.80,47.02
268,13114.91,50301.69,51221.45,3299.72,047.02,047.02,0.00,47.02,47.02
269,13233.88,50936.34,51846.54,3336.44,3848046.40,846.40,1785.47,47.02,46.40
270,13346.97,50819.81,51704.53,3352.18,582550.00,4250.00,286.55,46.40,50.00
271,?,?,?,?,?,?,?,50.00,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,387550.00,2750.00,185.90,?,50.00
274,13338.19,50782.48,51691.24,3351.68,2049.00,349.00,0.98,50.00,49.00
275,13386.01,50803.40,51709.58,3364.40,049.00,049.00,0.00,49.00,49.00
276,13476.11,50982.03,51911.61,3383.62,2049.69,149.69,0.99,49.00,49.69
277,13513.64,50601.24,51511.63,3381.52,16049.65,449.65,7.91,49.69,49.65
278,?,?,?,?,?,?,?,49.65,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,6849.00,149.00,3.33,?,49.00
281,13399.64,50137.88,51021.26,3368.14,049.00,049.00,0.00,49.00,49.00
282,13361.98,50335.02,51215.99,3379.96,99847.50,1047.50,47.02,49.00,47.50
283,13589.27,51806.83,52744.48,3454.41,504747.00,747.00,237.21,47.50,47.00
284,13638.56,52230.47,53193.87,3477.04,24047.01,347.01,11.34,47.00,47.01
285,?,?,?,?,?,?,?,47.01,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,716447.00,647.00,336.71,?,47.00
288,13824.94,52590.73,53588.87,3544.07,546947.00,847.00,257.55,47.00,47.00
289,13886.79,52861.41,53918.41,3548.14,31747.00,447.00,14.90,47.00,47.00
290,14155.74,52573.59,53571.90,3572.96,10747.00,247.00,5.03,47.00,47.00
291,14253.72,52587.24,53572.92,3535.97,047.00,047.00,0.00,47.00,47.00
292,?,?,?,?,?,?,?,47.00,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,171147.50,1147.50,81.33,?,47.50
295,14512.68,53781.81,54818.06,3615.60,255349.10,2749.10,123.15,47.50,49.10
296,14327.32,53389.74,54433.41,3596.10,530449.56,7549.56,273.31,49.10,49.56
297,14572.10,53994.46,55063.75,3637.76,237251.45,4951.45,121.71,49.56,51.45
298,14753.57,53887.13,55023.42,3651.19,144251.46,1751.46,74.26,51.45,51.46
299,?,?,?,?,?,?,?,51.46,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,585053.17,5753.17,307.31,?,53.17
302,14994.44,54536.95,55688.45,3688.57,90253.48,2753.48,48.14,53.17,53.48
303,14942.82,54095.32,55240.01,3660.80,137853.25,2653.25,73.36,53.48,53.25
304,14928.63,53607.86,54734.18,3628.73,570751.00,3151.00,296.63,53.25,51.00
305,?,?,?,?,?,?,?,51.00,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,658,27,33.29,?,50.32
309,14877.29,53504.47,54600.05,3645.18,1209,23,61.85,50.32,51.96
310,14860.69,53924.01,55035.36,3650.27,1664,19,84.89,51.96,51.00
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
