%310
@RELATION PLERGPL00014
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
65,849.88,46762.65,1848.50,47090.49,2872.90,47526.64,186.64,31.36,6.59,6.64
66,855.99,46745.26,1870.22,47060.66,2873.49,60806.89,356.89,40.93,6.64,6.89
67,861.67,47074.39,1871.59,47436.21,2906.74,128167.18,587.18,90.36,6.89,7.18
68,?,?,?,?,?,?,?,?,7.18,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,1873.37,47269.75,2914.24,129567.58,547.58,96.80,?,7.58
71,866.79,47010.40,1865.43,47340.43,2911.38,107117.91,517.91,82.20,7.58,7.91
72,872.90,46888.37,1864.62,47235.72,2901.67,114938.39,558.39,92.96,7.91,8.39
73,871.52,47223.68,1848.14,47606.16,2912.13,129468.58,508.58,109.00,8.39,8.58
74,873.21,47125.93,1849.89,47522.10,2909.77,145268.80,508.80,126.05,8.58,8.80
75,?,?,?,?,?,?,?,?,8.80,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,1834.95,47094.18,2900.59,151378.74,528.74,130.63,?,8.74
78,864.73,46029.35,1794.48,46473.62,2868.24,98118.51,468.51,83.68,8.74,8.51
79,862.97,46068.24,1801.52,46511.62,2874.75,161788.60,508.60,137.70,8.51,8.60
80,850.86,45580.47,1769.42,46017.88,2833.61,87498.39,238.39,73.28,8.60,8.39
81,845.32,45066.18,1707.83,45473.08,2800.67,40698.30,268.30,33.78,8.39,8.30
82,?,?,?,?,?,?,?,?,8.30,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,1660.44,44946.32,2780.21,99568.20,438.20,81.41,?,8.20
85,830.80,44724.88,1648.36,45119.16,2774.13,20738.35,218.35,17.21,8.20,8.35
86,835.51,45247.90,1653.10,45644.09,2785.46,124348.22,378.22,100.08,8.35,8.22
87,839.42,45147.57,1677.23,45528.85,2797.31,123328.10,728.10,99.67,8.22,8.10
88,?,?,?,?,?,?,?,?,8.10,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,1656.40,45679.51,2814.33,70108.10,298.10,57.06,?,8.10
93,828.79,44604.61,1620.82,44940.36,2769.02,131188.09,298.09,105.98,8.10,8.09
94,824.35,44623.89,1588.07,44980.62,2766.19,4547.99,67.99,3.61,8.09,7.99
95,819.73,44597.66,1585.00,44960.02,2760.91,67118.09,618.09,53.73,7.99,8.09
96,?,?,?,?,?,?,?,?,8.09,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,123857.83,697.83,96.26,?,7.83
99,815.74,44725.03,1600.11,45096.35,2767.26,3367.60,137.60,2.58,7.83,7.60
100,820.16,45091.63,1609.16,45495.34,2780.21,4507.58,77.58,3.41,7.60,7.58
101,824.04,45688.48,1647.89,46131.66,2794.43,1027.74,47.74,0.77,7.58,7.74
102,819.29,45525.92,1602.65,45960.10,2783.53,49467.85,247.85,37.73,7.74,7.85
103,?,?,?,?,?,?,?,?,7.85,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,07.85,07.85,0.00,?,7.85
106,?,?,?,?,?,?,?,?,7.85,?
107,796.68,43916.24,1578.30,44404.81,2705.88,12147.79,157.79,9.43,?,7.79
108,787.39,43364.70,1582.90,43850.06,2695.55,40227.38,147.38,29.88,7.79,7.38
109,783.37,43447.75,1551.70,43993.98,2685.57,34107.39,197.39,24.70,7.38,7.39
110,?,?,?,?,?,?,?,?,7.39,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,14287.36,107.36,10.47,?,7.36
113,769.16,43159.57,1577.62,43707.88,2624.40,9007.39,117.39,6.63,7.36,7.39
114,769.82,43356.73,1568.91,43908.95,2636.70,47987.00,237.00,34.24,7.39,7.00
115,774.88,43482.18,1578.90,44027.03,2658.57,132966.99,536.99,90.96,7.00,6.99
116,777.86,43665.21,1567.21,44226.06,2669.93,29036.73,146.73,19.05,6.99,6.73
117,?,?,?,?,?,?,?,?,6.73,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,29956.76,266.76,19.37,?,6.76
120,784.81,44162.18,1577.58,44653.34,2704.84,1956.59,46.59,1.29,6.76,6.59
121,?,?,?,?,?,?,?,?,6.59,?
122,787.45,43991.51,1593.50,44466.89,2695.22,72716.00,686.00,44.79,?,6.00
123,?,?,?,?,?,?,?,?,6.00,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,111066.01,256.01,66.76,?,6.01
127,793.09,44742.22,1618.85,45244.29,2733.96,9476.30,96.30,5.84,6.01,6.30
128,798.10,45117.94,1640.06,45647.76,2752.14,30286.20,276.20,18.44,6.30,6.20
129,800.71,44943.16,1640.84,45475.08,2760.20,70365.60,435.60,40.11,6.20,5.60
130,800.42,44895.35,1627.28,45408.06,2769.85,211515.35,1145.35,116.79,5.60,5.35
131,?,?,?,?,?,?,?,?,5.35,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,130615.00,455.00,65.96,?,5.00
134,804.49,45771.11,1669.79,46336.62,2822.41,120915.00,525.00,61.10,5.00,5.00
135,802.28,46102.42,1662.38,46676.61,2848.38,40445.21,145.21,20.35,5.00,5.21
136,806.45,45992.03,1668.63,46581.16,2871.70,16015.10,115.10,8.10,5.21,5.10
137,810.69,46078.68,1720.89,46646.58,2885.19,74894.95,374.95,36.71,5.10,4.95
138,?,?,?,?,?,?,?,?,4.95,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,50495.15,225.15,25.80,?,5.15
141,819.76,45851.80,1715.41,46439.10,2893.12,57735.41,415.41,29.22,5.15,5.41
142,818.82,45933.66,1721.17,46529.96,2912.70,107145.95,635.95,60.14,5.41,5.95
143,814.69,45687.76,1700.24,46311.26,2894.53,409516.00,1316.00,257.24,5.95,6.00
144,820.11,46145.44,1717.23,46783.61,2929.62,73076.38,456.38,44.45,6.00,6.38
145,?,?,?,?,?,?,?,?,6.38,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,8306.23,116.23,5.12,?,6.23
148,838.40,47579.87,1794.53,48258.02,2997.81,9526.39,86.39,5.89,6.23,6.39
149,842.72,47476.64,1826.11,48138.07,3000.58,24886.41,166.41,15.74,6.39,6.41
150,?,?,?,?,?,?,?,?,6.41,?
151,841.72,47806.34,1832.70,48503.87,2994.25,19006.42,246.42,12.04,?,6.42
152,?,?,?,?,?,?,?,?,6.42,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,2506.40,46.40,1.57,?,6.40
155,854.67,47620.68,1812.04,48323.88,2998.79,80156.88,426.88,52.22,6.40,6.88
156,859.35,47805.94,1846.56,48513.29,3026.87,256517.16,457.16,179.90,6.88,7.16
157,864.95,47573.66,1856.88,48259.19,3020.15,192067.84,707.84,145.27,7.16,7.84
158,866.67,48209.65,1849.90,48918.37,3044.38,80707.83,377.83,63.13,7.84,7.83
159,?,?,?,?,?,?,?,?,7.83,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,102407.93,437.93,80.54,?,7.93
162,870.60,48324.52,1866.45,49050.96,3074.89,108237.89,367.89,84.03,7.93,7.89
163,878.91,48383.93,1901.79,49098.70,3098.83,41057.79,217.79,31.61,7.89,7.79
164,877.48,48152.82,1913.84,48890.47,3089.32,111567.79,327.79,86.23,7.79,7.79
165,880.65,48273.42,1917.53,49057.66,3092.65,111987.89,547.89,85.93,7.79,7.89
166,?,?,?,?,?,?,?,?,7.89,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,6637.77,87.77,5.02,?,7.77
169,886.71,48119.72,1917.62,48891.04,3120.39,183277.36,997.36,134.87,7.77,7.36
170,885.25,47743.10,1923.19,48509.84,3122.21,17617.38,137.38,12.78,7.36,7.38
171,864.38,45870.00,1891.03,46587.68,3038.18,56566.60,326.60,38.57,7.38,6.60
172,855.18,44732.92,1879.16,45456.77,3001.68,64065.70,415.70,38.98,6.60,5.70
173,?,?,?,?,?,?,?,?,5.70,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,120475.45,755.45,66.65,?,5.45
176,863.23,44966.09,1919.70,45672.10,2999.31,31535.78,235.78,17.93,5.45,5.78
177,858.05,44893.99,1923.12,45601.51,2972.55,47066.33,326.33,27.20,5.78,6.33
178,847.97,43667.37,1881.89,44326.49,2915.58,38776.46,276.46,24.45,6.33,6.46
179,848.08,44747.79,1851.41,45442.51,2948.80,30956.45,266.45,19.89,6.46,6.45
180,?,?,?,?,?,?,?,?,6.45,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,11056.46,36.46,7.14,?,6.46
183,853.37,45533.94,1831.78,46254.71,2981.48,6056.32,36.32,3.84,6.46,6.32
184,850.45,45184.98,1823.41,45899.36,2971.57,37416.15,306.15,22.71,6.32,6.15
185,855.94,45613.75,1818.75,46344.42,2988.19,22955.80,225.80,13.45,6.15,5.80
186,851.88,45110.89,1805.32,45805.34,2977.06,258375.64,675.64,137.54,5.80,5.64
187,?,?,?,?,?,?,?,?,5.64,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,34075.40,195.40,18.18,?,5.40
190,842.60,44342.23,1782.40,44969.23,2924.69,625025.01,1285.01,314.16,5.40,5.01
191,844.03,45068.55,1817.53,45727.71,2962.09,6015.18,95.18,3.08,5.01,5.18
192,845.84,45712.72,1810.46,46390.36,2992.86,87575.49,395.49,47.20,5.18,5.49
193,849.99,46150.78,1837.14,46839.89,3017.66,59135.81,365.81,33.33,5.49,5.81
194,?,?,?,?,?,?,?,?,5.81,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,6375.89,55.89,3.71,?,5.89
197,847.84,46155.10,1823.37,46860.35,3017.11,10305.86,95.86,6.02,5.89,5.86
198,845.85,46287.08,1818.62,47003.76,3021.27,20105.50,85.50,11.12,5.86,5.50
199,845.70,46221.23,1819.97,46919.83,3023.16,105.53,15.53,0.06,5.50,5.53
200,848.06,46399.74,1818.57,47120.88,3019.85,1205.53,35.53,0.64,5.53,5.53
201,?,?,?,?,?,?,?,?,5.53,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,11905.77,55.77,6.42,?,5.77
204,852.44,46714.43,1824.74,47454.90,3029.97,14935.58,85.58,7.90,5.77,5.58
205,858.02,46835.98,1835.56,47575.74,3050.63,2555.39,35.39,1.37,5.58,5.39
206,858.31,46713.02,1829.12,47446.69,3036.16,6815.39,55.39,3.61,5.39,5.39
207,858.83,46258.91,1830.71,46981.22,3015.00,32945.25,125.25,17.39,5.39,5.25
208,?,?,?,?,?,?,?,?,5.25,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,4205.49,45.49,2.29,?,5.49
211,870.15,46663.41,1839.88,47398.08,3038.42,7905.49,95.49,4.26,5.49,5.49
212,878.25,46925.65,1831.05,47676.43,3046.08,38615.68,285.68,20.74,5.49,5.68
213,881.30,47370.81,1808.90,48147.76,3060.17,4005.37,75.37,2.21,5.68,5.37
214,884.10,48325.33,1853.85,49133.14,3110.79,7065.62,75.62,3.95,5.37,5.62
215,?,?,?,?,?,?,?,?,5.62,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,6775.70,95.70,3.72,?,5.70
218,891.86,47942.81,1866.84,48742.34,3127.38,5375.69,95.69,3.04,5.70,5.69
219,898.91,48306.55,1881.25,49124.78,3168.23,3165.72,75.72,1.74,5.69,5.72
220,903.85,48862.88,1886.72,49700.18,3190.86,16335.69,135.69,9.09,5.72,5.69
221,909.96,49125.36,1893.84,49994.77,3206.86,50225.85,225.85,28.82,5.69,5.85
222,?,?,?,?,?,?,?,?,5.85,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,43465.67,275.67,25.30,?,5.67
225,922.16,49747.66,1936.51,50646.05,3233.22,136985.58,585.58,78.72,5.67,5.58
226,928.58,50223.95,1962.38,51152.95,3271.49,56315.58,315.58,30.85,5.58,5.58
227,?,?,?,?,?,?,?,?,5.58,?
228,928.83,49976.48,1966.79,50906.11,3253.28,70385.53,295.53,37.59,?,5.53
229,?,?,?,?,?,?,?,?,5.53,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,9155.49,105.49,4.86,?,5.49
232,914.58,49162.16,1917.73,50077.30,3210.57,19775.27,125.27,10.41,5.49,5.27
233,920.30,49128.05,1916.46,50032.45,3221.87,132695.20,225.20,69.51,5.27,5.20
234,931.73,49846.48,1919.07,50780.47,3260.69,19855.21,115.21,10.37,5.20,5.21
235,930.27,49895.10,1931.18,50836.47,3260.35,24435.23,285.23,12.53,5.21,5.23
236,?,?,?,?,?,?,?,?,5.23,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,13025.33,75.33,6.82,?,5.33
239,921.40,48833.58,1906.94,49731.02,3197.48,35455.30,135.30,18.57,5.33,5.30
240,919.00,48537.65,1893.65,49421.50,3183.87,22515.32,95.32,11.85,5.30,5.32
241,924.88,48676.45,1898.85,49569.11,3204.20,2132825.24,265.24,1109.10,5.32,5.24
242,925.91,48871.98,1888.37,49771.98,3196.27,18405.24,85.24,9.53,5.24,5.24
243,?,?,?,?,?,?,?,?,5.24,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,1151374.80,714.80,568.64,?,4.80
246,926.93,48968.87,1863.87,49861.54,3226.75,1222174.87,794.87,577.24,4.80,4.87
247,918.91,47919.09,1824.69,48781.63,3174.71,1554.89,44.89,0.75,4.87,4.89
248,890.19,45830.66,1761.23,46598.42,3061.25,38374.64,184.64,18.40,4.89,4.64
249,902.70,46717.04,1820.13,47514.09,3142.61,49654.80,204.80,23.30,4.64,4.80
250,?,?,?,?,?,?,?,?,4.80,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,8584.79,74.79,4.05,?,4.79
253,931.39,48961.51,1921.50,49839.90,3256.85,99124.88,224.88,48.01,4.79,4.88
254,934.25,49437.02,1935.28,50312.63,3285.29,44514.85,154.85,21.64,4.88,4.85
255,943.52,49771.55,1981.13,50644.38,3303.55,87914.84,254.84,41.47,4.85,4.84
256,948.06,49348.61,1986.17,50196.31,3285.49,52184.84,264.84,24.93,4.84,4.84
257,?,?,?,?,?,?,?,?,4.84,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,19854.83,94.83,9.56,?,4.83
260,960.97,49434.46,1994.79,50258.11,3286.61,294.81,54.81,0.14,4.83,4.81
261,957.28,49413.33,1985.11,50227.43,3277.41,33794.83,124.83,16.34,4.81,4.83
262,963.32,50300.53,2000.89,51171.25,3316.59,167314.60,184.60,78.55,4.83,4.60
263,962.49,50308.19,2005.00,51202.75,3316.08,149334.60,164.60,68.66,4.60,4.60
264,?,?,?,?,?,?,?,?,4.60,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,152824.60,144.60,70.30,?,4.60
267,957.44,49979.47,1972.58,50887.67,3275.67,1124.70,24.70,0.53,4.60,4.70
268,961.02,50301.69,1979.81,51221.45,3299.72,104.70,24.70,0.05,4.70,4.70
269,969.92,50936.34,1986.14,51846.54,3336.44,188244.54,474.54,87.96,4.70,4.54
270,977.10,50819.81,1999.08,51704.53,3352.18,51454.79,184.79,24.34,4.54,4.79
271,?,?,?,?,?,?,?,?,4.79,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,40434.84,144.84,19.53,?,4.84
274,984.17,50782.48,2007.69,51691.24,3351.68,63764.87,164.87,30.13,4.84,4.87
275,987.01,50803.40,2016.99,51709.58,3364.40,230215.29,625.29,113.20,4.87,5.29
276,988.62,50982.03,2073.65,51911.61,3383.62,176195.25,385.25,90.54,5.29,5.25
277,992.25,50601.24,2097.98,51511.63,3381.52,14515.25,105.25,7.56,5.25,5.25
278,?,?,?,?,?,?,?,?,5.25,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,34635.11,95.11,17.72,?,5.11
281,993.38,50137.88,2131.10,51021.26,3368.14,350904.62,864.62,164.04,5.11,4.62
282,996.97,50335.02,2126.57,51215.99,3379.96,392914.42,764.42,177.53,4.62,4.42
283,1011.15,51806.83,2150.38,52744.48,3454.41,49394.46,274.46,22.04,4.42,4.46
284,1024.81,52230.47,2175.63,53193.87,3477.04,62894.68,424.68,28.73,4.46,4.68
285,?,?,?,?,?,?,?,?,4.68,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,46404.76,274.76,21.88,?,4.76
288,1039.64,52590.73,2249.42,53588.87,3544.07,16844.91,104.91,8.21,4.76,4.91
289,1036.86,52861.41,2267.93,53918.41,3548.14,23414.83,184.83,11.25,4.91,4.83
290,1049.92,52573.59,2280.53,53571.90,3572.96,104.81,24.81,0.05,4.83,4.81
291,1051.86,52587.24,2320.78,53572.92,3535.97,60794.85,204.85,29.35,4.81,4.85
292,?,?,?,?,?,?,?,?,4.85,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,140985.16,515.16,71.26,?,5.16
295,1078.51,53781.81,2351.77,54818.06,3615.60,81685.27,265.27,42.57,5.16,5.27
296,1074.66,53389.74,2357.93,54433.41,3596.10,4605.26,65.26,2.42,5.27,5.26
297,1083.34,53994.46,2411.97,55063.75,3637.76,89155.23,455.23,47.15,5.26,5.23
298,1095.80,53887.13,2452.72,55023.42,3651.19,936115.36,495.36,490.89,5.23,5.36
299,?,?,?,?,?,?,?,?,5.36,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,33895.33,205.33,17.91,?,5.33
302,1114.63,54536.95,2476.37,55688.45,3688.57,175755.17,595.17,89.76,5.33,5.17
303,1107.62,54095.32,2472.94,55240.01,3660.80,12515.10,125.10,6.32,5.17,5.10
304,1109.36,53607.86,2475.98,54734.18,3628.73,18464.97,184.97,9.21,5.10,4.97
305,?,?,?,?,?,?,?,?,4.97,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,4121,17,20.75,?,5.05
309,1101.37,53504.47,2450.55,54600.05,3645.18,10035,17,51.42,5.05,5.17
310,1106.35,53924.01,2477.66,55035.36,3650.27,6875,17,35.12,5.17,5.15
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
