%310
@RELATION PLARTPR00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
57,45868.35,46065.85,2831.16,33626.20,66.20,20.78,6.20,6.20
58,46241.92,46459.99,2855.69,45356.12,116.12,27.36,6.20,6.12
59,46280.36,46510.83,2865.27,21826.04,66.04,13.24,6.12,6.04
60,46341.14,46622.90,2859.05,207446.05,336.05,125.05,6.04,6.05
61,?,?,?,?,?,?,6.05,?
62,?,?,?,?,?,?,?,?
63,46137.70,46454.13,2860.68,30156.12,96.12,18.38,?,6.12
64,46676.09,47001.38,2868.06,35026.01,116.01,21.17,6.12,6.01
65,46762.65,47090.49,2872.90,84886.08,116.08,51.53,6.01,6.08
66,46745.26,47060.66,2873.49,1679936.40,926.40,1076.86,6.08,6.40
67,47074.39,47436.21,2906.74,1153346.68,566.68,751.95,6.40,6.68
68,?,?,?,?,?,?,6.68,?
69,?,?,?,?,?,?,?,?
70,46933.03,47269.75,2914.24,364766.92,1156.92,248.36,?,6.92
71,47010.40,47340.43,2911.38,187386.95,656.95,130.71,6.92,6.95
72,46888.37,47235.72,2901.67,120026.83,306.83,82.56,6.95,6.83
73,47223.68,47606.16,2912.13,412316.90,636.90,280.27,6.83,6.90
74,47125.93,47522.10,2909.77,291276.65,206.65,192.85,6.90,6.65
75,?,?,?,?,?,?,6.65,?
76,?,?,?,?,?,?,?,?
77,46668.41,47094.18,2900.59,55446.65,206.65,36.53,?,6.65
78,46029.35,46473.62,2868.24,148006.59,246.59,97.48,6.65,6.59
79,46068.24,46511.62,2874.75,210406.65,156.65,138.88,6.59,6.65
80,45580.47,46017.88,2833.61,234056.58,416.58,150.18,6.65,6.58
81,45066.18,45473.08,2800.67,141526.40,256.40,90.44,6.58,6.40
82,?,?,?,?,?,?,6.40,?
83,?,?,?,?,?,?,?,?
84,44585.10,44946.32,2780.21,213266.28,306.28,133.23,?,6.28
85,44724.88,45119.16,2774.13,182386.48,366.48,115.83,6.28,6.48
86,45247.90,45644.09,2785.46,73066.53,276.53,47.47,6.48,6.53
87,45147.57,45528.85,2797.31,37956.53,96.53,24.42,6.53,6.53
88,?,?,?,?,?,?,6.53,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,25776.51,66.51,16.64,?,6.51
93,44604.61,44940.36,2769.02,57526.37,126.37,36.75,6.51,6.37
94,44623.89,44980.62,2766.19,22286.40,126.40,14.28,6.37,6.40
95,44597.66,44960.02,2760.91,63096.39,176.39,39.82,6.40,6.39
96,?,?,?,?,?,?,6.39,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,19506.40,56.40,12.52,?,6.40
99,44725.03,45096.35,2767.26,1176.32,26.32,0.74,6.40,6.32
100,45091.63,45495.34,2780.21,161466.45,266.45,103.95,6.32,6.45
101,45688.48,46131.66,2794.43,98956.35,236.35,62.06,6.45,6.35
102,45525.92,45960.10,2783.53,29466.44,196.44,18.55,6.35,6.44
103,?,?,?,?,?,?,6.44,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,62466.23,66.23,39.18,?,6.23
106,?,?,?,?,?,?,6.23,?
107,43916.24,44404.81,2705.88,83686.10,186.10,51.80,?,6.10
108,43364.70,43850.06,2695.55,59066.01,176.01,35.62,6.10,6.01
109,43447.75,43993.98,2685.57,182226.04,116.04,110.06,6.01,6.04
110,?,?,?,?,?,?,6.04,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,36786.00,96.00,22.07,?,6.00
113,43159.57,43707.88,2624.40,20425.86,55.86,12.09,6.00,5.86
114,43356.73,43908.95,2636.70,136555.65,355.65,77.27,5.86,5.65
115,43482.18,44027.03,2658.57,57755.85,165.85,32.80,5.65,5.85
116,43665.21,44226.06,2669.93,12335.85,115.85,7.10,5.85,5.85
117,?,?,?,?,?,?,5.85,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,50745.80,205.80,29.69,?,5.80
120,44162.18,44653.34,2704.84,11265.61,65.61,6.40,5.80,5.61
121,?,?,?,?,?,?,5.61,?
122,43991.51,44466.89,2695.22,5805.80,95.80,3.34,?,5.80
123,?,?,?,?,?,?,5.80,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,7345.80,75.80,4.26,?,5.80
127,44742.22,45244.29,2733.96,68455.90,275.90,40.13,5.80,5.90
128,45117.94,45647.76,2752.14,66425.95,55.95,39.23,5.90,5.95
129,44943.16,45475.08,2760.20,50905.95,95.95,30.14,5.95,5.95
130,44895.35,45408.06,2769.85,28795.91,35.91,17.01,5.95,5.91
131,?,?,?,?,?,?,5.91,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,70795.90,85.90,41.77,?,5.90
134,45771.11,46336.62,2822.41,384425.69,715.69,214.60,5.90,5.69
135,46102.42,46676.61,2848.38,190995.61,265.61,106.35,5.69,5.61
136,45992.03,46581.16,2871.70,196865.40,435.40,106.59,5.61,5.40
137,46078.68,46646.58,2885.19,552235.29,235.29,295.12,5.40,5.29
138,?,?,?,?,?,?,5.29,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,848504.93,1204.93,423.02,?,4.93
141,45851.80,46439.10,2893.12,68804.97,184.97,33.77,4.93,4.97
142,45933.66,46529.96,2912.70,222325.04,575.04,112.51,4.97,5.04
143,45687.76,46311.26,2894.53,88985.02,115.02,44.51,5.04,5.02
144,46145.44,46783.61,2929.62,633105.06,415.06,316.60,5.02,5.06
145,?,?,?,?,?,?,5.06,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,823775.05,285.05,420.16,?,5.05
148,47579.87,48258.02,2997.81,173165.06,365.06,87.96,5.05,5.06
149,47476.64,48138.07,3000.58,97675.17,205.17,49.94,5.06,5.17
150,?,?,?,?,?,?,5.17,?
151,47806.34,48503.87,2994.25,100105.20,255.20,51.85,?,5.20
152,?,?,?,?,?,?,5.20,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,64495.08,185.08,32.98,?,5.08
155,47620.68,48323.88,2998.79,195925.08,505.08,98.51,5.08,5.08
156,47805.94,48513.29,3026.87,598045.10,265.10,301.45,5.08,5.10
157,47573.66,48259.19,3020.15,1076155.15,255.15,544.90,5.10,5.15
158,48209.65,48918.37,3044.38,162285.15,265.15,83.99,5.15,5.15
159,?,?,?,?,?,?,5.15,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,164455.02,385.02,82.94,?,5.02
162,48324.52,49050.96,3074.89,529465.08,155.08,267.32,5.02,5.08
163,48383.93,49098.70,3098.83,227525.00,245.00,113.69,5.08,5.00
164,48152.82,48890.47,3089.32,232085.00,305.00,115.88,5.00,5.00
165,48273.42,49057.66,3092.65,111944.92,204.92,55.26,5.00,4.92
166,?,?,?,?,?,?,4.92,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,84674.95,224.95,41.82,?,4.95
169,48119.72,48891.04,3120.39,325385.04,325.04,160.35,4.95,5.04
170,47743.10,48509.84,3122.21,939894.85,414.85,460.18,5.04,4.85
171,45870.00,46587.68,3038.18,129094.61,524.61,60.92,4.85,4.61
172,44732.92,45456.77,3001.68,143054.45,584.45,64.65,4.61,4.45
173,?,?,?,?,?,?,4.45,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,227714.17,684.17,96.80,?,4.17
176,44966.09,45672.10,2999.31,279634.00,604.00,114.15,4.17,4.00
177,44893.99,45601.51,2972.55,154834.00,494.00,62.26,4.00,4.00
178,43667.37,44326.49,2915.58,147923.88,433.88,58.27,4.00,3.88
179,44747.79,45442.51,2948.80,128393.90,593.90,49.42,3.88,3.90
180,?,?,?,?,?,?,3.90,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,57013.92,253.92,22.36,?,3.92
183,45533.94,46254.71,2981.48,238113.89,213.89,93.71,3.92,3.89
184,45184.98,45899.36,2971.57,166183.82,343.82,63.29,3.89,3.82
185,45613.75,46344.42,2988.19,73393.80,133.80,27.86,3.82,3.80
186,45110.89,45805.34,2977.06,22013.79,33.79,8.34,3.80,3.79
187,?,?,?,?,?,?,3.79,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,180073.79,323.79,68.65,?,3.79
190,44342.23,44969.23,2924.69,101153.70,123.70,38.11,3.79,3.70
191,45068.55,45727.71,2962.09,39303.80,73.80,14.88,3.70,3.80
192,45712.72,46390.36,2992.86,79683.79,133.79,29.99,3.80,3.79
193,46150.78,46839.89,3017.66,111193.78,283.78,41.96,3.79,3.78
194,?,?,?,?,?,?,3.78,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,470203.79,223.79,178.22,?,3.79
197,46155.10,46860.35,3017.11,406303.67,573.67,151.88,3.79,3.67
198,46287.08,47003.76,3021.27,88253.60,233.60,31.86,3.67,3.60
199,46221.23,46919.83,3023.16,115293.63,213.63,41.82,3.60,3.63
200,46399.74,47120.88,3019.85,231213.60,313.60,83.41,3.63,3.60
201,?,?,?,?,?,?,3.60,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,278313.38,383.38,98.12,?,3.38
204,46714.43,47454.90,3029.97,426463.31,693.31,139.38,3.38,3.31
205,46835.98,47575.74,3050.63,258773.40,453.40,87.66,3.31,3.40
206,46713.02,47446.69,3036.16,204473.48,343.48,71.52,3.40,3.48
207,46258.91,46981.22,3015.00,64013.48,153.48,21.92,3.48,3.48
208,?,?,?,?,?,?,3.48,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,4373.41,33.41,1.48,?,3.41
211,46663.41,47398.08,3038.42,32593.41,93.41,11.08,3.41,3.41
212,46925.65,47676.43,3046.08,56113.33,213.33,18.70,3.41,3.33
213,47370.81,48147.76,3060.17,52933.32,113.32,17.47,3.33,3.32
214,48325.33,49133.14,3110.79,96533.27,163.27,31.87,3.32,3.27
215,?,?,?,?,?,?,3.27,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,385153.00,763.00,118.15,?,3.00
218,47942.81,48742.34,3127.38,108662.95,292.95,32.28,3.00,2.95
219,48306.55,49124.78,3168.23,147802.94,502.94,43.39,2.95,2.94
220,48862.88,49700.18,3190.86,306223.11,603.11,94.38,2.94,3.11
221,49125.36,49994.77,3206.86,354063.23,573.23,114.46,3.11,3.23
222,?,?,?,?,?,?,3.23,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,141433.18,283.18,45.41,?,3.18
225,49747.66,50646.05,3233.22,152083.04,253.04,47.06,3.18,3.04
226,50223.95,51152.95,3271.49,1064182.85,1472.85,312.56,3.04,2.85
227,?,?,?,?,?,?,2.85,?
228,49976.48,50906.11,3253.28,478322.84,722.84,132.37,?,2.84
229,?,?,?,?,?,?,2.84,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,397232.83,572.83,113.66,?,2.83
232,49162.16,50077.30,3210.57,1496643.14,2153.14,457.68,2.83,3.14
233,49128.05,50032.45,3221.87,831273.23,1563.23,271.68,3.14,3.23
234,49846.48,50780.47,3260.69,555583.23,933.23,176.75,3.23,3.23
235,49895.10,50836.47,3260.35,468763.13,953.13,149.66,3.23,3.13
236,?,?,?,?,?,?,3.13,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,802843.00,1283.00,241.63,?,3.00
239,48833.58,49731.02,3197.48,367512.99,522.99,111.17,3.00,2.99
240,48537.65,49421.50,3183.87,353803.00,503.00,105.58,2.99,3.00
241,48676.45,49569.11,3204.20,312312.94,452.94,93.12,3.00,2.94
242,48871.98,49771.98,3196.27,157232.95,202.95,46.42,2.94,2.95
243,?,?,?,?,?,?,2.95,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,2819222.20,3902.20,662.73,?,2.20
246,48968.87,49861.54,3226.75,5726272.05,5472.05,1120.04,2.20,2.05
247,47919.09,48781.63,3174.71,1811102.16,2222.16,391.01,2.05,2.16
248,45830.66,46598.42,3061.25,600322.10,732.10,124.82,2.16,2.10
249,46717.04,47514.09,3142.61,1756742.05,1532.05,364.73,2.10,2.05
250,?,?,?,?,?,?,2.05,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,311382.02,372.02,62.62,?,2.02
253,48961.51,49839.90,3256.85,494962.10,692.10,102.78,2.02,2.10
254,49437.02,50312.63,3285.29,1844201.97,1721.97,363.71,2.10,1.97
255,49771.55,50644.38,3303.55,4508391.97,2221.97,886.03,1.97,1.97
256,49348.61,50196.31,3285.49,524122.05,492.05,105.20,1.97,2.05
257,?,?,?,?,?,?,2.05,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,1649992.07,1542.07,349.62,?,2.07
260,49434.46,50258.11,3286.61,2827792.28,2172.28,621.22,2.07,2.28
261,49413.33,50227.43,3277.41,3300752.19,2332.19,753.16,2.28,2.19
262,50300.53,51171.25,3316.59,1794222.10,1772.10,380.20,2.19,2.10
263,50308.19,51202.75,3316.08,24437472.14,18012.14,5451.65,2.10,2.14
264,?,?,?,?,?,?,2.14,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,25273962.48,16812.48,5999.76,?,2.48
267,49979.47,50887.67,3275.67,21536422.68,14612.68,5779.07,2.48,2.68
268,50301.69,51221.45,3299.72,6323522.59,5342.59,1659.78,2.68,2.59
269,50936.34,51846.54,3336.44,12508972.75,8552.75,3415.77,2.59,2.75
270,50819.81,51704.53,3352.18,11815802.75,7972.75,3341.77,2.75,2.75
271,?,?,?,?,?,?,2.75,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,2061522.74,2082.74,565.29,?,2.74
274,50782.48,51691.24,3351.68,7031362.98,5322.98,2029.22,2.74,2.98
275,50803.40,51709.58,3364.40,9212773.00,6473.00,2783.45,2.98,3.00
276,50982.03,51911.61,3383.62,7514993.10,5663.10,2321.96,3.00,3.10
277,50601.24,51511.63,3381.52,2820883.07,2733.07,864.84,3.10,3.07
278,?,?,?,?,?,?,3.07,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,4000222.99,3652.99,1209.88,?,2.99
281,50137.88,51021.26,3368.14,3590442.87,4082.87,1026.64,2.99,2.87
282,50335.02,51215.99,3379.96,2750092.80,2712.80,776.07,2.87,2.80
283,51806.83,52744.48,3454.41,4276563.02,3923.02,1263.00,2.80,3.02
284,52230.47,53193.87,3477.04,6548632.95,4722.95,1977.64,3.02,2.95
285,?,?,?,?,?,?,2.95,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,1018722.94,1272.94,297.63,?,2.94
288,52590.73,53588.87,3544.07,2463092.96,2442.96,738.85,2.94,2.96
289,52861.41,53918.41,3548.14,1352092.97,1372.97,398.33,2.96,2.97
290,52573.59,53571.90,3572.96,3079172.90,2852.90,893.11,2.97,2.90
291,52587.24,53572.92,3535.97,2864842.80,2982.80,804.78,2.90,2.80
292,?,?,?,?,?,?,2.80,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,3845002.70,4432.70,1053.25,?,2.70
295,53781.81,54818.06,3615.60,6924492.58,4742.58,1799.06,2.70,2.58
296,53389.74,54433.41,3596.10,7994792.76,7072.76,2069.65,2.58,2.76
297,53994.46,55063.75,3637.76,5720732.78,4732.78,1624.94,2.76,2.78
298,53887.13,55023.42,3651.19,3068932.69,2812.69,833.82,2.78,2.69
299,?,?,?,?,?,?,2.69,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,2745172.69,2452.69,749.01,?,2.69
302,54536.95,55688.45,3688.57,1784872.70,1582.70,485.22,2.69,2.70
303,54095.32,55240.01,3660.80,2129392.63,2152.63,568.80,2.70,2.63
304,53607.86,54734.18,3628.73,3295682.57,2822.57,849.22,2.63,2.57
305,?,?,?,?,?,?,2.57,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,140772,173,372.59,?,2.70
309,53504.47,54600.05,3645.18,229617,199,630.69,2.70,2.66
310,53924.01,55035.36,3650.27,147674,112,391.07,2.66,2.64
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
