%310
@RELATION PLKOPEX00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE mWIG40 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
39,2587.53,46741.54,46931.40,2825.70,3484615.31,17415.31,539.15,15.60,15.31
40,?,?,?,?,?,?,?,15.31,?
41,?,?,?,?,?,?,?,?,?
42,2593.63,46786.74,46988.04,2826.84,1151615.50,6115.50,177.58,?,15.50
43,2581.18,46399.26,46564.61,2821.25,875315.50,5515.50,134.73,15.50,15.50
44,2576.84,46406.74,46569.81,2825.02,932415.38,4515.38,143.92,15.50,15.38
45,2578.13,46211.54,46360.51,2825.15,4129814.50,25614.50,611.32,15.38,14.50
46,2570.25,46370.13,46523.63,2838.22,5154414.40,22014.40,730.10,14.50,14.40
47,?,?,?,?,?,?,?,14.40,?
48,?,?,?,?,?,?,?,?,?
49,2580.46,46508.27,46665.39,2848.48,3864814.90,15614.90,574.07,?,14.90
50,2566.72,46490.89,46652.19,2843.90,2470514.52,11214.52,366.59,14.90,14.52
51,2577.60,46051.76,46198.42,2831.71,7291115.13,15115.13,1096.61,14.52,15.13
52,2566.08,45879.90,46050.52,2801.83,1334115.10,6515.10,200.26,15.13,15.10
53,2577.64,45948.12,46124.82,2817.57,841315.35,7815.35,128.82,15.10,15.35
54,?,?,?,?,?,?,?,15.35,?
55,?,?,?,?,?,?,?,?,?
56,2602.92,46286.28,46487.05,2840.57,10425615.50,13515.50,1612.91,?,15.50
57,2589.15,45868.35,46065.85,2831.16,1182115.60,9415.60,184.74,15.50,15.60
58,2608.94,46241.92,46459.99,2855.69,6887115.60,13015.60,1074.31,15.60,15.60
59,2608.20,46280.36,46510.83,2865.27,1349115.35,9415.35,208.20,15.60,15.35
60,2626.22,46341.14,46622.90,2859.05,949515.40,4315.40,144.94,15.35,15.40
61,?,?,?,?,?,?,?,15.40,?
62,?,?,?,?,?,?,?,?,?
63,2623.37,46137.70,46454.13,2860.68,2527614.88,14314.88,380.08,?,14.88
64,2628.44,46676.09,47001.38,2868.06,1760615.20,5515.20,264.22,14.88,15.20
65,2632.38,46762.65,47090.49,2872.90,4945515.27,4415.27,763.71,15.20,15.27
66,2653.74,46745.26,47060.66,2873.49,2037515.27,4315.27,310.77,15.27,15.27
67,2675.88,47074.39,47436.21,2906.74,496715.21,3215.21,75.91,15.27,15.21
68,?,?,?,?,?,?,?,15.21,?
69,?,?,?,?,?,?,?,?,?
70,2678.09,46933.03,47269.75,2914.24,1025715.23,4715.23,155.86,?,15.23
71,2689.51,47010.40,47340.43,2911.38,119546816.37,46816.37,19035.08,15.23,16.37
72,2687.66,46888.37,47235.72,2901.67,4512216.15,17816.15,743.68,16.37,16.15
73,2687.81,47223.68,47606.16,2912.13,5038616.30,7816.30,817.56,16.15,16.30
74,2708.28,47125.93,47522.10,2909.77,16553116.20,7616.20,2678.96,16.30,16.20
75,?,?,?,?,?,?,?,16.20,?
76,?,?,?,?,?,?,?,?,?
77,2718.31,46668.41,47094.18,2900.59,27014815.99,10515.99,4297.39,?,15.99
78,2658.94,46029.35,46473.62,2868.24,32528315.60,11115.60,5062.68,15.99,15.60
79,2663.64,46068.24,46511.62,2874.75,2549515.75,5615.75,400.63,15.60,15.75
80,2635.54,45580.47,46017.88,2833.61,1248015.02,6315.02,193.49,15.75,15.02
81,2596.69,45066.18,45473.08,2800.67,17646215.01,9515.01,2645.30,15.02,15.01
82,?,?,?,?,?,?,?,15.01,?
83,?,?,?,?,?,?,?,?,?
84,2576.73,44585.10,44946.32,2780.21,1020815.00,5815.00,154.86,?,15.00
85,2578.94,44724.88,45119.16,2774.13,8621515.18,4915.18,1309.27,15.00,15.18
86,2601.44,45247.90,45644.09,2785.46,5895115.35,4115.35,899.07,15.18,15.35
87,2624.74,45147.57,45528.85,2797.31,13531915.49,11215.49,2090.04,15.35,15.49
88,?,?,?,?,?,?,?,15.49,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,2643.63,45304.74,45679.51,2814.33,6475015.55,6515.55,1001.31,?,15.55
93,2608.26,44604.61,44940.36,2769.02,3091215.40,4715.40,476.50,15.55,15.40
94,2594.74,44623.89,44980.62,2766.19,990915.11,5015.11,150.67,15.40,15.11
95,2572.61,44597.66,44960.02,2760.91,41845115.00,5315.00,6317.98,15.11,15.00
96,?,?,?,?,?,?,?,15.00,?
97,?,?,?,?,?,?,?,?,?
98,2582.59,44590.97,44963.96,2764.28,1330414.30,7614.30,194.96,?,14.30
99,2592.09,44725.03,45096.35,2767.26,6578014.50,10014.50,946.97,14.30,14.50
100,2601.25,45091.63,45495.34,2780.21,369014.55,2414.55,53.64,14.50,14.55
101,2623.22,45688.48,46131.66,2794.43,608814.17,3414.17,87.16,14.55,14.17
102,2630.40,45525.92,45960.10,2783.53,1503013.90,6713.90,210.93,14.17,13.90
103,?,?,?,?,?,?,?,13.90,?
104,?,?,?,?,?,?,?,?,?
105,2587.31,44724.14,45167.65,2754.91,415413.75,3313.75,57.42,?,13.75
106,?,?,?,?,?,?,?,13.75,?
107,2555.73,43916.24,44404.81,2705.88,2130813.10,10513.10,281.60,?,13.10
108,2520.54,43364.70,43850.06,2695.55,2308012.89,7212.89,300.23,13.10,12.89
109,2522.32,43447.75,43993.98,2685.57,1128812.50,4912.50,142.85,12.89,12.50
110,?,?,?,?,?,?,?,12.50,?
111,?,?,?,?,?,?,?,?,?
112,2499.84,43360.30,43892.82,2660.28,4261312.17,15612.17,522.71,?,12.17
113,2471.39,43159.57,43707.88,2624.40,14902511.52,16611.52,1724.81,12.17,11.52
114,2472.28,43356.73,43908.95,2636.70,11984011.00,28411.00,1273.17,11.52,11.00
115,2492.91,43482.18,44027.03,2658.57,7193111.40,15511.40,805.87,11.00,11.40
116,2520.03,43665.21,44226.06,2669.93,3614611.00,12811.00,405.67,11.40,11.00
117,?,?,?,?,?,?,?,11.00,?
118,?,?,?,?,?,?,?,?,?
119,2537.81,43882.16,44420.22,2685.14,2385111.02,7011.02,269.12,?,11.02
120,2550.91,44162.18,44653.34,2704.84,943611.10,5811.10,105.15,11.02,11.10
121,?,?,?,?,?,?,?,11.10,?
122,2543.60,43991.51,44466.89,2695.22,1036511.10,6411.10,115.11,?,11.10
123,?,?,?,?,?,?,?,11.10,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,2568.68,44541.73,45060.80,2714.72,909211.10,6711.10,100.82,?,11.10
127,2587.84,44742.22,45244.29,2733.96,4879110.90,15710.90,535.83,11.10,10.90
128,2610.73,45117.94,45647.76,2752.14,1510010.86,6010.86,164.51,10.90,10.86
129,2630.10,44943.16,45475.08,2760.20,1467511.35,9811.35,163.24,10.86,11.35
130,2654.43,44895.35,45408.06,2769.85,1211411.10,9611.10,136.33,11.35,11.10
131,?,?,?,?,?,?,?,11.10,?
132,?,?,?,?,?,?,?,?,?
133,2678.95,45207.84,45746.01,2790.62,3238911.90,18611.90,382.45,?,11.90
134,2713.50,45771.11,46336.62,2822.41,1598811.80,11211.80,189.20,11.90,11.80
135,2720.73,46102.42,46676.61,2848.38,5082512.00,13012.00,610.49,11.80,12.00
136,2740.12,45992.03,46581.16,2871.70,1551311.94,7211.94,186.29,12.00,11.94
137,2751.78,46078.68,46646.58,2885.19,1795011.50,9411.50,210.19,11.94,11.50
138,?,?,?,?,?,?,?,11.50,?
139,?,?,?,?,?,?,?,?,?
140,2788.61,46041.35,46615.31,2921.95,2420811.20,10911.20,273.65,?,11.20
141,2759.55,45851.80,46439.10,2893.12,2514210.76,13810.76,274.92,11.20,10.76
142,2771.55,45933.66,46529.96,2912.70,7637610.00,26310.00,793.58,10.76,10.00
143,2756.32,45687.76,46311.26,2894.53,145987610.00,28110.00,14401.55,10.00,10.00
144,2776.52,46145.44,46783.61,2929.62,200781210.05,20410.05,19696.49,10.00,10.05
145,?,?,?,?,?,?,?,10.05,?
146,?,?,?,?,?,?,?,?,?
147,2828.89,47277.10,47957.54,2976.83,19841210.29,38410.29,2072.22,?,10.29
148,2829.62,47579.87,48258.02,2997.81,49954110.60,52310.60,5305.88,10.29,10.60
149,2809.70,47476.64,48138.07,3000.58,43916210.55,19010.55,4638.62,10.60,10.55
150,?,?,?,?,?,?,?,10.55,?
151,2812.75,47806.34,48503.87,2994.25,19411710.35,28510.35,1998.25,?,10.35
152,?,?,?,?,?,?,?,10.35,?
153,?,?,?,?,?,?,?,?,?
154,2796.00,47175.79,47868.36,2970.24,4264910.29,13110.29,441.15,?,10.29
155,2837.22,47620.68,48323.88,2998.79,10164210.70,31310.70,1087.87,10.29,10.70
156,2888.79,47805.94,48513.29,3026.87,22292811.18,51211.18,2478.33,10.70,11.18
157,2875.78,47573.66,48259.19,3020.15,17879411.08,48411.08,2022.69,11.18,11.08
158,2886.30,48209.65,48918.37,3044.38,7067711.10,16411.10,785.36,11.08,11.10
159,?,?,?,?,?,?,?,11.10,?
160,?,?,?,?,?,?,?,?,?
161,2904.56,48495.01,49207.65,3065.91,14710411.60,33311.60,1683.88,?,11.60
162,2931.48,48324.52,49050.96,3074.89,12186211.90,38611.90,1445.37,11.60,11.90
163,2943.65,48383.93,49098.70,3098.83,13274311.30,43411.30,1534.30,11.90,11.30
164,2925.31,48152.82,48890.47,3089.32,13254611.27,41911.27,1465.33,11.30,11.27
165,2942.25,48273.42,49057.66,3092.65,3273411.32,13411.32,373.91,11.27,11.32
166,?,?,?,?,?,?,?,11.32,?
167,?,?,?,?,?,?,?,?,?
168,2956.40,48131.61,48917.56,3100.24,12821911.85,36511.85,1515.65,?,11.85
169,2979.55,48119.72,48891.04,3120.39,14594812.50,50712.50,1801.71,11.85,12.50
170,2974.95,47743.10,48509.84,3122.21,20754812.42,30412.42,2580.92,12.50,12.42
171,2905.31,45870.00,46587.68,3038.18,16800912.15,42012.15,2001.10,12.42,12.15
172,2844.16,44732.92,45456.77,3001.68,7670711.61,18711.61,912.61,12.15,11.61
173,?,?,?,?,?,?,?,11.61,?
174,?,?,?,?,?,?,?,?,?
175,2824.47,44824.62,45531.46,2990.89,4440711.80,12011.80,524.07,?,11.80
176,2821.05,44966.09,45672.10,2999.31,5537711.69,11711.69,652.78,11.80,11.69
177,2807.75,44893.99,45601.51,2972.55,4534811.38,17111.38,515.26,11.69,11.38
178,2736.47,43667.37,44326.49,2915.58,7522610.92,19210.92,834.40,11.38,10.92
179,2776.93,44747.79,45442.51,2948.80,7677511.30,21511.30,840.85,10.92,11.30
180,?,?,?,?,?,?,?,11.30,?
181,?,?,?,?,?,?,?,?,?
182,2809.58,44769.00,45461.06,2963.91,2697211.41,9011.41,304.20,?,11.41
183,2832.22,45533.94,46254.71,2981.48,2360911.05,11711.05,264.98,11.41,11.05
184,2815.62,45184.98,45899.36,2971.57,5263810.60,20210.60,564.07,11.05,10.60
185,2833.65,45613.75,46344.42,2988.19,6118510.45,16310.45,639.86,10.60,10.45
186,2823.50,45110.89,45805.34,2977.06,4527110.49,10210.49,479.16,10.45,10.49
187,?,?,?,?,?,?,?,10.49,?
188,?,?,?,?,?,?,?,?,?
189,2780.48,44534.34,45172.40,2948.16,3412310.30,9910.30,350.57,?,10.30
190,2753.06,44342.23,44969.23,2924.69,9750210.00,18710.00,979.62,10.30,10.00
191,2792.18,45068.55,45727.71,2962.09,985609.64,3149.64,966.77,10.00,9.64
192,2830.11,45712.72,46390.36,2992.86,1070749.45,3069.45,1015.76,9.64,9.45
193,2859.48,46150.78,46839.89,3017.66,958589.60,2559.60,918.43,9.45,9.60
194,?,?,?,?,?,?,?,9.60,?
195,?,?,?,?,?,?,?,?,?
196,2869.26,46218.05,46922.43,3022.70,2160079.50,939.50,2054.36,?,9.50
197,2865.65,46155.10,46860.35,3017.11,2986219.57,729.57,2858.01,9.50,9.57
198,2869.34,46287.08,47003.76,3021.27,2034139.30,2119.30,1882.11,9.57,9.30
199,2886.09,46221.23,46919.83,3023.16,9287669.80,1829.80,8786.88,9.30,9.80
200,2881.70,46399.74,47120.88,3019.85,1373229.80,2389.80,1358.94,9.80,9.80
201,?,?,?,?,?,?,?,9.80,?
202,?,?,?,?,?,?,?,?,?
203,2871.14,46361.70,47075.43,3021.70,113789.93,559.93,113.01,?,9.93
204,2908.96,46714.43,47454.90,3029.97,5737910.30,18210.30,579.28,9.93,10.30
205,2923.77,46835.98,47575.74,3050.63,12409210.60,34010.60,1319.87,10.30,10.60
206,2914.72,46713.02,47446.69,3036.16,2937010.35,12910.35,308.47,10.60,10.35
207,2886.24,46258.91,46981.22,3015.00,4234710.39,12610.39,435.60,10.35,10.39
208,?,?,?,?,?,?,?,10.39,?
209,?,?,?,?,?,?,?,?,?
210,2914.05,46480.62,47214.30,3032.94,2931810.49,14310.49,304.33,?,10.49
211,2928.38,46663.41,47398.08,3038.42,1043910.30,4810.30,108.61,10.49,10.30
212,2924.02,46925.65,47676.43,3046.08,3982810.38,12410.38,414.77,10.30,10.38
213,2945.73,47370.81,48147.76,3060.17,270719.77,959.77,274.67,10.38,9.77
214,3020.01,48325.33,49133.14,3110.79,5769110.39,21010.39,586.42,9.77,10.39
215,?,?,?,?,?,?,?,10.39,?
216,?,?,?,?,?,?,?,?,?
217,3032.65,48458.44,49272.86,3127.41,3322110.45,12110.45,349.14,?,10.45
218,3037.01,47942.81,48742.34,3127.38,2742110.35,8410.35,284.27,10.45,10.35
219,3084.81,48306.55,49124.78,3168.23,1812810.25,8210.25,186.13,10.35,10.25
220,3128.68,48862.88,49700.18,3190.86,2645510.37,10710.37,274.38,10.25,10.37
221,3163.87,49125.36,49994.77,3206.86,1604410.37,6610.37,165.61,10.37,10.37
222,?,?,?,?,?,?,?,10.37,?
223,?,?,?,?,?,?,?,?,?
224,3182.23,49580.16,50476.37,3225.79,15220110.75,34910.75,1637.22,?,10.75
225,3202.74,49747.66,50646.05,3233.22,12837410.79,27810.79,1396.35,10.75,10.79
226,3253.52,50223.95,51152.95,3271.49,7673610.85,17910.85,833.65,10.79,10.85
227,?,?,?,?,?,?,?,10.85,?
228,3239.52,49976.48,50906.11,3253.28,1277410.80,7610.80,138.20,?,10.80
229,?,?,?,?,?,?,?,10.80,?
230,?,?,?,?,?,?,?,?,?
231,3222.20,49772.46,50713.14,3237.31,3986710.43,14010.43,420.00,?,10.43
232,3180.64,49162.16,50077.30,3210.57,6019710.15,23310.15,610.18,10.43,10.15
233,3168.92,49128.05,50032.45,3221.87,2166310.23,8610.23,221.87,10.15,10.23
234,3209.11,49846.48,50780.47,3260.69,2373910.44,10610.44,247.01,10.23,10.44
235,3231.44,49895.10,50836.47,3260.35,1308610.40,5610.40,136.23,10.44,10.40
236,?,?,?,?,?,?,?,10.40,?
237,?,?,?,?,?,?,?,?,?
238,3205.90,49818.48,50756.86,3255.45,1623910.32,8010.32,167.82,?,10.32
239,3147.92,48833.58,49731.02,3197.48,507249.81,2109.81,508.99,10.32,9.81
240,3091.84,48537.65,49421.50,3183.87,289709.71,1739.71,280.29,9.81,9.71
241,3095.55,48676.45,49569.11,3204.20,514149.61,1949.61,498.71,9.71,9.61
242,3087.13,48871.98,49771.98,3196.27,1294419.82,4019.82,1280.60,9.61,9.82
243,?,?,?,?,?,?,?,9.82,?
244,?,?,?,?,?,?,?,?,?
245,3129.09,49187.22,50099.55,3230.20,6747110.00,18010.00,673.75,?,10.00
246,3139.25,48968.87,49861.54,3226.75,623939.98,1539.98,626.72,10.00,9.98
247,3092.12,47919.09,48781.63,3174.71,479289.81,1619.81,472.36,9.98,9.81
248,2958.80,45830.66,46598.42,3061.25,1299449.77,2499.77,1247.30,9.81,9.77
249,3043.50,46717.04,47514.09,3142.61,12232810.10,17410.10,1233.48,9.77,10.10
250,?,?,?,?,?,?,?,10.10,?
251,?,?,?,?,?,?,?,?,?
252,3124.36,47808.90,48651.54,3199.68,10641110.51,24110.51,1101.36,?,10.51
253,3166.39,48961.51,49839.90,3256.85,20235811.05,57511.05,2229.13,10.51,11.05
254,3194.64,49437.02,50312.63,3285.29,19446411.24,48711.24,2190.53,11.05,11.24
255,3213.18,49771.55,50644.38,3303.55,5001511.10,13311.10,555.20,11.24,11.10
256,3183.67,49348.61,50196.31,3285.49,2910910.80,11010.80,318.70,11.10,10.80
257,?,?,?,?,?,?,?,10.80,?
258,?,?,?,?,?,?,?,?,?
259,3135.12,48917.85,49741.35,3260.05,8086610.19,37310.19,850.45,?,10.19
260,3156.03,49434.46,50258.11,3286.61,7405510.41,26510.41,764.34,10.19,10.41
261,3157.83,49413.33,50227.43,3277.41,5670110.40,16510.40,595.46,10.41,10.40
262,3222.54,50300.53,51171.25,3316.59,11995410.70,25210.70,1300.77,10.40,10.70
263,3229.62,50308.19,51202.75,3316.08,8151511.10,15911.10,895.57,10.70,11.10
264,?,?,?,?,?,?,?,11.10,?
265,?,?,?,?,?,?,?,?,?
266,3217.71,49955.87,50869.00,3291.57,2422910.80,10310.80,264.20,?,10.80
267,3194.37,49979.47,50887.67,3275.67,2605610.52,10810.52,278.94,10.80,10.52
268,3236.84,50301.69,51221.45,3299.72,5926110.42,16510.42,623.68,10.52,10.42
269,3290.09,50936.34,51846.54,3336.44,6185210.55,17410.55,659.99,10.42,10.55
270,3296.37,50819.81,51704.53,3352.18,5463310.20,18210.20,569.90,10.55,10.20
271,?,?,?,?,?,?,?,10.20,?
272,?,?,?,?,?,?,?,?,?
273,3275.69,50301.85,51191.50,3349.29,10615810.19,26310.19,1071.48,?,10.19
274,3315.88,50782.48,51691.24,3351.68,4991410.12,18610.12,505.33,10.19,10.12
275,3320.03,50803.40,51709.58,3364.40,4272110.18,11910.18,436.03,10.12,10.18
276,3338.30,50982.03,51911.61,3383.62,5310910.25,10710.25,545.61,10.18,10.25
277,3322.87,50601.24,51511.63,3381.52,2544610.42,8510.42,263.46,10.25,10.42
278,?,?,?,?,?,?,?,10.42,?
279,?,?,?,?,?,?,?,?,?
280,3307.23,50338.71,51239.47,3383.60,1947210.41,8210.41,201.54,?,10.41
281,3285.49,50137.88,51021.26,3368.14,1394910.34,4210.34,143.55,10.41,10.34
282,3299.43,50335.02,51215.99,3379.96,1582710.27,6110.27,162.04,10.34,10.27
283,3371.00,51806.83,52744.48,3454.41,5936410.22,14610.22,605.61,10.27,10.22
284,3402.39,52230.47,53193.87,3477.04,19017310.56,53710.56,2033.25,10.22,10.56
285,?,?,?,?,?,?,?,10.56,?
286,?,?,?,?,?,?,?,?,?
287,3447.55,52520.91,53498.97,3508.85,11167110.80,19610.80,1207.48,?,10.80
288,3490.38,52590.73,53588.87,3544.07,23245310.98,51210.98,2570.15,10.80,10.98
289,3511.41,52861.41,53918.41,3548.14,8703511.06,20611.06,957.49,10.98,11.06
290,3514.54,52573.59,53571.90,3572.96,13786211.32,34711.32,1554.42,11.06,11.32
291,3452.12,52587.24,53572.92,3535.97,7715411.26,21411.26,865.58,11.32,11.26
292,?,?,?,?,?,?,?,11.26,?
293,?,?,?,?,?,?,?,?,?
294,3528.36,53853.55,54903.39,3606.06,16215411.63,47611.63,1877.42,?,11.63
295,3534.57,53781.81,54818.06,3615.60,6422111.69,25011.69,752.50,11.63,11.69
296,3522.13,53389.74,54433.41,3596.10,4474711.55,12811.55,517.59,11.69,11.55
297,3563.56,53994.46,55063.75,3637.76,3799411.77,11411.77,444.43,11.55,11.77
298,3567.78,53887.13,55023.42,3651.19,3336411.72,10111.72,390.08,11.77,11.72
299,?,?,?,?,?,?,?,11.72,?
300,?,?,?,?,?,?,?,?,?
301,3559.25,54180.04,55362.19,3660.45,5161811.56,15511.56,601.67,?,11.56
302,3572.51,54536.95,55688.45,3688.57,13484411.12,41011.12,1511.89,11.56,11.12
303,3531.31,54095.32,55240.01,3660.80,4346711.06,18211.06,483.98,11.12,11.06
304,3488.69,53607.86,54734.18,3628.73,1949511.04,8311.04,215.42,11.06,11.04
305,?,?,?,?,?,?,?,11.04,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,3514.71,53989.37,55121.60,3668.56,44497,153,499.05,?,11.39
309,3493.80,53504.47,54600.05,3645.18,79564,236,916.82,11.39,11.44
310,3512.17,53924.01,55035.36,3650.27,29473,68,337.10,11.44,11.40
340,3118.097704907077,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,3156.981569607352,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,3195.865434307627,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,3312.517028408451,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,3545.820216610101,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
