%310
@RELATION WIG-CHEMIA
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
176,14760.31,3347.89,3347.89,3.2840,3.2840,10832.32,10725.39
177,14910.14,3376.22,3376.22,3.3239,3.3239,26324.51,10538.06
178,15024.49,3401.86,3401.86,3.3241,3.3241,13601.56,10888.30
179,14909.60,3403.25,3403.25,3.3175,3.3175,21970.57,11447.78
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,9063.15,11406.56
183,14932.41,3433.40,3433.40,3.3222,3.3222,8633.73,11395.93
184,14988.55,3443.67,3443.67,3.3516,3.3516,9988.57,11320.82
185,?,?,?,3.3246,3.3246,3972.92,11382.78
186,15135.84,3479.38,3479.38,3.3245,3.3245,11476.07,11332.75
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,5647.88,10831.45
190,15300.34,3504.26,3504.26,3.3588,3.3588,7079.48,10718.67
191,15291.66,3520.76,3520.76,3.3724,3.3724,5406.79,10939.49
192,15460.92,3578.30,3578.30,3.3225,3.3225,10991.04,11144.21
193,15464.30,3600.08,3600.08,3.3201,3.3201,11445.48,11237.45
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,9856.04,11467.78
197,15451.85,3598.50,3598.50,3.2735,3.2735,19430.15,11128.25
198,15470.52,3610.00,3610.00,3.2410,3.2410,12627.46,11033.66
199,15548.54,3611.28,3611.28,3.2362,3.2362,16082.95,10928.48
200,15543.74,3587.61,3587.61,3.2348,3.2348,6352.72,10950.56
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,5452.30,10871.65
204,15567.74,3579.27,3579.27,3.2001,3.2001,3492.34,11062.75
205,15542.24,3579.60,3579.60,3.1800,3.1800,3953.90,11142.01
206,15555.61,3605.19,3605.19,3.2143,3.2143,16293.95,10965.57
207,15558.83,3613.16,3613.16,3.1831,3.1831,5325.56,10697.96
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,11699.97,10680.20
211,15520.59,3616.47,3616.47,3.1798,3.1798,9507.22,10712.86
212,15499.54,3626.37,3626.37,3.1929,3.1929,9220.55,10674.31
213,15628.02,3675.74,3675.74,3.1961,3.1961,9125.42,10542.00
214,15658.36,3689.59,3689.59,3.2201,3.2201,9072.30,10816.88
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,10779.73,10875.14
218,15518.74,3665.77,3665.77,3.1744,3.1744,12444.21,10878.94
219,15470.67,3654.01,3654.01,3.1725,3.1725,6543.42,11026.84
220,15498.32,3669.12,3669.12,3.1503,3.1503,12990.13,11225.59
221,15425.51,3660.11,3660.11,3.1336,3.1336,7237.60,11117.67
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,14309.48,11372.25
225,15451.01,3684.44,3684.44,3.1489,3.1489,12491.01,11513.21
226,15337.66,3669.27,3669.27,3.1643,3.1643,25593.34,11690.71
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,8500.96,11690.04
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,10624.84,11832.91
232,15002.99,3613.59,3613.59,3.1761,3.1761,7930.84,11681.09
233,14897.55,3599.79,3599.79,3.1698,3.1698,6610.25,11275.05
234,14963.74,3638.71,3638.71,3.1811,3.1811,10390.68,11308.21
235,15010.51,3657.79,3657.79,3.1673,3.1673,6684.81,11299.03
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,4391.54,11169.81
239,14776.13,3578.52,3578.52,3.1849,3.1849,17435.19,10960.90
240,14824.51,3593.35,3593.35,3.1840,3.1840,6687.62,11012.65
241,14840.95,3620.30,3620.30,3.2269,3.2269,5117.96,10971.26
242,14810.31,3589.87,3589.87,3.2209,3.2209,14962.20,11338.35
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,9312.89,11358.29
246,14833.96,3612.61,3612.61,3.2433,3.2433,9863.77,11123.46
247,14930.87,3649.04,3649.04,3.2387,3.2387,9798.34,11030.60
248,14937.48,3658.78,3658.78,3.2463,3.2463,16391.26,10594.99
249,14922.50,3660.01,3660.01,3.2732,3.2732,14919.54,11019.09
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,7979.85,11179.99
253,15191.06,3729.02,3729.02,3.2181,3.2181,14412.37,11614.32
254,15326.60,3725.01,3725.01,3.1955,3.1955,22908.51,11964.66
255,15300.64,3715.97,3715.97,3.1782,3.1782,18088.61,12008.19
256,15376.06,3722.18,3722.18,3.1696,3.1696,19467.16,11903.50
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,6365.10,11523.00
260,15529.73,3745.70,3745.70,3.1552,3.1552,5249.42,11756.05
261,15676.94,3783.64,3783.64,3.1689,3.1689,10527.24,11509.56
262,15636.55,3789.38,3789.38,3.0833,3.0833,15143.61,11837.61
263,15451.09,3774.73,3774.73,3.1152,3.1152,16533.17,12208.25
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,24600.61,12125.36
267,15334.59,3768.25,3768.25,3.1338,3.1338,10241.46,11972.44
268,15273.26,3761.10,3761.10,3.1234,3.1234,20239.93,11982.27
269,15328.30,3787.43,3787.43,3.1277,3.1277,21072.79,12052.97
270,15258.24,3781.59,3781.59,3.1328,3.1328,18079.02,11986.86
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,16965.77,11595.82
274,15191.70,3817.98,3817.98,3.1170,3.1170,16484.42,11834.68
275,15133.14,3815.02,3815.02,3.1212,3.1212,15807.78,11885.20
276,14996.48,3774.34,3774.34,3.0951,3.0951,26911.99,12013.81
277,15072.58,3807.75,3807.75,3.0902,3.0902,21391.46,11920.79
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,3802.02,11870.49
281,14776.53,3694.83,3694.83,3.0873,3.0873,11553.46,11801.94
282,14802.98,3677.78,3677.78,3.1057,3.1057,15450.09,11774.35
283,15126.07,3760.75,3760.75,3.0994,3.0994,19041.10,12079.03
284,15237.11,3791.87,3791.87,3.0850,3.0850,20641.23,12297.31
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,6955.27,12189.28
288,15168.01,3794.01,3794.01,3.0893,3.0893,20606.65,12142.55
289,15373.83,3839.43,3839.43,3.0854,3.0854,14431.99,12333.72
290,15371.65,3863.15,3863.15,3.0625,3.0625,23459.23,12512.57
291,15399.65,3914.28,3914.28,3.0506,3.0506,15230.88,12618.83
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,13331.03,12840.81
295,15467.66,3929.57,3929.57,3.0564,3.0564,14543.75,13157.13
296,15413.33,3907.07,3907.07,3.0385,3.0385,10007.32,13061.72
297,15509.21,3928.96,3928.96,3.0323,3.0323,6999.12,13007.17
298,15570.28,3943.36,3943.36,3.0326,3.0326,11882.72,13061.93
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,7372.06,13042.81
302,15680.35,3952.34,3952.34,3.0436,3.0436,7286.02,13177.30
303,15618.76,3930.62,3930.62,3.0433,3.0433,7943.95,12968.10
304,15545.75,3919.71,3919.71,3.0507,3.0507,6452.83,12906.29
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,12998.35,12963.53
309,15630.45,3941.67,3941.67,3.0981,3.0981,10414.61,12885.62
310,15733.62,3928.06,3928.06,3.0896,3.0896,6194.56,12960.81
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
