%310
@RELATION WIG-Poland
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
50,14035.67,3213.59,3213.59,3.1360,3.1360,679656.57,46652.19
51,13927.54,3164.41,3164.41,3.1002,3.1002,697273.78,46198.42
52,13880.62,3131.49,3131.49,3.1633,3.1633,918700.20,46050.52
53,14000.57,3161.82,3161.82,3.1443,3.1443,579278.98,46124.82
54,?,?,?,?,?,?,?
55,?,?,?,?,?,?,?
56,13784.17,3116.25,3116.25,3.1412,3.1412,754855.78,46487.05
57,13900.13,3129.65,3129.65,3.1733,3.1733,772307.30,46065.85
58,14075.37,3162.26,3162.26,3.1841,3.1841,813879.92,46459.99
59,14054.49,3160.19,3160.19,3.1679,3.1679,1196776.42,46510.83
60,14089.66,3169.74,3169.74,3.1769,3.1769,1050356.85,46622.90
61,?,?,?,?,?,?,?
62,?,?,?,?,?,?,?
63,14127.82,3182.03,3182.03,3.1837,3.1837,704053.21,46454.13
64,14253.77,3224.13,3224.13,3.1665,3.1665,849261.12,47001.38
65,14296.24,3222.36,3222.36,3.1660,3.1660,991568.70,47090.49
66,14329.49,3232.09,3232.09,3.1808,3.1808,633564.50,47060.66
67,14397.07,3244.37,3244.37,3.1690,3.1690,809870.13,47436.21
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,552344.69,47269.75
71,14450.06,3242.32,3242.32,3.1887,3.1887,557291.91,47340.43
72,14455.28,3245.12,3245.12,3.1863,3.1863,1056123.71,47235.72
73,14539.14,3258.93,3258.93,3.2000,3.2000,1032527.67,47606.16
74,14514.11,3249.07,3249.07,3.1868,3.1868,2176188.45,47522.10
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,788912.10,47094.18
78,14455.82,3229.10,3229.10,3.2055,3.2055,676643.51,46473.62
79,14511.73,3254.19,3254.19,3.2169,3.2169,890012.26,46511.62
80,14421.49,3222.60,3222.60,3.2387,3.2387,862415.99,46017.88
81,14512.03,3245.00,3245.00,3.2361,3.2361,971858.29,45473.08
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,765271.43,44946.32
85,14559.65,3252.48,3252.48,3.2427,3.2427,789101.07,45119.16
86,14526.16,3256.52,3256.52,3.2635,3.2635,598322.17,45644.09
87,14578.54,3267.52,3267.52,3.2773,3.2773,651525.98,45528.85
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,545029.60,45679.51
93,14550.35,3218.60,3218.60,3.2693,3.2693,759891.00,44940.36
94,14606.11,3224.98,3224.98,3.2750,3.2750,736533.17,44980.62
95,14565.25,3203.86,3203.86,3.2358,3.2358,922226.83,44960.02
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,812348.43,44963.96
99,14673.46,3237.86,3237.86,3.1696,3.1696,913150.88,45096.35
100,14802.24,3297.25,3297.25,3.1405,3.1405,1094298.33,45495.34
101,14865.14,3300.16,3300.16,3.1382,3.1382,689772.68,46131.66
102,14865.06,3294.95,3294.95,3.1537,3.1537,604547.30,45960.10
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,702841.21,45167.65
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,1123353.28,44404.81
108,14537.14,3166.36,3166.36,3.1529,3.1529,881877.22,43850.06
109,14547.51,3206.06,3206.06,3.1409,3.1409,628231.46,43993.98
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,532846.25,43892.82
113,14719.46,3269.33,3269.33,3.1811,3.1811,1173853.46,43707.88
114,14676.30,3269.65,3269.65,3.1823,3.1823,857807.25,43908.95
115,14700.80,3289.99,3289.99,3.1792,3.1792,821854.30,44027.03
116,14712.55,3279.26,3279.26,3.1943,3.1943,615566.81,44226.06
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,543917.01,44420.22
120,14839.80,3328.79,3328.79,3.1721,3.1721,838935.35,44653.34
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,641714.99,44466.89
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,638801.58,45060.80
127,15056.20,3396.63,3396.63,3.1767,3.1767,917262.70,45244.29
128,15105.12,3413.27,3413.27,3.1609,3.1609,652867.28,45647.76
129,15082.62,3409.17,3409.17,3.1392,3.1392,685209.26,45475.08
130,15118.49,3436.58,3436.58,3.1861,3.1861,584769.73,45408.06
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,602082.49,45746.01
134,15215.25,3462.61,3462.61,3.1998,3.1998,783665.62,46336.62
135,15275.69,3471.62,3471.62,3.2340,3.2340,964687.98,46676.61
136,15233.22,3465.24,3465.24,3.2521,3.2521,799380.83,46581.16
137,15354.40,3498.97,3498.97,3.2520,3.2520,642608.28,46646.58
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,513675.31,46615.31
141,15387.58,3502.12,3502.12,3.2490,3.2490,746758.68,46439.10
142,15307.17,3463.30,3463.30,3.2322,3.2322,719482.99,46529.96
143,15294.50,3459.42,3459.42,3.2587,3.2587,962308.33,46311.26
144,15303.10,3459.14,3459.14,3.2400,3.2400,705055.11,46783.61
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,587138.64,47957.54
148,15409.39,3488.89,3488.89,3.2465,3.2465,775527.31,48258.02
149,15302.80,3467.52,3467.52,3.2831,3.2831,776858.80,48138.07
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,1866054.21,48503.87
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,786628.94,47868.36
155,15177.54,3445.26,3445.26,3.2524,3.2524,875297.90,48323.88
156,14960.59,3401.48,3401.48,3.2421,3.2421,912455.79,48513.29
157,15040.62,3424.05,3424.05,3.2564,3.2564,741511.87,48259.19
158,15248.12,3469.22,3469.22,3.2545,3.2545,916941.48,48918.37
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,944828.25,49207.65
162,15122.02,3436.95,3436.95,3.2201,3.2201,878502.53,49050.96
163,14995.23,3400.43,3400.43,3.2002,3.2002,676879.46,49098.70
164,15176.08,3445.36,3445.36,3.2000,3.2000,1221101.98,48890.47
165,15070.18,3423.56,3423.56,3.1654,3.1654,910469.90,49057.66
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,1049037.76,48917.56
169,15318.23,3482.18,3482.18,3.1682,3.1682,747841.51,48891.04
170,15112.19,3443.20,3443.20,3.1777,3.1777,1027662.65,48509.84
171,14758.32,3364.64,3364.64,3.2693,3.2693,1614621.00,46587.68
172,14799.40,3357.25,3357.25,3.2743,3.2743,2700456.23,45456.77
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,696226.40,45531.46
176,14760.31,3347.89,3347.89,3.2840,3.2840,917961.57,45672.10
177,14910.14,3376.22,3376.22,3.3239,3.3239,1148896.14,45601.51
178,15024.49,3401.86,3401.86,3.3241,3.3241,1271268.69,44326.49
179,14909.60,3403.25,3403.25,3.3175,3.3175,1409544.04,45442.51
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,682656.73,45461.06
183,14932.41,3433.40,3433.40,3.3222,3.3222,897911.31,46254.71
184,14988.55,3443.67,3443.67,3.3516,3.3516,960612.80,45899.36
185,?,?,?,3.3246,3.3246,697236.09,46344.42
186,15135.84,3479.38,3479.38,3.3245,3.3245,730347.18,45805.34
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,540402.92,45172.40
190,15300.34,3504.26,3504.26,3.3588,3.3588,698677.92,44969.23
191,15291.66,3520.76,3520.76,3.3724,3.3724,711646.47,45727.71
192,15460.92,3578.30,3578.30,3.3225,3.3225,648432.24,46390.36
193,15464.30,3600.08,3600.08,3.3201,3.3201,807832.76,46839.89
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,504445.49,46922.43
197,15451.85,3598.50,3598.50,3.2735,3.2735,711428.98,46860.35
198,15470.52,3610.00,3610.00,3.2410,3.2410,862711.46,47003.76
199,15548.54,3611.28,3611.28,3.2362,3.2362,690074.71,46919.83
200,15543.74,3587.61,3587.61,3.2348,3.2348,439265.72,47120.88
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,425576.05,47075.43
204,15567.74,3579.27,3579.27,3.2001,3.2001,687326.25,47454.90
205,15542.24,3579.60,3579.60,3.1800,3.1800,729365.38,47575.74
206,15555.61,3605.19,3605.19,3.2143,3.2143,542913.46,47446.69
207,15558.83,3613.16,3613.16,3.1831,3.1831,601439.46,46981.22
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,374228.42,47214.30
211,15520.59,3616.47,3616.47,3.1798,3.1798,457642.03,47398.08
212,15499.54,3626.37,3626.37,3.1929,3.1929,1068467.42,47676.43
213,15628.02,3675.74,3675.74,3.1961,3.1961,832163.72,48147.76
214,15658.36,3689.59,3689.59,3.2201,3.2201,1124686.50,49133.14
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,505427.29,49272.86
218,15518.74,3665.77,3665.77,3.1744,3.1744,944790.57,48742.34
219,15470.67,3654.01,3654.01,3.1725,3.1725,811143.68,49124.78
220,15498.32,3669.12,3669.12,3.1503,3.1503,880952.12,49700.18
221,15425.51,3660.11,3660.11,3.1336,3.1336,787330.54,49994.77
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,832917.31,50476.37
225,15451.01,3684.44,3684.44,3.1489,3.1489,817812.10,50646.05
226,15337.66,3669.27,3669.27,3.1643,3.1643,1014525.90,51152.95
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,545827.64,50906.11
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,616884.11,50713.14
232,15002.99,3613.59,3613.59,3.1761,3.1761,729431.20,50077.30
233,14897.55,3599.79,3599.79,3.1698,3.1698,707356.86,50032.45
234,14963.74,3638.71,3638.71,3.1811,3.1811,886289.01,50780.47
235,15010.51,3657.79,3657.79,3.1673,3.1673,882224.70,50836.47
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,445447.51,50756.86
239,14776.13,3578.52,3578.52,3.1849,3.1849,869044.27,49731.02
240,14824.51,3593.35,3593.35,3.1840,3.1840,781926.94,49421.50
241,14840.95,3620.30,3620.30,3.2269,3.2269,797547.59,49569.11
242,14810.31,3589.87,3589.87,3.2209,3.2209,952959.23,49771.98
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,562609.13,50099.55
246,14833.96,3612.61,3612.61,3.2433,3.2433,835246.58,49861.54
247,14930.87,3649.04,3649.04,3.2387,3.2387,1133492.82,48781.63
248,14937.48,3658.78,3658.78,3.2463,3.2463,1878410.56,46598.42
249,14922.50,3660.01,3660.01,3.2732,3.2732,1611338.03,47514.09
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,915850.77,48651.54
253,15191.06,3729.02,3729.02,3.2181,3.2181,1347513.78,49839.90
254,15326.60,3725.01,3725.01,3.1955,3.1955,825346.46,50312.63
255,15300.64,3715.97,3715.97,3.1782,3.1782,881545.00,50644.38
256,15376.06,3722.18,3722.18,3.1696,3.1696,679032.89,50196.31
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,733994.04,49741.35
260,15529.73,3745.70,3745.70,3.1552,3.1552,628175.48,50258.11
261,15676.94,3783.64,3783.64,3.1689,3.1689,568295.02,50227.43
262,15636.55,3789.38,3789.38,3.0833,3.0833,1192083.29,51171.25
263,15451.09,3774.73,3774.73,3.1152,3.1152,1297739.97,51202.75
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,813471.82,50869.00
267,15334.59,3768.25,3768.25,3.1338,3.1338,693908.73,50887.67
268,15273.26,3761.10,3761.10,3.1234,3.1234,799927.13,51221.45
269,15328.30,3787.43,3787.43,3.1277,3.1277,933171.64,51846.54
270,15258.24,3781.59,3781.59,3.1328,3.1328,784208.15,51704.53
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,725432.39,51191.50
274,15191.70,3817.98,3817.98,3.1170,3.1170,772617.39,51691.24
275,15133.14,3815.02,3815.02,3.1212,3.1212,849208.31,51709.58
276,14996.48,3774.34,3774.34,3.0951,3.0951,904093.62,51911.61
277,15072.58,3807.75,3807.75,3.0902,3.0902,786971.66,51511.63
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,671838.70,51239.47
281,14776.53,3694.83,3694.83,3.0873,3.0873,602958.24,51021.26
282,14802.98,3677.78,3677.78,3.1057,3.1057,641582.81,51215.99
283,15126.07,3760.75,3760.75,3.0994,3.0994,1344210.73,52744.48
284,15237.11,3791.87,3791.87,3.0850,3.0850,1094078.71,53193.87
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,608988.70,53498.97
288,15168.01,3794.01,3794.01,3.0893,3.0893,1268339.04,53588.87
289,15373.83,3839.43,3839.43,3.0854,3.0854,972137.02,53918.41
290,15371.65,3863.15,3863.15,3.0625,3.0625,820395.68,53571.90
291,15399.65,3914.28,3914.28,3.0506,3.0506,1049952.93,53572.92
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,1052673.71,54903.39
295,15467.66,3929.57,3929.57,3.0564,3.0564,1037332.84,54818.06
296,15413.33,3907.07,3907.07,3.0385,3.0385,842413.05,54433.41
297,15509.21,3928.96,3928.96,3.0323,3.0323,733971.29,55063.75
298,15570.28,3943.36,3943.36,3.0326,3.0326,821502.83,55023.42
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,667761.76,55362.19
302,15680.35,3952.34,3952.34,3.0436,3.0436,920264.31,55688.45
303,15618.76,3930.62,3930.62,3.0433,3.0433,1065914.66,55240.01
304,15545.75,3919.71,3919.71,3.0507,3.0507,785809.16,54734.18
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,688002.54,55121.60
309,15630.45,3941.67,3941.67,3.0981,3.0981,812039.66,54600.05
310,15733.62,3928.06,3928.06,3.0896,3.0896,895856.97,55035.36
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
