%310
@RELATION PLRFMET00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,4717.67,717.67,0.83,?,17.67
3,783.15,48222.72,48505.50,2832.46,3917.89,1117.89,0.69,17.67,17.89
4,781.69,47888.16,48143.94,2814.73,942317.89,2217.89,158.44,17.89,17.89
5,?,?,?,?,?,?,?,17.89,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,1517.89,1317.89,0.27,?,17.89
8,780.70,47379.63,47624.67,2790.64,1117.89,1017.89,0.20,17.89,17.89
9,784.82,47407.28,47668.58,2784.62,1017.89,917.89,0.18,17.89,17.89
10,788.85,47546.91,47798.66,2800.96,45217.54,317.54,7.93,17.89,17.54
11,795.36,47440.80,47690.97,2815.88,1017.49,1017.49,0.17,17.54,17.49
12,?,?,?,?,?,?,?,17.49,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,817.49,817.49,0.14,?,17.49
15,794.59,47086.54,47346.41,2817.16,1117.49,1117.49,0.19,17.49,17.49
16,796.34,47521.39,47794.60,2825.40,1017.49,1017.49,0.17,17.49,17.49
17,803.56,47661.37,47936.81,2848.09,231517.32,3717.32,38.53,17.49,17.32
18,807.72,47813.69,48104.67,2864.72,1517.29,1517.29,0.26,17.32,17.29
19,?,?,?,?,?,?,?,17.29,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,20517.12,217.12,3.51,?,17.12
22,808.23,47872.80,48127.89,2892.80,017.12,017.12,0.00,17.12,17.12
23,808.40,47733.24,47999.21,2890.57,170916.40,1016.40,27.85,17.12,16.40
24,811.80,47942.04,48203.43,2898.85,31016.22,2616.22,5.08,16.40,16.22
25,812.99,47613.95,47851.99,2897.93,016.22,016.22,0.00,16.22,16.22
26,?,?,?,?,?,?,?,16.22,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,63516.60,1416.60,10.36,?,16.60
29,815.93,47328.40,47565.10,2878.58,2316.60,1016.60,0.38,16.60,16.60
30,815.59,46917.19,47113.08,2876.68,17216.25,1416.25,2.80,16.60,16.25
31,817.14,46840.15,47011.43,2880.57,268316.10,2116.10,43.20,16.25,16.10
32,818.68,46945.58,47121.08,2883.81,1516.10,116.10,0.24,16.10,16.10
33,?,?,?,?,?,?,?,16.10,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,016.10,016.10,0.00,?,16.10
36,816.68,46674.78,46862.43,2843.49,016.10,016.10,0.00,16.10,16.10
37,813.75,46149.14,46341.54,2811.05,17115.80,4015.80,2.74,16.10,15.80
38,811.13,46329.66,46512.72,2815.91,1715.80,1515.80,0.27,15.80,15.80
39,813.77,46741.54,46931.40,2825.70,2715.80,1515.80,0.43,15.80,15.80
40,?,?,?,?,?,?,?,15.80,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,4416.00,2116.00,0.70,?,16.00
43,817.32,46399.26,46564.61,2821.25,3016.00,2016.00,0.48,16.00,16.00
