%310
@RELATION PLZRWZW00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
141,819.76,45851.80,1715.41,46439.10,2893.12,183611.28,191.28,23.48,1.29,1.28
142,818.82,45933.66,1721.17,46529.96,2912.70,101871.28,111.28,12.98,1.28,1.28
143,814.69,45687.76,1700.24,46311.26,2894.53,187801.25,201.25,23.48,1.28,1.25
144,820.11,46145.44,1717.23,46783.61,2929.62,367061.28,251.28,46.76,1.25,1.28
145,?,?,?,?,?,?,?,?,1.28,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,428141.32,301.32,55.95,?,1.32
148,838.40,47579.87,1794.53,48258.02,2997.81,807851.29,401.29,104.78,1.32,1.29
149,842.72,47476.64,1826.11,48138.07,3000.58,284261.27,291.27,35.61,1.29,1.27
150,?,?,?,?,?,?,?,?,1.27,?
151,841.72,47806.34,1832.70,48503.87,2994.25,96931.26,121.26,12.16,?,1.26
152,?,?,?,?,?,?,?,?,1.26,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,771141.29,381.29,99.54,?,1.29
155,854.67,47620.68,1812.04,48323.88,2998.79,819281.34,421.34,107.12,1.29,1.34
156,859.35,47805.94,1846.56,48513.29,3026.87,2642531.39,1131.39,366.20,1.34,1.39
157,864.95,47573.66,1856.88,48259.19,3020.15,535711.39,451.39,74.97,1.39,1.39
158,866.67,48209.65,1849.90,48918.37,3044.38,149431.39,161.39,20.80,1.39,1.39
159,?,?,?,?,?,?,?,?,1.39,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,332951.39,211.39,45.99,?,1.39
162,870.60,48324.52,1866.45,49050.96,3074.89,420381.34,291.34,56.85,1.39,1.34
163,878.91,48383.93,1901.79,49098.70,3098.83,228151.36,171.36,31.19,1.34,1.36
164,877.48,48152.82,1913.84,48890.47,3089.32,65851.36,101.36,8.96,1.36,1.36
165,880.65,48273.42,1917.53,49057.66,3092.65,143481.36,151.36,19.50,1.36,1.36
166,?,?,?,?,?,?,?,?,1.36,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,129221.36,131.36,17.51,?,1.36
169,886.71,48119.72,1917.62,48891.04,3120.39,160821.34,101.34,21.64,1.36,1.34
170,885.25,47743.10,1923.19,48509.84,3122.21,126361.32,141.32,16.73,1.34,1.32
171,864.38,45870.00,1891.03,46587.68,3038.18,350751.26,351.26,44.19,1.32,1.26
172,855.18,44732.92,1879.16,45456.77,3001.68,403011.22,371.22,49.38,1.26,1.22
173,?,?,?,?,?,?,?,?,1.22,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,312881.22,201.22,37.51,?,1.22
176,863.23,44966.09,1919.70,45672.10,2999.31,205351.25,171.25,25.22,1.22,1.25
177,858.05,44893.99,1923.12,45601.51,2972.55,422481.26,321.26,52.59,1.25,1.26
178,847.97,43667.37,1881.89,44326.49,2915.58,553561.26,271.26,69.32,1.26,1.26
179,848.08,44747.79,1851.41,45442.51,2948.80,88921.27,121.27,11.11,1.26,1.27
180,?,?,?,?,?,?,?,?,1.27,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,287841.26,111.26,35.81,?,1.26
183,853.37,45533.94,1831.78,46254.71,2981.48,82551.25,91.25,10.24,1.26,1.25
184,850.45,45184.98,1823.41,45899.36,2971.57,34871.24,71.24,4.32,1.25,1.24
185,855.94,45613.75,1818.75,46344.42,2988.19,84291.25,101.25,10.46,1.24,1.25
186,851.88,45110.89,1805.32,45805.34,2977.06,150501.25,131.25,18.99,1.25,1.25
187,?,?,?,?,?,?,?,?,1.25,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,151061.25,91.25,18.61,?,1.25
190,842.60,44342.23,1782.40,44969.23,2924.69,374331.23,131.23,46.33,1.25,1.23
191,844.03,45068.55,1817.53,45727.71,2962.09,57801.24,61.24,7.13,1.23,1.24
192,845.84,45712.72,1810.46,46390.36,2992.86,99531.24,71.24,12.36,1.24,1.24
193,849.99,46150.78,1837.14,46839.89,3017.66,519511.26,181.26,65.72,1.24,1.26
194,?,?,?,?,?,?,?,?,1.26,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,217701.27,151.27,27.50,?,1.27
197,847.84,46155.10,1823.37,46860.35,3017.11,458951.27,191.27,58.13,1.27,1.27
198,845.85,46287.08,1818.62,47003.76,3021.27,537731.26,131.26,67.78,1.27,1.26
199,845.70,46221.23,1819.97,46919.83,3023.16,3739201.27,191.27,471.73,1.26,1.27
200,848.06,46399.74,1818.57,47120.88,3019.85,240891.30,261.30,31.01,1.27,1.30
201,?,?,?,?,?,?,?,?,1.30,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,431451.28,121.28,55.25,?,1.28
204,852.44,46714.43,1824.74,47454.90,3029.97,183401.28,61.28,23.52,1.28,1.28
205,858.02,46835.98,1835.56,47575.74,3050.63,1113301.31,351.31,143.74,1.28,1.31
206,858.31,46713.02,1829.12,47446.69,3036.16,217721.31,171.31,28.47,1.31,1.31
207,858.83,46258.91,1830.71,46981.22,3015.00,384611.31,181.31,49.90,1.31,1.31
208,?,?,?,?,?,?,?,?,1.31,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,23001.29,61.29,2.97,?,1.29
211,870.15,46663.41,1839.88,47398.08,3038.42,11111.30,31.30,1.44,1.29,1.30
212,878.25,46925.65,1831.05,47676.43,3046.08,195481.29,131.29,25.07,1.30,1.29
213,881.30,47370.81,1808.90,48147.76,3060.17,208821.31,171.31,27.09,1.29,1.31
214,884.10,48325.33,1853.85,49133.14,3110.79,296591.31,161.31,38.74,1.31,1.31
215,?,?,?,?,?,?,?,?,1.31,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,249771.32,161.32,32.92,?,1.32
218,891.86,47942.81,1866.84,48742.34,3127.38,1984241.39,811.39,270.87,1.32,1.39
219,898.91,48306.55,1881.25,49124.78,3168.23,2624651.46,841.46,371.01,1.39,1.46
220,903.85,48862.88,1886.72,49700.18,3190.86,308891.44,291.44,44.89,1.46,1.44
221,909.96,49125.36,1893.84,49994.77,3206.86,192831.42,171.42,27.08,1.44,1.42
222,?,?,?,?,?,?,?,?,1.42,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,239881.39,201.39,33.34,?,1.39
225,922.16,49747.66,1936.51,50646.05,3233.22,99511.39,91.39,13.87,1.39,1.39
226,928.58,50223.95,1962.38,51152.95,3271.49,178891.43,161.43,25.23,1.39,1.43
227,?,?,?,?,?,?,?,?,1.43,?
228,928.83,49976.48,1966.79,50906.11,3253.28,165061.45,171.45,23.72,?,1.45
229,?,?,?,?,?,?,?,?,1.45,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,161861.43,191.43,23.48,?,1.43
232,914.58,49162.16,1917.73,50077.30,3210.57,353031.39,261.39,50.05,1.43,1.39
233,920.30,49128.05,1916.46,50032.45,3221.87,326561.42,361.42,46.67,1.39,1.42
234,931.73,49846.48,1919.07,50780.47,3260.69,235541.44,201.44,33.53,1.42,1.44
235,930.27,49895.10,1931.18,50836.47,3260.35,284111.44,161.44,40.91,1.44,1.44
236,?,?,?,?,?,?,?,?,1.44,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,31631.44,81.44,4.49,?,1.44
239,921.40,48833.58,1906.94,49731.02,3197.48,147921.38,201.38,20.79,1.44,1.38
240,919.00,48537.65,1893.65,49421.50,3183.87,238461.36,251.36,32.03,1.38,1.36
241,924.88,48676.45,1898.85,49569.11,3204.20,190201.42,201.42,26.39,1.36,1.42
242,925.91,48871.98,1888.37,49771.98,3196.27,104031.41,41.41,14.40,1.42,1.41
243,?,?,?,?,?,?,?,?,1.41,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,86341.41,81.41,12.12,?,1.41
246,926.93,48968.87,1863.87,49861.54,3226.75,36391.43,101.43,5.03,1.41,1.43
247,918.91,47919.09,1824.69,48781.63,3174.71,165471.41,141.41,23.06,1.43,1.41
248,890.19,45830.66,1761.23,46598.42,3061.25,428421.36,341.36,58.46,1.41,1.36
249,902.70,46717.04,1820.13,47514.09,3142.61,189101.35,171.35,25.30,1.36,1.35
250,?,?,?,?,?,?,?,?,1.35,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,173231.35,111.35,23.41,?,1.35
253,931.39,48961.51,1921.50,49839.90,3256.85,322211.37,211.37,44.18,1.35,1.37
254,934.25,49437.02,1935.28,50312.63,3285.29,1480251.42,321.42,203.30,1.37,1.42
255,943.52,49771.55,1981.13,50644.38,3303.55,214491.42,171.42,30.07,1.42,1.42
256,948.06,49348.61,1986.17,50196.31,3285.49,3853291.50,1471.50,574.83,1.42,1.50
257,?,?,?,?,?,?,?,?,1.50,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,12320781.71,4891.71,2061.79,?,1.71
260,960.97,49434.46,1994.79,50258.11,3286.61,1639091.66,911.66,273.97,1.71,1.66
261,957.28,49413.33,1985.11,50227.43,3277.41,1506011.70,781.70,252.63,1.66,1.70
262,963.32,50300.53,2000.89,51171.25,3316.59,3640681.76,971.76,630.53,1.70,1.76
263,962.49,50308.19,2005.00,51202.75,3316.08,1518861.76,611.76,261.79,1.76,1.76
264,?,?,?,?,?,?,?,?,1.76,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,505081.76,461.76,88.47,?,1.76
267,957.44,49979.47,1972.58,50887.67,3275.67,797441.75,281.75,138.98,1.76,1.75
268,961.02,50301.69,1979.81,51221.45,3299.72,5914041.90,1981.90,1087.26,1.75,1.90
269,969.92,50936.34,1986.14,51846.54,3336.44,3721061.96,1921.96,727.75,1.90,1.96
270,977.10,50819.81,1999.08,51704.53,3352.18,666411.96,561.96,128.93,1.96,1.96
271,?,?,?,?,?,?,?,?,1.96,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,514241.89,531.89,97.36,?,1.89
274,984.17,50782.48,2007.69,51691.24,3351.68,1609511.84,2001.84,292.71,1.89,1.84
275,987.01,50803.40,2016.99,51709.58,3364.40,144511.85,241.85,26.47,1.84,1.85
276,988.62,50982.03,2073.65,51911.61,3383.62,516071.91,481.91,96.75,1.85,1.91
277,992.25,50601.24,2097.98,51511.63,3381.52,157821.90,261.90,29.78,1.91,1.90
278,?,?,?,?,?,?,?,?,1.90,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,1250621.90,681.90,237.38,?,1.90
281,993.38,50137.88,2131.10,51021.26,3368.14,2454611.90,1011.90,469.04,1.90,1.90
282,996.97,50335.02,2126.57,51215.99,3379.96,895181.97,641.97,170.21,1.90,1.97
283,1011.15,51806.83,2150.38,52744.48,3454.41,159011.90,291.90,30.45,1.97,1.90
284,1024.81,52230.47,2175.63,53193.87,3477.04,87331.92,181.92,16.73,1.90,1.92
285,?,?,?,?,?,?,?,?,1.92,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,148151.88,201.88,28.11,?,1.88
288,1039.64,52590.73,2249.42,53588.87,3544.07,2232322.00,1632.00,446.08,1.88,2.00
289,1036.86,52861.41,2267.93,53918.41,3548.14,351922.00,342.00,70.73,2.00,2.00
290,1049.92,52573.59,2280.53,53571.90,3572.96,166641.97,271.97,32.62,2.00,1.97
291,1051.86,52587.24,2320.78,53572.92,3535.97,598991.89,611.89,114.08,1.97,1.89
292,?,?,?,?,?,?,?,?,1.89,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,255081.95,291.95,48.66,?,1.95
295,1078.51,53781.81,2351.77,54818.06,3615.60,2858252.24,1862.24,604.01,1.95,2.24
296,1074.66,53389.74,2357.93,54433.41,3596.10,563812.17,842.17,125.93,2.24,2.17
297,1083.34,53994.46,2411.97,55063.75,3637.76,670172.20,362.20,146.79,2.17,2.20
298,1095.80,53887.13,2452.72,55023.42,3651.19,1180382.24,982.24,265.10,2.20,2.24
299,?,?,?,?,?,?,?,?,2.24,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,504362.19,482.19,109.75,?,2.19
302,1114.63,54536.95,2476.37,55688.45,3688.57,622292.19,182.19,134.37,2.19,2.19
303,1107.62,54095.32,2472.94,55240.01,3660.80,776212.15,342.15,167.05,2.19,2.15
304,1109.36,53607.86,2475.98,54734.18,3628.73,1360382.22,692.22,300.81,2.15,2.22
305,?,?,?,?,?,?,?,?,2.22,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,117755,67,265.64,?,2.26
309,1101.37,53504.47,2450.55,54600.05,3645.18,167144,147,383.23,2.26,2.24
310,1106.35,53924.01,2477.66,55035.36,3650.27,27983,32,62.36,2.24,2.24
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
