%310
@RELATION PLTRFRM00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
73,11231.22,47223.68,47606.16,2912.13,3707149.50,104149.50,551.90,148.40,149.50
74,11228.39,47125.93,47522.10,2909.77,1548147.40,81147.40,229.63,149.50,147.40
75,?,?,?,?,?,?,?,147.40,?
76,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,47094.18,2900.59,4143144.40,142144.40,595.54,?,144.40
78,11135.62,46029.35,46473.62,2868.24,6985143.80,95143.80,1014.91,144.40,143.80
79,11168.63,46068.24,46511.62,2874.75,1785144.20,50144.20,257.47,143.80,144.20
80,11069.03,45580.47,46017.88,2833.61,5167139.40,166139.40,724.06,144.20,139.40
81,10908.77,45066.18,45473.08,2800.67,1875141.10,79141.10,264.35,139.40,141.10
82,?,?,?,?,?,?,?,141.10,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,1456144.00,275144.00,209.94,?,144.00
85,10815.43,44724.88,45119.16,2774.13,4677139.70,105139.70,655.16,144.00,139.70
86,10867.86,45247.90,45644.09,2785.46,11837138.10,59138.10,1644.00,139.70,138.10
87,10938.55,45147.57,45528.85,2797.31,434139.30,26139.30,60.09,138.10,139.30
88,?,?,?,?,?,?,?,139.30,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,1325138.90,57138.90,182.55,?,138.90
93,10809.87,44604.61,44940.36,2769.02,2548138.00,74138.00,353.98,138.90,138.00
94,10817.23,44623.89,44980.62,2766.19,1907136.90,67136.90,261.80,138.00,136.90
95,10803.99,44597.66,44960.02,2760.91,15173138.20,74138.20,2093.33,136.90,138.20
96,?,?,?,?,?,?,?,138.20,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,14671144.50,112144.50,2103.14,?,144.50
99,10820.89,44725.03,45096.35,2767.26,9851145.00,123145.00,1441.99,144.50,145.00
100,10845.27,45091.63,45495.34,2780.21,9778141.00,192141.00,1399.17,145.00,141.00
101,10908.65,45688.48,46131.66,2794.43,4324142.00,76142.00,612.20,141.00,142.00
102,10807.45,45525.92,45960.10,2783.53,1305140.70,62140.70,183.78,142.00,140.70
103,?,?,?,?,?,?,?,140.70,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,2572141.70,66141.70,359.55,?,141.70
106,?,?,?,?,?,?,?,141.70,?
107,10431.02,43916.24,44404.81,2705.88,2834137.20,51137.20,392.25,?,137.20
108,10415.53,43364.70,43850.06,2695.55,3211136.00,92136.00,435.58,137.20,136.00
109,10373.60,43447.75,43993.98,2685.57,8943138.20,192138.20,1234.81,136.00,138.20
110,?,?,?,?,?,?,?,138.20,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,6145140.40,247140.40,860.45,?,140.40
113,10282.22,43159.57,43707.88,2624.40,13535138.80,54138.80,1884.75,140.40,138.80
114,10264.95,43356.73,43908.95,2636.70,1448137.05,37137.05,200.44,138.80,137.05
115,10327.20,43482.18,44027.03,2658.57,542137.50,23137.50,74.42,137.05,137.50
116,10407.26,43665.21,44226.06,2669.93,1476137.50,40137.50,203.17,137.50,137.50
117,?,?,?,?,?,?,?,137.50,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,7069140.50,36140.50,986.38,?,140.50
120,10511.46,44162.18,44653.34,2704.84,661140.15,31140.15,92.94,140.50,140.15
121,?,?,?,?,?,?,?,140.15,?
122,10554.34,43991.51,44466.89,2695.22,1803140.00,15140.00,252.54,?,140.00
123,?,?,?,?,?,?,?,140.00,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,4392140.00,53140.00,616.54,?,140.00
127,10618.63,44742.22,45244.29,2733.96,3795139.50,60139.50,532.03,140.00,139.50
128,10692.81,45117.94,45647.76,2752.14,21386141.00,109141.00,3005.47,139.50,141.00
129,10714.80,44943.16,45475.08,2760.20,13013140.00,153140.00,1855.62,141.00,140.00
130,10758.03,44895.35,45408.06,2769.85,18746139.00,74139.00,2609.44,140.00,139.00
131,?,?,?,?,?,?,?,139.00,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,3682138.00,54138.00,511.43,?,138.00
134,10819.27,45771.11,46336.62,2822.41,580139.00,27139.00,80.32,138.00,139.00
135,10913.18,46102.42,46676.61,2848.38,16433138.55,74138.55,2284.04,139.00,138.55
136,10976.80,45992.03,46581.16,2871.70,12524137.45,143137.45,1718.05,138.55,137.45
137,10991.63,46078.68,46646.58,2885.19,1086136.70,27136.70,148.08,137.45,136.70
138,?,?,?,?,?,?,?,136.70,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,8751133.30,148133.30,1174.95,?,133.30
141,11089.17,45851.80,46439.10,2893.12,25313134.50,120134.50,3389.70,133.30,134.50
142,11082.19,45933.66,46529.96,2912.70,2615138.50,60138.50,354.87,134.50,138.50
143,11050.12,45687.76,46311.26,2894.53,48364138.00,94138.00,6672.59,138.50,138.00
144,11130.47,46145.44,46783.61,2929.62,1819139.50,30139.50,252.79,138.00,139.50
145,?,?,?,?,?,?,?,139.50,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,1606139.50,52139.50,223.93,?,139.50
148,11439.53,47579.87,48258.02,2997.81,5530141.15,75141.15,776.70,139.50,141.15
149,11434.08,47476.64,48138.07,3000.58,4303140.00,54140.00,602.63,141.15,140.00
150,?,?,?,?,?,?,?,140.00,?
151,11518.87,47806.34,48503.87,2994.25,831141.00,30141.00,116.70,?,141.00
152,?,?,?,?,?,?,?,141.00,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,1016139.80,20139.80,141.83,?,139.80
155,11527.78,47620.68,48323.88,2998.79,2601141.30,77141.30,364.74,139.80,141.30
156,11566.33,47805.94,48513.29,3026.87,4086142.60,68142.60,581.10,141.30,142.60
157,11598.90,47573.66,48259.19,3020.15,2925144.00,65144.00,418.08,142.60,144.00
158,11721.20,48209.65,48918.37,3044.38,12445153.00,359153.00,1875.10,144.00,153.00
159,?,?,?,?,?,?,?,153.00,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,15228157.90,280157.90,2384.31,?,157.90
162,11906.69,48324.52,49050.96,3074.89,10643158.50,180158.50,1680.91,157.90,158.50
163,12044.12,48383.93,49098.70,3098.83,16198165.50,220165.50,2622.15,158.50,165.50
164,11997.09,48152.82,48890.47,3089.32,8764162.60,163162.60,1440.64,165.50,162.60
165,11980.74,48273.42,49057.66,3092.65,2398164.90,82164.90,393.30,162.60,164.90
166,?,?,?,?,?,?,?,164.90,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,1389164.00,68164.00,227.66,?,164.00
169,12001.25,48119.72,48891.04,3120.39,5341164.00,121164.00,861.69,164.00,164.00
170,11995.61,47743.10,48509.84,3122.21,3046164.00,41164.00,499.63,164.00,164.00
171,11755.38,45870.00,46587.68,3038.18,5922159.05,143159.05,943.33,164.00,159.05
172,11698.05,44732.92,45456.77,3001.68,4103159.90,114159.90,645.08,159.05,159.90
173,?,?,?,?,?,?,?,159.90,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,2866161.00,90161.00,460.12,?,161.00
176,11846.22,44966.09,45672.10,2999.31,4784163.00,68163.00,775.41,161.00,163.00
177,11772.39,44893.99,45601.51,2972.55,1631162.95,111162.95,264.95,163.00,162.95
178,11665.86,43667.37,44326.49,2915.58,4201160.50,126160.50,679.56,162.95,160.50
179,11716.43,44747.79,45442.51,2948.80,6196165.00,80165.00,1007.35,160.50,165.00
180,?,?,?,?,?,?,?,165.00,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,15305166.00,86166.00,2541.76,?,166.00
183,11805.57,45533.94,46254.71,2981.48,4377166.50,62166.50,730.66,166.00,166.50
184,11736.24,45184.98,45899.36,2971.57,8111167.00,83167.00,1354.00,166.50,167.00
185,11820.50,45613.75,46344.42,2988.19,661167.35,30167.35,110.36,167.00,167.35
186,11822.63,45110.89,45805.34,2977.06,5970166.00,33166.00,998.68,167.35,166.00
187,?,?,?,?,?,?,?,166.00,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,1758165.00,76165.00,288.47,?,165.00
190,11610.73,44342.23,44969.23,2924.69,506163.00,23163.00,82.83,165.00,163.00
191,11643.94,45068.55,45727.71,2962.09,4099163.00,110163.00,659.97,163.00,163.00
192,11739.32,45712.72,46390.36,2992.86,2122165.30,75165.30,348.63,163.00,165.30
193,11784.60,46150.78,46839.89,3017.66,11486167.50,47167.50,1918.20,165.30,167.50
194,?,?,?,?,?,?,?,167.50,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,776165.80,31165.80,129.70,?,165.80
197,11753.20,46155.10,46860.35,3017.11,814166.50,28166.50,135.28,165.80,166.50
198,11768.81,46287.08,47003.76,3021.27,14747167.80,37167.80,2457.24,166.50,167.80
199,11813.42,46221.23,46919.83,3023.16,5361175.10,156175.10,924.15,167.80,175.10
200,11837.95,46399.74,47120.88,3019.85,2901174.95,94174.95,505.78,175.10,174.95
201,?,?,?,?,?,?,?,174.95,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,1838176.45,64176.45,322.79,?,176.45
204,11905.16,46714.43,47454.90,3029.97,3114178.50,106178.50,552.38,176.45,178.50
205,11975.99,46835.98,47575.74,3050.63,4489183.80,160183.80,814.28,178.50,183.80
206,11939.68,46713.02,47446.69,3036.16,3420182.00,164182.00,625.47,183.80,182.00
207,11930.54,46258.91,46981.22,3015.00,1248184.90,53184.90,230.96,182.00,184.90
208,?,?,?,?,?,?,?,184.90,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,1972184.00,70184.00,362.10,?,184.00
211,11914.45,46663.41,47398.08,3038.42,574182.00,37182.00,104.96,184.00,182.00
212,11934.08,46925.65,47676.43,3046.08,6772176.80,273176.80,1191.83,182.00,176.80
213,12025.60,47370.81,48147.76,3060.17,1754177.35,90177.35,308.65,176.80,177.35
214,12096.51,48325.33,49133.14,3110.79,2282181.80,78181.80,412.13,177.35,181.80
215,?,?,?,?,?,?,?,181.80,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,3123183.00,111183.00,568.85,?,183.00
218,12213.07,47942.81,48742.34,3127.38,2089186.50,69186.50,385.17,183.00,186.50
219,12294.72,48306.55,49124.78,3168.23,6717191.00,127191.00,1277.86,186.50,191.00
220,12425.78,48862.88,49700.18,3190.86,10255201.00,323201.00,2020.30,191.00,201.00
221,12524.35,49125.36,49994.77,3206.86,9738209.20,160209.20,2002.19,201.00,209.20
222,?,?,?,?,?,?,?,209.20,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,7851199.00,274199.00,1577.77,?,199.00
225,12783.95,49747.66,50646.05,3233.22,3610199.50,114199.50,723.96,199.00,199.50
226,12961.14,50223.95,51152.95,3271.49,4526203.80,98203.80,914.73,199.50,203.80
227,?,?,?,?,?,?,?,203.80,?
228,12933.31,49976.48,50906.11,3253.28,1630202.60,56202.60,331.95,?,202.60
229,?,?,?,?,?,?,?,202.60,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,6467202.00,139202.00,1292.73,?,202.00
232,12831.52,49162.16,50077.30,3210.57,10383199.50,207199.50,2050.86,202.00,199.50
233,12826.21,49128.05,50032.45,3221.87,2319199.70,60199.70,461.41,199.50,199.70
234,12985.38,49846.48,50780.47,3260.69,2932202.50,76202.50,587.45,199.70,202.50
235,13050.37,49895.10,50836.47,3260.35,1789202.90,50202.90,360.19,202.50,202.90
236,?,?,?,?,?,?,?,202.90,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,1942201.50,79201.50,389.74,?,201.50
239,12781.02,48833.58,49731.02,3197.48,2712199.00,111199.00,538.36,201.50,199.00
240,12706.26,48537.65,49421.50,3183.87,2394199.50,76199.50,475.89,199.00,199.50
241,12801.41,48676.45,49569.11,3204.20,1478201.50,57201.50,295.07,199.50,201.50
242,12801.04,48871.98,49771.98,3196.27,1238200.50,40200.50,247.14,201.50,200.50
243,?,?,?,?,?,?,?,200.50,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,1416201.90,69201.90,283.43,?,201.90
246,12843.19,48968.87,49861.54,3226.75,801203.60,57203.60,163.26,201.90,203.60
247,12637.81,47919.09,48781.63,3174.71,5800199.50,107199.50,1172.68,203.60,199.50
248,12178.22,45830.66,46598.42,3061.25,11344186.50,426186.50,2121.47,199.50,186.50
249,12457.22,46717.04,47514.09,3142.61,4485192.80,133192.80,860.14,186.50,192.80
250,?,?,?,?,?,?,?,192.80,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,2474199.00,87199.00,485.72,?,199.00
253,12962.91,48961.51,49839.90,3256.85,5922202.00,121202.00,1192.65,199.00,202.00
254,12983.95,49437.02,50312.63,3285.29,1297201.00,42201.00,260.35,202.00,201.00
255,13011.41,49771.55,50644.38,3303.55,1788199.40,57199.40,357.11,201.00,199.40
256,12998.59,49348.61,50196.31,3285.49,1945201.00,60201.00,388.62,199.40,201.00
257,?,?,?,?,?,?,?,201.00,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,3637204.10,126204.10,737.83,?,204.10
260,13085.22,49434.46,50258.11,3286.61,2716205.50,100205.50,557.74,204.10,205.50
261,13049.76,49413.33,50227.43,3277.41,3542208.00,71208.00,733.19,205.50,208.00
262,13124.47,50300.53,51171.25,3316.59,5319209.90,152209.90,1114.41,208.00,209.90
263,13140.38,50308.19,51202.75,3316.08,837208.80,31208.80,174.83,209.90,208.80
264,?,?,?,?,?,?,?,208.80,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,2475208.00,77208.00,514.62,?,208.00
267,13131.43,49979.47,50887.67,3275.67,6383204.40,144204.40,1301.38,208.00,204.40
268,13114.91,50301.69,51221.45,3299.72,5672201.35,135201.35,1143.70,204.40,201.35
269,13233.88,50936.34,51846.54,3336.44,8818208.90,176208.90,1798.65,201.35,208.90
270,13346.97,50819.81,51704.53,3352.18,14769213.00,219213.00,3104.62,208.90,213.00
271,?,?,?,?,?,?,?,213.00,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,11463216.00,120216.00,2349.99,?,216.00
274,13338.19,50782.48,51691.24,3351.68,10344224.10,214224.10,2287.54,216.00,224.10
275,13386.01,50803.40,51709.58,3364.40,7299233.00,273233.00,1693.93,224.10,233.00
276,13476.11,50982.03,51911.61,3383.62,5521234.00,233234.00,1316.20,233.00,234.00
277,13513.64,50601.24,51511.63,3381.52,9155235.60,161235.60,2138.09,234.00,235.60
278,?,?,?,?,?,?,?,235.60,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,1098237.70,69237.70,259.54,?,237.70
281,13399.64,50137.88,51021.26,3368.14,653235.00,40235.00,154.13,237.70,235.00
282,13361.98,50335.02,51215.99,3379.96,1942236.00,55236.00,457.71,235.00,236.00
283,13589.27,51806.83,52744.48,3454.41,6833238.50,101238.50,1624.34,236.00,238.50
284,13638.56,52230.47,53193.87,3477.04,3441241.95,119241.95,828.42,238.50,241.95
285,?,?,?,?,?,?,?,241.95,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,4698244.80,78244.80,1137.85,?,244.80
288,13824.94,52590.73,53588.87,3544.07,4516248.85,145248.85,1112.73,244.80,248.85
289,13886.79,52861.41,53918.41,3548.14,11469257.50,169257.50,2908.01,248.85,257.50
290,14155.74,52573.59,53571.90,3572.96,7562258.00,188258.00,1904.09,257.50,258.00
291,14253.72,52587.24,53572.92,3535.97,7079256.80,233256.80,1783.72,258.00,256.80
292,?,?,?,?,?,?,?,256.80,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,6999256.00,122256.00,1781.34,?,256.00
295,14512.68,53781.81,54818.06,3615.60,5818254.45,96254.45,1474.36,256.00,254.45
296,14327.32,53389.74,54433.41,3596.10,1571253.00,56253.00,397.39,254.45,253.00
297,14572.10,53994.46,55063.75,3637.76,2969256.00,82256.00,757.79,253.00,256.00
298,14753.57,53887.13,55023.42,3651.19,5488271.00,158271.00,1422.46,256.00,271.00
299,?,?,?,?,?,?,?,271.00,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,2540273.90,137273.90,687.03,?,273.90
302,14994.44,54536.95,55688.45,3688.57,3833285.00,223285.00,1074.61,273.90,285.00
303,14942.82,54095.32,55240.01,3660.80,7775279.85,245279.85,2204.62,285.00,279.85
304,14928.63,53607.86,54734.18,3628.73,12877289.00,283289.00,3562.18,279.85,289.00
305,?,?,?,?,?,?,?,289.00,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,5391,248,1517.36,?,281.95
309,14877.29,53504.47,54600.05,3645.18,3930,169,1106.62,281.95,282.00
310,14860.69,53924.01,55035.36,3650.27,1482,85,416.65,282.00,279.00
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
