%310
@RELATION PLNFI0400015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,306180.77,330.77,23.55,?,0.77
3,783.15,48222.72,48505.50,2832.46,3643200.85,1290.85,312.59,0.77,0.85
4,781.69,47888.16,48143.94,2814.73,194670.86,300.86,16.07,0.85,0.86
5,?,?,?,?,?,?,?,0.86,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,207050.85,130.85,17.34,?,0.85
8,780.70,47379.63,47624.67,2790.64,155940.83,200.83,13.17,0.85,0.83
9,784.82,47407.28,47668.58,2784.62,303750.85,220.85,25.13,0.83,0.85
10,788.85,47546.91,47798.66,2800.96,386360.86,320.86,32.97,0.85,0.86
11,795.36,47440.80,47690.97,2815.88,591400.86,400.86,50.12,0.86,0.86
12,?,?,?,?,?,?,?,0.86,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,281420.85,220.85,23.80,?,0.85
15,794.59,47086.54,47346.41,2817.16,189380.86,220.86,16.15,0.85,0.86
16,796.34,47521.39,47794.60,2825.40,270920.86,170.86,22.80,0.86,0.86
17,803.56,47661.37,47936.81,2848.09,304640.85,160.85,26.08,0.86,0.85
18,807.72,47813.69,48104.67,2864.72,3731910.88,420.88,325.83,0.85,0.88
19,?,?,?,?,?,?,?,0.88,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,999280.88,320.88,88.58,?,0.88
22,808.23,47872.80,48127.89,2892.80,1538710.90,440.90,136.91,0.88,0.90
23,808.40,47733.24,47999.21,2890.57,1015500.89,480.89,92.34,0.90,0.89
24,811.80,47942.04,48203.43,2898.85,536890.92,180.92,48.84,0.89,0.92
25,812.99,47613.95,47851.99,2897.93,1092860.91,200.91,99.50,0.92,0.91
26,?,?,?,?,?,?,?,0.91,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,739390.91,270.91,67.65,?,0.91
29,815.93,47328.40,47565.10,2878.58,429610.91,180.91,39.10,0.91,0.91
30,815.59,46917.19,47113.08,2876.68,526270.90,210.90,48.05,0.91,0.90
31,817.14,46840.15,47011.43,2880.57,614490.94,350.94,57.03,0.90,0.94
32,818.68,46945.58,47121.08,2883.81,875130.95,340.95,82.89,0.94,0.95
33,?,?,?,?,?,?,?,0.95,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,242410.96,300.96,23.46,?,0.96
36,816.68,46674.78,46862.43,2843.49,631340.94,270.94,59.35,0.96,0.94
37,813.75,46149.14,46341.54,2811.05,502850.97,410.97,48.37,0.94,0.97
38,811.13,46329.66,46512.72,2815.91,159600.97,190.97,15.36,0.97,0.97
39,813.77,46741.54,46931.40,2825.70,53660.98,160.98,5.16,0.97,0.98
40,?,?,?,?,?,?,?,0.98,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,45110.97,170.97,4.36,?,0.97
43,817.32,46399.26,46564.61,2821.25,35480.96,150.96,3.46,0.97,0.96
44,817.35,46406.74,46569.81,2825.02,84010.98,150.98,8.07,0.96,0.98
45,818.81,46211.54,46360.51,2825.15,218520.96,230.96,20.79,0.98,0.96
46,826.73,46370.13,46523.63,2838.22,18490.96,150.96,1.75,0.96,0.96
47,?,?,?,?,?,?,?,0.96,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,556330.96,330.96,52.15,?,0.96
50,832.30,46490.89,46652.19,2843.90,214290.93,250.93,20.26,0.96,0.93
51,830.62,46051.76,46198.42,2831.71,175620.96,190.96,16.46,0.93,0.96
52,823.32,45879.90,46050.52,2801.83,217520.94,170.94,20.13,0.96,0.94
53,826.66,45948.12,46124.82,2817.57,80290.95,170.95,7.52,0.94,0.95
54,?,?,?,?,?,?,?,0.95,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,164240.95,210.95,15.23,?,0.95
57,828.81,45868.35,46065.85,2831.16,12500.94,150.94,1.16,0.95,0.94
58,836.69,46241.92,46459.99,2855.69,108020.95,210.95,10.08,0.94,0.95
59,844.08,46280.36,46510.83,2865.27,112220.95,160.95,10.40,0.95,0.95
60,842.02,46341.14,46622.90,2859.05,1993330.90,470.90,183.18,0.95,0.90
61,?,?,?,?,?,?,?,0.90,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,663350.93,350.93,61.22,?,0.93
