%310
@RELATION WIG-TELKOM
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
163,14995.23,3400.43,3400.43,3.2002,3.2002,19164.36,808.77
164,15176.08,3445.36,3445.36,3.2000,3.2000,30946.15,806.93
165,15070.18,3423.56,3423.56,3.1654,3.1654,18405.57,805.91
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,37140.27,800.58
169,15318.23,3482.18,3482.18,3.1682,3.1682,14865.87,805.64
170,15112.19,3443.20,3443.20,3.1777,3.1777,33782.97,806.58
171,14758.32,3364.64,3364.64,3.2693,3.2693,40377.76,802.15
172,14799.40,3357.25,3357.25,3.2743,3.2743,109957.00,746.48
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,27633.54,766.14
176,14760.31,3347.89,3347.89,3.2840,3.2840,31711.24,782.20
177,14910.14,3376.22,3376.22,3.3239,3.3239,57390.18,794.70
178,15024.49,3401.86,3401.86,3.3241,3.3241,49544.19,790.83
179,14909.60,3403.25,3403.25,3.3175,3.3175,28238.04,797.01
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,15619.76,791.24
183,14932.41,3433.40,3433.40,3.3222,3.3222,26788.82,802.01
184,14988.55,3443.67,3443.67,3.3516,3.3516,14915.50,802.26
185,?,?,?,3.3246,3.3246,13839.01,813.75
186,15135.84,3479.38,3479.38,3.3245,3.3245,18518.79,816.98
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,8868.36,804.61
190,15300.34,3504.26,3504.26,3.3588,3.3588,12761.10,805.77
191,15291.66,3520.76,3520.76,3.3724,3.3724,26839.81,822.40
192,15460.92,3578.30,3578.30,3.3225,3.3225,18433.96,821.82
193,15464.30,3600.08,3600.08,3.3201,3.3201,15847.19,829.76
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,3853.09,826.24
197,15451.85,3598.50,3598.50,3.2735,3.2735,17735.45,833.89
198,15470.52,3610.00,3610.00,3.2410,3.2410,16957.60,841.12
199,15548.54,3611.28,3611.28,3.2362,3.2362,20383.83,838.07
200,15543.74,3587.61,3587.61,3.2348,3.2348,7529.04,843.46
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,13453.14,838.10
204,15567.74,3579.27,3579.27,3.2001,3.2001,17759.41,838.88
205,15542.24,3579.60,3579.60,3.1800,3.1800,19333.75,835.03
206,15555.61,3605.19,3605.19,3.2143,3.2143,13116.48,816.24
207,15558.83,3613.16,3613.16,3.1831,3.1831,6665.97,809.91
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,8985.93,819.34
211,15520.59,3616.47,3616.47,3.1798,3.1798,8720.96,820.25
212,15499.54,3626.37,3626.37,3.1929,3.1929,28336.13,811.01
213,15628.02,3675.74,3675.74,3.1961,3.1961,12316.54,823.49
214,15658.36,3689.59,3689.59,3.2201,3.2201,18773.71,826.29
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,12816.67,820.97
218,15518.74,3665.77,3665.77,3.1744,3.1744,15982.77,815.36
219,15470.67,3654.01,3654.01,3.1725,3.1725,18836.46,811.28
220,15498.32,3669.12,3669.12,3.1503,3.1503,40005.20,825.43
221,15425.51,3660.11,3660.11,3.1336,3.1336,13523.61,822.39
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,21456.79,812.71
225,15451.01,3684.44,3684.44,3.1489,3.1489,12396.91,805.95
226,15337.66,3669.27,3669.27,3.1643,3.1643,22124.85,797.82
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,16748.66,791.89
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,33669.45,806.62
232,15002.99,3613.59,3613.59,3.1761,3.1761,39609.12,799.11
233,14897.55,3599.79,3599.79,3.1698,3.1698,48687.50,810.48
234,14963.74,3638.71,3638.71,3.1811,3.1811,51702.29,829.86
235,15010.51,3657.79,3657.79,3.1673,3.1673,63449.57,842.35
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,27696.86,842.06
239,14776.13,3578.52,3578.52,3.1849,3.1849,31951.26,837.13
240,14824.51,3593.35,3593.35,3.1840,3.1840,30992.29,848.65
241,14840.95,3620.30,3620.30,3.2269,3.2269,16796.45,842.00
242,14810.31,3589.87,3589.87,3.2209,3.2209,23913.36,852.84
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,14507.47,847.57
246,14833.96,3612.61,3612.61,3.2433,3.2433,13059.24,847.29
247,14930.87,3649.04,3649.04,3.2387,3.2387,27585.09,850.43
248,14937.48,3658.78,3658.78,3.2463,3.2463,55399.52,808.45
249,14922.50,3660.01,3660.01,3.2732,3.2732,50652.22,814.44
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,13192.29,828.10
253,15191.06,3729.02,3729.02,3.2181,3.2181,32027.97,855.05
254,15326.60,3725.01,3725.01,3.1955,3.1955,22375.46,865.79
255,15300.64,3715.97,3715.97,3.1782,3.1782,27433.62,859.90
256,15376.06,3722.18,3722.18,3.1696,3.1696,16475.62,850.24
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,13823.14,835.98
260,15529.73,3745.70,3745.70,3.1552,3.1552,19883.30,844.69
261,15676.94,3783.64,3783.64,3.1689,3.1689,34813.89,854.80
262,15636.55,3789.38,3789.38,3.0833,3.0833,44414.79,853.33
263,15451.09,3774.73,3774.73,3.1152,3.1152,46210.85,851.53
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,223081.69,848.47
267,15334.59,3768.25,3768.25,3.1338,3.1338,20543.61,845.90
268,15273.26,3761.10,3761.10,3.1234,3.1234,119505.25,884.37
269,15328.30,3787.43,3787.43,3.1277,3.1277,65914.52,895.58
270,15258.24,3781.59,3781.59,3.1328,3.1328,46617.46,894.72
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,29485.74,886.97
274,15191.70,3817.98,3817.98,3.1170,3.1170,20472.98,895.16
275,15133.14,3815.02,3815.02,3.1212,3.1212,41311.02,912.79
276,14996.48,3774.34,3774.34,3.0951,3.0951,19727.36,916.16
277,15072.58,3807.75,3807.75,3.0902,3.0902,59685.06,903.74
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,31264.74,905.58
281,14776.53,3694.83,3694.83,3.0873,3.0873,70608.27,903.36
282,14802.98,3677.78,3677.78,3.1057,3.1057,33841.67,905.89
283,15126.07,3760.75,3760.75,3.0994,3.0994,44504.14,910.72
284,15237.11,3791.87,3791.87,3.0850,3.0850,23238.82,927.46
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,18129.86,925.73
288,15168.01,3794.01,3794.01,3.0893,3.0893,43154.29,928.70
289,15373.83,3839.43,3839.43,3.0854,3.0854,31786.98,926.13
290,15371.65,3863.15,3863.15,3.0625,3.0625,28607.51,913.76
291,15399.65,3914.28,3914.28,3.0506,3.0506,49138.97,923.12
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,61661.28,938.91
295,15467.66,3929.57,3929.57,3.0564,3.0564,149741.57,974.75
296,15413.33,3907.07,3907.07,3.0385,3.0385,71733.40,986.27
297,15509.21,3928.96,3928.96,3.0323,3.0323,53915.80,1016.95
298,15570.28,3943.36,3943.36,3.0326,3.0326,25093.97,1023.97
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,55313.68,1046.01
302,15680.35,3952.34,3952.34,3.0436,3.0436,55313.44,1059.38
303,15618.76,3930.62,3930.62,3.0433,3.0433,81009.46,1023.40
304,15545.75,3919.71,3919.71,3.0507,3.0507,31268.31,1025.71
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,44469.83,1025.67
309,15630.45,3941.67,3941.67,3.0981,3.0981,43377.73,1014.80
310,15733.62,3928.06,3928.06,3.0896,3.0896,24417.48,1030.54
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
