%310
@RELATION PLGUARD00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-INFO NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
21,11030.02,47936.61,1151.79,48184.37,2890.14,2550291.80,2381.80,465.70,?,1.80
22,11073.63,47872.80,1152.16,48127.89,2892.80,3050411.83,2591.83,554.68,1.80,1.83
23,11071.80,47733.24,1153.46,47999.21,2890.57,2429831.79,2281.79,434.32,1.83,1.79
24,11108.21,47942.04,1150.21,48203.43,2898.85,2458861.78,1421.78,437.80,1.79,1.78
25,11174.05,47613.95,1156.62,47851.99,2897.93,1839241.77,1871.77,326.68,1.78,1.77
26,?,?,?,?,?,?,?,?,1.77,?
27,?,?,?,?,?,?,?,?,?,?
28,11144.27,47324.06,1160.03,47553.14,2886.17,2627501.68,2471.68,444.70,?,1.68
29,11165.66,47328.40,1163.93,47565.10,2878.58,1507601.72,1601.72,250.10,1.68,1.72
30,11183.61,46917.19,1153.92,47113.08,2876.68,3089161.79,1981.79,550.17,1.72,1.79
31,11245.80,46840.15,1159.78,47011.43,2880.57,9983632.04,5072.04,1931.35,1.79,2.04
32,11241.00,46945.58,1158.21,47121.08,2883.81,6510532.04,4452.04,1355.58,2.04,2.04
33,?,?,?,?,?,?,?,?,2.04,?
34,?,?,?,?,?,?,?,?,?,?
35,11191.08,46556.55,1147.63,46735.25,2856.17,1182722.05,2052.05,242.41,?,2.05
36,11060.84,46674.78,1152.32,46862.43,2843.49,1639151.98,1851.98,327.97,2.05,1.98
37,10953.57,46149.14,1128.47,46341.54,2811.05,1694131.90,1931.90,328.90,1.98,1.90
38,10950.03,46329.66,1129.48,46512.72,2815.91,4872921.83,2951.83,889.36,1.90,1.83
39,10986.53,46741.54,1129.43,46931.40,2825.70,611691.89,881.89,113.65,1.83,1.89
40,?,?,?,?,?,?,?,?,1.89,?
41,?,?,?,?,?,?,?,?,?,?
42,10947.75,46786.74,1129.99,46988.04,2826.84,1203991.88,931.88,226.12,?,1.88
43,10981.98,46399.26,1137.86,46564.61,2821.25,1274971.90,1291.90,238.91,1.88,1.90
44,11022.58,46406.74,1140.25,46569.81,2825.02,2195811.95,2471.95,426.83,1.90,1.95
45,11017.48,46211.54,1127.06,46360.51,2825.15,1174381.96,1631.96,229.97,1.95,1.96
46,11071.18,46370.13,1136.50,46523.63,2838.22,1216791.95,831.95,236.73,1.96,1.95
47,?,?,?,?,?,?,?,?,1.95,?
48,?,?,?,?,?,?,?,?,?,?
49,11089.91,46508.27,1139.96,46665.39,2848.48,1016221.96,1261.96,197.92,?,1.96
50,11119.72,46490.89,1135.32,46652.19,2843.90,3585532.00,3292.00,716.21,1.96,2.00
51,11014.53,46051.76,1126.36,46198.42,2831.71,6188361.97,1591.97,1240.14,2.00,1.97
52,10948.88,45879.90,1119.98,46050.52,2801.83,1134391.99,1231.99,220.83,1.97,1.99
53,10985.79,45948.12,1131.52,46124.82,2817.57,1553812.00,822.00,308.16,1.99,2.00
54,?,?,?,?,?,?,?,?,2.00,?
55,?,?,?,?,?,?,?,?,?,?
56,11033.69,46286.28,1137.44,46487.05,2840.57,2219922.00,1482.00,446.48,?,2.00
57,10972.28,45868.35,1126.88,46065.85,2831.16,1883592.03,1352.03,380.77,2.00,2.03
58,11039.20,46241.92,1126.96,46459.99,2855.69,4199722.12,2972.12,880.47,2.03,2.12
59,11052.03,46280.36,1140.99,46510.83,2865.27,6797142.08,3792.08,1432.57,2.12,2.08
60,11010.83,46341.14,1150.40,46622.90,2859.05,2736032.00,1722.00,556.97,2.08,2.00
61,?,?,?,?,?,?,?,?,2.00,?
62,?,?,?,?,?,?,?,?,?,?
63,10998.55,46137.70,1147.38,46454.13,2860.68,706682.02,672.02,141.37,?,2.02
64,10997.33,46676.09,1156.77,47001.38,2868.06,1175852.01,972.01,235.72,2.02,2.01
65,11042.47,46762.65,1150.07,47090.49,2872.90,1288181.98,1121.98,253.76,2.01,1.98
66,11042.08,46745.26,1155.43,47060.66,2873.49,561311.98,581.98,110.29,1.98,1.98
67,11119.06,47074.39,1164.85,47436.21,2906.74,584591.95,601.95,114.09,1.98,1.95
68,?,?,?,?,?,?,?,?,1.95,?
69,?,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,1184.08,47269.75,2914.24,949391.94,641.94,185.50,?,1.94
71,11150.86,47010.40,1185.21,47340.43,2911.38,970801.89,991.89,183.78,1.94,1.89
72,11194.08,46888.37,1178.50,47235.72,2901.67,1233621.97,711.97,237.02,1.89,1.97
73,11231.22,47223.68,1177.46,47606.16,2912.13,503211.96,621.96,100.31,1.97,1.96
74,11228.39,47125.93,1176.61,47522.10,2909.77,207941.93,321.93,40.43,1.96,1.93
75,?,?,?,?,?,?,?,?,1.93,?
76,?,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,1163.52,47094.18,2900.59,365681.95,671.95,70.49,?,1.95
78,11135.62,46029.35,1143.53,46473.62,2868.24,2903791.98,1851.98,556.31,1.95,1.98
79,11168.63,46068.24,1121.08,46511.62,2874.75,827501.95,1041.95,160.68,1.98,1.95
80,11069.03,45580.47,1110.00,46017.88,2833.61,426441.94,691.94,82.59,1.95,1.94
81,10908.77,45066.18,1091.98,45473.08,2800.67,3299292.05,2322.05,658.94,1.94,2.05
82,?,?,?,?,?,?,?,?,2.05,?
83,?,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,1091.47,44946.32,2780.21,452991.97,571.97,90.87,?,1.97
85,10815.43,44724.88,1081.75,45119.16,2774.13,1182381.95,971.95,230.16,1.97,1.95
86,10867.86,45247.90,1090.32,45644.09,2785.46,591991.90,381.90,113.58,1.95,1.90
87,10938.55,45147.57,1091.06,45528.85,2797.31,53105431.49,18421.49,7714.22,1.90,1.49
88,?,?,?,?,?,?,?,?,1.49,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,1102.99,45679.51,2814.33,17900941.37,9921.37,2478.87,?,1.37
93,10809.87,44604.61,1070.68,44940.36,2769.02,21057211.37,6861.37,2933.37,1.37,1.37
94,10817.23,44623.89,1070.17,44980.62,2766.19,8010801.35,3791.35,1101.55,1.37,1.35
95,10803.99,44597.66,1086.26,44960.02,2760.91,4935951.39,2981.39,689.76,1.35,1.39
96,?,?,?,?,?,?,?,?,1.39,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,1086.13,44963.96,2764.28,9586691.51,4791.51,1427.35,?,1.51
99,10820.89,44725.03,1084.77,45096.35,2767.26,4693461.51,2781.51,716.21,1.51,1.51
100,10845.27,45091.63,1089.08,45495.34,2780.21,3663741.47,2691.47,541.71,1.51,1.47
101,10908.65,45688.48,1095.29,46131.66,2794.43,891961.50,841.50,132.46,1.47,1.50
102,10807.45,45525.92,1102.49,45960.10,2783.53,1637261.43,1191.43,237.28,1.50,1.43
103,?,?,?,?,?,?,?,?,1.43,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,1097.10,45167.65,2754.91,2173791.39,1221.39,304.56,?,1.39
106,?,?,?,?,?,?,?,?,1.39,?
107,10431.02,43916.24,1090.97,44404.81,2705.88,5358681.30,2051.30,712.46,?,1.30
108,10415.53,43364.70,1089.24,43850.06,2695.55,1368921.29,761.29,175.66,1.30,1.29
109,10373.60,43447.75,1086.50,43993.98,2685.57,5296691.32,1031.32,686.34,1.29,1.32
110,?,?,?,?,?,?,?,?,1.32,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,1090.01,43892.82,2660.28,3971121.32,771.32,520.47,?,1.32
113,10282.22,43159.57,1070.14,43707.88,2624.40,1826321.28,1171.28,226.95,1.32,1.28
114,10264.95,43356.73,1084.85,43908.95,2636.70,333051.26,421.26,41.95,1.28,1.26
115,10327.20,43482.18,1076.35,44027.03,2658.57,1964721.18,981.18,232.92,1.26,1.18
116,10407.26,43665.21,1081.14,44226.06,2669.93,1986871.20,1071.20,236.53,1.18,1.20
117,?,?,?,?,?,?,?,?,1.20,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,1086.18,44420.22,2685.14,1814991.25,1321.25,225.06,?,1.25
120,10511.46,44162.18,1096.22,44653.34,2704.84,575541.26,521.26,70.96,1.25,1.26
121,?,?,?,?,?,?,?,?,1.26,?
122,10554.34,43991.51,1077.28,44466.89,2695.22,549211.23,471.23,67.14,?,1.23
123,?,?,?,?,?,?,?,?,1.23,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,1104.54,45060.80,2714.72,766171.27,541.27,96.12,?,1.27
127,10618.63,44742.22,1111.64,45244.29,2733.96,2663621.32,1231.32,354.79,1.27,1.32
128,10692.81,45117.94,1106.26,45647.76,2752.14,794271.32,731.32,103.40,1.32,1.32
129,10714.80,44943.16,1111.55,45475.08,2760.20,673791.34,461.34,88.39,1.32,1.34
130,10758.03,44895.35,1118.53,45408.06,2769.85,5643551.50,2741.50,807.93,1.34,1.50
131,?,?,?,?,?,?,?,?,1.50,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,1126.14,45746.01,2790.62,6772621.63,4071.63,1081.69,?,1.63
134,10819.27,45771.11,1157.28,46336.62,2822.41,3239681.61,1581.61,520.54,1.63,1.61
135,10913.18,46102.42,1180.62,46676.61,2848.38,3584981.60,1511.60,568.86,1.61,1.60
136,10976.80,45992.03,1159.61,46581.16,2871.70,10879741.54,4311.54,1775.95,1.60,1.54
137,10991.63,46078.68,1125.40,46646.58,2885.19,2329881.61,1341.61,364.57,1.54,1.61
138,?,?,?,?,?,?,?,?,1.61,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,1137.52,46615.31,2921.95,7859561.68,3301.68,1340.87,?,1.68
141,11089.17,45851.80,1125.99,46439.10,2893.12,1695761.70,841.70,285.22,1.68,1.70
142,11082.19,45933.66,1125.44,46529.96,2912.70,6817741.59,3841.59,1085.36,1.70,1.59
143,11050.12,45687.76,1120.21,46311.26,2894.53,8429431.52,2861.52,1251.72,1.59,1.52
144,11130.47,46145.44,1124.91,46783.61,2929.62,1052441.53,751.53,161.85,1.52,1.53
145,?,?,?,?,?,?,?,?,1.53,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,1142.01,47957.54,2976.83,890441.53,781.53,134.31,?,1.53
148,11439.53,47579.87,1154.78,48258.02,2997.81,1175311.52,891.52,176.84,1.53,1.52
149,11434.08,47476.64,1171.08,48138.07,3000.58,2525261.52,1441.52,385.56,1.52,1.52
150,?,?,?,?,?,?,?,?,1.52,?
151,11518.87,47806.34,1165.26,48503.87,2994.25,595831.52,621.52,90.91,?,1.52
152,?,?,?,?,?,?,?,?,1.52,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,1165.63,47868.36,2970.24,1380231.49,921.49,206.40,?,1.49
155,11527.78,47620.68,1159.94,48323.88,2998.79,985471.48,581.48,149.33,1.49,1.48
156,11566.33,47805.94,1151.72,48513.29,3026.87,879321.50,661.50,132.10,1.48,1.50
157,11598.90,47573.66,1162.00,48259.19,3020.15,1675711.57,1251.57,259.58,1.50,1.57
158,11721.20,48209.65,1181.72,48918.37,3044.38,1563181.64,1111.64,253.36,1.57,1.64
159,?,?,?,?,?,?,?,?,1.64,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,1181.70,49207.65,3065.91,1242091.60,891.60,200.38,?,1.60
162,11906.69,48324.52,1178.63,49050.96,3074.89,529011.57,491.57,83.52,1.60,1.57
163,12044.12,48383.93,1192.84,49098.70,3098.83,735931.63,671.63,117.45,1.57,1.63
164,11997.09,48152.82,1194.64,48890.47,3089.32,2760991.67,1771.67,457.21,1.63,1.67
165,11980.74,48273.42,1193.40,49057.66,3092.65,1409841.65,1091.65,237.42,1.67,1.65
166,?,?,?,?,?,?,?,?,1.65,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,1195.82,48917.56,3100.24,895091.63,721.63,146.76,?,1.63
169,12001.25,48119.72,1195.92,48891.04,3120.39,786571.60,701.60,125.28,1.63,1.60
170,11995.61,47743.10,1196.01,48509.84,3122.21,1521811.57,1031.57,237.28,1.60,1.57
171,11755.38,45870.00,1146.73,46587.68,3038.18,7237361.40,2881.40,1046.93,1.57,1.40
172,11698.05,44732.92,1176.34,45456.77,3001.68,4544951.47,1201.47,646.04,1.40,1.47
173,?,?,?,?,?,?,?,?,1.47,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,1173.52,45531.46,2990.89,931821.51,511.51,138.74,?,1.51
176,11846.22,44966.09,1180.90,45672.10,2999.31,3486361.62,1701.62,553.58,1.51,1.62
177,11772.39,44893.99,1166.57,45601.51,2972.55,2105871.61,1201.61,336.07,1.62,1.61
178,11665.86,43667.37,1139.46,44326.49,2915.58,4920241.65,1861.65,809.53,1.61,1.65
179,11716.43,44747.79,1160.39,45442.51,2948.80,2333521.64,841.64,390.90,1.65,1.64
180,?,?,?,?,?,?,?,?,1.64,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,1150.94,45461.06,2963.91,1074171.66,961.66,174.42,?,1.66
183,11805.57,45533.94,1175.36,46254.71,2981.48,240081.66,221.66,39.45,1.66,1.66
184,11736.24,45184.98,1196.30,45899.36,2971.57,227141.64,311.64,37.00,1.66,1.64
185,11820.50,45613.75,1189.64,46344.42,2988.19,315911.62,321.62,51.34,1.64,1.62
186,11822.63,45110.89,1161.10,45805.34,2977.06,580011.62,471.62,94.62,1.62,1.62
187,?,?,?,?,?,?,?,?,1.62,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,1167.58,45172.40,2948.16,2687861.64,1411.64,448.46,?,1.64
190,11610.73,44342.23,1165.35,44969.23,2924.69,3622331.72,1621.72,614.97,1.64,1.72
191,11643.94,45068.55,1180.80,45727.71,2962.09,1970031.70,1201.70,340.42,1.72,1.70
192,11739.32,45712.72,1192.09,46390.36,2992.86,3836111.73,1201.73,662.26,1.70,1.73
193,11784.60,46150.78,1209.79,46839.89,3017.66,561321.71,421.71,96.39,1.73,1.71
194,?,?,?,?,?,?,?,?,1.71,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,1196.78,46922.43,3022.70,761171.69,411.69,128.97,?,1.69
197,11753.20,46155.10,1214.42,46860.35,3017.11,1050691.65,641.65,176.91,1.69,1.65
198,11768.81,46287.08,1215.81,47003.76,3021.27,180981.65,241.65,29.68,1.65,1.65
199,11813.42,46221.23,1211.51,46919.83,3023.16,876861.62,811.62,141.33,1.65,1.62
200,11837.95,46399.74,1210.19,47120.88,3019.85,441201.63,231.63,70.70,1.62,1.63
201,?,?,?,?,?,?,?,?,1.63,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,1235.07,47075.43,3021.70,441351.60,301.60,69.98,?,1.60
204,11905.16,46714.43,1232.24,47454.90,3029.97,658881.59,521.59,103.20,1.60,1.59
205,11975.99,46835.98,1222.66,47575.74,3050.63,275021.62,221.62,43.91,1.59,1.62
206,11939.68,46713.02,1219.75,47446.69,3036.16,128801.62,231.62,20.87,1.62,1.62
207,11930.54,46258.91,1209.19,46981.22,3015.00,617331.59,541.59,96.64,1.62,1.59
208,?,?,?,?,?,?,?,?,1.59,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,1199.78,47214.30,3032.94,419461.58,441.58,65.46,?,1.58
211,11914.45,46663.41,1213.77,47398.08,3038.42,46651.57,121.57,7.32,1.58,1.57
212,11934.08,46925.65,1223.90,47676.43,3046.08,466971.58,381.58,73.25,1.57,1.58
213,12025.60,47370.81,1222.52,48147.76,3060.17,543311.57,431.57,84.44,1.58,1.57
214,12096.51,48325.33,1231.68,49133.14,3110.79,1099731.64,881.64,176.02,1.57,1.64
215,?,?,?,?,?,?,?,?,1.64,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,1230.24,49272.86,3127.41,303081.64,391.64,49.20,?,1.64
218,12213.07,47942.81,1233.34,48742.34,3127.38,281981.61,241.61,45.70,1.64,1.61
219,12294.72,48306.55,1236.11,49124.78,3168.23,320971.60,291.60,51.45,1.61,1.60
220,12425.78,48862.88,1227.93,49700.18,3190.86,2430581.64,1411.64,397.10,1.60,1.64
221,12524.35,49125.36,1228.51,49994.77,3206.86,2926731.74,1721.74,499.62,1.64,1.74
222,?,?,?,?,?,?,?,?,1.74,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,1249.41,50476.37,3225.79,17450041.87,4861.87,3179.76,?,1.87
225,12783.95,49747.66,1253.14,50646.05,3233.22,5002471.84,1641.84,940.79,1.87,1.84
226,12961.14,50223.95,1260.91,51152.95,3271.49,1384311.81,891.81,248.58,1.84,1.81
227,?,?,?,?,?,?,?,?,1.81,?
228,12933.31,49976.48,1262.98,50906.11,3253.28,2064471.82,691.82,376.69,?,1.82
229,?,?,?,?,?,?,?,?,1.82,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,1251.04,50713.14,3237.31,1172281.74,951.74,209.82,?,1.74
232,12831.52,49162.16,1247.19,50077.30,3210.57,4947621.73,951.73,843.81,1.74,1.73
233,12826.21,49128.05,1248.67,50032.45,3221.87,479601.76,421.76,84.06,1.73,1.76
234,12985.38,49846.48,1258.64,50780.47,3260.69,8680481.90,1921.90,1634.24,1.76,1.90
235,13050.37,49895.10,1247.33,50836.47,3260.35,2664131.88,1161.88,505.90,1.90,1.88
236,?,?,?,?,?,?,?,?,1.88,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,1237.10,50756.86,3255.45,3044831.90,1561.90,583.20,?,1.90
239,12781.02,48833.58,1229.04,49731.02,3197.48,1975041.86,1381.86,363.96,1.90,1.86
240,12706.26,48537.65,1239.92,49421.50,3183.87,7074301.92,3491.92,1343.73,1.86,1.92
241,12801.41,48676.45,1251.80,49569.11,3204.20,4541941.95,2341.95,881.34,1.92,1.95
242,12801.04,48871.98,1261.01,49771.98,3196.27,2496911.93,1481.93,480.00,1.95,1.93
243,?,?,?,?,?,?,?,?,1.93,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,1259.01,50099.55,3230.20,2233471.95,1031.95,429.91,?,1.95
246,12843.19,48968.87,1257.15,49861.54,3226.75,3533691.95,1171.95,692.27,1.95,1.95
247,12637.81,47919.09,1243.35,48781.63,3174.71,2464931.91,1411.91,472.93,1.95,1.91
248,12178.22,45830.66,1185.76,46598.42,3061.25,10385361.79,4191.79,1817.07,1.91,1.79
249,12457.22,46717.04,1237.06,47514.09,3142.61,2814871.82,1641.82,502.49,1.79,1.82
250,?,?,?,?,?,?,?,?,1.82,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,1243.34,48651.54,3199.68,1285421.83,931.83,232.92,?,1.83
253,12962.91,48961.51,1250.38,49839.90,3256.85,2207641.79,1261.79,399.13,1.83,1.79
254,12983.95,49437.02,1263.62,50312.63,3285.29,1367621.76,1131.76,239.96,1.79,1.76
255,13011.41,49771.55,1276.66,50644.38,3303.55,3070471.72,1671.72,526.99,1.76,1.72
256,12998.59,49348.61,1298.01,50196.31,3285.49,4967891.67,2771.67,831.75,1.72,1.67
257,?,?,?,?,?,?,?,?,1.67,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,1275.46,49741.35,3260.05,3224821.66,1311.66,530.71,?,1.66
260,13085.22,49434.46,1297.54,50258.11,3286.61,2341421.74,1621.74,399.29,1.66,1.74
261,13049.76,49413.33,1284.43,50227.43,3277.41,4728761.81,2001.81,845.73,1.74,1.81
262,13124.47,50300.53,1287.16,51171.25,3316.59,2879891.82,1451.82,522.83,1.81,1.82
263,13140.38,50308.19,1303.27,51202.75,3316.08,1215621.83,831.83,221.26,1.82,1.83
264,?,?,?,?,?,?,?,?,1.83,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,1279.78,50869.00,3291.57,1473251.83,781.83,269.64,?,1.83
267,13131.43,49979.47,1298.17,50887.67,3275.67,1786451.80,431.80,325.58,1.83,1.80
268,13114.91,50301.69,1316.37,51221.45,3299.72,1273701.79,651.79,225.89,1.80,1.79
269,13233.88,50936.34,1330.10,51846.54,3336.44,7991811.90,3091.90,1518.63,1.79,1.90
270,13346.97,50819.81,1345.84,51704.53,3352.18,539151.87,401.87,101.57,1.90,1.87
271,?,?,?,?,?,?,?,?,1.87,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,1344.48,51191.50,3349.29,1769831.88,791.88,327.25,?,1.88
274,13338.19,50782.48,1340.21,51691.24,3351.68,684211.88,451.88,128.14,1.88,1.88
275,13386.01,50803.40,1343.11,51709.58,3364.40,1790441.86,1281.86,329.94,1.88,1.86
276,13476.11,50982.03,1339.95,51911.61,3383.62,2706411.85,1561.85,500.83,1.86,1.85
277,13513.64,50601.24,1323.45,51511.63,3381.52,1119481.80,591.80,203.27,1.85,1.80
278,?,?,?,?,?,?,?,?,1.80,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,1339.98,51239.47,3383.60,871491.85,501.85,159.12,?,1.85
281,13399.64,50137.88,1327.31,51021.26,3368.14,1205031.84,611.84,220.82,1.85,1.84
282,13361.98,50335.02,1320.08,51215.99,3379.96,1601601.86,1011.86,292.54,1.84,1.86
283,13589.27,51806.83,1352.10,52744.48,3454.41,3436911.86,1371.86,652.15,1.86,1.86
284,13638.56,52230.47,1345.83,53193.87,3477.04,1639171.88,1041.88,305.97,1.86,1.88
285,?,?,?,?,?,?,?,?,1.88,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,1348.18,53498.97,3508.85,1121521.91,851.91,214.04,?,1.91
288,13824.94,52590.73,1382.18,53588.87,3544.07,1420081.88,771.88,268.15,1.91,1.88
289,13886.79,52861.41,1368.16,53918.41,3548.14,3831951.84,1581.84,712.78,1.88,1.84
290,14155.74,52573.59,1375.02,53571.90,3572.96,423691.84,431.84,77.61,1.84,1.84
291,14253.72,52587.24,1361.11,53572.92,3535.97,2984881.78,1851.78,532.25,1.84,1.78
292,?,?,?,?,?,?,?,?,1.78,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,1389.98,54903.39,3606.06,3253631.90,1771.90,607.28,?,1.90
295,14512.68,53781.81,1383.79,54818.06,3615.60,1458341.89,801.89,273.62,1.90,1.89
296,14327.32,53389.74,1387.21,54433.41,3596.10,387101.88,301.88,72.56,1.89,1.88
297,14572.10,53994.46,1392.05,55063.75,3637.76,5004831.90,1001.90,951.88,1.88,1.90
298,14753.57,53887.13,1408.73,55023.42,3651.19,20509762.13,7062.13,4208.18,1.90,2.13
299,?,?,?,?,?,?,?,?,2.13,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,1424.20,55362.19,3660.45,10192622.22,5502.22,2266.62,?,2.22
302,14994.44,54536.95,1415.96,55688.45,3688.57,2781472.24,1952.24,614.91,2.22,2.24
303,14942.82,54095.32,1435.46,55240.01,3660.80,3401932.19,1652.19,742.45,2.24,2.19
304,14928.63,53607.86,1416.41,54734.18,3628.73,4769332.30,2462.30,1067.36,2.19,2.30
305,?,?,?,?,?,?,?,?,2.30,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,1446.55,55121.60,3668.56,725482,340,1727.14,?,2.40
309,14877.29,53504.47,1441.92,54600.05,3645.18,485718,241,1175.91,2.40,2.41
310,14860.69,53924.01,1445.73,55035.36,3650.27,237881,102,574.13,2.41,2.42
340,13476.564027366672,45857.110734846676,1298.5945247741247,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,1325.4888178463666,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,1352.3831109186085,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,1433.0659901353345,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,1594.4317485687864,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
