%310
@RELATION PLZPW0000017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
100,10845.27,45091.63,45495.34,2780.21,1167215.38,5015.38,178.86,15.00,15.38
101,10908.65,45688.48,46131.66,2794.43,463515.44,1915.44,71.36,15.38,15.44
102,10807.45,45525.92,45960.10,2783.53,315815.40,1215.40,48.45,15.44,15.40
103,?,?,?,?,?,?,?,15.40,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,208915.40,815.40,32.16,?,15.40
106,?,?,?,?,?,?,?,15.40,?
107,10431.02,43916.24,44404.81,2705.88,337515.00,2015.00,50.52,?,15.00
108,10415.53,43364.70,43850.06,2695.55,750714.87,2714.87,109.66,15.00,14.87
109,10373.60,43447.75,43993.98,2685.57,2652314.90,2114.90,391.75,14.87,14.90
110,?,?,?,?,?,?,?,14.90,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,1206114.73,2714.73,177.44,?,14.73
113,10282.22,43159.57,43707.88,2624.40,1518414.13,7214.13,211.88,14.73,14.13
114,10264.95,43356.73,43908.95,2636.70,1339714.40,4414.40,191.60,14.13,14.40
115,10327.20,43482.18,44027.03,2658.57,453315.00,2115.00,66.83,14.40,15.00
116,10407.26,43665.21,44226.06,2669.93,132614.95,514.95,19.80,15.00,14.95
117,?,?,?,?,?,?,?,14.95,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,165614.85,1314.85,24.53,?,14.85
120,10511.46,44162.18,44653.34,2704.84,3014.85,214.85,0.45,14.85,14.85
121,?,?,?,?,?,?,?,14.85,?
122,10554.34,43991.51,44466.89,2695.22,74214.35,614.35,10.83,?,14.35
123,?,?,?,?,?,?,?,14.35,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,101514.50,914.50,14.46,?,14.50
127,10618.63,44742.22,45244.29,2733.96,798315.01,4315.01,121.64,14.50,15.01
128,10692.81,45117.94,45647.76,2752.14,644315.44,2115.44,98.48,15.01,15.44
129,10714.80,44943.16,45475.08,2760.20,684215.48,2215.48,105.95,15.44,15.48
130,10758.03,44895.35,45408.06,2769.85,611915.70,3315.70,95.29,15.48,15.70
131,?,?,?,?,?,?,?,15.70,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,806615.70,2115.70,125.35,?,15.70
134,10819.27,45771.11,46336.62,2822.41,646115.65,1815.65,100.51,15.70,15.65
135,10913.18,46102.42,46676.61,2848.38,384215.63,1815.63,60.02,15.65,15.63
136,10976.80,45992.03,46581.16,2871.70,2439415.50,5515.50,377.43,15.63,15.50
137,10991.63,46078.68,46646.58,2885.19,1000315.70,3615.70,154.44,15.50,15.70
138,?,?,?,?,?,?,?,15.70,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,1874516.10,6716.10,299.00,?,16.10
141,11089.17,45851.80,46439.10,2893.12,11672617.00,11217.00,1913.43,16.10,17.00
142,11082.19,45933.66,46529.96,2912.70,904416.80,3916.80,151.92,17.00,16.80
143,11050.12,45687.76,46311.26,2894.53,818216.80,9616.80,135.54,16.80,16.80
144,11130.47,46145.44,46783.61,2929.62,11364016.95,3516.95,1932.86,16.80,16.95
145,?,?,?,?,?,?,?,16.95,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,6380117.51,7517.51,1104.91,?,17.51
148,11439.53,47579.87,48258.02,2997.81,6343117.30,7217.30,1114.35,17.51,17.30
149,11434.08,47476.64,48138.07,3000.58,793117.30,2417.30,136.13,17.30,17.30
150,?,?,?,?,?,?,?,17.30,?
151,11518.87,47806.34,48503.87,2994.25,1955617.50,1717.50,342.06,?,17.50
152,?,?,?,?,?,?,?,17.50,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,2112317.50,1317.50,369.73,?,17.50
155,11527.78,47620.68,48323.88,2998.79,572117.60,2617.60,100.54,17.50,17.60
156,11566.33,47805.94,48513.29,3026.87,530517.49,2817.49,91.85,17.60,17.49
157,11598.90,47573.66,48259.19,3020.15,3401117.22,3017.22,595.01,17.49,17.22
158,11721.20,48209.65,48918.37,3044.38,2000117.50,2617.50,345.50,17.22,17.50
159,?,?,?,?,?,?,?,17.50,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,763217.32,2617.32,130.84,?,17.32
162,11906.69,48324.52,49050.96,3074.89,517217.13,2717.13,89.47,17.32,17.13
163,12044.12,48383.93,49098.70,3098.83,481617.01,1617.01,81.83,17.13,17.01
164,11997.09,48152.82,48890.47,3089.32,1012717.16,3817.16,173.61,17.01,17.16
165,11980.74,48273.42,49057.66,3092.65,174217.24,1917.24,29.79,17.16,17.24
166,?,?,?,?,?,?,?,17.24,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,5027317.85,8517.85,889.14,?,17.85
169,12001.25,48119.72,48891.04,3120.39,2851917.95,4617.95,512.54,17.85,17.95
170,11995.61,47743.10,48509.84,3122.21,755217.75,2317.75,134.07,17.95,17.75
171,11755.38,45870.00,46587.68,3038.18,2122517.60,3617.60,371.38,17.75,17.60
172,11698.05,44732.92,45456.77,3001.68,764817.68,2717.68,132.87,17.60,17.68
173,?,?,?,?,?,?,?,17.68,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,459317.00,1717.00,80.32,?,17.00
176,11846.22,44966.09,45672.10,2999.31,355817.48,2217.48,61.09,17.00,17.48
177,11772.39,44893.99,45601.51,2972.55,1264317.26,1517.26,217.67,17.48,17.26
178,11665.86,43667.37,44326.49,2915.58,337017.44,2317.44,58.29,17.26,17.44
179,11716.43,44747.79,45442.51,2948.80,210017.45,717.45,36.65,17.44,17.45
180,?,?,?,?,?,?,?,17.45,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,90617.00,1317.00,15.60,?,17.00
183,11805.57,45533.94,46254.71,2981.48,150917.16,1517.16,26.03,17.00,17.16
184,11736.24,45184.98,45899.36,2971.57,15602316.89,1416.89,2698.45,17.16,16.89
185,11820.50,45613.75,46344.42,2988.19,15043417.30,717.30,2602.40,16.89,17.30
186,11822.63,45110.89,45805.34,2977.06,190017.10,417.10,32.50,17.30,17.10
187,?,?,?,?,?,?,?,17.10,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,228217.01,1617.01,39.41,?,17.01
190,11610.73,44342.23,44969.23,2924.69,111717.00,717.00,18.99,17.01,17.00
191,11643.94,45068.55,45727.71,2962.09,1084117.30,1017.30,188.31,17.00,17.30
192,11739.32,45712.72,46390.36,2992.86,8917.44,217.44,1.54,17.30,17.44
193,11784.60,46150.78,46839.89,3017.66,73517.40,517.40,12.80,17.44,17.40
194,?,?,?,?,?,?,?,17.40,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,250317.20,1517.20,43.05,?,17.20
197,11753.20,46155.10,46860.35,3017.11,307017.50,2417.50,53.56,17.20,17.50
198,11768.81,46287.08,47003.76,3021.27,478017.40,1617.40,84.18,17.50,17.40
199,11813.42,46221.23,46919.83,3023.16,2178617.99,2117.99,391.49,17.40,17.99
200,11837.95,46399.74,47120.88,3019.85,584517.99,1917.99,105.13,17.99,17.99
201,?,?,?,?,?,?,?,17.99,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,930418.50,5218.50,170.85,?,18.50
204,11905.16,46714.43,47454.90,3029.97,308118.60,1718.60,57.47,18.50,18.60
205,11975.99,46835.98,47575.74,3050.63,191718.40,1618.40,35.00,18.60,18.40
206,11939.68,46713.02,47446.69,3036.16,81018.57,1518.57,14.82,18.40,18.57
207,11930.54,46258.91,46981.22,3015.00,58818.60,718.60,10.75,18.57,18.60
208,?,?,?,?,?,?,?,18.60,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,208118.80,1718.80,38.99,?,18.80
211,11914.45,46663.41,47398.08,3038.42,91718.70,1418.70,17.26,18.80,18.70
212,11934.08,46925.65,47676.43,3046.08,399318.50,1318.50,72.89,18.70,18.50
213,12025.60,47370.81,48147.76,3060.17,176018.49,918.49,32.18,18.50,18.49
214,12096.51,48325.33,49133.14,3110.79,7018.31,218.31,1.29,18.49,18.31
215,?,?,?,?,?,?,?,18.31,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,335118.03,2418.03,60.60,?,18.03
218,12213.07,47942.81,48742.34,3127.38,719417.89,2117.89,126.29,18.03,17.89
219,12294.72,48306.55,49124.78,3168.23,1477118.29,2618.29,268.56,17.89,18.29
220,12425.78,48862.88,49700.18,3190.86,1671318.39,2118.39,305.77,18.29,18.39
221,12524.35,49125.36,49994.77,3206.86,11269418.37,1618.37,2062.66,18.39,18.37
222,?,?,?,?,?,?,?,18.37,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,12318618.43,2518.43,2254.40,?,18.43
225,12783.95,49747.66,50646.05,3233.22,1274318.60,2418.60,234.84,18.43,18.60
226,12961.14,50223.95,51152.95,3271.49,1438619.04,4019.04,273.11,18.60,19.04
227,?,?,?,?,?,?,?,19.04,?
228,12933.31,49976.48,50906.11,3253.28,159119.05,1119.05,30.72,?,19.05
229,?,?,?,?,?,?,?,19.05,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,1418019.10,3419.10,270.86,?,19.10
232,12831.52,49162.16,50077.30,3210.57,788219.01,3119.01,150.35,19.10,19.01
233,12826.21,49128.05,50032.45,3221.87,113019.00,819.00,21.50,19.01,19.00
234,12985.38,49846.48,50780.47,3260.69,2071019.19,1319.19,393.56,19.00,19.19
235,13050.37,49895.10,50836.47,3260.35,217319.39,1119.39,41.69,19.19,19.39
236,?,?,?,?,?,?,?,19.39,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,1281319.02,8719.02,252.23,?,19.02
239,12781.02,48833.58,49731.02,3197.48,456018.35,5318.35,85.08,19.02,18.35
240,12706.26,48537.65,49421.50,3183.87,15415718.60,4618.60,2837.76,18.35,18.60
241,12801.41,48676.45,49569.11,3204.20,434519.00,1819.00,81.11,18.60,19.00
242,12801.04,48871.98,49771.98,3196.27,147118.95,918.95,27.77,19.00,18.95
243,?,?,?,?,?,?,?,18.95,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,49418.80,618.80,9.35,?,18.80
246,12843.19,48968.87,49861.54,3226.75,2547218.79,1818.79,473.83,18.80,18.79
247,12637.81,47919.09,48781.63,3174.71,113618.60,1018.60,21.18,18.79,18.60
248,12178.22,45830.66,46598.42,3061.25,950317.36,5617.36,166.22,18.60,17.36
249,12457.22,46717.04,47514.09,3142.61,1096517.32,5917.32,183.81,17.36,17.32
250,?,?,?,?,?,?,?,17.32,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,1645218.10,4718.10,296.26,?,18.10
253,12962.91,48961.51,49839.90,3256.85,5022118.50,3918.50,918.82,18.10,18.50
254,12983.95,49437.02,50312.63,3285.29,2337418.60,1318.60,428.00,18.50,18.60
255,13011.41,49771.55,50644.38,3303.55,892818.60,1718.60,165.62,18.60,18.60
256,12998.59,49348.61,50196.31,3285.49,181618.60,1218.60,33.59,18.60,18.60
257,?,?,?,?,?,?,?,18.60,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,3004818.70,1918.70,559.11,?,18.70
260,13085.22,49434.46,50258.11,3286.61,206519.10,1819.10,38.97,18.70,19.10
261,13049.76,49413.33,50227.43,3277.41,8419.20,619.20,1.62,19.10,19.20
262,13124.47,50300.53,51171.25,3316.59,141119.20,1319.20,27.03,19.20,19.20
263,13140.38,50308.19,51202.75,3316.08,837119.40,1619.40,162.21,19.20,19.40
264,?,?,?,?,?,?,?,19.40,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,1266019.34,2219.34,245.27,?,19.34
267,13131.43,49979.47,50887.67,3275.67,849419.40,4019.40,165.85,19.34,19.40
268,13114.91,50301.69,51221.45,3299.72,1111419.80,4119.80,217.32,19.40,19.80
269,13233.88,50936.34,51846.54,3336.44,1403521.49,5621.49,281.79,19.80,21.49
270,13346.97,50819.81,51704.53,3352.18,3993122.00,14222.00,885.48,21.49,22.00
271,?,?,?,?,?,?,?,22.00,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,1390521.48,8421.48,299.17,?,21.48
274,13338.19,50782.48,51691.24,3351.68,1087921.79,1721.79,233.67,21.48,21.79
275,13386.01,50803.40,51709.58,3364.40,109421.49,1321.49,23.46,21.79,21.49
276,13476.11,50982.03,51911.61,3383.62,275921.47,2121.47,58.20,21.49,21.47
277,13513.64,50601.24,51511.63,3381.52,166721.50,1321.50,35.19,21.47,21.50
278,?,?,?,?,?,?,?,21.50,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,3644521.50,1821.50,778.07,?,21.50
281,13399.64,50137.88,51021.26,3368.14,70621.49,321.49,15.20,21.50,21.49
282,13361.98,50335.02,51215.99,3379.96,135021.49,921.49,28.87,21.49,21.49
283,13589.27,51806.83,52744.48,3454.41,1085621.80,4321.80,238.24,21.49,21.80
284,13638.56,52230.47,53193.87,3477.04,627821.80,3421.80,138.83,21.80,21.80
285,?,?,?,?,?,?,?,21.80,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,633221.64,4021.64,136.49,?,21.64
288,13824.94,52590.73,53588.87,3544.07,1852021.98,5821.98,406.68,21.64,21.98
289,13886.79,52861.41,53918.41,3548.14,2304921.90,2121.90,503.76,21.98,21.90
290,14155.74,52573.59,53571.90,3572.96,2169322.59,8422.59,483.77,21.90,22.59
291,14253.72,52587.24,53572.92,3535.97,2124323.00,8323.00,488.00,22.59,23.00
292,?,?,?,?,?,?,?,23.00,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,1169224.00,8924.00,280.16,?,24.00
295,14512.68,53781.81,54818.06,3615.60,412023.90,3623.90,98.19,24.00,23.90
296,14327.32,53389.74,54433.41,3596.10,317323.80,2023.80,75.35,23.90,23.80
297,14572.10,53994.46,55063.75,3637.76,1949924.29,5624.29,474.08,23.80,24.29
298,14753.57,53887.13,55023.42,3651.19,880624.19,4324.19,212.46,24.29,24.19
299,?,?,?,?,?,?,?,24.19,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,973124.60,4424.60,237.44,?,24.60
302,14994.44,54536.95,55688.45,3688.57,2746526.80,7126.80,692.68,24.60,26.80
303,14942.82,54095.32,55240.01,3660.80,3654727.65,15727.65,1016.94,26.80,27.65
304,14928.63,53607.86,54734.18,3628.73,3899028.80,11828.80,1119.70,27.65,28.80
305,?,?,?,?,?,?,?,28.80,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,88094,89,2553.84,?,28.65
309,14877.29,53504.47,54600.05,3645.18,117191,108,3362.46,28.65,27.91
310,14860.69,53924.01,55035.36,3650.27,17937,85,488.68,27.91,27.35
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
