%310
@RELATION PLCPTLP00015
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
107,796.68,43916.24,44404.81,329941.20,191.20,40.36,?,1.20
108,787.39,43364.70,43850.06,23831.22,41.22,2.93,1.20,1.22
109,783.37,43447.75,43993.98,4861.28,21.28,0.62,1.22,1.28
110,?,?,?,?,?,?,1.28,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,30001.26,31.26,3.77,?,1.26
113,769.16,43159.57,43707.88,108701.20,101.20,13.37,1.26,1.20
114,769.82,43356.73,43908.95,103541.20,101.20,12.44,1.20,1.20
115,774.88,43482.18,44027.03,157341.16,121.16,18.28,1.20,1.16
116,777.86,43665.21,44226.06,25051.20,21.20,2.99,1.16,1.20
117,?,?,?,?,?,?,1.20,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,88591.20,41.20,10.63,?,1.20
120,784.81,44162.18,44653.34,373871.15,121.15,43.02,1.20,1.15
121,?,?,?,?,?,?,1.15,?
122,787.45,43991.51,44466.89,75001.13,51.13,8.54,?,1.13
123,?,?,?,?,?,?,1.13,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,24901.16,31.16,2.89,?,1.16
127,793.09,44742.22,45244.29,29651.20,61.20,3.59,1.16,1.20
128,798.10,45117.94,45647.76,83071.24,81.24,10.29,1.20,1.24
129,800.71,44943.16,45475.08,67241.22,71.22,8.31,1.24,1.22
130,800.42,44895.35,45408.06,261111.27,231.27,32.84,1.22,1.27
131,?,?,?,?,?,?,1.27,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,18711.26,21.26,2.36,?,1.26
134,804.49,45771.11,46336.62,104201.27,41.27,13.13,1.26,1.27
135,802.28,46102.42,46676.61,277621.26,171.26,35.07,1.27,1.26
136,806.45,45992.03,46581.16,70391.22,71.22,8.75,1.26,1.22
137,810.69,46078.68,46646.58,312841.22,71.22,38.24,1.22,1.22
138,?,?,?,?,?,?,1.22,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,337681.21,121.21,41.74,?,1.21
141,819.76,45851.80,46439.10,61381.23,81.23,7.55,1.21,1.23
142,818.82,45933.66,46529.96,171831.16,201.16,21.34,1.23,1.16
143,814.69,45687.76,46311.26,25191.26,41.26,2.99,1.16,1.26
144,820.11,46145.44,46783.61,34221.27,61.27,4.14,1.26,1.27
145,?,?,?,?,?,?,1.27,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,364991.28,241.28,46.96,?,1.28
148,838.40,47579.87,48258.02,269631.33,231.33,35.83,1.28,1.33
149,842.72,47476.64,48138.07,522331.37,341.37,70.85,1.33,1.37
150,?,?,?,?,?,?,1.37,?
151,841.72,47806.34,48503.87,95231.38,61.38,13.14,?,1.38
152,?,?,?,?,?,?,1.38,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,331241.32,161.32,44.38,?,1.32
155,854.67,47620.68,48323.88,203761.39,121.39,28.10,1.32,1.39
156,859.35,47805.94,48513.29,210481.36,191.36,29.08,1.39,1.36
157,864.95,47573.66,48259.19,96651.30,71.30,12.67,1.36,1.30
158,866.67,48209.65,48918.37,01.30,01.30,0.00,1.30,1.30
159,?,?,?,?,?,?,1.30,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,192441.29,141.29,24.54,?,1.29
162,870.60,48324.52,49050.96,85001.29,81.29,11.09,1.29,1.29
163,878.91,48383.93,49098.70,425171.23,381.23,53.06,1.29,1.23
164,877.48,48152.82,48890.47,127001.30,111.30,16.40,1.23,1.30
165,880.65,48273.42,49057.66,370211.28,281.28,46.62,1.30,1.28
166,?,?,?,?,?,?,1.28,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,48251.29,71.29,6.25,?,1.29
169,886.71,48119.72,48891.04,74001.25,91.25,9.27,1.29,1.25
170,885.25,47743.10,48509.84,10001.25,11.25,1.25,1.25,1.25
171,864.38,45870.00,46587.68,20001.28,11.28,2.56,1.25,1.28
172,855.18,44732.92,45456.77,75551.29,71.29,10.02,1.28,1.29
173,?,?,?,?,?,?,1.29,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,158201.29,91.29,20.47,?,1.29
176,863.23,44966.09,45672.10,193241.25,161.25,24.78,1.29,1.25
177,858.05,44893.99,45601.51,52391.24,61.24,6.37,1.25,1.24
178,847.97,43667.37,44326.49,156771.25,101.25,19.40,1.24,1.25
179,848.08,44747.79,45442.51,171961.27,151.27,21.22,1.25,1.27
180,?,?,?,?,?,?,1.27,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,209041.23,201.23,25.83,?,1.23
183,853.37,45533.94,46254.71,15001.23,21.23,1.85,1.23,1.23
184,850.45,45184.98,45899.36,67571.23,51.23,8.42,1.23,1.23
185,855.94,45613.75,46344.42,58301.27,21.27,7.28,1.23,1.27
186,851.88,45110.89,45805.34,75151.27,71.27,9.48,1.27,1.27
187,?,?,?,?,?,?,1.27,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,35401.24,31.24,4.39,?,1.24
190,842.60,44342.23,44969.23,15001.24,11.24,1.86,1.24,1.24
191,844.03,45068.55,45727.71,33701.22,31.22,4.15,1.24,1.22
192,845.84,45712.72,46390.36,468831.23,241.23,55.63,1.22,1.23
193,849.99,46150.78,46839.89,71791.25,81.25,8.80,1.23,1.25
194,?,?,?,?,?,?,1.25,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,30681.25,101.25,3.76,?,1.25
197,847.84,46155.10,46860.35,29421.20,41.20,3.54,1.25,1.20
198,845.85,46287.08,47003.76,40801.20,61.20,4.90,1.20,1.20
199,845.70,46221.23,46919.83,1612721.28,131.28,200.24,1.20,1.28
200,848.06,46399.74,47120.88,538871.30,361.30,70.41,1.28,1.30
201,?,?,?,?,?,?,1.30,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,188541.28,141.28,24.20,?,1.28
204,852.44,46714.43,47454.90,53421.30,61.30,6.86,1.28,1.30
205,858.02,46835.98,47575.74,35501.27,101.27,4.55,1.30,1.27
206,858.31,46713.02,47446.69,113421.24,131.24,14.13,1.27,1.24
207,858.83,46258.91,46981.22,43661.26,51.26,5.48,1.24,1.26
208,?,?,?,?,?,?,1.26,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,2171.24,21.24,0.27,?,1.24
211,870.15,46663.41,47398.08,184351.24,171.24,22.71,1.24,1.24
212,878.25,46925.65,47676.43,440001.23,261.23,53.16,1.24,1.23
213,881.30,47370.81,48147.76,207851.26,121.26,24.83,1.23,1.26
214,884.10,48325.33,49133.14,691.26,11.26,0.09,1.26,1.26
215,?,?,?,?,?,?,1.26,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,152391.25,151.25,19.11,?,1.25
218,891.86,47942.81,48742.34,192611.27,171.27,24.69,1.25,1.27
219,898.91,48306.55,49124.78,172901.29,91.29,22.08,1.27,1.29
220,903.85,48862.88,49700.18,380521.30,151.30,49.23,1.29,1.30
221,909.96,49125.36,49994.77,312881.32,101.32,40.46,1.30,1.32
222,?,?,?,?,?,?,1.32,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,92751.31,91.31,12.09,?,1.31
225,922.16,49747.66,50646.05,479931.36,441.36,65.32,1.31,1.36
226,928.58,50223.95,51152.95,409991.39,151.39,55.78,1.36,1.39
227,?,?,?,?,?,?,1.39,?
228,928.83,49976.48,50906.11,71441.36,91.36,9.62,?,1.36
229,?,?,?,?,?,?,1.36,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,97001.35,151.35,13.17,?,1.35
232,914.58,49162.16,50077.30,113031.35,61.35,15.13,1.35,1.35
233,920.30,49128.05,50032.45,418241.35,91.35,56.04,1.35,1.35
234,931.73,49846.48,50780.47,267931.40,301.40,37.17,1.35,1.40
235,930.27,49895.10,50836.47,422341.47,361.47,61.30,1.40,1.47
236,?,?,?,?,?,?,1.47,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,25891.47,81.47,3.70,?,1.47
239,921.40,48833.58,49731.02,80141.40,71.40,11.04,1.47,1.40
240,919.00,48537.65,49421.50,191871.35,201.35,26.21,1.40,1.35
241,924.88,48676.45,49569.11,38001.35,51.35,5.14,1.35,1.35
242,925.91,48871.98,49771.98,35001.38,41.38,4.85,1.35,1.38
243,?,?,?,?,?,?,1.38,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,78431.42,61.42,10.89,?,1.42
246,926.93,48968.87,49861.54,47501.40,51.40,6.79,1.42,1.40
247,918.91,47919.09,48781.63,39021.41,61.41,5.44,1.40,1.41
248,890.19,45830.66,46598.42,478731.35,211.35,64.76,1.41,1.35
249,902.70,46717.04,47514.09,239041.38,81.38,32.71,1.35,1.38
250,?,?,?,?,?,?,1.38,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,201191.37,121.37,27.65,?,1.37
253,931.39,48961.51,49839.90,113111.38,181.38,15.50,1.37,1.38
254,934.25,49437.02,50312.63,38001.38,21.38,5.28,1.38,1.38
255,943.52,49771.55,50644.38,35351.42,21.42,4.97,1.38,1.42
256,948.06,49348.61,50196.31,43651.38,41.38,6.09,1.42,1.38
257,?,?,?,?,?,?,1.38,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,776001.39,111.39,104.90,?,1.39
260,960.97,49434.46,50258.11,150801.35,181.35,20.39,1.39,1.35
261,957.28,49413.33,50227.43,342311.39,231.39,46.48,1.35,1.39
262,963.32,50300.53,51171.25,167301.36,181.36,23.17,1.39,1.36
263,962.49,50308.19,51202.75,158391.38,131.38,22.06,1.36,1.38
264,?,?,?,?,?,?,1.38,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,98611.39,31.39,13.62,?,1.39
267,957.44,49979.47,50887.67,01.39,01.39,0.00,1.39,1.39
268,961.02,50301.69,51221.45,346021.35,351.35,47.21,1.39,1.35
269,969.92,50936.34,51846.54,369841.44,301.44,51.89,1.35,1.44
270,977.10,50819.81,51704.53,350301.44,271.44,50.23,1.44,1.44
271,?,?,?,?,?,?,1.44,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,322931.48,231.48,47.78,?,1.48
274,984.17,50782.48,51691.24,308081.50,221.50,44.58,1.48,1.50
275,987.01,50803.40,51709.58,28501.50,51.50,4.29,1.50,1.50
276,988.62,50982.03,51911.61,16601.45,41.45,2.44,1.50,1.45
277,992.25,50601.24,51511.63,243201.45,181.45,34.60,1.45,1.45
278,?,?,?,?,?,?,1.45,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,186711.42,81.42,26.51,?,1.42
281,993.38,50137.88,51021.26,231961.51,211.51,34.55,1.42,1.51
282,996.97,50335.02,51215.99,312001.53,181.53,47.26,1.51,1.53
283,1011.15,51806.83,52744.48,379691.58,331.58,59.29,1.53,1.58
284,1024.81,52230.47,53193.87,162141.57,211.57,25.41,1.58,1.57
285,?,?,?,?,?,?,1.57,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,26011.58,71.58,4.10,?,1.58
288,1039.64,52590.73,53588.87,757481.61,531.61,123.62,1.58,1.61
289,1036.86,52861.41,53918.41,42001.60,61.60,6.72,1.61,1.60
290,1049.92,52573.59,53571.90,194191.66,161.66,31.72,1.60,1.66
291,1051.86,52587.24,53572.92,159491.62,181.62,25.79,1.66,1.62
292,?,?,?,?,?,?,1.62,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,123871.59,161.59,20.40,?,1.59
295,1078.51,53781.81,54818.06,240591.59,281.59,39.19,1.59,1.59
296,1074.66,53389.74,54433.41,284371.56,141.56,44.41,1.59,1.56
297,1083.34,53994.46,55063.75,279001.60,251.60,43.97,1.56,1.60
298,1095.80,53887.13,55023.42,346341.60,241.60,55.57,1.60,1.60
299,?,?,?,?,?,?,1.60,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,831751.70,571.70,141.11,?,1.70
302,1114.63,54536.95,55688.45,1016671.68,401.68,171.33,1.70,1.68
303,1107.62,54095.32,55240.01,271771.69,221.69,45.76,1.68,1.69
304,1109.36,53607.86,54734.18,322071.70,251.70,54.87,1.69,1.70
305,?,?,?,?,?,?,1.70,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,35794,23,60.46,?,1.70
309,1101.37,53504.47,54600.05,15125,11,26.03,1.70,1.70
310,1106.35,53924.01,55035.36,9432,13,15.79,1.70,1.67
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
