%310
@RELATION PLEMCIM00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,3601316.00,8516.00,576.69,?,16.00
3,783.15,48222.72,48505.50,2832.46,3160916.25,5416.25,507.70,16.00,16.25
4,781.69,47888.16,48143.94,2814.73,262316.11,2016.11,42.46,16.25,16.11
5,?,?,?,?,?,?,?,16.11,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,280616.43,1816.43,45.44,?,16.43
8,780.70,47379.63,47624.67,2790.64,1521716.43,1716.43,248.63,16.43,16.43
9,784.82,47407.28,47668.58,2784.62,4318016.42,4916.42,699.72,16.43,16.42
10,788.85,47546.91,47798.66,2800.96,591316.45,2016.45,97.05,16.42,16.45
11,795.36,47440.80,47690.97,2815.88,295316.87,2116.87,49.20,16.45,16.87
12,?,?,?,?,?,?,?,16.87,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,518716.94,1416.94,87.64,?,16.94
15,794.59,47086.54,47346.41,2817.16,646617.15,3117.15,111.94,16.94,17.15
16,796.34,47521.39,47794.60,2825.40,109316.72,1316.72,18.65,17.15,16.72
17,803.56,47661.37,47936.81,2848.09,5477416.65,2916.65,910.67,16.72,16.65
18,807.72,47813.69,48104.67,2864.72,689216.84,1716.84,114.45,16.65,16.84
19,?,?,?,?,?,?,?,16.84,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,283416.65,1616.65,46.80,?,16.65
22,808.23,47872.80,48127.89,2892.80,1159216.58,1216.58,192.22,16.65,16.58
23,808.40,47733.24,47999.21,2890.57,625316.58,716.58,101.40,16.58,16.58
24,811.80,47942.04,48203.43,2898.85,3793316.58,616.58,625.78,16.58,16.58
25,812.99,47613.95,47851.99,2897.93,3189916.72,2916.72,534.44,16.58,16.72
26,?,?,?,?,?,?,?,16.72,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,11935315.90,3615.90,1967.91,?,15.90
29,815.93,47328.40,47565.10,2878.58,18738916.39,10116.39,3067.43,15.90,16.39
30,815.59,46917.19,47113.08,2876.68,584716.38,1316.38,95.32,16.39,16.38
31,817.14,46840.15,47011.43,2880.57,648216.40,516.40,106.16,16.38,16.40
32,818.68,46945.58,47121.08,2883.81,2614616.20,1116.20,429.92,16.40,16.20
33,?,?,?,?,?,?,?,16.20,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,97316.48,716.48,15.81,?,16.48
36,816.68,46674.78,46862.43,2843.49,87516.46,416.46,14.19,16.48,16.46
37,813.75,46149.14,46341.54,2811.05,2982515.97,1915.97,477.14,16.46,15.97
38,811.13,46329.66,46512.72,2815.91,58516.20,416.20,9.19,15.97,16.20
39,813.77,46741.54,46931.40,2825.70,1052516.00,1116.00,168.46,16.20,16.00
40,?,?,?,?,?,?,?,16.00,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,148215.54,1215.54,23.26,?,15.54
43,817.32,46399.26,46564.61,2821.25,191015.91,2015.91,30.01,15.54,15.91
44,817.35,46406.74,46569.81,2825.02,139615.57,1615.57,21.77,15.91,15.57
45,818.81,46211.54,46360.51,2825.15,1824915.75,2215.75,283.04,15.57,15.75
