%310
@RELATION PLRAFAK00018
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
69,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,47269.75,2914.24,571297.76,1337.76,450.38,?,7.76
71,11150.86,47010.40,47340.43,2911.38,457507.74,1047.74,353.83,7.76,7.74
72,11194.08,46888.37,47235.72,2901.67,349487.70,1137.70,269.00,7.74,7.70
73,11231.22,47223.68,47606.16,2912.13,508137.62,1467.62,387.32,7.70,7.62
74,11228.39,47125.93,47522.10,2909.77,587827.58,1457.58,445.78,7.62,7.58
75,?,?,?,?,?,?,?,7.58,?
76,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,47094.18,2900.59,432617.42,1427.42,321.78,?,7.42
78,11135.62,46029.35,46473.62,2868.24,447127.27,1197.27,331.14,7.42,7.27
79,11168.63,46068.24,46511.62,2874.75,578037.07,1887.07,412.88,7.27,7.07
80,11069.03,45580.47,46017.88,2833.61,271307.20,1107.20,194.62,7.07,7.20
81,10908.77,45066.18,45473.08,2800.67,4584395.75,11585.75,2753.78,7.20,5.75
82,?,?,?,?,?,?,?,5.75,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,4666524.94,10464.94,2545.41,?,4.94
85,10815.43,44724.88,45119.16,2774.13,4782894.46,8964.46,2169.60,4.94,4.46
86,10867.86,45247.90,45644.09,2785.46,2261084.61,5564.61,1022.55,4.46,4.61
87,10938.55,45147.57,45528.85,2797.31,3501025.03,6675.03,1704.56,4.61,5.03
88,?,?,?,?,?,?,?,5.03,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,4195625.53,7245.53,2308.67,?,5.53
93,10809.87,44604.61,44940.36,2769.02,1810715.10,3995.10,960.30,5.53,5.10
94,10817.23,44623.89,44980.62,2766.19,1480194.75,3324.75,722.39,5.10,4.75
95,10803.99,44597.66,44960.02,2760.91,1052854.70,2444.70,504.39,4.75,4.70
96,?,?,?,?,?,?,?,4.70,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,909524.45,2334.45,417.27,?,4.45
99,10820.89,44725.03,45096.35,2767.26,1027074.37,2084.37,449.27,4.45,4.37
100,10845.27,45091.63,45495.34,2780.21,405714.45,1164.45,177.33,4.37,4.45
101,10908.65,45688.48,46131.66,2794.43,424814.34,1174.34,185.02,4.45,4.34
102,10807.45,45525.92,45960.10,2783.53,660254.19,1014.19,282.60,4.34,4.19
103,?,?,?,?,?,?,?,4.19,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,2821173.36,5933.36,1013.27,?,3.36
106,?,?,?,?,?,?,?,3.36,?
107,10431.02,43916.24,44404.81,2705.88,3742933.07,7333.07,1192.81,?,3.07
108,10415.53,43364.70,43850.06,2695.55,5437243.33,5923.33,1782.78,3.07,3.33
109,10373.60,43447.75,43993.98,2685.57,2763413.45,3643.45,959.65,3.33,3.45
110,?,?,?,?,?,?,?,3.45,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,1644123.27,2153.27,544.18,?,3.27
113,10282.22,43159.57,43707.88,2624.40,2357653.00,2493.00,727.13,3.27,3.00
114,10264.95,43356.73,43908.95,2636.70,1945012.89,2922.89,567.55,3.00,2.89
115,10327.20,43482.18,44027.03,2658.57,4744513.00,6333.00,1366.03,2.89,3.00
116,10407.26,43665.21,44226.06,2669.93,3632692.90,5132.90,1044.89,3.00,2.90
117,?,?,?,?,?,?,?,2.90,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,532572.86,962.86,152.48,?,2.86
120,10511.46,44162.18,44653.34,2704.84,1918243.00,2713.00,572.19,2.86,3.00
121,?,?,?,?,?,?,?,3.00,?
122,10554.34,43991.51,44466.89,2695.22,589183.07,1323.07,180.00,?,3.07
123,?,?,?,?,?,?,?,3.07,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,2788363.23,3343.23,894.21,?,3.23
127,10618.63,44742.22,45244.29,2733.96,3029913.29,3823.29,1009.96,3.23,3.29
128,10692.81,45117.94,45647.76,2752.14,823043.19,1633.19,266.52,3.29,3.19
129,10714.80,44943.16,45475.08,2760.20,891903.21,1783.21,285.98,3.19,3.21
130,10758.03,44895.35,45408.06,2769.85,701723.10,1313.10,221.68,3.21,3.10
131,?,?,?,?,?,?,?,3.10,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,966623.08,1823.08,299.83,?,3.08
134,10819.27,45771.11,46336.62,2822.41,2048123.21,2083.21,656.21,3.08,3.21
135,10913.18,46102.42,46676.61,2848.38,2630503.24,4073.24,873.35,3.21,3.24
136,10976.80,45992.03,46581.16,2871.70,11637943.67,11713.67,4018.22,3.24,3.67
137,10991.63,46078.68,46646.58,2885.19,5994893.93,8083.93,2335.41,3.67,3.93
138,?,?,?,?,?,?,?,3.93,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,3398213.81,5203.81,1345.54,?,3.81
141,11089.17,45851.80,46439.10,2893.12,3079183.65,4803.65,1131.43,3.81,3.65
142,11082.19,45933.66,46529.96,2912.70,1424023.70,1863.70,522.76,3.65,3.70
143,11050.12,45687.76,46311.26,2894.53,1785083.68,2313.68,651.89,3.70,3.68
144,11130.47,46145.44,46783.61,2929.62,1569313.89,2523.89,604.65,3.68,3.89
145,?,?,?,?,?,?,?,3.89,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,9438344.84,12714.84,4181.47,?,4.84
148,11439.53,47579.87,48258.02,2997.81,13572745.22,21755.22,7269.93,4.84,5.22
149,11434.08,47476.64,48138.07,3000.58,3846715.25,6105.25,2048.94,5.22,5.25
150,?,?,?,?,?,?,?,5.25,?
151,11518.87,47806.34,48503.87,2994.25,11384324.90,12874.90,5835.89,?,4.90
152,?,?,?,?,?,?,?,4.90,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,6070414.60,10074.60,2845.58,?,4.60
155,11527.78,47620.68,48323.88,2998.79,7856295.23,11485.23,3973.91,4.60,5.23
156,11566.33,47805.94,48513.29,3026.87,5561325.15,10325.15,2953.87,5.23,5.15
157,11598.90,47573.66,48259.19,3020.15,16967566.10,25086.10,9896.75,5.15,6.10
158,11721.20,48209.65,48918.37,3044.38,7243486.00,11266.00,4377.39,6.10,6.00
159,?,?,?,?,?,?,?,6.00,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,8885196.50,13466.50,5702.69,?,6.50
162,11906.69,48324.52,49050.96,3074.89,5031176.63,9746.63,3354.05,6.50,6.63
163,12044.12,48383.93,49098.70,3098.83,7017876.80,11516.80,4720.80,6.63,6.80
164,11997.09,48152.82,48890.47,3089.32,6026476.61,11066.61,4084.32,6.80,6.61
165,11980.74,48273.42,49057.66,3092.65,3873696.60,5226.60,2602.16,6.61,6.60
166,?,?,?,?,?,?,?,6.60,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,4867496.24,9036.24,3035.78,?,6.24
169,12001.25,48119.72,48891.04,3120.39,5470926.40,9056.40,3389.82,6.24,6.40
170,11995.61,47743.10,48509.84,3122.21,1640426.20,3436.20,1031.78,6.40,6.20
171,11755.38,45870.00,46587.68,3038.18,5020095.58,10095.58,2864.09,6.20,5.58
172,11698.05,44732.92,45456.77,3001.68,1544695.68,3205.68,881.73,5.58,5.68
173,?,?,?,?,?,?,?,5.68,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,2110036.02,4596.02,1271.62,?,6.02
176,11846.22,44966.09,45672.10,2999.31,2279416.11,4316.11,1417.49,6.02,6.11
177,11772.39,44893.99,45601.51,2972.55,1532496.15,3736.15,935.76,6.11,6.15
178,11665.86,43667.37,44326.49,2915.58,5360806.25,7676.25,3413.33,6.15,6.25
179,11716.43,44747.79,45442.51,2948.80,2178366.05,4226.05,1338.30,6.25,6.05
180,?,?,?,?,?,?,?,6.05,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,1626445.95,3595.95,948.86,?,5.95
183,11805.57,45533.94,46254.71,2981.48,1250195.86,2965.86,729.11,5.95,5.86
184,11736.24,45184.98,45899.36,2971.57,2273395.55,5395.55,1278.43,5.86,5.55
185,11820.50,45613.75,46344.42,2988.19,1564315.34,3995.34,841.47,5.55,5.34
186,11822.63,45110.89,45805.34,2977.06,1802335.38,3635.38,982.38,5.34,5.38
187,?,?,?,?,?,?,?,5.38,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,4132034.60,9394.60,2036.86,?,4.60
190,11610.73,44342.23,44969.23,2924.69,7470334.99,14294.99,3407.47,4.60,4.99
191,11643.94,45068.55,45727.71,2962.09,3006954.99,7584.99,1521.41,4.99,4.99
192,11739.32,45712.72,46390.36,2992.86,1177195.00,2095.00,590.75,4.99,5.00
193,11784.60,46150.78,46839.89,3017.66,1415794.95,2264.95,704.24,5.00,4.95
194,?,?,?,?,?,?,?,4.95,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,1206544.78,2464.78,579.68,?,4.78
197,11753.20,46155.10,46860.35,3017.11,1588014.55,3444.55,731.73,4.78,4.55
198,11768.81,46287.08,47003.76,3021.27,2927914.79,5614.79,1304.85,4.55,4.79
199,11813.42,46221.23,46919.83,3023.16,1246894.85,3114.85,613.97,4.79,4.85
200,11837.95,46399.74,47120.88,3019.85,1732464.70,1564.70,829.67,4.85,4.70
201,?,?,?,?,?,?,?,4.70,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,456714.59,1424.59,213.61,?,4.59
204,11905.16,46714.43,47454.90,3029.97,1320894.46,2644.46,593.46,4.59,4.46
205,11975.99,46835.98,47575.74,3050.63,1727694.50,3864.50,783.93,4.46,4.50
206,11939.68,46713.02,47446.69,3036.16,590094.50,1314.50,266.34,4.50,4.50
207,11930.54,46258.91,46981.22,3015.00,3776824.78,6744.78,1813.16,4.50,4.78
208,?,?,?,?,?,?,?,4.78,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,1588634.80,3594.80,766.70,?,4.80
211,11914.45,46663.41,47398.08,3038.42,2153104.67,3434.67,1017.66,4.80,4.67
212,11934.08,46925.65,47676.43,3046.08,3706684.79,7714.79,1820.65,4.67,4.79
213,12025.60,47370.81,48147.76,3060.17,1587224.75,3134.75,761.72,4.79,4.75
214,12096.51,48325.33,49133.14,3110.79,2272454.78,4134.78,1087.57,4.75,4.78
215,?,?,?,?,?,?,?,4.78,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,2897874.63,5264.63,1371.11,?,4.63
218,12213.07,47942.81,48742.34,3127.38,11092624.95,14084.95,5590.99,4.63,4.95
219,12294.72,48306.55,49124.78,3168.23,2131174.85,3944.85,1040.99,4.95,4.85
220,12425.78,48862.88,49700.18,3190.86,2774494.96,4034.96,1382.99,4.85,4.96
221,12524.35,49125.36,49994.77,3206.86,1222964.96,2364.96,610.26,4.96,4.96
222,?,?,?,?,?,?,?,4.96,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,6895455.15,6355.15,3529.95,?,5.15
225,12783.95,49747.66,50646.05,3233.22,8900575.45,12075.45,4835.97,5.15,5.45
226,12961.14,50223.95,51152.95,3271.49,7140045.50,12745.50,4032.15,5.45,5.50
227,?,?,?,?,?,?,?,5.50,?
228,12933.31,49976.48,50906.11,3253.28,1636685.45,3005.45,885.33,?,5.45
229,?,?,?,?,?,?,?,5.45,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,2862655.15,5065.15,1493.31,?,5.15
232,12831.52,49162.16,50077.30,3210.57,2878015.18,5595.18,1451.07,5.15,5.18
233,12826.21,49128.05,50032.45,3221.87,1308065.21,2485.21,687.81,5.18,5.21
234,12985.38,49846.48,50780.47,3260.69,1320755.17,2045.17,686.83,5.21,5.17
235,13050.37,49895.10,50836.47,3260.35,2455055.04,3895.04,1239.27,5.17,5.04
236,?,?,?,?,?,?,?,5.04,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,1352884.98,2714.98,675.21,?,4.98
239,12781.02,48833.58,49731.02,3197.48,2086974.75,4184.75,1003.28,4.98,4.75
240,12706.26,48537.65,49421.50,3183.87,1009604.65,2974.65,468.64,4.75,4.65
241,12801.41,48676.45,49569.11,3204.20,880324.70,2454.70,418.07,4.65,4.70
242,12801.04,48871.98,49771.98,3196.27,1519664.62,1824.62,712.55,4.70,4.62
243,?,?,?,?,?,?,?,4.62,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,1883904.59,3884.59,870.38,?,4.59
246,12843.19,48968.87,49861.54,3226.75,8070634.37,13564.37,3622.11,4.59,4.37
247,12637.81,47919.09,48781.63,3174.71,2985904.24,5364.24,1277.32,4.37,4.24
248,12178.22,45830.66,46598.42,3061.25,4415914.13,7024.13,1786.81,4.24,4.13
249,12457.22,46717.04,47514.09,3142.61,1200934.25,2394.25,509.81,4.13,4.25
250,?,?,?,?,?,?,?,4.25,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,1149314.46,2194.46,503.66,?,4.46
253,12962.91,48961.51,49839.90,3256.85,1908384.50,4054.50,867.79,4.46,4.50
254,12983.95,49437.02,50312.63,3285.29,2702154.58,2904.58,1232.00,4.50,4.58
255,13011.41,49771.55,50644.38,3303.55,857794.55,1614.55,394.59,4.58,4.55
256,12998.59,49348.61,50196.31,3285.49,710064.54,1454.54,320.48,4.55,4.54
257,?,?,?,?,?,?,?,4.54,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,512414.51,984.51,233.09,?,4.51
260,13085.22,49434.46,50258.11,3286.61,648284.55,1184.55,292.04,4.51,4.55
261,13049.76,49413.33,50227.43,3277.41,376534.55,1024.55,171.89,4.55,4.55
262,13124.47,50300.53,51171.25,3316.59,767994.61,1614.61,353.38,4.55,4.61
263,13140.38,50308.19,51202.75,3316.08,538604.59,804.59,246.97,4.61,4.59
264,?,?,?,?,?,?,?,4.59,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,507344.55,1074.55,231.80,?,4.55
267,13131.43,49979.47,50887.67,3275.67,381054.52,814.52,171.54,4.55,4.52
268,13114.91,50301.69,51221.45,3299.72,14202465.19,17005.19,7269.27,4.52,5.19
269,13233.88,50936.34,51846.54,3336.44,9143585.21,12855.21,4942.49,5.19,5.21
270,13346.97,50819.81,51704.53,3352.18,3721624.80,5894.80,1882.47,5.21,4.80
271,?,?,?,?,?,?,?,4.80,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,2654655.09,4675.09,1310.00,?,5.09
274,13338.19,50782.48,51691.24,3351.68,1687865.14,3035.14,864.88,5.09,5.14
275,13386.01,50803.40,51709.58,3364.40,786285.16,1875.16,406.68,5.14,5.16
276,13476.11,50982.03,51911.61,3383.62,1556905.20,1855.20,811.90,5.16,5.20
277,13513.64,50601.24,51511.63,3381.52,487835.15,1265.15,251.05,5.20,5.15
278,?,?,?,?,?,?,?,5.15,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,529555.09,995.09,269.23,?,5.09
281,13399.64,50137.88,51021.26,3368.14,993535.00,1835.00,499.43,5.09,5.00
282,13361.98,50335.02,51215.99,3379.96,591624.97,1134.97,293.43,5.00,4.97
283,13589.27,51806.83,52744.48,3454.41,1973475.15,3645.15,1016.58,4.97,5.15
284,13638.56,52230.47,53193.87,3477.04,2222915.24,3505.24,1161.64,5.15,5.24
285,?,?,?,?,?,?,?,5.24,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,7586675.70,11065.70,4227.23,?,5.70
288,13824.94,52590.73,53588.87,3544.07,6269775.53,8545.53,3613.99,5.70,5.53
289,13886.79,52861.41,53918.41,3548.14,24425156.25,29056.25,15352.55,5.53,6.25
290,14155.74,52573.59,53571.90,3572.96,11617576.10,14426.10,7258.69,6.25,6.10
291,14253.72,52587.24,53572.92,3535.97,10962516.09,16846.09,6785.64,6.10,6.09
292,?,?,?,?,?,?,?,6.09,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,4899556.00,7996.00,2987.82,?,6.00
295,14512.68,53781.81,54818.06,3615.60,7988296.21,8556.21,4911.14,6.00,6.21
296,14327.32,53389.74,54433.41,3596.10,5867816.35,8396.35,3755.04,6.21,6.35
297,14572.10,53994.46,55063.75,3637.76,5335526.62,7136.62,3475.07,6.35,6.62
298,14753.57,53887.13,55023.42,3651.19,8760576.82,10566.82,5898.84,6.62,6.82
299,?,?,?,?,?,?,?,6.82,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,10111197.10,14767.10,7240.62,?,7.10
302,14994.44,54536.95,55688.45,3688.57,12444646.90,13406.90,8591.91,7.10,6.90
303,14942.82,54095.32,55240.01,3660.80,3231686.86,4336.86,2208.76,6.90,6.86
304,14928.63,53607.86,54734.18,3628.73,11307706.50,15486.50,7348.97,6.86,6.50
305,?,?,?,?,?,?,?,6.50,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,329392,460,2104.95,?,6.40
309,14877.29,53504.47,54600.05,3645.18,199756,281,1284.56,6.40,6.40
310,14860.69,53924.01,55035.36,3650.27,303722,424,1998.77,6.40,6.76
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
