%310
@RELATION PLMSZKO00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-SPOZYW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
157,864.95,47573.66,3301.52,48259.19,3020.15,393454.44,334.44,174.43,4.44,4.44
158,866.67,48209.65,3325.43,48918.37,3044.38,129534.41,234.41,56.98,4.44,4.41
159,?,?,?,?,?,?,?,?,4.41,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,3341.26,49207.65,3065.91,412734.33,444.33,179.14,?,4.33
162,870.60,48324.52,3317.02,49050.96,3074.89,739054.40,474.40,324.98,4.33,4.40
163,878.91,48383.93,3337.95,49098.70,3098.83,600594.39,244.39,264.67,4.40,4.39
164,877.48,48152.82,3294.79,48890.47,3089.32,141104.50,74.50,63.44,4.39,4.50
165,880.65,48273.42,3261.51,49057.66,3092.65,77654.50,154.50,34.91,4.50,4.50
166,?,?,?,?,?,?,?,?,4.50,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,3221.03,48917.56,3100.24,307064.44,244.44,136.47,?,4.44
169,886.71,48119.72,3243.93,48891.04,3120.39,109794.41,144.41,48.48,4.44,4.41
170,885.25,47743.10,3245.92,48509.84,3122.21,224344.36,474.36,97.41,4.41,4.36
171,864.38,45870.00,3150.91,46587.68,3038.18,486134.15,934.15,198.98,4.36,4.15
172,855.18,44732.92,3055.25,45456.77,3001.68,451443.91,983.91,179.16,4.15,3.91
173,?,?,?,?,?,?,?,?,3.91,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,3144.77,45531.46,2990.89,97943.90,313.90,38.05,?,3.90
176,863.23,44966.09,3152.21,45672.10,2999.31,400883.70,843.70,150.50,3.90,3.70
177,858.05,44893.99,3120.81,45601.51,2972.55,830813.80,1663.80,314.29,3.70,3.80
178,847.97,43667.37,3067.07,44326.49,2915.58,688373.90,1173.90,272.25,3.80,3.90
179,848.08,44747.79,3103.44,45442.51,2948.80,266284.00,344.00,105.13,3.90,4.00
180,?,?,?,?,?,?,?,?,4.00,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,3106.66,45461.06,2963.91,176354.03,354.03,71.13,?,4.03
183,853.37,45533.94,3110.28,46254.71,2981.48,126234.00,234.00,50.54,4.03,4.00
184,850.45,45184.98,3116.57,45899.36,2971.57,562674.04,264.04,223.97,4.00,4.04
185,855.94,45613.75,3145.35,46344.42,2988.19,149804.07,304.07,60.69,4.04,4.07
186,851.88,45110.89,3176.37,45805.34,2977.06,147284.08,344.08,61.17,4.07,4.08
187,?,?,?,?,?,?,?,?,4.08,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,3202.26,45172.40,2948.16,123334.11,304.11,51.51,?,4.11
190,842.60,44342.23,3223.44,44969.23,2924.69,74184.09,144.09,30.46,4.11,4.09
191,844.03,45068.55,3278.06,45727.71,2962.09,19974.13,64.13,8.26,4.09,4.13
192,845.84,45712.72,3306.79,46390.36,2992.86,32914.16,134.16,13.72,4.13,4.16
193,849.99,46150.78,3344.00,46839.89,3017.66,46434.19,164.19,19.38,4.16,4.19
194,?,?,?,?,?,?,?,?,4.19,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,3318.87,46922.43,3022.70,32174.17,134.17,13.45,?,4.17
197,847.84,46155.10,3320.24,46860.35,3017.11,754.17,14.17,0.31,4.17,4.17
198,845.85,46287.08,3333.09,47003.76,3021.27,31014.18,64.18,12.93,4.17,4.18
199,845.70,46221.23,3389.39,46919.83,3023.16,144874.20,274.20,60.15,4.18,4.20
200,848.06,46399.74,3370.14,47120.88,3019.85,27924.12,114.12,11.65,4.20,4.12
201,?,?,?,?,?,?,?,?,4.12,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,3363.21,47075.43,3021.70,25054.12,94.12,10.30,?,4.12
204,852.44,46714.43,3398.88,47454.90,3029.97,193804.18,304.18,79.68,4.12,4.18
205,858.02,46835.98,3451.39,47575.74,3050.63,67794.16,234.16,28.30,4.18,4.16
206,858.31,46713.02,3417.55,47446.69,3036.16,62444.09,144.09,25.90,4.16,4.09
207,858.83,46258.91,3376.81,46981.22,3015.00,141543.99,393.99,56.74,4.09,3.99
208,?,?,?,?,?,?,?,?,3.99,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,3407.34,47214.30,3032.94,46504.01,74.01,18.89,?,4.01
211,870.15,46663.41,3422.75,47398.08,3038.42,35274.07,84.07,14.20,4.01,4.07
212,878.25,46925.65,3384.71,47676.43,3046.08,63404.08,214.08,25.75,4.07,4.08
213,881.30,47370.81,3341.99,48147.76,3060.17,278564.38,634.38,119.09,4.08,4.38
214,884.10,48325.33,3426.64,49133.14,3110.79,430094.52,814.52,192.11,4.38,4.52
215,?,?,?,?,?,?,?,?,4.52,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,3483.43,49272.86,3127.41,332884.63,734.63,152.25,?,4.63
218,891.86,47942.81,3486.01,48742.34,3127.38,37774.60,184.60,17.24,4.63,4.60
219,898.91,48306.55,3527.25,49124.78,3168.23,39404.59,134.59,17.91,4.60,4.59
220,903.85,48862.88,3579.17,49700.18,3190.86,265444.60,424.60,121.29,4.59,4.60
221,909.96,49125.36,3499.45,49994.77,3206.86,279974.57,164.57,125.99,4.60,4.57
222,?,?,?,?,?,?,?,?,4.57,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,3519.19,50476.37,3225.79,50184.53,144.53,22.58,?,4.53
225,922.16,49747.66,3538.38,50646.05,3233.22,118844.50,154.50,53.69,4.53,4.50
226,928.58,50223.95,3530.29,51152.95,3271.49,37904.49,94.49,17.04,4.50,4.49
227,?,?,?,?,?,?,?,?,4.49,?
228,928.83,49976.48,3459.16,50906.11,3253.28,58804.42,174.42,26.34,?,4.42
229,?,?,?,?,?,?,?,?,4.42,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,3428.34,50713.14,3237.31,26044.44,84.44,11.56,?,4.44
232,914.58,49162.16,3400.95,50077.30,3210.57,119324.24,264.24,51.20,4.44,4.24
233,920.30,49128.05,3447.66,50032.45,3221.87,74584.41,274.41,32.44,4.24,4.41
234,931.73,49846.48,3478.42,50780.47,3260.69,234994.57,464.57,106.61,4.41,4.57
235,930.27,49895.10,3467.02,50836.47,3260.35,267864.40,554.40,118.84,4.57,4.40
236,?,?,?,?,?,?,?,?,4.40,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,3495.18,50756.86,3255.45,87244.40,194.40,38.54,?,4.40
239,921.40,48833.58,3423.51,49731.02,3197.48,175474.30,474.30,74.87,4.40,4.30
240,919.00,48537.65,3384.22,49421.50,3183.87,51104.30,174.30,21.69,4.30,4.30
241,924.88,48676.45,3385.51,49569.11,3204.20,134794.30,124.30,57.75,4.30,4.30
242,925.91,48871.98,3363.18,49771.98,3196.27,65054.17,164.17,27.36,4.30,4.17
243,?,?,?,?,?,?,?,?,4.17,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,3393.26,50099.55,3230.20,81634.24,124.24,34.46,?,4.24
246,926.93,48968.87,3405.95,49861.54,3226.75,1679803.92,2113.92,659.97,4.24,3.92
247,918.91,47919.09,3338.86,48781.63,3174.71,371094.00,544.00,147.81,3.92,4.00
248,890.19,45830.66,3280.10,46598.42,3061.25,352633.93,523.93,138.33,4.00,3.93
249,902.70,46717.04,3320.52,47514.09,3142.61,247974.00,384.00,98.38,3.93,4.00
250,?,?,?,?,?,?,?,?,4.00,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,3374.64,48651.54,3199.68,126064.00,264.00,50.28,?,4.00
253,931.39,48961.51,3449.10,49839.90,3256.85,201464.05,284.05,81.03,4.00,4.05
254,934.25,49437.02,3502.00,50312.63,3285.29,217944.04,244.04,87.75,4.05,4.04
255,943.52,49771.55,3561.86,50644.38,3303.55,69054.02,144.02,27.76,4.04,4.02
256,948.06,49348.61,3556.85,50196.31,3285.49,471784.02,154.02,189.42,4.02,4.02
257,?,?,?,?,?,?,?,?,4.02,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,3498.14,49741.35,3260.05,153234.01,134.01,61.47,?,4.01
260,960.97,49434.46,3583.06,50258.11,3286.61,582083.99,163.99,232.30,4.01,3.99
261,957.28,49413.33,3581.84,50227.43,3277.41,120393.99,253.99,48.07,3.99,3.99
262,963.32,50300.53,3605.94,51171.25,3316.59,249464.00,174.00,99.80,3.99,4.00
263,962.49,50308.19,3585.84,51202.75,3316.08,231243.99,463.99,91.31,4.00,3.99
264,?,?,?,?,?,?,?,?,3.99,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,3517.39,50869.00,3291.57,214323.94,143.94,84.55,?,3.94
267,957.44,49979.47,3512.70,50887.67,3275.67,125363.90,223.90,49.13,3.94,3.90
268,961.02,50301.69,3515.41,51221.45,3299.72,288413.90,243.90,112.25,3.90,3.90
269,969.92,50936.34,3538.09,51846.54,3336.44,244743.86,423.86,94.63,3.90,3.86
270,977.10,50819.81,3532.05,51704.53,3352.18,793453.89,173.89,308.65,3.86,3.89
271,?,?,?,?,?,?,?,?,3.89,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,3494.36,51191.50,3349.29,272003.95,173.95,107.25,?,3.95
274,984.17,50782.48,3499.03,51691.24,3351.68,49023.92,113.92,19.39,3.95,3.92
275,987.01,50803.40,3513.56,51709.58,3364.40,84173.86,263.86,32.56,3.92,3.86
276,988.62,50982.03,3525.92,51911.61,3383.62,114403.85,263.85,44.14,3.86,3.85
277,992.25,50601.24,3510.90,51511.63,3381.52,55523.85,233.85,21.20,3.85,3.85
278,?,?,?,?,?,?,?,?,3.85,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,3501.94,51239.47,3383.60,65583.84,143.84,25.12,?,3.84
281,993.38,50137.88,3519.36,51021.26,3368.14,252663.88,303.88,97.91,3.84,3.88
282,996.97,50335.02,3561.38,51215.99,3379.96,246883.88,103.88,95.90,3.88,3.88
283,1011.15,51806.83,3648.78,52744.48,3454.41,740794.02,624.02,290.35,3.88,4.02
284,1024.81,52230.47,3656.01,53193.87,3477.04,356983.99,593.99,144.10,4.02,3.99
285,?,?,?,?,?,?,?,?,3.99,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,3648.47,53498.97,3508.85,775474.04,154.04,313.24,?,4.04
288,1039.64,52590.73,3614.40,53588.87,3544.07,253604.10,604.10,103.54,4.04,4.10
289,1036.86,52861.41,3568.21,53918.41,3548.14,134004.10,344.10,54.87,4.10,4.10
290,1049.92,52573.59,3637.13,53571.90,3572.96,40024.03,144.03,16.19,4.10,4.03
291,1051.86,52587.24,3669.50,53572.92,3535.97,134044.05,314.05,54.33,4.03,4.05
292,?,?,?,?,?,?,?,?,4.05,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,3737.21,54903.39,3606.06,593634.39,1354.39,252.47,?,4.39
295,1078.51,53781.81,3771.51,54818.06,3615.60,484154.41,904.41,214.10,4.39,4.41
296,1074.66,53389.74,3696.25,54433.41,3596.10,216214.33,324.33,94.63,4.41,4.33
297,1083.34,53994.46,3739.61,55063.75,3637.76,37484.36,104.36,16.26,4.33,4.36
298,1095.80,53887.13,3516.88,55023.42,3651.19,697774.44,694.44,303.85,4.36,4.44
299,?,?,?,?,?,?,?,?,4.44,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,3427.82,55362.19,3660.45,392354.50,524.50,175.80,?,4.50
302,1114.63,54536.95,3478.84,55688.45,3688.57,537214.55,754.55,240.53,4.50,4.55
303,1107.62,54095.32,3394.12,55240.01,3660.80,401654.57,734.57,187.02,4.55,4.57
304,1109.36,53607.86,3362.26,54734.18,3628.73,64714.59,204.59,29.30,4.57,4.59
305,?,?,?,?,?,?,?,?,4.59,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,3422.88,55121.60,3668.56,67167,92,300.37,?,4.55
309,1101.37,53504.47,3437.50,54600.05,3645.18,3869,15,17.55,4.55,4.50
310,1106.35,53924.01,3426.03,55035.36,3650.27,14172,35,62.73,4.50,4.39
340,991.5027484429278,45857.110734846676,2864.893371122059,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2842.611796073331,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2820.330221024603,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2753.4854958784194,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2619.796045586054,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
