%310
@RELATION PLCHMDW00010
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
137,810.69,46078.68,46646.58,213070.14,50.14,3.08,0.15,0.14
138,?,?,?,?,?,?,0.14,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,64000.14,10.14,0.90,?,0.14
141,819.76,45851.80,46439.10,200000.15,20.15,3.00,0.14,0.15
142,818.82,45933.66,46529.96,631220.15,110.15,9.47,0.15,0.15
143,814.69,45687.76,46311.26,90000.14,20.14,1.26,0.15,0.14
144,820.11,46145.44,46783.61,1111950.14,140.14,15.82,0.14,0.14
145,?,?,?,?,?,?,0.14,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,330160.15,90.15,4.63,?,0.15
148,838.40,47579.87,48258.02,504200.15,90.15,7.06,0.15,0.15
149,842.72,47476.64,48138.07,1070950.15,130.15,14.99,0.15,0.15
150,?,?,?,?,?,?,0.15,?
151,841.72,47806.34,48503.87,100000.15,40.15,1.45,?,0.15
152,?,?,?,?,?,?,0.15,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,20000.15,10.15,0.30,?,0.15
155,854.67,47620.68,48323.88,291330.15,80.15,4.33,0.15,0.15
156,859.35,47805.94,48513.29,113330.15,30.15,1.70,0.15,0.15
157,864.95,47573.66,48259.19,8429450.17,920.17,133.37,0.15,0.17
158,866.67,48209.65,48918.37,1429400.16,280.16,22.82,0.17,0.16
159,?,?,?,?,?,?,0.16,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,850390.17,140.17,13.62,?,0.17
162,870.60,48324.52,49050.96,1920000.16,120.16,31.72,0.17,0.16
163,878.91,48383.93,49098.70,726970.16,100.16,11.83,0.16,0.16
164,877.48,48152.82,48890.47,340770.16,70.16,5.45,0.16,0.16
165,880.65,48273.42,49057.66,70000.16,10.16,1.12,0.16,0.16
166,?,?,?,?,?,?,0.16,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,88000.15,30.15,1.40,?,0.15
169,886.71,48119.72,48891.04,429580.16,100.16,6.82,0.15,0.16
170,885.25,47743.10,48509.84,723510.16,110.16,11.58,0.16,0.16
171,864.38,45870.00,46587.68,1225000.16,180.16,20.04,0.16,0.16
172,855.18,44732.92,45456.77,160000.16,50.16,2.41,0.16,0.16
173,?,?,?,?,?,?,0.16,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,96000.15,20.15,1.49,?,0.15
176,863.23,44966.09,45672.10,143300.15,50.15,2.15,0.15,0.15
177,858.05,44893.99,45601.51,1477600.15,170.15,22.16,0.15,0.15
178,847.97,43667.37,44326.49,255760.15,30.15,3.84,0.15,0.15
179,848.08,44747.79,45442.51,3024310.15,360.15,43.05,0.15,0.15
180,?,?,?,?,?,?,0.15,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,256670.15,90.15,3.69,?,0.15
183,853.37,45533.94,46254.71,285500.15,40.15,4.01,0.15,0.15
184,850.45,45184.98,45899.36,14888750.13,1200.13,166.33,0.15,0.13
185,855.94,45613.75,46344.42,297000.14,120.14,3.96,0.13,0.14
186,851.88,45110.89,45805.34,190100.14,20.14,2.47,0.14,0.14
187,?,?,?,?,?,?,0.14,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,321330.13,30.13,4.18,?,0.13
190,842.60,44342.23,44969.23,125040.13,50.13,1.63,0.13,0.13
191,844.03,45068.55,45727.71,670000.13,90.13,8.92,0.13,0.13
192,845.84,45712.72,46390.36,238150.13,60.13,3.10,0.13,0.13
193,849.99,46150.78,46839.89,8334400.15,840.15,121.89,0.13,0.15
194,?,?,?,?,?,?,0.15,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,1569530.14,210.14,22.07,?,0.14
197,847.84,46155.10,46860.35,1871680.14,200.14,26.04,0.14,0.14
198,845.85,46287.08,47003.76,440000.14,60.14,6.16,0.14,0.14
199,845.70,46221.23,46919.83,2100000.14,180.14,27.40,0.14,0.14
200,848.06,46399.74,47120.88,367560.14,130.14,5.02,0.14,0.14
201,?,?,?,?,?,?,0.14,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,365090.14,50.14,4.75,?,0.14
204,852.44,46714.43,47454.90,73320.14,30.14,0.95,0.14,0.14
205,858.02,46835.98,47575.74,707500.14,90.14,9.20,0.14,0.14
206,858.31,46713.02,47446.69,590010.14,110.14,7.46,0.14,0.14
207,858.83,46258.91,46981.22,310200.14,50.14,4.03,0.14,0.14
208,?,?,?,?,?,?,0.14,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,225000.14,70.14,2.93,?,0.14
211,870.15,46663.41,47398.08,796520.14,180.14,10.35,0.14,0.14
212,878.25,46925.65,47676.43,1172330.13,120.13,14.37,0.14,0.13
213,881.30,47370.81,48147.76,138450.13,50.13,1.66,0.13,0.13
214,884.10,48325.33,49133.14,2887510.13,270.13,37.52,0.13,0.13
215,?,?,?,?,?,?,0.13,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,2394940.13,100.13,31.13,?,0.13
218,891.86,47942.81,48742.34,795570.13,100.13,10.39,0.13,0.13
219,898.91,48306.55,49124.78,729300.14,100.14,9.39,0.13,0.14
220,903.85,48862.88,49700.18,4488130.13,350.13,58.14,0.14,0.13
221,909.96,49125.36,49994.77,1940670.13,70.13,25.23,0.13,0.13
222,?,?,?,?,?,?,0.13,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,2881370.13,270.13,37.12,?,0.13
225,922.16,49747.66,50646.05,9943720.14,920.14,136.99,0.13,0.14
226,928.58,50223.95,51152.95,7251480.15,450.15,102.21,0.14,0.15
227,?,?,?,?,?,?,0.15,?
228,928.83,49976.48,50906.11,1347440.14,150.14,18.81,?,0.14
229,?,?,?,?,?,?,0.14,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,2815000.14,180.14,39.37,?,0.14
232,914.58,49162.16,50077.30,372730.14,50.14,5.22,0.14,0.14
233,920.30,49128.05,50032.45,970070.14,150.14,13.21,0.14,0.14
234,931.73,49846.48,50780.47,196330.14,70.14,2.75,0.14,0.14
235,930.27,49895.10,50836.47,655870.14,110.14,8.58,0.14,0.14
236,?,?,?,?,?,?,0.14,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,51310.14,30.14,0.68,?,0.14
239,921.40,48833.58,49731.02,1819080.13,190.13,23.65,0.14,0.13
240,919.00,48537.65,49421.50,1741770.13,300.13,22.71,0.13,0.13
241,924.88,48676.45,49569.11,1350340.13,160.13,16.81,0.13,0.13
242,925.91,48871.98,49771.98,335890.14,90.14,4.37,0.13,0.14
243,?,?,?,?,?,?,0.14,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,185010.14,80.14,2.41,?,0.14
246,926.93,48968.87,49861.54,430210.14,100.14,5.60,0.14,0.14
247,918.91,47919.09,48781.63,240570.13,40.13,3.33,0.14,0.13
248,890.19,45830.66,46598.42,1598940.13,180.13,20.79,0.13,0.13
249,902.70,46717.04,47514.09,1252520.13,220.13,16.28,0.13,0.13
250,?,?,?,?,?,?,0.13,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,285000.13,50.13,3.68,?,0.13
253,931.39,48961.51,49839.90,1155870.12,210.12,14.14,0.13,0.12
254,934.25,49437.02,50312.63,2120800.13,230.13,27.07,0.12,0.13
255,943.52,49771.55,50644.38,1203610.13,220.13,15.65,0.13,0.13
256,948.06,49348.61,50196.31,609330.13,80.13,7.65,0.13,0.13
257,?,?,?,?,?,?,0.13,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,444000.13,90.13,5.77,?,0.13
260,960.97,49434.46,50258.11,137000.13,30.13,1.74,0.13,0.13
261,957.28,49413.33,50227.43,1768220.13,190.13,22.99,0.13,0.13
262,963.32,50300.53,51171.25,1407560.13,170.13,18.31,0.13,0.13
263,962.49,50308.19,51202.75,294060.14,100.14,3.82,0.13,0.14
264,?,?,?,?,?,?,0.14,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,136850.14,70.14,1.82,?,0.14
267,957.44,49979.47,50887.67,625000.14,70.14,8.15,0.14,0.14
268,961.02,50301.69,51221.45,10142500.15,880.15,138.13,0.14,0.15
269,969.92,50936.34,51846.54,2684190.14,290.14,37.92,0.15,0.14
270,977.10,50819.81,51704.53,1546160.14,170.14,21.20,0.14,0.14
271,?,?,?,?,?,?,0.14,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,224850.14,30.14,3.02,?,0.14
274,984.17,50782.48,51691.24,3662270.14,700.14,50.74,0.14,0.14
275,987.01,50803.40,51709.58,1961420.14,380.14,26.25,0.14,0.14
276,988.62,50982.03,51911.61,2819000.14,340.14,39.47,0.14,0.14
277,992.25,50601.24,51511.63,608560.15,120.15,8.60,0.14,0.15
278,?,?,?,?,?,?,0.15,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,2152360.15,360.15,30.23,?,0.15
281,993.38,50137.88,51021.26,3132760.14,470.14,44.06,0.15,0.14
282,996.97,50335.02,51215.99,1168390.14,110.14,16.36,0.14,0.14
283,1011.15,51806.83,52744.48,915550.14,130.14,12.82,0.14,0.14
284,1024.81,52230.47,53193.87,3041070.14,350.14,42.39,0.14,0.14
285,?,?,?,?,?,?,0.14,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,1678420.14,430.14,23.97,?,0.14
288,1039.64,52590.73,53588.87,1608760.14,160.14,22.56,0.14,0.14
289,1036.86,52861.41,53918.41,925170.15,180.15,13.05,0.14,0.15
290,1049.92,52573.59,53571.90,2670070.15,660.15,39.65,0.15,0.15
291,1051.86,52587.24,53572.92,119010.15,40.15,1.77,0.15,0.15
292,?,?,?,?,?,?,0.15,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,4927900.16,880.16,73.98,?,0.16
295,1078.51,53781.81,54818.06,3190610.15,500.15,48.12,0.16,0.15
296,1074.66,53389.74,54433.41,926270.14,160.14,13.87,0.15,0.14
297,1083.34,53994.46,55063.75,370290.15,80.15,5.48,0.14,0.15
298,1095.80,53887.13,55023.42,2396470.16,620.16,37.28,0.15,0.16
299,?,?,?,?,?,?,0.16,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,334670.16,80.16,5.03,?,0.16
302,1114.63,54536.95,55688.45,10154470.17,810.17,165.09,0.16,0.17
303,1107.62,54095.32,55240.01,4569810.17,530.17,77.66,0.17,0.17
304,1109.36,53607.86,54734.18,2292280.17,360.17,38.98,0.17,0.17
305,?,?,?,?,?,?,0.17,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,138006,26,23.58,?,0.18
309,1101.37,53504.47,54600.05,286041,35,48.90,0.18,0.17
310,1106.35,53924.01,55035.36,79832,15,13.52,0.17,0.17
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
