%310
@RELATION PLDEBCA00016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIGdiv NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
39,10986.53,1068.97,46741.54,46931.40,2825.70,27367.35,767.35,18.32,67.00,67.35
40,?,?,?,?,?,?,?,?,67.35,?
41,?,?,?,?,?,?,?,?,?,?
42,10947.75,1067.80,46786.74,46988.04,2826.84,20266.20,1166.20,13.38,?,66.20
43,10981.98,1038.81,46399.26,46564.61,2821.25,51765.20,1365.20,33.76,66.20,65.20
44,11022.58,1034.74,46406.74,46569.81,2825.02,80566.00,2266.00,52.84,65.20,66.00
45,11017.48,1024.61,46211.54,46360.51,2825.15,173567.45,1767.45,116.27,66.00,67.45
46,11071.18,1029.14,46370.13,46523.63,2838.22,57367.45,1967.45,38.18,67.45,67.45
47,?,?,?,?,?,?,?,?,67.45,?
48,?,?,?,?,?,?,?,?,?,?
49,11089.91,1033.03,46508.27,46665.39,2848.48,13966067.30,2567.30,9357.77,?,67.30
50,11119.72,1028.99,46490.89,46652.19,2843.90,20066.20,866.20,13.27,67.30,66.20
51,11014.53,1013.84,46051.76,46198.42,2831.71,12066.00,166.00,7.92,66.20,66.00
52,10948.88,1009.79,45879.90,46050.52,2801.83,54066.60,1266.60,35.61,66.00,66.60
53,10985.79,1008.41,45948.12,46124.82,2817.57,066.60,066.60,0.00,66.60,66.60
54,?,?,?,?,?,?,?,?,66.60,?
55,?,?,?,?,?,?,?,?,?,?
56,11033.69,1013.72,46286.28,46487.05,2840.57,460967.00,1567.00,307.56,?,67.00
57,10972.28,1007.53,45868.35,46065.85,2831.16,067.00,067.00,0.00,67.00,67.00
58,11039.20,1014.91,46241.92,46459.99,2855.69,10266.90,466.90,6.76,67.00,66.90
59,11052.03,1015.09,46280.36,46510.83,2865.27,19566.00,566.00,12.88,66.90,66.00
60,11010.83,1019.44,46341.14,46622.90,2859.05,129267.00,1467.00,86.03,66.00,67.00
61,?,?,?,?,?,?,?,?,67.00,?
62,?,?,?,?,?,?,?,?,?,?
63,10998.55,1017.25,46137.70,46454.13,2860.68,19666.90,666.90,13.07,?,66.90
64,10997.33,1023.77,46676.09,47001.38,2868.06,25266.90,566.90,16.84,66.90,66.90
65,11042.47,1022.74,46762.65,47090.49,2872.90,31366.05,1566.05,20.77,66.90,66.05
66,11042.08,1022.01,46745.26,47060.66,2873.49,15004566.50,466.50,9955.47,66.05,66.50
67,11119.06,1029.77,47074.39,47436.21,2906.74,3066.75,366.75,1.98,66.50,66.75
68,?,?,?,?,?,?,?,?,66.75,?
69,?,?,?,?,?,?,?,?,?,?
70,11133.10,1029.96,46933.03,47269.75,2914.24,9966.25,566.25,6.51,?,66.25
71,11150.86,1027.64,47010.40,47340.43,2911.38,62666.00,1466.00,40.89,66.25,66.00
72,11194.08,1026.57,46888.37,47235.72,2901.67,53166.70,1466.70,35.11,66.00,66.70
73,11231.22,1033.40,47223.68,47606.16,2912.13,1266.00,266.00,0.79,66.70,66.00
74,11228.39,1030.99,47125.93,47522.10,2909.77,228266.05,1866.05,152.71,66.00,66.05
75,?,?,?,?,?,?,?,?,66.05,?
76,?,?,?,?,?,?,?,?,?,?
77,11190.20,1019.65,46668.41,47094.18,2900.59,10066.80,666.80,6.57,?,66.80
78,11135.62,1004.18,46029.35,46473.62,2868.24,19767.00,767.00,13.11,66.80,67.00
79,11168.63,1001.19,46068.24,46511.62,2874.75,067.00,067.00,0.00,67.00,67.00
80,11069.03,992.85,45580.47,46017.88,2833.61,18365.15,1065.15,12.06,67.00,65.15
81,10908.77,982.63,45066.18,45473.08,2800.67,40665.15,1565.15,26.41,65.15,65.15
82,?,?,?,?,?,?,?,?,65.15,?
83,?,?,?,?,?,?,?,?,?,?
84,10899.26,971.44,44585.10,44946.32,2780.21,104966.45,2366.45,69.22,?,66.45
85,10815.43,974.15,44724.88,45119.16,2774.13,8366.50,366.50,5.41,66.45,66.50
86,10867.86,981.90,45247.90,45644.09,2785.46,50966.90,2066.90,33.91,66.50,66.90
87,10938.55,986.42,45147.57,45528.85,2797.31,67866.95,2266.95,45.30,66.90,66.95
88,?,?,?,?,?,?,?,?,66.95,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,10998.70,988.58,45304.74,45679.51,2814.33,75966.90,866.90,50.43,?,66.90
93,10809.87,974.84,44604.61,44940.36,2769.02,15124866.50,2666.50,9990.19,66.90,66.50
94,10817.23,976.20,44623.89,44980.62,2766.19,61066.00,966.00,40.19,66.50,66.00
95,10803.99,975.85,44597.66,44960.02,2760.91,93365.30,1565.30,60.42,66.00,65.30
96,?,?,?,?,?,?,?,?,65.30,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,975.73,44590.97,44963.96,2764.28,2064.25,264.25,1.28,?,64.25
99,10820.89,975.68,44725.03,45096.35,2767.26,87665.45,1565.45,56.98,64.25,65.45
100,10845.27,979.74,45091.63,45495.34,2780.21,29764.20,1064.20,19.13,65.45,64.20
101,10908.65,994.45,45688.48,46131.66,2794.43,114866.00,2366.00,75.36,64.20,66.00
102,10807.45,991.42,45525.92,45960.10,2783.53,15005266.10,366.10,9918.43,66.00,66.10
103,?,?,?,?,?,?,?,?,66.10,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,976.98,44724.14,45167.65,2754.91,12565.00,665.00,8.14,?,65.00
106,?,?,?,?,?,?,?,?,65.00,?
107,10431.02,961.16,43916.24,44404.81,2705.88,54565.95,1165.95,35.46,?,65.95
108,10415.53,947.88,43364.70,43850.06,2695.55,12772966.00,666.00,8430.11,65.95,66.00
109,10373.60,953.25,43447.75,43993.98,2685.57,2964.12,264.12,1.86,66.00,64.12
110,?,?,?,?,?,?,?,?,64.12,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,957.00,43360.30,43892.82,2660.28,17363.00,463.00,11.05,?,63.00
113,10282.22,956.98,43159.57,43707.88,2624.40,2062.55,162.55,1.25,63.00,62.55
114,10264.95,956.07,43356.73,43908.95,2636.70,151164.00,3564.00,93.69,62.55,64.00
115,10327.20,957.91,43482.18,44027.03,2658.57,180265.85,1965.85,115.96,64.00,65.85
116,10407.26,957.94,43665.21,44226.06,2669.93,125765.90,3465.90,82.07,65.85,65.90
117,?,?,?,?,?,?,?,?,65.90,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,960.13,43882.16,44420.22,2685.14,31765.98,1065.98,20.88,?,65.98
120,10511.46,967.66,44162.18,44653.34,2704.84,175866.00,3166.00,115.17,65.98,66.00
121,?,?,?,?,?,?,?,?,66.00,?
122,10554.34,969.80,43991.51,44466.89,2695.22,61165.33,2265.33,40.19,?,65.33
123,?,?,?,?,?,?,?,?,65.33,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,985.04,44541.73,45060.80,2714.72,6365.33,465.33,4.12,?,65.33
127,10618.63,983.62,44742.22,45244.29,2733.96,165.96,165.96,0.07,65.33,65.96
128,10692.81,989.70,45117.94,45647.76,2752.14,68266.00,1366.00,44.93,65.96,66.00
129,10714.80,982.95,44943.16,45475.08,2760.20,7965.50,465.50,5.17,66.00,65.50
130,10758.03,983.43,44895.35,45408.06,2769.85,78665.99,2665.99,51.59,65.50,65.99
131,?,?,?,?,?,?,?,?,65.99,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,990.06,45207.84,45746.01,2790.62,66266.00,1766.00,43.47,?,66.00
134,10819.27,1004.51,45771.11,46336.62,2822.41,20665.41,665.41,13.48,66.00,65.41
135,10913.18,1009.60,46102.42,46676.61,2848.38,31265.10,965.10,20.33,65.41,65.10
136,10976.80,1005.91,45992.03,46581.16,2871.70,132765.80,4265.80,86.59,65.10,65.80
137,10991.63,1003.88,46078.68,46646.58,2885.19,190466.00,2366.00,125.38,65.80,66.00
138,?,?,?,?,?,?,?,?,66.00,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,999.39,46041.35,46615.31,2921.95,18065.95,765.95,11.84,?,65.95
141,11089.17,996.01,45851.80,46439.10,2893.12,13165.95,1265.95,8.60,65.95,65.95
142,11082.19,995.72,45933.66,46529.96,2912.70,42565.95,1065.95,27.95,65.95,65.95
143,11050.12,990.26,45687.76,46311.26,2894.53,127566.50,3166.50,83.52,65.95,66.50
144,11130.47,999.44,46145.44,46783.61,2929.62,85166.00,2366.00,56.12,66.50,66.00
145,?,?,?,?,?,?,?,?,66.00,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,1021.35,47277.10,47957.54,2976.83,90765.62,1965.62,59.64,?,65.62
148,11439.53,1028.33,47579.87,48258.02,2997.81,93365.40,2565.40,61.10,65.62,65.40
149,11434.08,1032.73,47476.64,48138.07,3000.58,39565.39,965.39,25.69,65.40,65.39
150,?,?,?,?,?,?,?,?,65.39,?
151,11518.87,1043.83,47806.34,48503.87,2994.25,065.39,065.39,0.00,?,65.39
152,?,?,?,?,?,?,?,?,65.39,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,1025.46,47175.79,47868.36,2970.24,37065.11,965.11,24.11,?,65.11
155,11527.78,1028.91,47620.68,48323.88,2998.79,58864.47,1464.47,38.03,65.11,64.47
156,11566.33,1031.84,47805.94,48513.29,3026.87,26464.11,864.11,16.92,64.47,64.11
157,11598.90,1025.43,47573.66,48259.19,3020.15,22464.50,664.50,14.46,64.11,64.50
158,11721.20,1036.26,48209.65,48918.37,3044.38,25764.21,964.21,16.51,64.50,64.21
159,?,?,?,?,?,?,?,?,64.21,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,1043.13,48495.01,49207.65,3065.91,51662.30,2262.30,32.87,?,62.30
162,11906.69,1038.53,48324.52,49050.96,3074.89,43763.00,1763.00,27.44,62.30,63.00
163,12044.12,1039.02,48383.93,49098.70,3098.83,55062.71,1162.71,34.49,63.00,62.71
164,11997.09,1039.63,48152.82,48890.47,3089.32,24562.71,662.71,15.36,62.71,62.71
165,11980.74,1041.54,48273.42,49057.66,3092.65,12763.00,563.00,7.95,62.71,63.00
166,?,?,?,?,?,?,?,?,63.00,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,1038.28,48131.61,48917.56,3100.24,7963.00,663.00,5.04,?,63.00
169,12001.25,1038.59,48119.72,48891.04,3120.39,11963.90,463.90,7.65,63.00,63.90
170,11995.61,1034.52,47743.10,48509.84,3122.21,32263.00,1563.00,20.28,63.90,63.00
171,11755.38,998.13,45870.00,46587.68,3038.18,427264.00,2264.00,269.19,63.00,64.00
172,11698.05,976.71,44732.92,45456.77,3001.68,186464.00,2664.00,118.84,64.00,64.00
173,?,?,?,?,?,?,?,?,64.00,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,975.16,44824.62,45531.46,2990.89,149862.53,3362.53,93.45,?,62.53
176,11846.22,979.40,44966.09,45672.10,2999.31,44062.94,1262.94,27.53,62.53,62.94
177,11772.39,972.28,44893.99,45601.51,2972.55,37862.52,762.52,24.05,62.94,62.52
178,11665.86,940.51,43667.37,44326.49,2915.58,20363.99,363.99,12.98,62.52,63.99
179,11716.43,962.64,44747.79,45442.51,2948.80,171864.50,3164.50,109.52,63.99,64.50
180,?,?,?,?,?,?,?,?,64.50,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,960.62,44769.00,45461.06,2963.91,41464.55,1764.55,26.70,?,64.55
183,11805.57,976.14,45533.94,46254.71,2981.48,20463.51,263.51,13.03,64.55,63.51
184,11736.24,975.88,45184.98,45899.36,2971.57,10063.52,263.52,6.35,63.51,63.52
185,11820.50,982.38,45613.75,46344.42,2988.19,27964.98,764.98,17.87,63.52,64.98
186,11822.63,971.06,45110.89,45805.34,2977.06,15064.01,464.01,9.57,64.98,64.01
187,?,?,?,?,?,?,?,?,64.01,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,960.34,44534.34,45172.40,2948.16,70565.00,765.00,45.72,?,65.00
190,11610.73,955.08,44342.23,44969.23,2924.69,2532664.25,664.25,1633.44,65.00,64.25
191,11643.94,971.81,45068.55,45727.71,2962.09,8665.98,565.98,5.56,64.25,65.98
192,11739.32,986.53,45712.72,46390.36,2992.86,3553464.46,2164.46,2292.13,65.98,64.46
193,11784.60,996.18,46150.78,46839.89,3017.66,32064.05,764.05,20.52,64.46,64.05
194,?,?,?,?,?,?,?,?,64.05,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,997.90,46218.05,46922.43,3022.70,76664.60,1764.60,49.36,?,64.60
197,11753.20,997.68,46155.10,46860.35,3017.11,2008564.50,764.50,1295.51,64.60,64.50
198,11768.81,1002.01,46287.08,47003.76,3021.27,17064.50,764.50,10.89,64.50,64.50
199,11813.42,999.65,46221.23,46919.83,3023.16,2000064.90,164.90,1298.00,64.50,64.90
200,11837.95,1004.40,46399.74,47120.88,3019.85,3064.40,164.40,1.93,64.90,64.40
201,?,?,?,?,?,?,?,?,64.40,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,1008.29,46361.70,47075.43,3021.70,9465.00,1065.00,6.03,?,65.00
204,11905.16,1013.36,46714.43,47454.90,3029.97,664.01,264.01,0.38,65.00,64.01
205,11975.99,1013.85,46835.98,47575.74,3050.63,110165.00,1665.00,71.49,64.01,65.00
206,11939.68,1009.47,46713.02,47446.69,3036.16,15464.32,464.32,9.91,65.00,64.32
207,11930.54,999.82,46258.91,46981.22,3015.00,064.32,064.32,0.00,64.32,64.32
208,?,?,?,?,?,?,?,?,64.32,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,1005.01,46480.62,47214.30,3032.94,1528064.00,1064.00,985.45,?,64.00
211,11914.45,1006.09,46663.41,47398.08,3038.42,7164.00,264.00,4.49,64.00,64.00
212,11934.08,1008.66,46925.65,47676.43,3046.08,9086065.50,2065.50,5906.14,64.00,65.50
213,12025.60,1020.15,47370.81,48147.76,3060.17,4374768.10,5568.10,2891.51,65.50,68.10
214,12096.51,1042.34,48325.33,49133.14,3110.79,990668.39,3968.39,678.75,68.10,68.39
215,?,?,?,?,?,?,?,?,68.39,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,1046.18,48458.44,49272.86,3127.41,300669.03,5269.03,207.92,?,69.03
218,12213.07,1029.49,47942.81,48742.34,3127.38,2101870.00,4870.00,1469.46,69.03,70.00
219,12294.72,1032.76,48306.55,49124.78,3168.23,21023772.00,5072.00,14706.83,70.00,72.00
220,12425.78,1043.81,48862.88,49700.18,3190.86,613876.50,5276.50,465.09,72.00,76.50
221,12524.35,1049.50,49125.36,49994.77,3206.86,96676.53,1876.53,73.86,76.50,76.53
222,?,?,?,?,?,?,?,?,76.53,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,1065.87,49580.16,50476.37,3225.79,114077.01,2177.01,87.47,?,77.01
225,12783.95,1067.80,49747.66,50646.05,3233.22,2081277.06,2277.06,1604.03,77.01,77.06
226,12961.14,1077.48,50223.95,51152.95,3271.49,82577.90,2377.90,64.11,77.06,77.90
227,?,?,?,?,?,?,?,?,77.90,?
228,12933.31,1070.04,49976.48,50906.11,3253.28,210679.00,3679.00,164.76,?,79.00
229,?,?,?,?,?,?,?,?,79.00,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,1068.34,49772.46,50713.14,3237.31,161179.90,2679.90,127.88,?,79.90
232,12831.52,1058.51,49162.16,50077.30,3210.57,371883.99,6283.99,303.49,79.90,83.99
233,12826.21,1059.12,49128.05,50032.45,3221.87,63882.82,2082.82,53.01,83.99,82.82
234,12985.38,1076.61,49846.48,50780.47,3260.69,87782.81,2782.81,72.71,82.82,82.81
235,13050.37,1075.72,49895.10,50836.47,3260.35,305582.00,4082.00,249.57,82.81,82.00
236,?,?,?,?,?,?,?,?,82.00,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,1073.76,49818.48,50756.86,3255.45,219382.00,3282.00,180.24,?,82.00
239,12781.02,1056.82,48833.58,49731.02,3197.48,432381.68,5981.68,351.21,82.00,81.68
240,12706.26,1057.65,48537.65,49421.50,3183.87,236780.00,3580.00,188.32,81.68,80.00
241,12801.41,1059.09,48676.45,49569.11,3204.20,189880.00,3180.00,151.54,80.00,80.00
242,12801.04,1066.99,48871.98,49771.98,3196.27,1659480.00,4080.00,1327.38,80.00,80.00
243,?,?,?,?,?,?,?,?,80.00,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,1072.50,49187.22,50099.55,3230.20,148279.98,2479.98,118.19,?,79.98
246,12843.19,1068.28,48968.87,49861.54,3226.75,121279.90,1579.90,96.49,79.98,79.90
247,12637.81,1050.12,47919.09,48781.63,3174.71,115478.25,2678.25,91.15,79.90,78.25
248,12178.22,1001.99,45830.66,46598.42,3061.25,318572.20,8072.20,236.83,78.25,72.20
249,12457.22,1022.64,46717.04,47514.09,3142.61,568575.20,2275.20,420.50,72.20,75.20
250,?,?,?,?,?,?,?,?,75.20,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,1046.43,47808.90,48651.54,3199.68,86177.00,1177.00,65.85,?,77.00
253,12962.91,1073.73,48961.51,49839.90,3256.85,83478.50,1778.50,65.79,77.00,78.50
254,12983.95,1082.59,49437.02,50312.63,3285.29,287379.45,2679.45,225.66,78.50,79.45
255,13011.41,1091.91,49771.55,50644.38,3303.55,63479.00,979.00,49.96,79.45,79.00
256,12998.59,1085.54,49348.61,50196.31,3285.49,113278.90,778.90,89.40,79.00,78.90
257,?,?,?,?,?,?,?,?,78.90,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,1075.00,48917.85,49741.35,3260.05,125477.20,2977.20,96.47,?,77.20
260,13085.22,1083.52,49434.46,50258.11,3286.61,202678.98,1478.98,158.18,77.20,78.98
261,13049.76,1082.59,49413.33,50227.43,3277.41,243279.00,2179.00,190.14,78.98,79.00
262,13124.47,1101.90,50300.53,51171.25,3316.59,111379.00,1379.00,87.83,79.00,79.00
263,13140.38,1102.87,50308.19,51202.75,3316.08,176679.00,2179.00,139.45,79.00,79.00
264,?,?,?,?,?,?,?,?,79.00,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,1092.34,49955.87,50869.00,3291.57,119479.10,1279.10,94.39,?,79.10
267,13131.43,1090.75,49979.47,50887.67,3275.67,290378.90,3678.90,227.12,79.10,78.90
268,13114.91,1100.93,50301.69,51221.45,3299.72,144379.00,1879.00,113.46,78.90,79.00
269,13233.88,1114.22,50936.34,51846.54,3336.44,533379.50,1779.50,421.12,79.00,79.50
270,13346.97,1114.37,50819.81,51704.53,3352.18,429779.58,1779.58,341.81,79.50,79.58
271,?,?,?,?,?,?,?,?,79.58,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,1101.87,50301.85,51191.50,3349.29,216180.90,2180.90,174.58,?,80.90
274,13338.19,1107.49,50782.48,51691.24,3351.68,78279.33,2479.33,62.66,80.90,79.33
275,13386.01,1106.60,50803.40,51709.58,3364.40,70879.90,1979.90,56.24,79.33,79.90
276,13476.11,1106.08,50982.03,51911.61,3383.62,30579.80,679.80,24.34,79.90,79.80
277,13513.64,1100.03,50601.24,51511.63,3381.52,133278.48,1478.48,105.90,79.80,78.48
278,?,?,?,?,?,?,?,?,78.48,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,1099.18,50338.71,51239.47,3383.60,139380.60,2580.60,111.06,?,80.60
281,13399.64,1094.43,50137.88,51021.26,3368.14,28079.30,1279.30,22.31,80.60,79.30
282,13361.98,1099.62,50335.02,51215.99,3379.96,65680.50,980.50,52.80,79.30,80.50
283,13589.27,1133.79,51806.83,52744.48,3454.41,265580.79,2080.79,213.36,80.50,80.79
284,13638.56,1145.75,52230.47,53193.87,3477.04,21080.03,1480.03,16.84,80.79,80.03
285,?,?,?,?,?,?,?,?,80.03,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,1149.36,52520.91,53498.97,3508.85,151681.00,1681.00,122.48,?,81.00
288,13824.94,1155.55,52590.73,53588.87,3544.07,85580.00,3080.00,68.58,81.00,80.00
289,13886.79,1157.21,52861.41,53918.41,3548.14,534480.00,3980.00,427.54,80.00,80.00
290,14155.74,1145.47,52573.59,53571.90,3572.96,62579.90,1679.90,49.98,80.00,79.90
291,14253.72,1149.25,52587.24,53572.92,3535.97,591780.99,3980.99,473.62,79.90,80.99
292,?,?,?,?,?,?,?,?,80.99,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,1183.23,53853.55,54903.39,3606.06,460384.00,7984.00,380.97,?,84.00
295,14512.68,1179.93,53781.81,54818.06,3615.60,440384.00,2884.00,369.68,84.00,84.00
296,14327.32,1168.29,53389.74,54433.41,3596.10,221484.40,2284.40,186.47,84.00,84.40
297,14572.10,1183.43,53994.46,55063.75,3637.76,896286.40,7986.40,766.53,84.40,86.40
298,14753.57,1179.30,53887.13,55023.42,3651.19,99985.60,2785.60,85.74,86.40,85.60
299,?,?,?,?,?,?,?,?,85.60,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,1192.58,54180.04,55362.19,3660.45,187888.19,5088.19,164.04,?,88.19
302,14994.44,1198.39,54536.95,55688.45,3688.57,836092.30,6492.30,763.28,88.19,92.30
303,14942.82,1190.55,54095.32,55240.01,3660.80,219992.70,4292.70,203.24,92.30,92.70
304,14928.63,1179.94,53607.86,54734.18,3628.73,262795.55,3295.55,246.97,92.70,95.55
305,?,?,?,?,?,?,?,?,95.55,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,1187.46,53989.37,55121.60,3668.56,365,19,34.92,?,95.98
309,14877.29,1170.73,53504.47,54600.05,3645.18,1504,44,141.96,95.98,95.50
310,14860.69,1181.53,53924.01,55035.36,3650.27,894,31,85.84,95.50,96.50
340,13476.564027366672,940.5391915423164,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,941.0590531479316,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,941.578914753547,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,943.1384995703929,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,946.2576692040852,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
