%310
@RELATION PLGFPRE00040
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,5016.30,716.30,0.82,?,16.30
3,783.15,48222.72,48505.50,2832.46,116.50,116.50,0.02,16.30,16.50
4,781.69,47888.16,48143.94,2814.73,1016.50,516.50,0.17,16.50,16.50
5,?,?,?,?,?,?,?,16.50,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,1716.50,716.50,0.28,?,16.50
8,780.70,47379.63,47624.67,2790.64,12116.50,516.50,2.00,16.50,16.50
9,784.82,47407.28,47668.58,2784.62,3516.40,716.40,0.57,16.50,16.40
10,788.85,47546.91,47798.66,2800.96,10816.70,516.70,1.80,16.40,16.70
11,795.36,47440.80,47690.97,2815.88,1716.69,716.69,0.28,16.70,16.69
12,?,?,?,?,?,?,?,16.69,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,2516.68,1116.68,0.42,?,16.68
15,794.59,47086.54,47346.41,2817.16,7816.60,1516.60,1.30,16.68,16.60
16,796.34,47521.39,47794.60,2825.40,9416.53,216.53,1.55,16.60,16.53
17,803.56,47661.37,47936.81,2848.09,6716.70,516.70,1.12,16.53,16.70
18,807.72,47813.69,48104.67,2864.72,516.70,516.70,0.08,16.70,16.70
19,?,?,?,?,?,?,?,16.70,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,15016.70,1416.70,2.51,?,16.70
22,808.23,47872.80,48127.89,2892.80,14016.00,1316.00,2.26,16.70,16.00
23,808.40,47733.24,47999.21,2890.57,3616.25,1016.25,0.58,16.00,16.25
24,811.80,47942.04,48203.43,2898.85,1016.25,116.25,0.16,16.25,16.25
25,812.99,47613.95,47851.99,2897.93,76216.75,1416.75,12.73,16.25,16.75
26,?,?,?,?,?,?,?,16.75,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,016.75,016.75,0.00,?,16.75
29,815.93,47328.40,47565.10,2878.58,53416.45,1416.45,8.80,16.75,16.45
30,815.59,46917.19,47113.08,2876.68,016.45,016.45,0.00,16.45,16.45
31,817.14,46840.15,47011.43,2880.57,24116.55,416.55,3.95,16.45,16.55
32,818.68,46945.58,47121.08,2883.81,016.55,016.55,0.00,16.55,16.55
33,?,?,?,?,?,?,?,16.55,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,13516.55,116.55,2.23,?,16.55
36,816.68,46674.78,46862.43,2843.49,18516.40,916.40,3.05,16.55,16.40
37,813.75,46149.14,46341.54,2811.05,30516.38,716.38,5.00,16.40,16.38
38,811.13,46329.66,46512.72,2815.91,10316.15,416.15,1.69,16.38,16.15
39,813.77,46741.54,46931.40,2825.70,30216.55,1816.55,4.88,16.15,16.55
40,?,?,?,?,?,?,?,16.55,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,916.15,816.15,0.15,?,16.15
43,817.32,46399.26,46564.61,2821.25,27916.53,1216.53,4.61,16.15,16.53
44,817.35,46406.74,46569.81,2825.02,016.53,016.53,0.00,16.53,16.53
45,818.81,46211.54,46360.51,2825.15,77016.40,216.40,12.63,16.53,16.40
46,826.73,46370.13,46523.63,2838.22,18516.40,716.40,3.05,16.40,16.40
47,?,?,?,?,?,?,?,16.40,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,1316.30,916.30,0.21,?,16.30
50,832.30,46490.89,46652.19,2843.90,916.31,716.31,0.15,16.30,16.31
51,830.62,46051.76,46198.42,2831.71,436817.20,2417.20,74.06,16.31,17.20
