%310
@RELATION PLTIM0000016
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,155.59,35.59,0.08,?,5.59
3,783.15,48222.72,48505.50,2832.46,12125.58,95.58,6.76,5.59,5.58
4,781.69,47888.16,48143.94,2814.73,34005.58,35.58,18.97,5.58,5.58
5,?,?,?,?,?,?,?,5.58,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,3095.58,15.58,1.72,?,5.58
8,780.70,47379.63,47624.67,2790.64,18695.56,45.56,10.39,5.58,5.56
9,784.82,47407.28,47668.58,2784.62,1265.52,35.52,0.70,5.56,5.52
10,788.85,47546.91,47798.66,2800.96,503805.55,45.55,279.60,5.52,5.55
11,795.36,47440.80,47690.97,2815.88,21125.50,105.50,11.61,5.55,5.50
12,?,?,?,?,?,?,?,5.50,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,30275.64,95.64,16.65,?,5.64
15,794.59,47086.54,47346.41,2817.16,36515.78,135.78,20.79,5.64,5.78
16,796.34,47521.39,47794.60,2825.40,2805.79,15.79,1.62,5.78,5.79
17,803.56,47661.37,47936.81,2848.09,55.79,15.79,0.03,5.79,5.79
18,807.72,47813.69,48104.67,2864.72,533456.29,216.29,307.34,5.79,6.29
19,?,?,?,?,?,?,?,6.29,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,118906.98,296.98,77.99,?,6.98
22,808.23,47872.80,48127.89,2892.80,578776.92,906.92,400.64,6.98,6.92
23,808.40,47733.24,47999.21,2890.57,453066.94,466.94,305.72,6.92,6.94
24,811.80,47942.04,48203.43,2898.85,95476.61,206.61,63.48,6.94,6.61
25,812.99,47613.95,47851.99,2897.93,10106.74,66.74,6.67,6.61,6.74
26,?,?,?,?,?,?,?,6.74,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,122226.98,256.98,81.26,?,6.98
29,815.93,47328.40,47565.10,2878.58,3056.95,56.95,2.12,6.98,6.95
30,815.59,46917.19,47113.08,2876.68,06.95,06.95,0.00,6.95,6.95
31,817.14,46840.15,47011.43,2880.57,66096.89,156.89,44.57,6.95,6.89
32,818.68,46945.58,47121.08,2883.81,13516.94,76.94,9.26,6.89,6.94
33,?,?,?,?,?,?,?,6.94,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,6116.60,96.60,4.11,?,6.60
36,816.68,46674.78,46862.43,2843.49,1956.69,56.69,1.29,6.60,6.69
37,813.75,46149.14,46341.54,2811.05,6346.60,66.60,4.15,6.69,6.60
38,811.13,46329.66,46512.72,2815.91,7726.55,56.55,5.05,6.60,6.55
39,813.77,46741.54,46931.40,2825.70,1073376.36,516.36,641.87,6.55,6.36
40,?,?,?,?,?,?,?,6.36,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,599646.46,236.46,372.22,?,6.46
43,817.32,46399.26,46564.61,2821.25,76106.48,196.48,48.15,6.46,6.48
44,817.35,46406.74,46569.81,2825.02,1169196.74,296.74,778.17,6.48,6.74
45,818.81,46211.54,46360.51,2825.15,873186.89,206.89,593.83,6.74,6.89
46,826.73,46370.13,46523.63,2838.22,101577.50,387.50,72.34,6.89,7.50
47,?,?,?,?,?,?,?,7.50,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,60897.49,197.49,45.69,?,7.49
50,832.30,46490.89,46652.19,2843.90,28777.62,107.62,21.88,7.49,7.62
51,830.62,46051.76,46198.42,2831.71,110437.53,437.53,81.95,7.62,7.53
52,823.32,45879.90,46050.52,2801.83,59047.58,137.58,43.04,7.53,7.58
53,826.66,45948.12,46124.82,2817.57,31947.59,87.59,24.23,7.58,7.59
54,?,?,?,?,?,?,?,7.59,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,76817.48,307.48,55.76,?,7.48
57,828.81,45868.35,46065.85,2831.16,397.16,17.16,0.28,7.48,7.16
58,836.69,46241.92,46459.99,2855.69,5047.40,57.40,3.65,7.16,7.40
59,844.08,46280.36,46510.83,2865.27,74097.33,107.33,53.95,7.40,7.33
60,842.02,46341.14,46622.90,2859.05,7157.31,57.31,5.20,7.33,7.31
61,?,?,?,?,?,?,?,7.31,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,4927.31,37.31,3.55,?,7.31
64,845.88,46676.09,47001.38,2868.06,18337.32,87.32,13.37,7.31,7.32
65,849.88,46762.65,47090.49,2872.90,13287.35,27.35,9.75,7.32,7.35
66,855.99,46745.26,47060.66,2873.49,7977.27,57.27,5.69,7.35,7.27
67,861.67,47074.39,47436.21,2906.74,63047.98,117.98,49.21,7.27,7.98
68,?,?,?,?,?,?,?,7.98,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,55977.59,167.59,42.48,?,7.59
71,866.79,47010.40,47340.43,2911.38,41507.35,147.35,31.28,7.59,7.35
72,872.90,46888.37,47235.72,2901.67,3437.32,37.32,2.52,7.35,7.32
73,871.52,47223.68,47606.16,2912.13,4907.57,37.57,3.65,7.32,7.57
74,873.21,47125.93,47522.10,2909.77,2507.50,17.50,1.88,7.57,7.50
75,?,?,?,?,?,?,?,7.50,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,69407.53,347.53,49.10,?,7.53
78,864.73,46029.35,46473.62,2868.24,59927.58,147.58,44.03,7.53,7.58
79,862.97,46068.24,46511.62,2874.75,44547.46,167.46,32.83,7.58,7.46
80,850.86,45580.47,46017.88,2833.61,23347.24,87.24,17.00,7.46,7.24
81,845.32,45066.18,45473.08,2800.67,2257.03,57.03,1.59,7.24,7.03
82,?,?,?,?,?,?,?,7.03,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,27817.20,107.20,19.56,?,7.20
85,830.80,44724.88,45119.16,2774.13,28807.08,107.08,20.06,7.20,7.08
86,835.51,45247.90,45644.09,2785.46,96927.24,237.24,68.55,7.08,7.24
87,839.42,45147.57,45528.85,2797.31,4097.00,77.00,2.82,7.24,7.00
88,?,?,?,?,?,?,?,7.00,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,417.00,27.00,0.29,?,7.00
93,828.79,44604.61,44940.36,2769.02,3607.10,37.10,2.51,7.00,7.10
94,824.35,44623.89,44980.62,2766.19,27836.80,86.80,19.24,7.10,6.80
95,819.73,44597.66,44960.02,2760.91,24196.30,196.30,15.61,6.80,6.30
96,?,?,?,?,?,?,?,6.30,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,24886.13,266.13,15.09,?,6.13
99,815.74,44725.03,45096.35,2767.26,20125.82,165.82,11.78,6.13,5.82
100,820.16,45091.63,45495.34,2780.21,208365.70,175.70,118.78,5.82,5.70
101,824.04,45688.48,46131.66,2794.43,40655.98,135.98,23.10,5.70,5.98
102,819.29,45525.92,45960.10,2783.53,30435.94,95.94,17.56,5.98,5.94
103,?,?,?,?,?,?,?,5.94,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,4225.94,45.94,2.50,?,5.94
106,?,?,?,?,?,?,?,5.94,?
107,796.68,43916.24,44404.81,2705.88,520115.69,105.69,301.66,?,5.69
108,787.39,43364.70,43850.06,2695.55,151855.84,65.84,88.05,5.69,5.84
109,783.37,43447.75,43993.98,2685.57,105.90,15.90,0.06,5.84,5.90
110,?,?,?,?,?,?,?,5.90,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,765.84,45.84,0.43,?,5.84
113,769.16,43159.57,43707.88,2624.40,10995.79,65.79,6.20,5.84,5.79
114,769.82,43356.73,43908.95,2636.70,1629955.70,65.70,929.36,5.79,5.70
115,774.88,43482.18,44027.03,2658.57,147005.30,195.30,80.55,5.70,5.30
116,777.86,43665.21,44226.06,2669.93,12365.60,105.60,6.88,5.30,5.60
117,?,?,?,?,?,?,?,5.60,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,2215.59,55.59,1.20,?,5.59
120,784.81,44162.18,44653.34,2704.84,305.72,25.72,0.17,5.59,5.72
121,?,?,?,?,?,?,?,5.72,?
122,787.45,43991.51,44466.89,2695.22,1056.27,36.27,0.63,?,6.27
123,?,?,?,?,?,?,?,6.27,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,36815.70,145.70,20.70,?,5.70
127,793.09,44742.22,45244.29,2733.96,106.05,16.05,0.06,5.70,6.05
128,798.10,45117.94,45647.76,2752.14,3075.80,35.80,1.79,6.05,5.80
129,800.71,44943.16,45475.08,2760.20,105.80,25.80,0.06,5.80,5.80
130,800.42,44895.35,45408.06,2769.85,53885.56,145.56,29.62,5.80,5.56
131,?,?,?,?,?,?,?,5.56,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,165.48,35.48,0.08,?,5.48
134,804.49,45771.11,46336.62,2822.41,8295.76,85.76,4.48,5.48,5.76
135,802.28,46102.42,46676.61,2848.38,435.77,35.77,0.24,5.76,5.77
136,806.45,45992.03,46581.16,2871.70,315.69,25.69,0.17,5.77,5.69
137,810.69,46078.68,46646.58,2885.19,7515.45,45.45,4.09,5.69,5.45
138,?,?,?,?,?,?,?,5.45,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,15.69,15.69,0.01,?,5.69
141,819.76,45851.80,46439.10,2893.12,310555.67,145.67,169.75,5.69,5.67
142,818.82,45933.66,46529.96,2912.70,2245.67,55.67,1.24,5.67,5.67
143,814.69,45687.76,46311.26,2894.53,12275.61,65.61,6.77,5.67,5.61
144,820.11,46145.44,46783.61,2929.62,05.61,05.61,0.00,5.61,5.61
145,?,?,?,?,?,?,?,5.61,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,24575.30,165.30,13.00,?,5.30
148,838.40,47579.87,48258.02,2997.81,23305.39,55.39,12.52,5.30,5.39
149,842.72,47476.64,48138.07,3000.58,12205.39,65.39,6.57,5.39,5.39
150,?,?,?,?,?,?,?,5.39,?
151,841.72,47806.34,48503.87,2994.25,55075.30,75.30,29.35,?,5.30
152,?,?,?,?,?,?,?,5.30,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,37785.25,235.25,19.88,?,5.25
155,854.67,47620.68,48323.88,2998.79,53965.25,105.25,28.33,5.25,5.25
156,859.35,47805.94,48513.29,3026.87,3815.28,35.28,2.01,5.25,5.28
157,864.95,47573.66,48259.19,3020.15,16795.28,75.28,8.86,5.28,5.28
158,866.67,48209.65,48918.37,3044.38,10545.28,45.28,5.57,5.28,5.28
159,?,?,?,?,?,?,?,5.28,?
160,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,3065.91,6515.25,105.25,3.41,?,5.25
162,870.60,48324.52,49050.96,3074.89,8505.12,155.12,4.41,5.25,5.12
163,878.91,48383.93,49098.70,3098.83,60465.10,155.10,30.06,5.12,5.10
164,877.48,48152.82,48890.47,3089.32,41654.95,104.95,21.14,5.10,4.95
165,880.65,48273.42,49057.66,3092.65,176375.30,195.30,88.47,4.95,5.30
166,?,?,?,?,?,?,?,5.30,?
167,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,3100.24,43845.27,45.27,23.10,?,5.27
169,886.71,48119.72,48891.04,3120.39,12705.06,125.06,6.44,5.27,5.06
170,885.25,47743.10,48509.84,3122.21,20285.19,65.19,10.41,5.06,5.19
171,864.38,45870.00,46587.68,3038.18,2134475.14,155.14,1097.18,5.19,5.14
172,855.18,44732.92,45456.77,3001.68,76905.20,145.20,38.37,5.14,5.20
173,?,?,?,?,?,?,?,5.20,?
174,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,2990.89,34065.17,65.17,17.00,?,5.17
176,863.23,44966.09,45672.10,2999.31,18405.05,15.05,9.29,5.17,5.05
177,858.05,44893.99,45601.51,2972.55,12885.20,65.20,6.70,5.05,5.20
178,847.97,43667.37,44326.49,2915.58,5385.11,35.11,2.75,5.20,5.11
179,848.08,44747.79,45442.51,2948.80,501615.15,45.15,255.81,5.11,5.15
180,?,?,?,?,?,?,?,5.15,?
181,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,2963.91,74805.28,95.28,38.56,?,5.28
183,853.37,45533.94,46254.71,2981.48,55.28,15.28,0.03,5.28,5.28
184,850.45,45184.98,45899.36,2971.57,11245.29,75.29,5.74,5.28,5.29
185,855.94,45613.75,46344.42,2988.19,4465.19,35.19,2.31,5.29,5.19
186,851.88,45110.89,45805.34,2977.06,5925.20,45.20,3.07,5.19,5.20
187,?,?,?,?,?,?,?,5.20,?
188,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2948.16,55.20,15.20,0.03,?,5.20
190,842.60,44342.23,44969.23,2924.69,10105.29,75.29,5.16,5.20,5.29
191,844.03,45068.55,45727.71,2962.09,05.29,05.29,0.00,5.29,5.29
192,845.84,45712.72,46390.36,2992.86,6785.28,25.28,3.58,5.29,5.28
193,849.99,46150.78,46839.89,3017.66,2455.20,25.20,1.27,5.28,5.20
194,?,?,?,?,?,?,?,5.20,?
195,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,3022.70,664715.24,55.24,345.65,?,5.24
