%310
@RELATION PLCMRAY00029
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
46,11071.18,46370.13,46523.63,2838.22,17440314.34,55014.34,2430.93,14.00,14.34
47,?,?,?,?,?,?,?,14.34,?
48,?,?,?,?,?,?,?,?,?
49,11089.91,46508.27,46665.39,2848.48,4126814.16,18914.16,586.62,?,14.16
50,11119.72,46490.89,46652.19,2843.90,6676114.11,22314.11,948.60,14.16,14.11
51,11014.53,46051.76,46198.42,2831.71,10441413.80,33613.80,1438.88,14.11,13.80
52,10948.88,45879.90,46050.52,2801.83,5077113.69,23913.69,685.04,13.80,13.69
53,10985.79,45948.12,46124.82,2817.57,4843814.00,18214.00,675.00,13.69,14.00
54,?,?,?,?,?,?,?,14.00,?
55,?,?,?,?,?,?,?,?,?
56,11033.69,46286.28,46487.05,2840.57,2866113.90,15013.90,398.72,?,13.90
57,10972.28,45868.35,46065.85,2831.16,2995713.82,9413.82,409.87,13.90,13.82
58,11039.20,46241.92,46459.99,2855.69,4671014.01,10614.01,653.18,13.82,14.01
59,11052.03,46280.36,46510.83,2865.27,2333613.99,8713.99,327.42,14.01,13.99
60,11010.83,46341.14,46622.90,2859.05,1943414.05,7514.05,271.59,13.99,14.05
61,?,?,?,?,?,?,?,14.05,?
62,?,?,?,?,?,?,?,?,?
63,10998.55,46137.70,46454.13,2860.68,1961513.90,7913.90,270.21,?,13.90
64,10997.33,46676.09,47001.38,2868.06,4021014.10,11614.10,563.69,13.90,14.10
65,11042.47,46762.65,47090.49,2872.90,4097214.20,13614.20,581.42,14.10,14.20
66,11042.08,46745.26,47060.66,2873.49,1975914.10,7414.10,278.56,14.20,14.10
67,11119.06,47074.39,47436.21,2906.74,5793414.21,17214.21,821.99,14.10,14.21
68,?,?,?,?,?,?,?,14.21,?
69,?,?,?,?,?,?,?,?,?
70,11133.10,46933.03,47269.75,2914.24,5221614.78,21114.78,761.49,?,14.78
71,11150.86,47010.40,47340.43,2911.38,4393614.57,20514.57,647.42,14.78,14.57
72,11194.08,46888.37,47235.72,2901.67,3856514.60,9014.60,560.49,14.57,14.60
73,11231.22,47223.68,47606.16,2912.13,2404214.46,6714.46,349.48,14.60,14.46
74,11228.39,47125.93,47522.10,2909.77,2394514.45,8714.45,346.69,14.46,14.45
75,?,?,?,?,?,?,?,14.45,?
76,?,?,?,?,?,?,?,?,?
77,11190.20,46668.41,47094.18,2900.59,1878314.15,12314.15,265.56,?,14.15
78,11135.62,46029.35,46473.62,2868.24,2709513.81,13113.81,376.55,14.15,13.81
79,11168.63,46068.24,46511.62,2874.75,3111913.69,11313.69,427.60,13.81,13.69
80,11069.03,45580.47,46017.88,2833.61,13771613.22,44013.22,1810.41,13.69,13.22
81,10908.77,45066.18,45473.08,2800.67,3575412.91,21112.91,458.88,13.22,12.91
82,?,?,?,?,?,?,?,12.91,?
83,?,?,?,?,?,?,?,?,?
84,10899.26,44585.10,44946.32,2780.21,2136012.76,11012.76,278.99,?,12.76
85,10815.43,44724.88,45119.16,2774.13,5180712.96,14812.96,659.58,12.76,12.96
86,10867.86,45247.90,45644.09,2785.46,4799113.61,19813.61,642.04,12.96,13.61
87,10938.55,45147.57,45528.85,2797.31,3030613.40,10813.40,407.11,13.61,13.40
88,?,?,?,?,?,?,?,13.40,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,10998.70,45304.74,45679.51,2814.33,1076113.33,5213.33,142.75,?,13.33
93,10809.87,44604.61,44940.36,2769.02,1563513.15,10213.15,206.60,13.33,13.15
94,10817.23,44623.89,44980.62,2766.19,1840113.10,10613.10,241.20,13.15,13.10
95,10803.99,44597.66,44960.02,2760.91,1476812.90,8712.90,190.78,13.10,12.90
96,?,?,?,?,?,?,?,12.90,?
97,?,?,?,?,?,?,?,?,?
98,10819.93,44590.97,44963.96,2764.28,780213.10,4813.10,101.60,?,13.10
99,10820.89,44725.03,45096.35,2767.26,586812.86,3712.86,75.78,13.10,12.86
100,10845.27,45091.63,45495.34,2780.21,931813.02,5013.02,121.26,12.86,13.02
101,10908.65,45688.48,46131.66,2794.43,3629213.04,12413.04,469.90,13.02,13.04
102,10807.45,45525.92,45960.10,2783.53,722713.01,4513.01,92.86,13.04,13.01
103,?,?,?,?,?,?,?,13.01,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,1878212.84,10112.84,237.31,?,12.84
106,?,?,?,?,?,?,?,12.84,?
107,10431.02,43916.24,44404.81,2705.88,5785311.88,21011.88,703.30,?,11.88
108,10415.53,43364.70,43850.06,2695.55,4692311.68,21011.68,541.80,11.88,11.68
109,10373.60,43447.75,43993.98,2685.57,2164011.40,13411.40,248.98,11.68,11.40
110,?,?,?,?,?,?,?,11.40,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,1223911.50,6711.50,141.22,?,11.50
113,10282.22,43159.57,43707.88,2624.40,3289511.16,14211.16,364.21,11.50,11.16
114,10264.95,43356.73,43908.95,2636.70,3656610.80,12910.80,400.96,11.16,10.80
115,10327.20,43482.18,44027.03,2658.57,3329110.99,7910.99,364.10,10.80,10.99
116,10407.26,43665.21,44226.06,2669.93,2427311.02,12511.02,272.09,10.99,11.02
117,?,?,?,?,?,?,?,11.02,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,657711.27,5011.27,73.70,?,11.27
120,10511.46,44162.18,44653.34,2704.84,2982611.37,11411.37,337.49,11.27,11.37
121,?,?,?,?,?,?,?,11.37,?
122,10554.34,43991.51,44466.89,2695.22,3571811.88,17711.88,424.43,?,11.88
123,?,?,?,?,?,?,?,11.88,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,10625612.44,27412.44,1320.65,?,12.44
127,10618.63,44742.22,45244.29,2733.96,2560112.45,9612.45,320.49,12.44,12.45
128,10692.81,45117.94,45647.76,2752.14,658812.41,4912.41,82.05,12.45,12.41
129,10714.80,44943.16,45475.08,2760.20,2221112.42,6512.42,274.43,12.41,12.42
130,10758.03,44895.35,45408.06,2769.85,634512.25,4212.25,78.05,12.42,12.25
131,?,?,?,?,?,?,?,12.25,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,1318412.20,6512.20,160.55,?,12.20
134,10819.27,45771.11,46336.62,2822.41,4054012.10,8812.10,497.02,12.20,12.10
135,10913.18,46102.42,46676.61,2848.38,1758212.11,7012.11,214.48,12.10,12.11
136,10976.80,45992.03,46581.16,2871.70,4100311.66,21411.66,484.89,12.11,11.66
137,10991.63,46078.68,46646.58,2885.19,4098211.72,15311.72,479.26,11.66,11.72
138,?,?,?,?,?,?,?,11.72,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,1284211.80,8911.80,151.07,?,11.80
141,11089.17,45851.80,46439.10,2893.12,3718312.42,17312.42,458.65,11.80,12.42
142,11082.19,45933.66,46529.96,2912.70,3228412.40,7212.40,401.62,12.42,12.40
143,11050.12,45687.76,46311.26,2894.53,1731312.39,9312.39,210.04,12.40,12.39
144,11130.47,46145.44,46783.61,2929.62,21992913.30,30313.30,2867.08,12.39,13.30
145,?,?,?,?,?,?,?,13.30,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,12524813.90,35813.90,1722.74,?,13.90
148,11439.53,47579.87,48258.02,2997.81,20580114.09,39214.09,2912.03,13.90,14.09
149,11434.08,47476.64,48138.07,3000.58,2711013.81,12013.81,374.99,14.09,13.81
150,?,?,?,?,?,?,?,13.81,?
151,11518.87,47806.34,48503.87,2994.25,2064413.75,8113.75,286.71,?,13.75
152,?,?,?,?,?,?,?,13.75,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,3593113.55,14013.55,487.77,?,13.55
155,11527.78,47620.68,48323.88,2998.79,5987313.99,19213.99,822.19,13.55,13.99
156,11566.33,47805.94,48513.29,3026.87,3065813.99,9113.99,427.42,13.99,13.99
157,11598.90,47573.66,48259.19,3020.15,7543314.00,14214.00,1057.74,13.99,14.00
158,11721.20,48209.65,48918.37,3044.38,2820613.98,7113.98,392.60,14.00,13.98
159,?,?,?,?,?,?,?,13.98,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,4302713.97,14013.97,598.72,?,13.97
162,11906.69,48324.52,49050.96,3074.89,1476913.90,6513.90,205.11,13.97,13.90
163,12044.12,48383.93,49098.70,3098.83,1677413.94,6413.94,232.76,13.90,13.94
164,11997.09,48152.82,48890.47,3089.32,3130113.80,12113.80,430.85,13.94,13.80
165,11980.74,48273.42,49057.66,3092.65,7989013.00,32313.00,1058.77,13.80,13.00
166,?,?,?,?,?,?,?,13.00,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,6615212.82,18012.82,852.92,?,12.82
169,12001.25,48119.72,48891.04,3120.39,2038813.13,9613.13,267.25,12.82,13.13
170,11995.61,47743.10,48509.84,3122.21,1144413.08,7313.08,149.87,13.13,13.08
171,11755.38,45870.00,46587.68,3038.18,6704912.51,16712.51,849.10,13.08,12.51
172,11698.05,44732.92,45456.77,3001.68,2739712.75,7412.75,344.97,12.51,12.75
173,?,?,?,?,?,?,?,12.75,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,2841512.55,4812.55,357.67,?,12.55
176,11846.22,44966.09,45672.10,2999.31,940712.75,3612.75,118.99,12.55,12.75
177,11772.39,44893.99,45601.51,2972.55,6557712.40,11712.40,815.47,12.75,12.40
178,11665.86,43667.37,44326.49,2915.58,2556812.50,7712.50,317.41,12.40,12.50
179,11716.43,44747.79,45442.51,2948.80,2211311.95,6111.95,268.52,12.50,11.95
180,?,?,?,?,?,?,?,11.95,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,1317212.19,5012.19,159.30,?,12.19
183,11805.57,45533.94,46254.71,2981.48,1797512.75,6212.75,226.97,12.19,12.75
184,11736.24,45184.98,45899.36,2971.57,922912.84,4812.84,117.78,12.75,12.84
185,11820.50,45613.75,46344.42,2988.19,1177912.80,2612.80,151.52,12.84,12.80
186,11822.63,45110.89,45805.34,2977.06,830912.77,2212.77,106.03,12.80,12.77
187,?,?,?,?,?,?,?,12.77,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,735712.75,2412.75,93.32,?,12.75
190,11610.73,44342.23,44969.23,2924.69,1106412.32,5612.32,137.81,12.75,12.32
191,11643.94,45068.55,45727.71,2962.09,380712.55,2412.55,47.64,12.32,12.55
192,11739.32,45712.72,46390.36,2992.86,1284012.60,4112.60,162.00,12.55,12.60
193,11784.60,46150.78,46839.89,3017.66,1338512.60,4712.60,168.33,12.60,12.60
194,?,?,?,?,?,?,?,12.60,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,9485013.22,31713.22,1247.48,?,13.22
197,11753.20,46155.10,46860.35,3017.11,6671613.08,16713.08,889.34,13.22,13.08
198,11768.81,46287.08,47003.76,3021.27,6595713.08,19713.08,858.20,13.08,13.08
199,11813.42,46221.23,46919.83,3023.16,10079912.97,36612.97,1324.10,13.08,12.97
200,11837.95,46399.74,47120.88,3019.85,7463912.20,35112.20,924.73,12.97,12.20
201,?,?,?,?,?,?,?,12.20,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,8654411.67,41111.67,1017.06,?,11.67
204,11905.16,46714.43,47454.90,3029.97,7372911.80,29411.80,848.20,11.67,11.80
205,11975.99,46835.98,47575.74,3050.63,1810911.97,9811.97,212.96,11.80,11.97
206,11939.68,46713.02,47446.69,3036.16,1629311.76,9711.76,194.51,11.97,11.76
207,11930.54,46258.91,46981.22,3015.00,1423311.70,8911.70,165.71,11.76,11.70
208,?,?,?,?,?,?,?,11.70,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,2234312.05,10112.05,265.26,?,12.05
211,11914.45,46663.41,47398.08,3038.42,1712411.84,8611.84,202.50,12.05,11.84
212,11934.08,46925.65,47676.43,3046.08,1109911.75,4911.75,130.32,11.84,11.75
213,12025.60,47370.81,48147.76,3060.17,2661111.83,9511.83,316.93,11.75,11.83
214,12096.51,48325.33,49133.14,3110.79,6172111.48,28011.48,716.16,11.83,11.48
215,?,?,?,?,?,?,?,11.48,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,6437711.24,28611.24,719.74,?,11.24
218,12213.07,47942.81,48742.34,3127.38,11890811.40,24711.40,1362.21,11.24,11.40
219,12294.72,48306.55,49124.78,3168.23,2335911.37,11611.37,267.73,11.40,11.37
220,12425.78,48862.88,49700.18,3190.86,5849011.28,22411.28,661.68,11.37,11.28
221,12524.35,49125.36,49994.77,3206.86,5310011.12,20311.12,587.42,11.28,11.12
222,?,?,?,?,?,?,?,11.12,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,3604311.34,15111.34,404.33,?,11.34
225,12783.95,49747.66,50646.05,3233.22,5405111.41,19911.41,619.39,11.34,11.41
226,12961.14,50223.95,51152.95,3271.49,7963112.20,29212.20,940.66,11.41,12.20
227,?,?,?,?,?,?,?,12.20,?
228,12933.31,49976.48,50906.11,3253.28,2700211.99,11911.99,323.52,?,11.99
229,?,?,?,?,?,?,?,11.99,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,2322111.69,11111.69,275.01,?,11.69
232,12831.52,49162.16,50077.30,3210.57,3317411.75,15611.75,380.43,11.69,11.75
233,12826.21,49128.05,50032.45,3221.87,1396011.83,5411.83,164.43,11.75,11.83
234,12985.38,49846.48,50780.47,3260.69,1812811.79,9311.79,213.56,11.83,11.79
235,13050.37,49895.10,50836.47,3260.35,1913411.80,11411.80,224.54,11.79,11.80
236,?,?,?,?,?,?,?,11.80,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,2863411.39,11611.39,334.75,?,11.39
239,12781.02,48833.58,49731.02,3197.48,4085311.10,19511.10,455.91,11.39,11.10
240,12706.26,48537.65,49421.50,3183.87,6356010.75,24610.75,691.40,11.10,10.75
241,12801.41,48676.45,49569.11,3204.20,5314811.38,21011.38,584.83,10.75,11.38
242,12801.04,48871.98,49771.98,3196.27,2683911.03,10511.03,299.94,11.38,11.03
243,?,?,?,?,?,?,?,11.03,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,1211811.25,5611.25,134.99,?,11.25
246,12843.19,48968.87,49861.54,3226.75,2140311.05,11411.05,238.53,11.25,11.05
247,12637.81,47919.09,48781.63,3174.71,2354810.97,10110.97,258.63,11.05,10.97
248,12178.22,45830.66,46598.42,3061.25,10022210.51,28610.51,1050.39,10.97,10.51
249,12457.22,46717.04,47514.09,3142.61,2482810.96,14610.96,265.80,10.51,10.96
250,?,?,?,?,?,?,?,10.96,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,1990311.15,6011.15,221.70,?,11.15
253,12962.91,48961.51,49839.90,3256.85,2522311.30,23211.30,285.26,11.15,11.30
254,12983.95,49437.02,50312.63,3285.29,2508011.25,11711.25,277.14,11.30,11.25
255,13011.41,49771.55,50644.38,3303.55,2804911.04,5911.04,311.08,11.25,11.04
256,12998.59,49348.61,50196.31,3285.49,621811.05,4111.05,68.74,11.04,11.05
257,?,?,?,?,?,?,?,11.05,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,1295711.18,5811.18,143.05,?,11.18
260,13085.22,49434.46,50258.11,3286.61,849411.10,5711.10,94.01,11.18,11.10
261,13049.76,49413.33,50227.43,3277.41,1498511.09,4411.09,166.54,11.10,11.09
262,13124.47,50300.53,51171.25,3316.59,3613611.01,11311.01,401.16,11.09,11.01
263,13140.38,50308.19,51202.75,3316.08,7574111.30,16311.30,857.05,11.01,11.30
264,?,?,?,?,?,?,?,11.30,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,9062111.79,28611.79,1061.96,?,11.79
267,13131.43,49979.47,50887.67,3275.67,4175811.67,14011.67,489.67,11.79,11.67
268,13114.91,50301.69,51221.45,3299.72,2330811.86,8411.86,273.98,11.67,11.86
269,13233.88,50936.34,51846.54,3336.44,2387611.79,7911.79,280.20,11.86,11.79
270,13346.97,50819.81,51704.53,3352.18,6682211.20,17511.20,772.27,11.79,11.20
271,?,?,?,?,?,?,?,11.20,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,6007511.17,7011.17,671.97,?,11.17
274,13338.19,50782.48,51691.24,3351.68,1868511.30,5711.30,211.58,11.17,11.30
275,13386.01,50803.40,51709.58,3364.40,1847111.25,7311.25,206.49,11.30,11.25
276,13476.11,50982.03,51911.61,3383.62,4292411.29,17411.29,474.97,11.25,11.29
277,13513.64,50601.24,51511.63,3381.52,1553811.02,7111.02,172.36,11.29,11.02
278,?,?,?,?,?,?,?,11.02,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,3068910.80,12210.80,334.28,?,10.80
281,13399.64,50137.88,51021.26,3368.14,9207310.48,32510.48,965.29,10.80,10.48
282,13361.98,50335.02,51215.99,3379.96,4851810.26,19110.26,497.89,10.48,10.26
283,13589.27,51806.83,52744.48,3454.41,5588610.40,18310.40,585.15,10.26,10.40
284,13638.56,52230.47,53193.87,3477.04,9947310.30,18210.30,1046.74,10.40,10.30
285,?,?,?,?,?,?,?,10.30,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,3098310.15,13910.15,315.68,?,10.15
288,13824.94,52590.73,53588.87,3544.07,4550310.10,14910.10,464.65,10.15,10.10
289,13886.79,52861.41,53918.41,3548.14,1099229.98,3949.98,1093.67,10.10,9.98
290,14155.74,52573.59,53571.90,3572.96,6014410.10,18210.10,609.38,9.98,10.10
291,14253.72,52587.24,53572.92,3535.97,3648810.17,11310.17,368.11,10.10,10.17
292,?,?,?,?,?,?,?,10.17,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,1108639.84,3619.84,1102.22,?,9.84
295,14512.68,53781.81,54818.06,3615.60,3373059.40,7879.40,3198.70,9.84,9.40
296,14327.32,53389.74,54433.41,3596.10,5613718.71,13338.71,4931.52,9.40,8.71
297,14572.10,53994.46,55063.75,3637.76,4096759.40,7859.40,3714.62,8.71,9.40
298,14753.57,53887.13,55023.42,3651.19,1858169.11,5719.11,1731.21,9.40,9.11
299,?,?,?,?,?,?,?,9.11,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,1444108.79,4318.79,1281.65,?,8.79
302,14994.44,54536.95,55688.45,3688.57,987478.93,3388.93,873.49,8.79,8.93
303,14942.82,54095.32,55240.01,3660.80,3372667.97,8487.97,2814.50,8.93,7.97
304,14928.63,53607.86,54734.18,3628.73,3247217.56,8267.56,2463.50,7.97,7.56
305,?,?,?,?,?,?,?,7.56,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,369696,901,3047.84,?,8.82
309,14877.29,53504.47,54600.05,3645.18,247512,684,2139.59,8.82,8.49
310,14860.69,53924.01,55035.36,3650.27,106765,703,890.95,8.49,8.25
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
