%310
@RELATION PLFAMUR00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE mWIG40 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
48,?,?,?,?,?,?,?,?,?
49,2580.46,46508.27,46665.39,2848.48,420114.65,594.65,195.43,?,4.65
50,2566.72,46490.89,46652.19,2843.90,3236184.70,584.70,1521.65,4.65,4.70
51,2577.60,46051.76,46198.42,2831.71,597934.67,604.67,283.29,4.70,4.67
52,2566.08,45879.90,46050.52,2801.83,380684.75,244.75,180.74,4.67,4.75
53,2577.64,45948.12,46124.82,2817.57,420204.73,294.73,199.41,4.75,4.73
54,?,?,?,?,?,?,?,4.73,?
55,?,?,?,?,?,?,?,?,?
56,2602.92,46286.28,46487.05,2840.57,786814.75,494.75,374.70,?,4.75
57,2589.15,45868.35,46065.85,2831.16,323344.75,214.75,153.58,4.75,4.75
58,2608.94,46241.92,46459.99,2855.69,1227684.74,214.74,582.87,4.75,4.74
59,2608.20,46280.36,46510.83,2865.27,59684.72,124.72,28.36,4.74,4.72
60,2626.22,46341.14,46622.90,2859.05,2020404.75,214.75,954.79,4.72,4.75
61,?,?,?,?,?,?,?,4.75,?
62,?,?,?,?,?,?,?,?,?
63,2623.37,46137.70,46454.13,2860.68,4997854.80,1424.80,2413.61,?,4.80
64,2628.44,46676.09,47001.38,2868.06,734444.70,594.70,347.09,4.80,4.70
65,2632.38,46762.65,47090.49,2872.90,2271044.75,234.75,1072.15,4.70,4.75
66,2653.74,46745.26,47060.66,2873.49,476254.66,564.66,222.71,4.75,4.66
67,2675.88,47074.39,47436.21,2906.74,2660564.65,1044.65,1241.24,4.66,4.65
68,?,?,?,?,?,?,?,4.65,?
69,?,?,?,?,?,?,?,?,?
70,2678.09,46933.03,47269.75,2914.24,2244904.66,694.66,1046.03,?,4.66
71,2689.51,47010.40,47340.43,2911.38,1132234.75,564.75,532.31,4.66,4.75
72,2687.66,46888.37,47235.72,2901.67,1609974.80,404.80,772.68,4.75,4.80
73,2687.81,47223.68,47606.16,2912.13,348154.80,324.80,166.89,4.80,4.80
74,2708.28,47125.93,47522.10,2909.77,301124.84,284.84,145.31,4.80,4.84
75,?,?,?,?,?,?,?,4.84,?
76,?,?,?,?,?,?,?,?,?
77,2718.31,46668.41,47094.18,2900.59,440154.79,294.79,211.20,?,4.79
78,2658.94,46029.35,46473.62,2868.24,339524.80,314.80,162.82,4.79,4.80
79,2663.64,46068.24,46511.62,2874.75,335664.86,314.86,162.96,4.80,4.86
80,2635.54,45580.47,46017.88,2833.61,3403754.81,434.81,1657.28,4.86,4.81
81,2596.69,45066.18,45473.08,2800.67,1088124.70,434.70,520.32,4.81,4.70
82,?,?,?,?,?,?,?,4.70,?
83,?,?,?,?,?,?,?,?,?
84,2576.73,44585.10,44946.32,2780.21,2635164.70,244.70,1243.71,?,4.70
85,2578.94,44724.88,45119.16,2774.13,126644.70,174.70,59.40,4.70,4.70
86,2601.44,45247.90,45644.09,2785.46,2112364.72,174.72,997.20,4.70,4.72
87,2624.74,45147.57,45528.85,2797.31,8656324.69,234.69,4085.73,4.72,4.69
88,?,?,?,?,?,?,?,4.69,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,2643.63,45304.74,45679.51,2814.33,1018624.69,234.69,479.11,?,4.69
93,2608.26,44604.61,44940.36,2769.02,333504.68,184.68,156.68,4.69,4.68
94,2594.74,44623.89,44980.62,2766.19,96304.67,164.67,44.74,4.68,4.67
95,2572.61,44597.66,44960.02,2760.91,2070134.65,184.65,962.62,4.67,4.65
96,?,?,?,?,?,?,?,4.65,?
97,?,?,?,?,?,?,?,?,?
98,2582.59,44590.97,44963.96,2764.28,160864.65,104.65,74.74,?,4.65
99,2592.09,44725.03,45096.35,2767.26,493334.65,434.65,225.39,4.65,4.65
100,2601.25,45091.63,45495.34,2780.21,274944.65,154.65,127.82,4.65,4.65
101,2623.22,45688.48,46131.66,2794.43,167244.69,124.69,78.41,4.65,4.69
102,2630.40,45525.92,45960.10,2783.53,20674.69,64.69,9.67,4.69,4.69
103,?,?,?,?,?,?,?,4.69,?
104,?,?,?,?,?,?,?,?,?
105,2587.31,44724.14,45167.65,2754.91,127144.70,134.70,59.67,?,4.70
106,?,?,?,?,?,?,?,4.70,?
107,2555.73,43916.24,44404.81,2705.88,1585974.68,164.68,732.02,?,4.68
108,2520.54,43364.70,43850.06,2695.55,239384.68,214.68,110.70,4.68,4.68
109,2522.32,43447.75,43993.98,2685.57,318304.60,64.60,146.54,4.68,4.60
110,?,?,?,?,?,?,?,4.60,?
111,?,?,?,?,?,?,?,?,?
112,2499.84,43360.30,43892.82,2660.28,1111974.72,324.72,513.66,?,4.72
113,2471.39,43159.57,43707.88,2624.40,586064.69,304.69,275.26,4.72,4.69
114,2472.28,43356.73,43908.95,2636.70,10300234.66,744.66,4651.87,4.69,4.66
115,2492.91,43482.18,44027.03,2658.57,305004.65,184.65,141.63,4.66,4.65
116,2520.03,43665.21,44226.06,2669.93,10116134.55,194.55,4572.96,4.65,4.55
117,?,?,?,?,?,?,?,4.55,?
118,?,?,?,?,?,?,?,?,?
119,2537.81,43882.16,44420.22,2685.14,113804.64,214.64,52.36,?,4.64
120,2550.91,44162.18,44653.34,2704.84,1171384.60,554.60,537.69,4.64,4.60
121,?,?,?,?,?,?,?,4.60,?
122,2543.60,43991.51,44466.89,2695.22,257104.60,364.60,118.15,?,4.60
123,?,?,?,?,?,?,?,4.60,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,2568.68,44541.73,45060.80,2714.72,1243574.57,224.57,566.18,?,4.57
127,2587.84,44742.22,45244.29,2733.96,2044954.53,314.53,929.49,4.57,4.53
128,2610.73,45117.94,45647.76,2752.14,254084.60,344.60,115.55,4.53,4.60
129,2630.10,44943.16,45475.08,2760.20,2181134.59,384.59,995.76,4.60,4.59
130,2654.43,44895.35,45408.06,2769.85,343034.65,134.65,158.78,4.59,4.65
131,?,?,?,?,?,?,?,4.65,?
132,?,?,?,?,?,?,?,?,?
133,2678.95,45207.84,45746.01,2790.62,549274.65,324.65,252.68,?,4.65
134,2713.50,45771.11,46336.62,2822.41,267624.65,214.65,125.05,4.65,4.65
135,2720.73,46102.42,46676.61,2848.38,212344.68,154.68,99.33,4.65,4.68
136,2740.12,45992.03,46581.16,2871.70,2036274.64,154.64,944.88,4.68,4.64
137,2751.78,46078.68,46646.58,2885.19,300274.65,304.65,139.36,4.64,4.65
138,?,?,?,?,?,?,?,4.65,?
139,?,?,?,?,?,?,?,?,?
140,2788.61,46041.35,46615.31,2921.95,11374864.60,254.60,5232.45,?,4.60
141,2759.55,45851.80,46439.10,2893.12,6528524.59,114.59,2970.52,4.60,4.59
142,2771.55,45933.66,46529.96,2912.70,19216354.54,514.54,8724.99,4.59,4.54
143,2756.32,45687.76,46311.26,2894.53,15645644.55,594.55,7062.52,4.54,4.55
144,2776.52,46145.44,46783.61,2929.62,28120664.66,1194.66,12945.13,4.55,4.66
145,?,?,?,?,?,?,?,4.66,?
146,?,?,?,?,?,?,?,?,?
147,2828.89,47277.10,47957.54,2976.83,6944514.90,1454.90,3340.15,?,4.90
148,2829.62,47579.87,48258.02,2997.81,3146625.01,1865.01,1572.14,4.90,5.01
149,2809.70,47476.64,48138.07,3000.58,14400385.10,1695.10,7414.91,5.01,5.10
150,?,?,?,?,?,?,?,5.10,?
151,2812.75,47806.34,48503.87,2994.25,22345345.45,5935.45,11598.72,?,5.45
152,?,?,?,?,?,?,?,5.45,?
153,?,?,?,?,?,?,?,?,?
154,2796.00,47175.79,47868.36,2970.24,432015.30,645.30,231.98,?,5.30
155,2837.22,47620.68,48323.88,2998.79,3375485.40,1565.40,1824.05,5.30,5.40
156,2888.79,47805.94,48513.29,3026.87,1227865.40,595.40,654.79,5.40,5.40
157,2875.78,47573.66,48259.19,3020.15,88525.35,235.35,47.49,5.40,5.35
158,2886.30,48209.65,48918.37,3044.38,16215795.45,875.45,8790.73,5.35,5.45
159,?,?,?,?,?,?,?,5.45,?
160,?,?,?,?,?,?,?,?,?
161,2904.56,48495.01,49207.65,3065.91,1101245.50,685.50,605.09,?,5.50
162,2931.48,48324.52,49050.96,3074.89,15418255.50,695.50,8362.24,5.50,5.50
163,2943.65,48383.93,49098.70,3098.83,760605.50,725.50,414.73,5.50,5.50
164,2925.31,48152.82,48890.47,3089.32,667775.49,865.49,365.67,5.50,5.49
165,2942.25,48273.42,49057.66,3092.65,2369445.55,1745.55,1304.09,5.49,5.55
166,?,?,?,?,?,?,?,5.55,?
167,?,?,?,?,?,?,?,?,?
168,2956.40,48131.61,48917.56,3100.24,1156895.54,775.54,641.20,?,5.54
169,2979.55,48119.72,48891.04,3120.39,571015.45,565.45,315.12,5.54,5.45
170,2974.95,47743.10,48509.84,3122.21,1930945.52,445.52,1065.64,5.45,5.52
171,2905.31,45870.00,46587.68,3038.18,2958255.58,1445.58,1635.57,5.52,5.58
172,2844.16,44732.92,45456.77,3001.68,938355.55,425.55,519.69,5.58,5.55
173,?,?,?,?,?,?,?,5.55,?
174,?,?,?,?,?,?,?,?,?
175,2824.47,44824.62,45531.46,2990.89,244805.44,355.44,134.12,?,5.44
176,2821.05,44966.09,45672.10,2999.31,410285.54,215.54,225.88,5.44,5.54
177,2807.75,44893.99,45601.51,2972.55,822595.45,355.45,449.07,5.54,5.45
178,2736.47,43667.37,44326.49,2915.58,655445.50,615.50,359.61,5.45,5.50
179,2776.93,44747.79,45442.51,2948.80,991345.50,975.50,545.66,5.50,5.50
180,?,?,?,?,?,?,?,5.50,?
181,?,?,?,?,?,?,?,?,?
182,2809.58,44769.00,45461.06,2963.91,830085.48,545.48,444.94,?,5.48
183,2832.22,45533.94,46254.71,2981.48,47395.47,95.47,25.74,5.48,5.47
184,2815.62,45184.98,45899.36,2971.57,90545.45,175.45,49.28,5.47,5.45
185,2833.65,45613.75,46344.42,2988.19,371415.45,365.45,201.64,5.45,5.45
186,2823.50,45110.89,45805.34,2977.06,10073045.43,135.43,5439.19,5.45,5.43
187,?,?,?,?,?,?,?,5.43,?
188,?,?,?,?,?,?,?,?,?
189,2780.48,44534.34,45172.40,2948.16,50765.39,75.39,27.41,?,5.39
190,2753.06,44342.23,44969.23,2924.69,316935.39,345.39,169.07,5.39,5.39
191,2792.18,45068.55,45727.71,2962.09,1035875.26,455.26,542.34,5.39,5.26
192,2830.11,45712.72,46390.36,2992.86,1883735.29,755.29,979.24,5.26,5.29
193,2859.48,46150.78,46839.89,3017.66,737975.30,355.30,389.98,5.29,5.30
194,?,?,?,?,?,?,?,5.30,?
195,?,?,?,?,?,?,?,?,?
196,2869.26,46218.05,46922.43,3022.70,192825.28,165.28,101.22,?,5.28
197,2865.65,46155.10,46860.35,3017.11,460215.23,425.23,241.04,5.28,5.23
198,2869.34,46287.08,47003.76,3021.27,350305.19,315.19,180.58,5.23,5.19
199,2886.09,46221.23,46919.83,3023.16,355265.18,425.18,183.41,5.19,5.18
200,2881.70,46399.74,47120.88,3019.85,453955.19,325.19,232.95,5.18,5.19
201,?,?,?,?,?,?,?,5.19,?
202,?,?,?,?,?,?,?,?,?
203,2871.14,46361.70,47075.43,3021.70,58175.27,105.27,30.50,?,5.27
204,2908.96,46714.43,47454.90,3029.97,330695.46,625.46,177.32,5.27,5.46
205,2923.77,46835.98,47575.74,3050.63,108185.50,285.50,59.15,5.46,5.50
206,2914.72,46713.02,47446.69,3036.16,309195.43,265.43,167.91,5.50,5.43
207,2886.24,46258.91,46981.22,3015.00,101665.39,45.39,54.66,5.43,5.39
208,?,?,?,?,?,?,?,5.39,?
209,?,?,?,?,?,?,?,?,?
210,2914.05,46480.62,47214.30,3032.94,63445.35,165.35,33.82,?,5.35
211,2928.38,46663.41,47398.08,3038.42,91855.48,105.48,50.05,5.35,5.48
212,2924.02,46925.65,47676.43,3046.08,141575.48,265.48,77.49,5.48,5.48
213,2945.73,47370.81,48147.76,3060.17,622535.50,385.50,339.25,5.48,5.50
214,3020.01,48325.33,49133.14,3110.79,16995.49,65.49,9.34,5.50,5.49
215,?,?,?,?,?,?,?,5.49,?
216,?,?,?,?,?,?,?,?,?
217,3032.65,48458.44,49272.86,3127.41,56105.49,65.49,30.80,?,5.49
218,3037.01,47942.81,48742.34,3127.38,11745.40,45.40,6.34,5.49,5.40
219,3084.81,48306.55,49124.78,3168.23,22505.40,65.40,12.07,5.40,5.40
220,3128.68,48862.88,49700.18,3190.86,106325.35,155.35,57.19,5.40,5.35
221,3163.87,49125.36,49994.77,3206.86,59315.31,255.31,31.59,5.35,5.31
222,?,?,?,?,?,?,?,5.31,?
223,?,?,?,?,?,?,?,?,?
224,3182.23,49580.16,50476.37,3225.79,135255.33,295.33,71.84,?,5.33
225,3202.74,49747.66,50646.05,3233.22,15615.45,95.45,8.48,5.33,5.45
226,3253.52,50223.95,51152.95,3271.49,1821645.40,315.40,985.58,5.45,5.40
227,?,?,?,?,?,?,?,5.40,?
228,3239.52,49976.48,50906.11,3253.28,134595.39,135.39,73.20,?,5.39
229,?,?,?,?,?,?,?,5.39,?
230,?,?,?,?,?,?,?,?,?
231,3222.20,49772.46,50713.14,3237.31,131415.39,215.39,70.77,?,5.39
232,3180.64,49162.16,50077.30,3210.57,669855.39,155.39,356.93,5.39,5.39
233,3168.92,49128.05,50032.45,3221.87,140375.38,275.38,75.90,5.39,5.38
234,3209.11,49846.48,50780.47,3260.69,71585.38,385.38,38.41,5.38,5.38
235,3231.44,49895.10,50836.47,3260.35,3125.38,45.38,1.70,5.38,5.38
236,?,?,?,?,?,?,?,5.38,?
237,?,?,?,?,?,?,?,?,?
238,3205.90,49818.48,50756.86,3255.45,71045.45,25.45,38.72,?,5.45
239,3147.92,48833.58,49731.02,3197.48,37245.33,105.33,19.90,5.45,5.33
240,3091.84,48537.65,49421.50,3183.87,81235.34,905.34,43.24,5.33,5.34
241,3095.55,48676.45,49569.11,3204.20,68465.36,355.36,36.32,5.34,5.36
242,3087.13,48871.98,49771.98,3196.27,719945.29,1635.29,376.27,5.36,5.29
243,?,?,?,?,?,?,?,5.29,?
244,?,?,?,?,?,?,?,?,?
245,3129.09,49187.22,50099.55,3230.20,23975.29,125.29,12.64,?,5.29
246,3139.25,48968.87,49861.54,3226.75,397105.29,475.29,207.80,5.29,5.29
247,3092.12,47919.09,48781.63,3174.71,179115.35,815.35,94.49,5.29,5.35
248,2958.80,45830.66,46598.42,3061.25,458475.25,1465.25,239.92,5.35,5.25
249,3043.50,46717.04,47514.09,3142.61,123805.35,395.35,65.49,5.25,5.35
250,?,?,?,?,?,?,?,5.35,?
251,?,?,?,?,?,?,?,?,?
252,3124.36,47808.90,48651.54,3199.68,122395.49,155.49,66.23,?,5.49
253,3166.39,48961.51,49839.90,3256.85,81425.50,215.50,44.49,5.49,5.50
254,3194.64,49437.02,50312.63,3285.29,132295.49,835.49,72.25,5.50,5.49
255,3213.18,49771.55,50644.38,3303.55,557645.47,185.47,302.72,5.49,5.47
256,3183.67,49348.61,50196.31,3285.49,140885.45,215.45,77.22,5.47,5.45
257,?,?,?,?,?,?,?,5.45,?
258,?,?,?,?,?,?,?,?,?
259,3135.12,48917.85,49741.35,3260.05,771395.56,445.56,427.59,?,5.56
260,3156.03,49434.46,50258.11,3286.61,257855.74,595.74,147.98,5.56,5.74
261,3157.83,49413.33,50227.43,3277.41,4840265.74,605.74,2783.62,5.74,5.74
262,3222.54,50300.53,51171.25,3316.59,2545345.72,605.72,1470.93,5.74,5.72
263,3229.62,50308.19,51202.75,3316.08,1449915.72,275.72,828.92,5.72,5.72
264,?,?,?,?,?,?,?,5.72,?
265,?,?,?,?,?,?,?,?,?
266,3217.71,49955.87,50869.00,3291.57,96725.71,175.71,55.83,?,5.71
267,3194.37,49979.47,50887.67,3275.67,410795.53,435.53,232.01,5.71,5.53
268,3236.84,50301.69,51221.45,3299.72,2843015.46,605.46,1561.55,5.53,5.46
269,3290.09,50936.34,51846.54,3336.44,2024825.52,1245.52,1113.84,5.46,5.52
270,3296.37,50819.81,51704.53,3352.18,2536265.46,5955.46,1396.70,5.52,5.46
271,?,?,?,?,?,?,?,5.46,?
272,?,?,?,?,?,?,?,?,?
273,3275.69,50301.85,51191.50,3349.29,5159785.48,675.48,2827.44,?,5.48
274,3315.88,50782.48,51691.24,3351.68,553355.49,115.49,304.38,5.48,5.49
275,3320.03,50803.40,51709.58,3364.40,97125.40,135.40,52.49,5.49,5.40
276,3338.30,50982.03,51911.61,3383.62,261105.48,285.48,142.30,5.40,5.48
277,3322.87,50601.24,51511.63,3381.52,1132585.40,235.40,619.37,5.48,5.40
278,?,?,?,?,?,?,?,5.40,?
279,?,?,?,?,?,?,?,?,?
280,3307.23,50338.71,51239.47,3383.60,810875.45,45.45,441.88,?,5.45
281,3285.49,50137.88,51021.26,3368.14,952845.40,325.40,515.27,5.45,5.40
282,3299.43,50335.02,51215.99,3379.96,173105.25,165.25,92.84,5.40,5.25
283,3371.00,51806.83,52744.48,3454.41,1518215.24,475.24,799.46,5.25,5.24
284,3402.39,52230.47,53193.87,3477.04,270015.29,465.29,141.33,5.24,5.29
285,?,?,?,?,?,?,?,5.29,?
286,?,?,?,?,?,?,?,?,?
287,3447.55,52520.91,53498.97,3508.85,941365.25,285.25,498.93,?,5.25
288,3490.38,52590.73,53588.87,3544.07,938285.34,365.34,495.08,5.25,5.34
289,3511.41,52861.41,53918.41,3548.14,1052705.28,335.28,557.88,5.34,5.28
290,3514.54,52573.59,53571.90,3572.96,2665095.35,805.35,1410.48,5.28,5.35
291,3452.12,52587.24,53572.92,3535.97,1115505.48,825.48,596.58,5.35,5.48
292,?,?,?,?,?,?,?,5.48,?
293,?,?,?,?,?,?,?,?,?
294,3528.36,53853.55,54903.39,3606.06,1863615.50,3215.50,1034.47,?,5.50
295,3534.57,53781.81,54818.06,3615.60,4905625.52,1495.52,2743.71,5.50,5.52
296,3522.13,53389.74,54433.41,3596.10,344445.49,275.49,190.15,5.52,5.49
297,3563.56,53994.46,55063.75,3637.76,2778635.50,555.50,1525.52,5.49,5.50
298,3567.78,53887.13,55023.42,3651.19,79205.54,255.54,44.01,5.50,5.54
299,?,?,?,?,?,?,?,5.54,?
300,?,?,?,?,?,?,?,?,?
301,3559.25,54180.04,55362.19,3660.45,222095.54,445.54,123.69,?,5.54
302,3572.51,54536.95,55688.45,3688.57,314925.59,445.59,175.67,5.54,5.59
303,3531.31,54095.32,55240.01,3660.80,221285.52,475.52,123.26,5.59,5.52
304,3488.69,53607.86,54734.18,3628.73,108815.35,425.35,59.04,5.52,5.35
305,?,?,?,?,?,?,?,5.35,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,3514.71,53989.37,55121.60,3668.56,284442,123,1482.21,?,5.22
309,3493.80,53504.47,54600.05,3645.18,538799,111,2829.14,5.22,5.24
310,3512.17,53924.01,55035.36,3650.27,491904,36,2569.31,5.24,5.22
340,3118.097704907077,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,3156.981569607352,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,3195.865434307627,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,3312.517028408451,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,3545.820216610101,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
