%310
@RELATION PLERPCO00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,1362110.19,2510.19,134.93,?,10.19
3,783.15,48222.72,48505.50,2832.46,109010.00,1110.00,11.00,10.19,10.00
4,781.69,47888.16,48143.94,2814.73,492610.20,1110.20,50.24,10.00,10.20
5,?,?,?,?,?,?,?,10.20,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,330010.60,1810.60,34.00,?,10.60
8,780.70,47379.63,47624.67,2790.64,34710.78,810.78,3.74,10.60,10.78
9,784.82,47407.28,47668.58,2784.62,29011.00,811.00,3.13,10.78,11.00
10,788.85,47546.91,47798.66,2800.96,43610.82,910.82,4.70,11.00,10.82
11,795.36,47440.80,47690.97,2815.88,110.81,110.81,0.01,10.82,10.81
12,?,?,?,?,?,?,?,10.81,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,12510.70,510.70,1.34,?,10.70
15,794.59,47086.54,47346.41,2817.16,83310.45,810.45,8.71,10.70,10.45
16,796.34,47521.39,47794.60,2825.40,29710.45,910.45,3.12,10.45,10.45
17,803.56,47661.37,47936.81,2848.09,33410.74,510.74,3.49,10.45,10.74
18,807.72,47813.69,48104.67,2864.72,494510.50,610.50,51.94,10.74,10.50
19,?,?,?,?,?,?,?,10.50,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,28110.78,610.78,2.97,?,10.78
22,808.23,47872.80,48127.89,2892.80,38610.78,610.78,4.07,10.78,10.78
23,808.40,47733.24,47999.21,2890.57,20110.78,210.78,2.17,10.78,10.78
24,811.80,47942.04,48203.43,2898.85,43610.61,410.61,4.63,10.78,10.61
25,812.99,47613.95,47851.99,2897.93,58610.75,310.75,6.23,10.61,10.75
26,?,?,?,?,?,?,?,10.75,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,97010.61,710.61,10.30,?,10.61
29,815.93,47328.40,47565.10,2878.58,52310.78,410.78,5.56,10.61,10.78
30,815.59,46917.19,47113.08,2876.68,101310.78,210.78,10.90,10.78,10.78
31,817.14,46840.15,47011.43,2880.57,18610.61,8710.61,1.97,10.78,10.61
32,818.68,46945.58,47121.08,2883.81,12810.70,310.70,1.36,10.61,10.70
33,?,?,?,?,?,?,?,10.70,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,187711.45,2011.45,20.52,?,11.45
36,816.68,46674.78,46862.43,2843.49,112211.20,711.20,12.58,11.45,11.20
37,813.75,46149.14,46341.54,2811.05,47811.40,811.40,5.41,11.20,11.40
38,811.13,46329.66,46512.72,2815.91,67611.22,811.22,7.68,11.40,11.22
39,813.77,46741.54,46931.40,2825.70,34210.95,810.95,3.78,11.22,10.95
40,?,?,?,?,?,?,?,10.95,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,5611.19,211.19,0.61,?,11.19
43,817.32,46399.26,46564.61,2821.25,137511.20,1211.20,15.04,11.19,11.20
44,817.35,46406.74,46569.81,2825.02,51811.22,411.22,5.81,11.20,11.22
45,818.81,46211.54,46360.51,2825.15,100411.25,711.25,11.22,11.22,11.25
46,826.73,46370.13,46523.63,2838.22,119811.33,911.33,13.57,11.25,11.33
47,?,?,?,?,?,?,?,11.33,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,301612.00,3612.00,35.67,?,12.00
50,832.30,46490.89,46652.19,2843.90,158912.10,1312.10,19.15,12.00,12.10
51,830.62,46051.76,46198.42,2831.71,107212.29,1112.29,13.12,12.10,12.29
52,823.32,45879.90,46050.52,2801.83,216411.85,1611.85,25.59,12.29,11.85
53,826.66,45948.12,46124.82,2817.57,23212.00,512.00,2.69,11.85,12.00
54,?,?,?,?,?,?,?,12.00,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,17811.99,411.99,2.13,?,11.99
57,828.81,45868.35,46065.85,2831.16,7611.97,311.97,0.91,11.99,11.97
58,836.69,46241.92,46459.99,2855.69,25211.95,411.95,2.97,11.97,11.95
59,844.08,46280.36,46510.83,2865.27,73811.90,911.90,8.70,11.95,11.90
60,842.02,46341.14,46622.90,2859.05,21611.78,411.78,2.54,11.90,11.78
61,?,?,?,?,?,?,?,11.78,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,320112.61,4012.61,39.58,?,12.61
64,845.88,46676.09,47001.38,2868.06,162512.96,1112.96,20.94,12.61,12.96
65,849.88,46762.65,47090.49,2872.90,207413.75,2613.75,27.19,12.96,13.75
66,855.99,46745.26,47060.66,2873.49,134113.75,1613.75,18.32,13.75,13.75
67,861.67,47074.39,47436.21,2906.74,388413.61,1913.61,52.20,13.75,13.61
68,?,?,?,?,?,?,?,13.61,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,286413.80,7613.80,39.78,?,13.80
71,866.79,47010.40,47340.43,2911.38,175313.99,1613.99,24.15,13.80,13.99
