%310
@RELATION PLENLMD00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,1364784.87,2804.87,625.72,?,4.87
3,783.15,48222.72,48505.50,2832.46,314614.69,984.69,147.07,4.87,4.69
4,781.69,47888.16,48143.94,2814.73,743334.50,1154.50,333.23,4.69,4.50
5,?,?,?,?,?,?,?,4.50,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,356184.50,514.50,159.63,?,4.50
8,780.70,47379.63,47624.67,2790.64,142004.50,324.50,63.65,4.50,4.50
9,784.82,47407.28,47668.58,2784.62,68244.41,304.41,30.05,4.50,4.41
10,788.85,47546.91,47798.66,2800.96,39154.41,164.41,17.22,4.41,4.41
11,795.36,47440.80,47690.97,2815.88,14004.37,74.37,6.12,4.41,4.37
12,?,?,?,?,?,?,?,4.37,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,45454.35,144.35,19.87,?,4.35
15,794.59,47086.54,47346.41,2817.16,107364.07,434.07,44.70,4.35,4.07
16,796.34,47521.39,47794.60,2825.40,117293.96,303.96,45.76,4.07,3.96
17,803.56,47661.37,47936.81,2848.09,329194.10,484.10,130.34,3.96,4.10
18,807.72,47813.69,48104.67,2864.72,49994.15,214.15,20.81,4.10,4.15
19,?,?,?,?,?,?,?,4.15,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,278203.95,723.95,107.81,?,3.95
22,808.23,47872.80,48127.89,2892.80,25663.93,103.93,9.89,3.95,3.93
23,808.40,47733.24,47999.21,2890.57,9153.92,53.92,3.59,3.93,3.92
24,811.80,47942.04,48203.43,2898.85,10353.90,53.90,4.06,3.92,3.90
25,812.99,47613.95,47851.99,2897.93,41583.91,123.91,16.53,3.90,3.91
26,?,?,?,?,?,?,?,3.91,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,13293.95,133.95,5.31,?,3.95
29,815.93,47328.40,47565.10,2878.58,11023.99,53.99,4.40,3.95,3.99
30,815.59,46917.19,47113.08,2876.68,25333.82,153.82,9.96,3.99,3.82
31,817.14,46840.15,47011.43,2880.57,220133.44,523.44,80.20,3.82,3.44
32,818.68,46945.58,47121.08,2883.81,47163.52,193.52,16.50,3.44,3.52
33,?,?,?,?,?,?,?,3.52,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,17523.52,63.52,6.13,?,3.52
36,816.68,46674.78,46862.43,2843.49,45543.55,133.55,16.34,3.52,3.55
37,813.75,46149.14,46341.54,2811.05,23063.49,83.49,8.07,3.55,3.49
38,811.13,46329.66,46512.72,2815.91,66463.62,103.62,23.70,3.49,3.62
39,813.77,46741.54,46931.40,2825.70,59793.75,163.75,22.08,3.62,3.75
40,?,?,?,?,?,?,?,3.75,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,75854.05,284.05,30.19,?,4.05
43,817.32,46399.26,46564.61,2821.25,117434.05,124.05,47.76,4.05,4.05
44,817.35,46406.74,46569.81,2825.02,291794.10,364.10,118.40,4.05,4.10
45,818.81,46211.54,46360.51,2825.15,113044.05,104.05,45.78,4.10,4.05
46,826.73,46370.13,46523.63,2838.22,111524.25,324.25,46.36,4.05,4.25
47,?,?,?,?,?,?,?,4.25,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,37594.32,164.32,15.92,?,4.32
50,832.30,46490.89,46652.19,2843.90,35314.36,134.36,15.41,4.32,4.36
51,830.62,46051.76,46198.42,2831.71,752194.50,1044.50,349.24,4.36,4.50
52,823.32,45879.90,46050.52,2801.83,101344.50,214.50,45.77,4.50,4.50
53,826.66,45948.12,46124.82,2817.57,43114.55,134.55,19.59,4.50,4.55
54,?,?,?,?,?,?,?,4.55,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,16704.64,134.64,7.73,?,4.64
57,828.81,45868.35,46065.85,2831.16,16164.50,74.50,7.53,4.64,4.50
58,836.69,46241.92,46459.99,2855.69,428894.70,254.70,201.38,4.50,4.70
59,844.08,46280.36,46510.83,2865.27,250024.78,244.78,119.25,4.70,4.78
60,842.02,46341.14,46622.90,2859.05,546174.85,764.85,263.70,4.78,4.85
61,?,?,?,?,?,?,?,4.85,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,208274.85,244.85,101.07,?,4.85
64,845.88,46676.09,47001.38,2868.06,151034.85,204.85,73.26,4.85,4.85
65,849.88,46762.65,47090.49,2872.90,41754.85,114.85,20.25,4.85,4.85
66,855.99,46745.26,47060.66,2873.49,34334.80,144.80,16.50,4.85,4.80
67,861.67,47074.39,47436.21,2906.74,69604.80,94.80,33.41,4.80,4.80
68,?,?,?,?,?,?,?,4.80,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,109754.80,104.80,52.68,?,4.80
71,866.79,47010.40,47340.43,2911.38,15214.75,74.75,7.22,4.80,4.75
72,872.90,46888.37,47235.72,2901.67,53294.70,114.70,25.08,4.75,4.70
73,871.52,47223.68,47606.16,2912.13,6564.70,64.70,3.08,4.70,4.70
