%310
@RELATION PLBOWM000019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,2704.45,144.45,1.09,?,4.45
3,783.15,48222.72,48505.50,2832.46,54.50,14.50,0.02,4.45,4.50
4,781.69,47888.16,48143.94,2814.73,54.49,14.49,0.02,4.50,4.49
5,?,?,?,?,?,?,?,4.49,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,3024.49,24.49,1.34,?,4.49
8,780.70,47379.63,47624.67,2790.64,67064.19,74.19,26.99,4.49,4.19
9,784.82,47407.28,47668.58,2784.62,18724.25,64.25,7.89,4.19,4.25
10,788.85,47546.91,47798.66,2800.96,54.25,14.25,0.02,4.25,4.25
11,795.36,47440.80,47690.97,2815.88,2034.20,64.20,0.84,4.25,4.20
12,?,?,?,?,?,?,?,4.20,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,5804.05,34.05,2.37,?,4.05
15,794.59,47086.54,47346.41,2817.16,20324.19,144.19,8.05,4.05,4.19
16,796.34,47521.39,47794.60,2825.40,54.33,14.33,0.02,4.19,4.33
17,803.56,47661.37,47936.81,2848.09,164.31,124.31,0.07,4.33,4.31
18,807.72,47813.69,48104.67,2864.72,79234.20,124.20,32.37,4.31,4.20
19,?,?,?,?,?,?,?,4.20,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,43844.10,54.10,17.52,?,4.10
22,808.23,47872.80,48127.89,2892.80,3524.08,64.08,1.39,4.10,4.08
23,808.40,47733.24,47999.21,2890.57,3054.07,24.07,1.24,4.08,4.07
24,811.80,47942.04,48203.43,2898.85,174.08,124.08,0.07,4.07,4.08
25,812.99,47613.95,47851.99,2897.93,24.08,14.08,0.01,4.08,4.08
26,?,?,?,?,?,?,?,4.08,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,2554.08,64.08,1.04,?,4.08
29,815.93,47328.40,47565.10,2878.58,54.08,14.08,0.02,4.08,4.08
30,815.59,46917.19,47113.08,2876.68,6554.30,54.30,2.69,4.08,4.30
31,817.14,46840.15,47011.43,2880.57,204.30,24.30,0.09,4.30,4.30
32,818.68,46945.58,47121.08,2883.81,17704.28,34.28,7.21,4.30,4.28
33,?,?,?,?,?,?,?,4.28,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,3274.27,14.27,1.40,?,4.27
36,816.68,46674.78,46862.43,2843.49,54.25,14.25,0.02,4.27,4.25
37,813.75,46149.14,46341.54,2811.05,5174.23,104.23,2.04,4.25,4.23
38,811.13,46329.66,46512.72,2815.91,54.19,14.19,0.02,4.23,4.19
39,813.77,46741.54,46931.40,2825.70,18933.99,43.99,7.55,4.19,3.99
40,?,?,?,?,?,?,?,3.99,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,19314.19,144.19,7.80,?,4.19
43,817.32,46399.26,46564.61,2821.25,54.19,14.19,0.02,4.19,4.19
44,817.35,46406.74,46569.81,2825.02,03.78,03.78,0.00,4.19,3.78
45,818.81,46211.54,46360.51,2825.15,604.00,24.00,0.23,3.78,4.00
46,826.73,46370.13,46523.63,2838.22,17544.18,64.18,6.67,4.00,4.18
47,?,?,?,?,?,?,?,4.18,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,24.18,14.18,0.01,?,4.18
50,832.30,46490.89,46652.19,2843.90,1404.17,64.17,0.56,4.18,4.17
51,830.62,46051.76,46198.42,2831.71,21964.09,74.09,8.55,4.17,4.09
52,823.32,45879.90,46050.52,2801.83,44.17,24.17,0.02,4.09,4.17
53,826.66,45948.12,46124.82,2817.57,54.17,14.17,0.02,4.17,4.17
54,?,?,?,?,?,?,?,4.17,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,34.17,14.17,0.01,?,4.17
57,828.81,45868.35,46065.85,2831.16,54.17,14.17,0.02,4.17,4.17
58,836.69,46241.92,46459.99,2855.69,34.17,14.17,0.01,4.17,4.17
59,844.08,46280.36,46510.83,2865.27,44054.18,214.18,16.90,4.17,4.18
60,842.02,46341.14,46622.90,2859.05,54.05,14.05,0.02,4.18,4.05
61,?,?,?,?,?,?,?,4.05,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,54.05,14.05,0.02,?,4.05
64,845.88,46676.09,47001.38,2868.06,9234.04,84.04,3.52,4.05,4.04
65,849.88,46762.65,47090.49,2872.90,153.99,23.99,0.06,4.04,3.99
66,855.99,46745.26,47060.66,2873.49,913.99,223.99,0.36,3.99,3.99
67,861.67,47074.39,47436.21,2906.74,334.05,294.05,0.13,3.99,4.05
68,?,?,?,?,?,?,?,4.05,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,20284.03,714.03,7.80,?,4.03
71,866.79,47010.40,47340.43,2911.38,3113.99,503.99,1.24,4.03,3.99
72,872.90,46888.37,47235.72,2901.67,38513.89,593.89,14.45,3.99,3.89
73,871.52,47223.68,47606.16,2912.13,1283.98,543.98,0.50,3.89,3.98
74,873.21,47125.93,47522.10,2909.77,453.98,453.98,0.18,3.98,3.98
75,?,?,?,?,?,?,?,3.98,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,23.98,23.98,0.01,?,3.98
78,864.73,46029.35,46473.62,2868.24,23.96,23.96,0.01,3.98,3.96
79,862.97,46068.24,46511.62,2874.75,5113.84,33.84,1.92,3.96,3.84
80,850.86,45580.47,46017.88,2833.61,183.84,183.84,0.07,3.84,3.84
81,845.32,45066.18,45473.08,2800.67,173.79,173.79,0.06,3.84,3.79
82,?,?,?,?,?,?,?,3.79,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,34163.78,693.78,12.07,?,3.78
85,830.80,44724.88,45119.16,2774.13,43.71,43.71,0.01,3.78,3.71
86,835.51,45247.90,45644.09,2785.46,32083.79,173.79,11.18,3.71,3.79
87,839.42,45147.57,45528.85,2797.31,204.17,24.17,0.08,3.79,4.17
88,?,?,?,?,?,?,?,4.17,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,1053.77,23.77,0.40,?,3.77
93,828.79,44604.61,44940.36,2769.02,21343.84,43.84,7.53,3.77,3.84
94,824.35,44623.89,44980.62,2766.19,59663.79,163.79,20.74,3.84,3.79
