%310
@RELATION PLORZBL00013
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
74,47125.93,47522.10,2909.77,183517.85,1717.85,32.57,17.50,17.85
75,?,?,?,?,?,?,17.85,?
76,?,?,?,?,?,?,?,?
77,46668.41,47094.18,2900.59,1439217.83,2917.83,250.24,?,17.83
78,46029.35,46473.62,2868.24,3014017.85,717.85,533.48,17.83,17.85
79,46068.24,46511.62,2874.75,1499417.90,2317.90,268.09,17.85,17.90
80,45580.47,46017.88,2833.61,99317.96,617.96,17.83,17.90,17.96
81,45066.18,45473.08,2800.67,661217.81,1317.81,117.65,17.96,17.81
82,?,?,?,?,?,?,17.81,?
83,?,?,?,?,?,?,?,?
84,44585.10,44946.32,2780.21,602218.55,3618.55,109.60,?,18.55
85,44724.88,45119.16,2774.13,49618.88,1018.88,9.39,18.55,18.88
86,45247.90,45644.09,2785.46,595217.50,3417.50,106.30,18.88,17.50
87,45147.57,45528.85,2797.31,2539717.95,3717.95,444.57,17.50,17.95
88,?,?,?,?,?,?,17.95,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,264517.50,1117.50,46.13,?,17.50
93,44604.61,44940.36,2769.02,261817.24,2117.24,45.47,17.50,17.24
94,44623.89,44980.62,2766.19,1561716.88,5416.88,254.74,17.24,16.88
95,44597.66,44960.02,2760.91,1121516.88,1516.88,185.12,16.88,16.88
96,?,?,?,?,?,?,16.88,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,247616.40,916.40,40.65,?,16.40
99,44725.03,45096.35,2767.26,740116.20,2016.20,118.44,16.40,16.20
100,45091.63,45495.34,2780.21,236116.00,1216.00,37.78,16.20,16.00
101,45688.48,46131.66,2794.43,116.38,116.38,0.02,16.00,16.38
102,45525.92,45960.10,2783.53,016.38,016.38,0.00,16.38,16.38
103,?,?,?,?,?,?,16.38,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,216.40,116.40,0.03,?,16.40
106,?,?,?,?,?,?,16.40,?
107,43916.24,44404.81,2705.88,39915.50,815.50,6.13,?,15.50
108,43364.70,43850.06,2695.55,1150314.90,1714.90,171.03,15.50,14.90
109,43447.75,43993.98,2685.57,249514.00,1814.00,34.78,14.90,14.00
110,?,?,?,?,?,?,14.00,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,53114.00,814.00,7.42,?,14.00
113,43159.57,43707.88,2624.40,37514.89,914.89,5.35,14.00,14.89
114,43356.73,43908.95,2636.70,26615.05,315.05,4.00,14.89,15.05
115,43482.18,44027.03,2658.57,273415.05,515.05,40.87,15.05,15.05
116,43665.21,44226.06,2669.93,015.05,015.05,0.00,15.05,15.05
117,?,?,?,?,?,?,15.05,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,015.05,015.05,0.00,?,15.05
120,44162.18,44653.34,2704.84,10015.00,115.00,1.50,15.05,15.00
121,?,?,?,?,?,?,15.00,?
122,43991.51,44466.89,2695.22,80414.00,814.00,12.06,?,14.00
123,?,?,?,?,?,?,14.00,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,104614.24,1014.24,15.32,?,14.24
127,44742.22,45244.29,2733.96,253215.25,615.25,37.11,14.24,15.25
128,45117.94,45647.76,2752.14,24814.30,714.30,3.62,15.25,14.30
129,44943.16,45475.08,2760.20,014.30,014.30,0.00,14.30,14.30
130,44895.35,45408.06,2769.85,20114.99,514.99,2.97,14.30,14.99
131,?,?,?,?,?,?,14.99,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,54015.00,515.00,7.84,?,15.00
134,45771.11,46336.62,2822.41,167514.90,2014.90,23.64,15.00,14.90
135,46102.42,46676.61,2848.38,362314.00,1314.00,51.33,14.90,14.00
136,45992.03,46581.16,2871.70,311912.80,2412.80,40.62,14.00,12.80
137,46078.68,46646.58,2885.19,380012.49,3712.49,47.08,12.80,12.49
138,?,?,?,?,?,?,12.49,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,13012.50,312.50,1.65,?,12.50
141,45851.80,46439.10,2893.12,84712.40,1312.40,10.34,12.50,12.40
142,45933.66,46529.96,2912.70,012.40,012.40,0.00,12.40,12.40
143,45687.76,46311.26,2894.53,53612.30,512.30,6.28,12.40,12.30
144,46145.44,46783.61,2929.62,113611.80,711.80,13.44,12.30,11.80
145,?,?,?,?,?,?,11.80,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,663211.28,3511.28,73.13,?,11.28
148,47579.87,48258.02,2997.81,571610.63,3710.63,63.15,11.28,10.63
149,47476.64,48138.07,3000.58,199510.71,1910.71,21.74,10.63,10.71
150,?,?,?,?,?,?,10.71,?
151,47806.34,48503.87,2994.25,224910.97,2010.97,24.96,?,10.97
152,?,?,?,?,?,?,10.97,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,385711.17,1211.17,43.11,?,11.17
155,47620.68,48323.88,2998.79,308611.88,1911.88,35.81,11.17,11.88
156,47805.94,48513.29,3026.87,1082512.95,5512.95,137.31,11.88,12.95
157,47573.66,48259.19,3020.15,694813.96,5513.96,95.07,12.95,13.96
158,48209.65,48918.37,3044.38,375413.70,2113.70,52.52,13.96,13.70
159,?,?,?,?,?,?,13.70,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,240013.70,713.70,32.88,?,13.70
162,48324.52,49050.96,3074.89,531813.21,2113.21,70.37,13.70,13.21
163,48383.93,49098.70,3098.83,40812.90,912.90,5.10,13.21,12.90
164,48152.82,48890.47,3089.32,53912.90,912.90,6.84,12.90,12.90
165,48273.42,49057.66,3092.65,16513.06,313.06,2.19,12.90,13.06
166,?,?,?,?,?,?,13.06,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,40013.34,313.34,5.34,?,13.34
169,48119.72,48891.04,3120.39,19913.40,213.40,2.67,13.34,13.40
170,47743.10,48509.84,3122.21,107413.75,1013.75,14.49,13.40,13.75
171,45870.00,46587.68,3038.18,493013.40,1513.40,66.38,13.75,13.40
172,44732.92,45456.77,3001.68,81812.11,612.11,9.98,13.40,12.11
173,?,?,?,?,?,?,12.11,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,1012.80,212.80,0.13,?,12.80
176,44966.09,45672.10,2999.31,012.80,012.80,0.00,12.80,12.80
177,44893.99,45601.51,2972.55,012.80,012.80,0.00,12.80,12.80
178,43667.37,44326.49,2915.58,219212.07,1012.07,27.31,12.80,12.07
179,44747.79,45442.51,2948.80,34412.19,612.19,4.16,12.07,12.19
180,?,?,?,?,?,?,12.19,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,23312.00,512.00,2.80,?,12.00
183,45533.94,46254.71,2981.48,11511.78,211.78,1.35,12.00,11.78
184,45184.98,45899.36,2971.57,64011.55,811.55,7.11,11.78,11.55
185,45613.75,46344.42,2988.19,91611.00,1311.00,10.08,11.55,11.00
186,45110.89,45805.34,2977.06,16911.55,611.55,1.87,11.00,11.55
187,?,?,?,?,?,?,11.55,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,218511.65,911.65,25.24,?,11.65
190,44342.23,44969.23,2924.69,540311.80,1311.80,61.93,11.65,11.80
191,45068.55,45727.71,2962.09,115011.80,111.80,13.57,11.80,11.80
192,45712.72,46390.36,2992.86,10011.80,111.80,1.18,11.80,11.80
193,46150.78,46839.89,3017.66,53611.60,211.60,6.30,11.80,11.60
194,?,?,?,?,?,?,11.60,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,9212.05,212.05,1.11,?,12.05
197,46155.10,46860.35,3017.11,69912.28,912.28,8.40,12.05,12.28
198,46287.08,47003.76,3021.27,24011.85,111.85,2.84,12.28,11.85
199,46221.23,46919.83,3023.16,19911.90,211.90,2.37,11.85,11.90
200,46399.74,47120.88,3019.85,41012.70,612.70,4.99,11.90,12.70
201,?,?,?,?,?,?,12.70,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,29012.60,412.60,3.63,?,12.60
204,46714.43,47454.90,3029.97,3012.50,312.50,0.37,12.60,12.50
205,46835.98,47575.74,3050.63,17412.28,112.28,2.14,12.50,12.28
206,46713.02,47446.69,3036.16,9912.22,112.22,1.21,12.28,12.22
207,46258.91,46981.22,3015.00,1212.50,112.50,0.15,12.22,12.50
208,?,?,?,?,?,?,12.50,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,109512.99,812.99,14.23,?,12.99
211,46663.41,47398.08,3038.42,26512.66,212.66,3.35,12.99,12.66
212,46925.65,47676.43,3046.08,50012.99,312.99,6.50,12.66,12.99
213,47370.81,48147.76,3060.17,18413.00,413.00,2.40,12.99,13.00
214,48325.33,49133.14,3110.79,175213.00,913.00,22.41,13.00,13.00
215,?,?,?,?,?,?,13.00,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,401913.16,1713.16,52.62,?,13.16
218,47942.81,48742.34,3127.38,178813.14,513.14,23.50,13.16,13.14
219,48306.55,49124.78,3168.23,14412.90,212.90,1.86,13.14,12.90
220,48862.88,49700.18,3190.86,20112.90,412.90,2.50,12.90,12.90
221,49125.36,49994.77,3206.86,12512.50,212.50,1.60,12.90,12.50
222,?,?,?,?,?,?,12.50,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,56112.40,612.40,7.06,?,12.40
225,49747.66,50646.05,3233.22,13812.90,512.90,1.72,12.40,12.90
226,50223.95,51152.95,3271.49,42512.50,412.50,5.35,12.90,12.50
227,?,?,?,?,?,?,12.50,?
228,49976.48,50906.11,3253.28,012.50,012.50,0.00,?,12.50
229,?,?,?,?,?,?,12.50,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,393012.75,812.75,48.98,?,12.75
232,49162.16,50077.30,3210.57,39012.80,212.80,4.99,12.75,12.80
233,49128.05,50032.45,3221.87,70012.65,112.65,8.86,12.80,12.65
234,49846.48,50780.47,3260.69,787412.65,912.65,98.56,12.65,12.65
235,49895.10,50836.47,3260.35,88512.69,612.69,10.90,12.65,12.69
236,?,?,?,?,?,?,12.69,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,357012.69,612.69,44.15,?,12.69
239,48833.58,49731.02,3197.48,61512.77,412.77,7.68,12.69,12.77
240,48537.65,49421.50,3183.87,10012.46,112.46,1.25,12.77,12.46
241,48676.45,49569.11,3204.20,50712.80,412.80,6.45,12.46,12.80
242,48871.98,49771.98,3196.27,27112.91,212.91,3.50,12.80,12.91
243,?,?,?,?,?,?,12.91,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,656113.00,1213.00,85.21,?,13.00
246,48968.87,49861.54,3226.75,552213.00,913.00,71.71,13.00,13.00
247,47919.09,48781.63,3174.71,276512.90,1512.90,35.70,13.00,12.90
248,45830.66,46598.42,3061.25,131912.62,512.62,16.93,12.90,12.62
249,46717.04,47514.09,3142.61,147512.93,712.93,19.08,12.62,12.93
250,?,?,?,?,?,?,12.93,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,83112.91,612.91,10.73,?,12.91
253,48961.51,49839.90,3256.85,74412.99,612.99,9.64,12.91,12.99
254,49437.02,50312.63,3285.29,55813.00,713.00,7.20,12.99,13.00
255,49771.55,50644.38,3303.55,2812.81,212.81,0.36,13.00,12.81
256,49348.61,50196.31,3285.49,012.81,012.81,0.00,12.81,12.81
257,?,?,?,?,?,?,12.81,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,58813.09,513.09,7.59,?,13.09
260,49434.46,50258.11,3286.61,70012.96,312.96,9.08,13.09,12.96
261,49413.33,50227.43,3277.41,53212.97,512.97,6.90,12.96,12.97
262,50300.53,51171.25,3316.59,26612.90,312.90,3.43,12.97,12.90
263,50308.19,51202.75,3316.08,18012.70,212.70,2.29,12.90,12.70
264,?,?,?,?,?,?,12.70,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,129012.70,412.70,16.32,?,12.70
267,49979.47,50887.67,3275.67,195212.88,712.88,24.81,12.70,12.88
268,50301.69,51221.45,3299.72,24013.15,1913.15,3.15,12.88,13.15
269,50936.34,51846.54,3336.44,3571613.18,3613.18,464.39,13.15,13.18
270,50819.81,51704.53,3352.18,35213.10,713.10,4.61,13.18,13.10
271,?,?,?,?,?,?,13.10,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,69212.87,1112.87,8.92,?,12.87
274,50782.48,51691.24,3351.68,6813.15,613.15,0.89,12.87,13.15
275,50803.40,51709.58,3364.40,59913.05,1713.05,7.85,13.15,13.05
276,50982.03,51911.61,3383.62,107513.35,2013.35,14.05,13.05,13.35
277,50601.24,51511.63,3381.52,88113.50,1913.50,11.81,13.35,13.50
278,?,?,?,?,?,?,13.50,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,6513.26,413.26,0.87,?,13.26
281,50137.88,51021.26,3368.14,17013.15,1513.15,2.24,13.26,13.15
282,50335.02,51215.99,3379.96,4513.34,413.34,0.60,13.15,13.34
283,51806.83,52744.48,3454.41,197013.01,2413.01,25.79,13.34,13.01
284,52230.47,53193.87,3477.04,709014.61,5514.61,97.03,13.01,14.61
285,?,?,?,?,?,?,14.61,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,555415.65,5815.65,88.53,?,15.65
288,52590.73,53588.87,3544.07,184515.70,1815.70,29.54,15.65,15.70
289,52861.41,53918.41,3548.14,57315.52,1615.52,8.94,15.70,15.52
290,52573.59,53571.90,3572.96,291816.98,4616.98,48.08,15.52,16.98
291,52587.24,53572.92,3535.97,933117.89,6317.89,158.54,16.98,17.89
292,?,?,?,?,?,?,17.89,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,54817.10,2017.10,9.63,?,17.10
295,53781.81,54818.06,3615.60,37217.20,1617.20,6.33,17.10,17.20
296,53389.74,54433.41,3596.10,233916.53,2416.53,39.06,17.20,16.53
297,53994.46,55063.75,3637.76,91116.43,1116.43,14.96,16.53,16.43
298,53887.13,55023.42,3651.19,18316.43,1016.43,3.01,16.43,16.43
299,?,?,?,?,?,?,16.43,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,368816.90,2116.90,62.26,?,16.90
302,54536.95,55688.45,3688.57,218117.30,1917.30,37.21,16.90,17.30
303,54095.32,55240.01,3660.80,198417.35,1617.35,34.39,17.30,17.35
304,53607.86,54734.18,3628.73,115917.90,1317.90,20.36,17.35,17.90
305,?,?,?,?,?,?,17.90,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,923,18,16.43,?,17.80
309,53504.47,54600.05,3645.18,1620,12,28.84,17.80,17.80
310,53924.01,55035.36,3650.27,5190,23,88.41,17.80,17.45
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
