%310
@RELATION PLATREM00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,7543.84,63.84,2.91,?,3.84
3,783.15,48222.72,48505.50,2832.46,684833.80,813.80,259.14,3.84,3.80
4,781.69,47888.16,48143.94,2814.73,9053.78,53.78,3.38,3.80,3.78
5,?,?,?,?,?,?,?,3.78,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,18753.74,103.74,7.00,?,3.74
8,780.70,47379.63,47624.67,2790.64,13043.69,103.69,4.74,3.74,3.69
9,784.82,47407.28,47668.58,2784.62,258443.71,163.71,95.59,3.69,3.71
10,788.85,47546.91,47798.66,2800.96,83163.70,143.70,30.94,3.71,3.70
11,795.36,47440.80,47690.97,2815.88,154913.75,203.75,58.11,3.70,3.75
12,?,?,?,?,?,?,?,3.75,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,127753.75,333.75,47.89,?,3.75
15,794.59,47086.54,47346.41,2817.16,80243.68,253.68,29.68,3.75,3.68
16,796.34,47521.39,47794.60,2825.40,48603.73,163.73,17.81,3.68,3.73
17,803.56,47661.37,47936.81,2848.09,15193.75,93.75,5.68,3.73,3.75
18,807.72,47813.69,48104.67,2864.72,1625533.76,513.76,608.53,3.75,3.76
19,?,?,?,?,?,?,?,3.76,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,2855374.32,2794.32,1164.40,?,4.32
22,808.23,47872.80,48127.89,2892.80,119134.21,434.21,50.45,4.32,4.21
23,808.40,47733.24,47999.21,2890.57,79574.19,274.19,33.18,4.21,4.19
24,811.80,47942.04,48203.43,2898.85,764524.35,1694.35,334.33,4.19,4.35
25,812.99,47613.95,47851.99,2897.93,77464.32,154.32,33.10,4.35,4.32
26,?,?,?,?,?,?,?,4.32,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,430174.52,914.52,190.68,?,4.52
29,815.93,47328.40,47565.10,2878.58,273904.55,704.55,124.04,4.52,4.55
30,815.59,46917.19,47113.08,2876.68,1695264.52,1414.52,770.12,4.55,4.52
31,817.14,46840.15,47011.43,2880.57,365264.42,754.42,160.01,4.52,4.42
32,818.68,46945.58,47121.08,2883.81,146954.27,384.27,62.60,4.42,4.27
33,?,?,?,?,?,?,?,4.27,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,348904.28,434.28,144.22,?,4.28
