2008-08-27;3299.15
2008-08-28;3359.42
2008-08-29;3365.63
2008-08-30;N/A
2008-08-31;N/A
2008-09-01;3364.40
2008-09-02;3416.46
2008-09-03;3368.97
2008-09-04;3274.82
2008-09-05;3185.83
2008-09-06;N/A
2008-09-07;N/A
2008-09-08;3284.12
2008-09-09;3261.07
2008-09-10;3242.02
2008-09-11;3222.10
2008-09-12;3278.02
2008-09-13;N/A
2008-09-14;N/A
2008-09-15;3151.17
2008-09-16;3088.43
2008-09-17;3018.77
2008-09-18;3000.83
2008-09-19;3253.52
2008-09-20;N/A
2008-09-21;N/A
2008-09-22;3181.77
2008-09-23;3139.83
2008-09-24;3119.83
2008-09-25;3207.11
2008-09-26;3156.46
2008-09-27;N/A
2008-09-28;N/A
2008-09-29;3008.19
2008-09-30;3038.20
2008-10-01;3067.35
2008-10-02;3007.51
2008-10-03;3113.82
2008-10-04;N/A
2008-10-05;N/A
2008-10-06;2868.97
2008-10-07;2879.45
2008-10-08;2694.55
2008-10-09;2629.04
2008-10-10;2421.87
2008-10-11;N/A
2008-10-12;N/A
2008-10-13;2688.32
2008-10-14;2756.74
2008-10-15;2578.06
2008-10-16;2423.80
2008-10-17;2532.17
2008-10-18;N/A
2008-10-19;N/A
2008-10-20;2613.68
2008-10-21;2598.97
2008-10-22;2457.97
2008-10-23;2452.03
2008-10-24;2333.28
2008-10-25;N/A
2008-10-26;N/A
2008-10-27;2293.05
2008-10-28;2381.68
2008-10-29;2515.24
2008-10-30;2528.04
2008-10-31;2591.76
2008-11-01;N/A
2008-11-02;N/A
2008-11-03;2610.04
2008-11-04;2755.12
2008-11-05;2710.65
2008-11-06;2542.04
2008-11-07;2602.54
2008-11-08;N/A
2008-11-09;N/A
2008-11-10;2625.84
2008-11-11;2483.61
2008-11-12;2400.74
2008-11-13;2429.94
2008-11-14;2456.43
2008-11-15;N/A
2008-11-16;N/A
2008-11-17;2364.83
2008-11-18;2390.10
2008-11-19;2295.36
2008-11-20;2225.99
2008-11-21;2165.91
2008-11-22;N/A
2008-11-23;N/A
2008-11-24;2380.30
2008-11-25;2385.90
2008-11-26;2373.82
2008-11-27;2427.97
2008-11-28;2430.31
2008-11-29;N/A
2008-11-30;N/A
2008-12-01;2288.39
2008-12-02;2354.13
2008-12-03;2369.52
2008-12-04;2368.72
2008-12-05;2252.09
2008-12-06;N/A
2008-12-07;N/A
2008-12-08;2449.28
2008-12-09;2480.79
2008-12-10;2495.58
2008-12-11;2485.39
2008-12-12;2418.91
2008-12-13;N/A
2008-12-14;N/A
2008-12-15;2407.47
2008-12-16;2450.36
2008-12-17;2444.46
2008-12-18;2452.42
2008-12-19;2444.14
2008-12-20;N/A
2008-12-21;N/A
2008-12-22;2397.65
2008-12-23;2382.14
2008-12-24;2377.42
2008-12-25;N/A
2008-12-26;N/A
2008-12-27;N/A
2008-12-28;N/A
2008-12-29;2388.30
2008-12-30;2451.48
2008-12-31;2447.62
