%310
@RELATION InvestorMS
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
48,?,?,?,?,?,?,?
49,?,?,?,3.1410,3.1410,260085.66,2848.48
50,14035.67,3213.59,3213.59,3.1360,3.1360,185449.08,2843.90
51,13927.54,3164.41,3164.41,3.1002,3.1002,120097.30,2831.71
52,13880.62,3131.49,3131.49,3.1633,3.1633,121379.74,2801.83
53,14000.57,3161.82,3161.82,3.1443,3.1443,119796.23,2817.57
54,?,?,?,?,?,?,?
55,?,?,?,?,?,?,?
56,13784.17,3116.25,3116.25,3.1412,3.1412,156212.52,2840.57
57,13900.13,3129.65,3129.65,3.1733,3.1733,97061.64,2831.16
58,14075.37,3162.26,3162.26,3.1841,3.1841,122198.55,2855.69
59,14054.49,3160.19,3160.19,3.1679,3.1679,145841.78,2865.27
60,14089.66,3169.74,3169.74,3.1769,3.1769,108804.14,2859.05
61,?,?,?,?,?,?,?
62,?,?,?,?,?,?,?
63,14127.82,3182.03,3182.03,3.1837,3.1837,110265.48,2860.68
64,14253.77,3224.13,3224.13,3.1665,3.1665,124895.23,2868.06
65,14296.24,3222.36,3222.36,3.1660,3.1660,168113.98,2872.90
66,14329.49,3232.09,3232.09,3.1808,3.1808,138502.63,2873.49
67,14397.07,3244.37,3244.37,3.1690,3.1690,167482.40,2906.74
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,119943.42,2914.24
71,14450.06,3242.32,3242.32,3.1887,3.1887,134794.21,2911.38
72,14455.28,3245.12,3245.12,3.1863,3.1863,174530.42,2901.67
73,14539.14,3258.93,3258.93,3.2000,3.2000,148559.89,2912.13
74,14514.11,3249.07,3249.07,3.1868,3.1868,260626.98,2909.77
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,102075.69,2900.59
78,14455.82,3229.10,3229.10,3.2055,3.2055,117495.69,2868.24
79,14511.73,3254.19,3254.19,3.2169,3.2169,120010.27,2874.75
80,14421.49,3222.60,3222.60,3.2387,3.2387,177877.88,2833.61
81,14512.03,3245.00,3245.00,3.2361,3.2361,162891.99,2800.67
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,132739.13,2780.21
85,14559.65,3252.48,3252.48,3.2427,3.2427,153869.58,2774.13
86,14526.16,3256.52,3256.52,3.2635,3.2635,143628.37,2785.46
87,14578.54,3267.52,3267.52,3.2773,3.2773,144261.82,2797.31
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,90814.35,2814.33
93,14550.35,3218.60,3218.60,3.2693,3.2693,124970.69,2769.02
94,14606.11,3224.98,3224.98,3.2750,3.2750,112709.09,2766.19
95,14565.25,3203.86,3203.86,3.2358,3.2358,93884.03,2760.91
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,113701.50,2764.28
99,14673.46,3237.86,3237.86,3.1696,3.1696,235989.56,2767.26
100,14802.24,3297.25,3297.25,3.1405,3.1405,144865.49,2780.21
101,14865.14,3300.16,3300.16,3.1382,3.1382,108917.81,2794.43
102,14865.06,3294.95,3294.95,3.1537,3.1537,100745.53,2783.53
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,65051.10,2754.91
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,155848.80,2705.88
108,14537.14,3166.36,3166.36,3.1529,3.1529,151788.14,2695.55
109,14547.51,3206.06,3206.06,3.1409,3.1409,138935.56,2685.57
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,73049.62,2660.28
113,14719.46,3269.33,3269.33,3.1811,3.1811,140649.74,2624.40
114,14676.30,3269.65,3269.65,3.1823,3.1823,153863.81,2636.70
115,14700.80,3289.99,3289.99,3.1792,3.1792,152319.25,2658.57
116,14712.55,3279.26,3279.26,3.1943,3.1943,140464.19,2669.93
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,129569.95,2685.14
120,14839.80,3328.79,3328.79,3.1721,3.1721,138904.90,2704.84
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,72380.76,2695.22
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,72582.23,2714.72
127,15056.20,3396.63,3396.63,3.1767,3.1767,158856.72,2733.96
128,15105.12,3413.27,3413.27,3.1609,3.1609,90831.56,2752.14
129,15082.62,3409.17,3409.17,3.1392,3.1392,151144.74,2760.20
130,15118.49,3436.58,3436.58,3.1861,3.1861,130235.13,2769.85
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,113234.96,2790.62
134,15215.25,3462.61,3462.61,3.1998,3.1998,137025.29,2822.41
135,15275.69,3471.62,3471.62,3.2340,3.2340,154708.93,2848.38
136,15233.22,3465.24,3465.24,3.2521,3.2521,197809.04,2871.70
137,15354.40,3498.97,3498.97,3.2520,3.2520,189629.06,2885.19
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,143272.53,2921.95
141,15387.58,3502.12,3502.12,3.2490,3.2490,202487.42,2893.12
142,15307.17,3463.30,3463.30,3.2322,3.2322,156121.17,2912.70
143,15294.50,3459.42,3459.42,3.2587,3.2587,218784.19,2894.53
144,15303.10,3459.14,3459.14,3.2400,3.2400,210362.83,2929.62
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,178194.21,2976.83
148,15409.39,3488.89,3488.89,3.2465,3.2465,211356.85,2997.81
149,15302.80,3467.52,3467.52,3.2831,3.2831,197134.42,3000.58
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,576457.44,2994.25
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,170954.31,2970.24
155,15177.54,3445.26,3445.26,3.2524,3.2524,189805.23,2998.79
156,14960.59,3401.48,3401.48,3.2421,3.2421,202483.03,3026.87
157,15040.62,3424.05,3424.05,3.2564,3.2564,171872.22,3020.15
158,15248.12,3469.22,3469.22,3.2545,3.2545,172481.55,3044.38
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,180052.56,3065.91
162,15122.02,3436.95,3436.95,3.2201,3.2201,183641.96,3074.89
163,14995.23,3400.43,3400.43,3.2002,3.2002,174119.06,3098.83
164,15176.08,3445.36,3445.36,3.2000,3.2000,167428.22,3089.32
165,15070.18,3423.56,3423.56,3.1654,3.1654,172635.48,3092.65
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,203739.86,3100.24
169,15318.23,3482.18,3482.18,3.1682,3.1682,176525.78,3120.39
170,15112.19,3443.20,3443.20,3.1777,3.1777,156295.66,3122.21
171,14758.32,3364.64,3364.64,3.2693,3.2693,221730.44,3038.18
172,14799.40,3357.25,3357.25,3.2743,3.2743,257963.22,3001.68
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,111574.29,2990.89
176,14760.31,3347.89,3347.89,3.2840,3.2840,96190.56,2999.31
177,14910.14,3376.22,3376.22,3.3239,3.3239,145508.88,2972.55
178,15024.49,3401.86,3401.86,3.3241,3.3241,153200.36,2915.58
179,14909.60,3403.25,3403.25,3.3175,3.3175,160732.51,2948.80
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,129898.62,2963.91
183,14932.41,3433.40,3433.40,3.3222,3.3222,143489.79,2981.48
184,14988.55,3443.67,3443.67,3.3516,3.3516,98965.34,2971.57
185,?,?,?,3.3246,3.3246,95401.53,2988.19
186,15135.84,3479.38,3479.38,3.3245,3.3245,135437.49,2977.06
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,93053.49,2948.16
190,15300.34,3504.26,3504.26,3.3588,3.3588,108837.15,2924.69
191,15291.66,3520.76,3520.76,3.3724,3.3724,88746.59,2962.09
192,15460.92,3578.30,3578.30,3.3225,3.3225,111019.96,2992.86
193,15464.30,3600.08,3600.08,3.3201,3.3201,125885.19,3017.66
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,113839.03,3022.70
197,15451.85,3598.50,3598.50,3.2735,3.2735,127283.97,3017.11
198,15470.52,3610.00,3610.00,3.2410,3.2410,160790.05,3021.27
199,15548.54,3611.28,3611.28,3.2362,3.2362,131225.63,3023.16
200,15543.74,3587.61,3587.61,3.2348,3.2348,102488.89,3019.85
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,82359.69,3021.70
204,15567.74,3579.27,3579.27,3.2001,3.2001,172769.17,3029.97
205,15542.24,3579.60,3579.60,3.1800,3.1800,119714.71,3050.63
206,15555.61,3605.19,3605.19,3.2143,3.2143,96133.44,3036.16
207,15558.83,3613.16,3613.16,3.1831,3.1831,117409.13,3015.00
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,93174.15,3032.94
211,15520.59,3616.47,3616.47,3.1798,3.1798,121287.40,3038.42
212,15499.54,3626.37,3626.37,3.1929,3.1929,160817.51,3046.08
213,15628.02,3675.74,3675.74,3.1961,3.1961,146697.99,3060.17
214,15658.36,3689.59,3689.59,3.2201,3.2201,221858.13,3110.79
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,125081.05,3127.41
218,15518.74,3665.77,3665.77,3.1744,3.1744,144613.86,3127.38
219,15470.67,3654.01,3654.01,3.1725,3.1725,168128.51,3168.23
220,15498.32,3669.12,3669.12,3.1503,3.1503,207101.37,3190.86
221,15425.51,3660.11,3660.11,3.1336,3.1336,162059.70,3206.86
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,165590.46,3225.79
225,15451.01,3684.44,3684.44,3.1489,3.1489,189583.62,3233.22
226,15337.66,3669.27,3669.27,3.1643,3.1643,203963.09,3271.49
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,105464.73,3253.28
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,136390.19,3237.31
232,15002.99,3613.59,3613.59,3.1761,3.1761,144451.64,3210.57
233,14897.55,3599.79,3599.79,3.1698,3.1698,148790.58,3221.87
234,14963.74,3638.71,3638.71,3.1811,3.1811,153761.90,3260.69
235,15010.51,3657.79,3657.79,3.1673,3.1673,176564.60,3260.35
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,128365.53,3255.45
239,14776.13,3578.52,3578.52,3.1849,3.1849,161546.08,3197.48
240,14824.51,3593.35,3593.35,3.1840,3.1840,159224.62,3183.87
241,14840.95,3620.30,3620.30,3.2269,3.2269,140468.51,3204.20
242,14810.31,3589.87,3589.87,3.2209,3.2209,180522.39,3196.27
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,131903.61,3230.20
246,14833.96,3612.61,3612.61,3.2433,3.2433,179887.86,3226.75
247,14930.87,3649.04,3649.04,3.2387,3.2387,177177.78,3174.71
248,14937.48,3658.78,3658.78,3.2463,3.2463,262677.83,3061.25
249,14922.50,3660.01,3660.01,3.2732,3.2732,170276.88,3142.61
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,124555.93,3199.68
253,15191.06,3729.02,3729.02,3.2181,3.2181,202893.97,3256.85
254,15326.60,3725.01,3725.01,3.1955,3.1955,152812.96,3285.29
255,15300.64,3715.97,3715.97,3.1782,3.1782,163573.44,3303.55
256,15376.06,3722.18,3722.18,3.1696,3.1696,156073.78,3285.49
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,145158.41,3260.05
260,15529.73,3745.70,3745.70,3.1552,3.1552,116218.64,3286.61
261,15676.94,3783.64,3783.64,3.1689,3.1689,151107.23,3277.41
262,15636.55,3789.38,3789.38,3.0833,3.0833,198291.84,3316.59
263,15451.09,3774.73,3774.73,3.1152,3.1152,203290.50,3316.08
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,147069.73,3291.57
267,15334.59,3768.25,3768.25,3.1338,3.1338,154216.09,3275.67
268,15273.26,3761.10,3761.10,3.1234,3.1234,184936.60,3299.72
269,15328.30,3787.43,3787.43,3.1277,3.1277,173638.78,3336.44
270,15258.24,3781.59,3781.59,3.1328,3.1328,175156.45,3352.18
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,147962.63,3349.29
274,15191.70,3817.98,3817.98,3.1170,3.1170,130725.12,3351.68
275,15133.14,3815.02,3815.02,3.1212,3.1212,142684.90,3364.40
276,14996.48,3774.34,3774.34,3.0951,3.0951,211814.30,3383.62
277,15072.58,3807.75,3807.75,3.0902,3.0902,162985.56,3381.52
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,111619.00,3383.60
281,14776.53,3694.83,3694.83,3.0873,3.0873,121792.39,3368.14
282,14802.98,3677.78,3677.78,3.1057,3.1057,170080.35,3379.96
283,15126.07,3760.75,3760.75,3.0994,3.0994,220335.42,3454.41
284,15237.11,3791.87,3791.87,3.0850,3.0850,176283.78,3477.04
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,147929.16,3508.85
288,15168.01,3794.01,3794.01,3.0893,3.0893,343110.55,3544.07
289,15373.83,3839.43,3839.43,3.0854,3.0854,233975.74,3548.14
290,15371.65,3863.15,3863.15,3.0625,3.0625,239152.61,3572.96
291,15399.65,3914.28,3914.28,3.0506,3.0506,402882.64,3535.97
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,228496.98,3606.06
295,15467.66,3929.57,3929.57,3.0564,3.0564,219297.35,3615.60
296,15413.33,3907.07,3907.07,3.0385,3.0385,157811.11,3596.10
297,15509.21,3928.96,3928.96,3.0323,3.0323,180117.77,3637.76
298,15570.28,3943.36,3943.36,3.0326,3.0326,301844.43,3651.19
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,240828.70,3660.45
302,15680.35,3952.34,3952.34,3.0436,3.0436,253800.16,3688.57
303,15618.76,3930.62,3930.62,3.0433,3.0433,254591.78,3660.80
304,15545.75,3919.71,3919.71,3.0507,3.0507,199771.04,3628.73
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,197796.30,3668.56
309,15630.45,3941.67,3941.67,3.0981,3.0981,209058.39,3645.18
310,15733.62,3928.06,3928.06,3.0896,3.0896,135251.68,3650.27
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
