%310
@RELATION WIG-SPOZYW
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
177,14910.14,3376.22,3376.22,3.3239,3.3239,17252.16,3120.81
178,15024.49,3401.86,3401.86,3.3241,3.3241,9412.15,3067.07
179,14909.60,3403.25,3403.25,3.3175,3.3175,12021.15,3103.44
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,6266.16,3106.66
183,14932.41,3433.40,3433.40,3.3222,3.3222,16845.08,3110.28
184,14988.55,3443.67,3443.67,3.3516,3.3516,5003.76,3116.57
185,?,?,?,3.3246,3.3246,5202.62,3145.35
186,15135.84,3479.38,3479.38,3.3245,3.3245,3315.28,3176.37
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,13891.92,3202.26
190,15300.34,3504.26,3504.26,3.3588,3.3588,6379.28,3223.44
191,15291.66,3520.76,3520.76,3.3724,3.3724,3292.86,3278.06
192,15460.92,3578.30,3578.30,3.3225,3.3225,13995.87,3306.79
193,15464.30,3600.08,3600.08,3.3201,3.3201,7484.52,3344.00
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,4851.73,3318.87
197,15451.85,3598.50,3598.50,3.2735,3.2735,10565.10,3320.24
198,15470.52,3610.00,3610.00,3.2410,3.2410,7774.11,3333.09
199,15548.54,3611.28,3611.28,3.2362,3.2362,12444.93,3389.39
200,15543.74,3587.61,3587.61,3.2348,3.2348,11301.58,3370.14
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,4648.17,3363.21
204,15567.74,3579.27,3579.27,3.2001,3.2001,14160.68,3398.88
205,15542.24,3579.60,3579.60,3.1800,3.1800,6927.61,3451.39
206,15555.61,3605.19,3605.19,3.2143,3.2143,6133.06,3417.55
207,15558.83,3613.16,3613.16,3.1831,3.1831,5640.85,3376.81
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,5364.14,3407.34
211,15520.59,3616.47,3616.47,3.1798,3.1798,8743.13,3422.75
212,15499.54,3626.37,3626.37,3.1929,3.1929,21302.61,3384.71
213,15628.02,3675.74,3675.74,3.1961,3.1961,5547.87,3341.99
214,15658.36,3689.59,3689.59,3.2201,3.2201,9935.24,3426.64
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,8891.75,3483.43
218,15518.74,3665.77,3665.77,3.1744,3.1744,9481.31,3486.01
219,15470.67,3654.01,3654.01,3.1725,3.1725,7732.06,3527.25
220,15498.32,3669.12,3669.12,3.1503,3.1503,10029.28,3579.17
221,15425.51,3660.11,3660.11,3.1336,3.1336,19048.25,3499.45
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,9525.86,3519.19
225,15451.01,3684.44,3684.44,3.1489,3.1489,20108.60,3538.38
226,15337.66,3669.27,3669.27,3.1643,3.1643,10161.44,3530.29
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,11777.98,3459.16
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,11490.50,3428.34
232,15002.99,3613.59,3613.59,3.1761,3.1761,19263.98,3400.95
233,14897.55,3599.79,3599.79,3.1698,3.1698,6745.04,3447.66
234,14963.74,3638.71,3638.71,3.1811,3.1811,12438.32,3478.42
235,15010.51,3657.79,3657.79,3.1673,3.1673,11576.35,3467.02
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,9040.85,3495.18
239,14776.13,3578.52,3578.52,3.1849,3.1849,9519.38,3423.51
240,14824.51,3593.35,3593.35,3.1840,3.1840,9910.08,3384.22
241,14840.95,3620.30,3620.30,3.2269,3.2269,11288.10,3385.51
242,14810.31,3589.87,3589.87,3.2209,3.2209,11192.48,3363.18
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,9127.68,3393.26
246,14833.96,3612.61,3612.61,3.2433,3.2433,12908.30,3405.95
247,14930.87,3649.04,3649.04,3.2387,3.2387,10634.79,3338.86
248,14937.48,3658.78,3658.78,3.2463,3.2463,15577.81,3280.10
249,14922.50,3660.01,3660.01,3.2732,3.2732,11706.22,3320.52
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,5369.79,3374.64
253,15191.06,3729.02,3729.02,3.2181,3.2181,10839.36,3449.10
254,15326.60,3725.01,3725.01,3.1955,3.1955,11057.48,3502.00
255,15300.64,3715.97,3715.97,3.1782,3.1782,17390.18,3561.86
256,15376.06,3722.18,3722.18,3.1696,3.1696,5756.96,3556.85
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,8269.49,3498.14
260,15529.73,3745.70,3745.70,3.1552,3.1552,8669.75,3583.06
261,15676.94,3783.64,3783.64,3.1689,3.1689,12788.37,3581.84
262,15636.55,3789.38,3789.38,3.0833,3.0833,9742.92,3605.94
263,15451.09,3774.73,3774.73,3.1152,3.1152,12954.78,3585.84
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,15953.10,3517.39
267,15334.59,3768.25,3768.25,3.1338,3.1338,9980.02,3512.70
268,15273.26,3761.10,3761.10,3.1234,3.1234,18175.62,3515.41
269,15328.30,3787.43,3787.43,3.1277,3.1277,10074.02,3538.09
270,15258.24,3781.59,3781.59,3.1328,3.1328,20743.95,3532.05
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,11245.31,3494.36
274,15191.70,3817.98,3817.98,3.1170,3.1170,7120.19,3499.03
275,15133.14,3815.02,3815.02,3.1212,3.1212,13659.36,3513.56
276,14996.48,3774.34,3774.34,3.0951,3.0951,8816.10,3525.92
277,15072.58,3807.75,3807.75,3.0902,3.0902,4225.79,3510.90
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,5205.30,3501.94
281,14776.53,3694.83,3694.83,3.0873,3.0873,9038.56,3519.36
282,14802.98,3677.78,3677.78,3.1057,3.1057,13415.07,3561.38
283,15126.07,3760.75,3760.75,3.0994,3.0994,14746.65,3648.78
284,15237.11,3791.87,3791.87,3.0850,3.0850,9510.04,3656.01
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,6684.07,3648.47
288,15168.01,3794.01,3794.01,3.0893,3.0893,18278.30,3614.40
289,15373.83,3839.43,3839.43,3.0854,3.0854,9995.20,3568.21
290,15371.65,3863.15,3863.15,3.0625,3.0625,7894.22,3637.13
291,15399.65,3914.28,3914.28,3.0506,3.0506,11783.08,3669.50
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,11260.29,3737.21
295,15467.66,3929.57,3929.57,3.0564,3.0564,11830.88,3771.51
296,15413.33,3907.07,3907.07,3.0385,3.0385,9221.42,3696.25
297,15509.21,3928.96,3928.96,3.0323,3.0323,10334.79,3739.61
298,15570.28,3943.36,3943.36,3.0326,3.0326,122350.08,3516.88
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,60692.91,3427.82
302,15680.35,3952.34,3952.34,3.0436,3.0436,23910.03,3478.84
303,15618.76,3930.62,3930.62,3.0433,3.0433,22640.05,3394.12
304,15545.75,3919.71,3919.71,3.0507,3.0507,13904.05,3362.26
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,12938.39,3422.88
309,15630.45,3941.67,3941.67,3.0981,3.0981,14745.71,3437.50
310,15733.62,3928.06,3928.06,3.0896,3.0896,16096.76,3426.03
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
