%310
@RELATION PLNFI1500011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,10531.27,48107.89,48389.84,2835.52,53616.50,2516.50,8.83,?,16.50
3,10554.18,48222.72,48505.50,2832.46,35016.50,2916.50,5.72,16.50,16.50
4,10519.33,47888.16,48143.94,2814.73,49116.50,2216.50,8.00,16.50,16.50
5,?,?,?,?,?,?,?,16.50,?
6,?,?,?,?,?,?,?,?,?
7,10488.60,47589.33,47820.24,2793.31,346616.00,2416.00,55.66,?,16.00
8,10500.71,47379.63,47624.67,2790.64,23716.32,1516.32,3.80,16.00,16.32
9,10503.06,47407.28,47668.58,2784.62,10816.30,1116.30,1.75,16.32,16.30
10,10496.80,47546.91,47798.66,2800.96,12616.29,1216.29,2.02,16.30,16.29
11,10595.04,47440.80,47690.97,2815.88,10014116.00,1116.00,1614.28,16.29,16.00
12,?,?,?,?,?,?,?,16.00,?
13,?,?,?,?,?,?,?,?,?
14,10637.07,47470.12,47724.95,2820.74,16986916.30,1016.30,2734.90,?,16.30
15,10638.06,47086.54,47346.41,2817.16,42316.43,1716.43,6.82,16.30,16.43
16,10673.05,47521.39,47794.60,2825.40,35516.20,916.20,5.69,16.43,16.20
17,10767.29,47661.37,47936.81,2848.09,9586316.20,1116.20,1543.38,16.20,16.20
18,10903.93,47813.69,48104.67,2864.72,3295416.40,1316.40,530.67,16.20,16.40
19,?,?,?,?,?,?,?,16.40,?
20,?,?,?,?,?,?,?,?,?
21,11030.02,47936.61,48184.37,2890.14,1331816.40,1216.40,214.46,?,16.40
22,11073.63,47872.80,48127.89,2892.80,11316.40,1116.40,1.84,16.40,16.40
23,11071.80,47733.24,47999.21,2890.57,1296516.40,1316.40,210.69,16.40,16.40
24,11108.21,47942.04,48203.43,2898.85,47416.35,1516.35,7.74,16.40,16.35
25,11174.05,47613.95,47851.99,2897.93,924818.00,3818.00,154.93,16.35,18.00
26,?,?,?,?,?,?,?,18.00,?
27,?,?,?,?,?,?,?,?,?
28,11144.27,47324.06,47553.14,2886.17,67317.40,1517.40,11.93,?,17.40
29,11165.66,47328.40,47565.10,2878.58,48217.41,1517.41,8.54,17.40,17.41
30,11183.61,46917.19,47113.08,2876.68,62617.80,1617.80,10.96,17.41,17.80
31,11245.80,46840.15,47011.43,2880.57,310118.45,2718.45,56.06,17.80,18.45
32,11241.00,46945.58,47121.08,2883.81,89218.80,1818.80,16.45,18.45,18.80
33,?,?,?,?,?,?,?,18.80,?
34,?,?,?,?,?,?,?,?,?
35,11191.08,46556.55,46735.25,2856.17,47519.50,2419.50,9.05,?,19.50
36,11060.84,46674.78,46862.43,2843.49,26719.48,1619.48,5.04,19.50,19.48
