%310
@RELATION PLKMPTR00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,565875.67,1335.67,315.93,?,5.67
3,783.15,48222.72,48505.50,2832.46,388285.58,865.58,216.95,5.67,5.58
4,781.69,47888.16,48143.94,2814.73,242925.48,715.48,133.59,5.58,5.48
5,?,?,?,?,?,?,?,5.48,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,565805.67,1825.67,320.05,?,5.67
8,780.70,47379.63,47624.67,2790.64,227965.66,805.66,129.44,5.67,5.66
9,784.82,47407.28,47668.58,2784.62,78625.64,315.64,44.30,5.66,5.64
10,788.85,47546.91,47798.66,2800.96,252525.60,665.60,140.26,5.64,5.60
11,795.36,47440.80,47690.97,2815.88,734195.48,1755.48,394.01,5.60,5.48
12,?,?,?,?,?,?,?,5.48,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,215415.45,755.45,117.12,?,5.45
15,794.59,47086.54,47346.41,2817.16,286735.20,895.20,150.98,5.45,5.20
16,796.34,47521.39,47794.60,2825.40,169665.23,475.23,88.55,5.20,5.23
17,803.56,47661.37,47936.81,2848.09,282845.36,755.36,152.82,5.23,5.36
18,807.72,47813.69,48104.67,2864.72,97025.45,465.45,52.68,5.36,5.45
19,?,?,?,?,?,?,?,5.45,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,118655.36,445.36,64.19,?,5.36
22,808.23,47872.80,48127.89,2892.80,153515.36,515.36,81.53,5.36,5.36
23,808.40,47733.24,47999.21,2890.57,103655.31,185.31,55.46,5.36,5.31
24,811.80,47942.04,48203.43,2898.85,86455.35,335.35,45.49,5.31,5.35
