%310
@RELATION PLERTEL00011
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
1,?,?,?,?,?,?,?,?,?
2,782.35,48107.89,48389.84,2835.52,124618.00,918.00,22.21,?,18.00
3,783.15,48222.72,48505.50,2832.46,47118.00,518.00,8.46,18.00,18.00
4,781.69,47888.16,48143.94,2814.73,297118.30,818.30,54.12,18.00,18.30
5,?,?,?,?,?,?,?,18.30,?
6,?,?,?,?,?,?,?,?,?
7,781.76,47589.33,47820.24,2793.31,234818.45,1218.45,43.12,?,18.45
8,780.70,47379.63,47624.67,2790.64,55218.10,918.10,10.16,18.45,18.10
9,784.82,47407.28,47668.58,2784.62,141117.90,617.90,25.26,18.10,17.90
10,788.85,47546.91,47798.66,2800.96,36817.80,417.80,6.55,17.90,17.80
11,795.36,47440.80,47690.97,2815.88,220117.90,1217.90,39.32,17.80,17.90
12,?,?,?,?,?,?,?,17.90,?
13,?,?,?,?,?,?,?,?,?
14,797.42,47470.12,47724.95,2820.74,105217.70,1217.70,18.80,?,17.70
15,794.59,47086.54,47346.41,2817.16,35317.70,517.70,6.25,17.70,17.70
16,796.34,47521.39,47794.60,2825.40,76417.89,617.89,13.56,17.70,17.89
17,803.56,47661.37,47936.81,2848.09,18017.89,417.89,3.22,17.89,17.89
18,807.72,47813.69,48104.67,2864.72,20117.80,217.80,3.58,17.89,17.80
19,?,?,?,?,?,?,?,17.80,?
20,?,?,?,?,?,?,?,?,?
21,809.27,47936.61,48184.37,2890.14,119617.90,817.90,21.41,?,17.90
22,808.23,47872.80,48127.89,2892.80,9017.72,317.72,1.61,17.90,17.72
23,808.40,47733.24,47999.21,2890.57,85117.35,817.35,15.06,17.72,17.35
24,811.80,47942.04,48203.43,2898.85,297717.14,2217.14,51.11,17.35,17.14
25,812.99,47613.95,47851.99,2897.93,615117.02,2717.02,102.95,17.14,17.02
26,?,?,?,?,?,?,?,17.02,?
27,?,?,?,?,?,?,?,?,?
28,813.38,47324.06,47553.14,2886.17,8217.04,317.04,1.40,?,17.04
29,815.93,47328.40,47565.10,2878.58,117.04,117.04,0.02,17.04,17.04
30,815.59,46917.19,47113.08,2876.68,13017.04,417.04,2.17,17.04,17.04
31,817.14,46840.15,47011.43,2880.57,50317.25,517.25,8.60,17.04,17.25
32,818.68,46945.58,47121.08,2883.81,48017.55,517.55,8.34,17.25,17.55
33,?,?,?,?,?,?,?,17.55,?
34,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,46735.25,2856.17,50417.65,717.65,8.80,?,17.65
36,816.68,46674.78,46862.43,2843.49,10117.47,317.47,1.78,17.65,17.47
37,813.75,46149.14,46341.54,2811.05,24817.47,617.47,4.36,17.47,17.47
38,811.13,46329.66,46512.72,2815.91,117.88,117.88,0.02,17.47,17.88
39,813.77,46741.54,46931.40,2825.70,10117.90,217.90,1.81,17.88,17.90
40,?,?,?,?,?,?,?,17.90,?
41,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,46988.04,2826.84,18217.99,317.99,3.27,?,17.99
43,817.32,46399.26,46564.61,2821.25,118.00,118.00,0.02,17.99,18.00
44,817.35,46406.74,46569.81,2825.02,116317.55,517.55,20.34,18.00,17.55
45,818.81,46211.54,46360.51,2825.15,43516.99,516.99,7.43,17.55,16.99
46,826.73,46370.13,46523.63,2838.22,1916.98,116.98,0.32,16.99,16.98
47,?,?,?,?,?,?,?,16.98,?
48,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,46665.39,2848.48,26517.06,517.06,4.52,?,17.06
50,832.30,46490.89,46652.19,2843.90,8517.06,217.06,1.45,17.06,17.06
51,830.62,46051.76,46198.42,2831.71,117.25,117.25,0.02,17.06,17.25
52,823.32,45879.90,46050.52,2801.83,117.25,117.25,0.02,17.25,17.25
53,826.66,45948.12,46124.82,2817.57,5817.01,217.01,0.99,17.25,17.01
54,?,?,?,?,?,?,?,17.01,?
55,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,46487.05,2840.57,117.25,117.25,0.02,?,17.25
57,828.81,45868.35,46065.85,2831.16,20017.25,217.25,3.45,17.25,17.25
58,836.69,46241.92,46459.99,2855.69,100817.00,517.00,17.14,17.25,17.00
59,844.08,46280.36,46510.83,2865.27,159217.99,1417.99,27.96,17.00,17.99
60,842.02,46341.14,46622.90,2859.05,178917.79,917.79,32.00,17.99,17.79
61,?,?,?,?,?,?,?,17.79,?
62,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,46454.13,2860.68,7617.90,217.90,1.36,?,17.90
64,845.88,46676.09,47001.38,2868.06,11117.93,317.93,2.00,17.90,17.93
65,849.88,46762.65,47090.49,2872.90,19517.69,417.69,3.47,17.93,17.69
66,855.99,46745.26,47060.66,2873.49,1245218.10,1418.10,224.19,17.69,18.10
67,861.67,47074.39,47436.21,2906.74,220818.46,1018.46,40.32,18.10,18.46
68,?,?,?,?,?,?,?,18.46,?
69,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,47269.75,2914.24,117418.35,618.35,21.43,?,18.35
71,866.79,47010.40,47340.43,2911.38,25617.90,517.90,4.65,18.35,17.90
72,872.90,46888.37,47235.72,2901.67,281718.15,1218.15,50.57,17.90,18.15
73,871.52,47223.68,47606.16,2912.13,151517.90,1317.90,27.55,18.15,17.90
74,873.21,47125.93,47522.10,2909.77,295119.50,1719.50,54.80,17.90,19.50
75,?,?,?,?,?,?,?,19.50,?
76,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,2900.59,170819.60,1219.60,34.24,?,19.60
78,864.73,46029.35,46473.62,2868.24,136119.00,1119.00,25.64,19.60,19.00
79,862.97,46068.24,46511.62,2874.75,129418.92,818.92,24.34,19.00,18.92
80,850.86,45580.47,46017.88,2833.61,258018.90,818.90,48.23,18.92,18.90
81,845.32,45066.18,45473.08,2800.67,663819.10,3219.10,126.94,18.90,19.10
82,?,?,?,?,?,?,?,19.10,?
83,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,2780.21,429419.02,2019.02,83.77,?,19.02
85,830.80,44724.88,45119.16,2774.13,129118.94,918.94,24.40,19.02,18.94
86,835.51,45247.90,45644.09,2785.46,118.94,118.94,0.02,18.94,18.94
87,839.42,45147.57,45528.85,2797.31,15318.93,418.93,2.90,18.94,18.93
88,?,?,?,?,?,?,?,18.93,?
89,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,2814.33,60119.03,419.03,11.40,?,19.03
93,828.79,44604.61,44940.36,2769.02,23219.44,619.44,4.51,19.03,19.44
94,824.35,44623.89,44980.62,2766.19,130118.99,1418.99,24.70,19.44,18.99
95,819.73,44597.66,44960.02,2760.91,48118.97,318.97,9.12,18.99,18.97
96,?,?,?,?,?,?,?,18.97,?
97,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,2764.28,21218.97,318.97,4.02,?,18.97
99,815.74,44725.03,45096.35,2767.26,26918.90,518.90,5.10,18.97,18.90
100,820.16,45091.63,45495.34,2780.21,30618.97,418.97,5.80,18.90,18.97
101,824.04,45688.48,46131.66,2794.43,32118.97,518.97,6.09,18.97,18.97
102,819.29,45525.92,45960.10,2783.53,539218.55,2618.55,100.48,18.97,18.55
103,?,?,?,?,?,?,?,18.55,?
104,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,2754.91,387618.59,1318.59,71.69,?,18.59
106,?,?,?,?,?,?,?,18.59,?
107,796.68,43916.24,44404.81,2705.88,103118.60,818.60,19.18,?,18.60
108,787.39,43364.70,43850.06,2695.55,148018.95,618.95,27.98,18.60,18.95
109,783.37,43447.75,43993.98,2685.57,20318.90,718.90,3.85,18.95,18.90
110,?,?,?,?,?,?,?,18.90,?
111,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,2660.28,118.90,118.90,0.02,?,18.90
113,769.16,43159.57,43707.88,2624.40,146018.55,1218.55,27.18,18.90,18.55
114,769.82,43356.73,43908.95,2636.70,218.89,218.89,0.04,18.55,18.89
115,774.88,43482.18,44027.03,2658.57,91118.96,718.96,17.17,18.89,18.96
116,777.86,43665.21,44226.06,2669.93,85818.80,818.80,16.13,18.96,18.80
117,?,?,?,?,?,?,?,18.80,?
118,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,2685.14,23818.82,318.82,4.48,?,18.82
120,784.81,44162.18,44653.34,2704.84,274618.29,1018.29,51.12,18.82,18.29
121,?,?,?,?,?,?,?,18.29,?
122,787.45,43991.51,44466.89,2695.22,20618.70,418.70,3.81,?,18.70
123,?,?,?,?,?,?,?,18.70,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,2714.72,216518.80,518.80,40.23,?,18.80
127,793.09,44742.22,45244.29,2733.96,186618.80,1318.80,34.98,18.80,18.80
128,798.10,45117.94,45647.76,2752.14,54518.83,518.83,10.25,18.80,18.83
129,800.71,44943.16,45475.08,2760.20,120018.90,1018.90,22.64,18.83,18.90
130,800.42,44895.35,45408.06,2769.85,124118.84,1318.84,23.42,18.90,18.84
131,?,?,?,?,?,?,?,18.84,?
132,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,2790.62,270118.90,2218.90,51.04,?,18.90
134,804.49,45771.11,46336.62,2822.41,1233218.91,2818.91,233.07,18.90,18.91
135,802.28,46102.42,46676.61,2848.38,823219.24,3919.24,157.29,18.91,19.24
136,806.45,45992.03,46581.16,2871.70,871918.90,5018.90,165.67,19.24,18.90
137,810.69,46078.68,46646.58,2885.19,1602518.68,8218.68,298.30,18.90,18.68
138,?,?,?,?,?,?,?,18.68,?
139,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,2921.95,434917.00,2917.00,74.17,?,17.00
141,819.76,45851.80,46439.10,2893.12,917716.30,5016.30,151.11,17.00,16.30
142,818.82,45933.66,46529.96,2912.70,515116.02,4016.02,82.63,16.30,16.02
143,814.69,45687.76,46311.26,2894.53,182415.80,1915.80,29.01,16.02,15.80
144,820.11,46145.44,46783.61,2929.62,366916.69,1616.69,59.75,15.80,16.69
145,?,?,?,?,?,?,?,16.69,?
146,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,2976.83,19916.50,516.50,3.30,?,16.50
148,838.40,47579.87,48258.02,2997.81,162716.40,1616.40,26.57,16.50,16.40
149,842.72,47476.64,48138.07,3000.58,194815.92,1615.92,31.20,16.40,15.92
150,?,?,?,?,?,?,?,15.92,?
151,841.72,47806.34,48503.87,2994.25,391515.80,3215.80,62.07,?,15.80
152,?,?,?,?,?,?,?,15.80,?
153,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,2970.24,12015.99,515.99,1.90,?,15.99
155,854.67,47620.68,48323.88,2998.79,573416.50,2916.50,94.18,15.99,16.50
156,859.35,47805.94,48513.29,3026.87,378416.80,1916.80,62.65,16.50,16.80
157,864.95,47573.66,48259.19,3020.15,71916.70,616.70,12.01,16.80,16.70
158,866.67,48209.65,48918.37,3044.38,36516.70,1016.70,6.08,16.70,16.70
159,?,?,?,?,?,?,?,16.70,?
160,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,3065.91,192416.67,1116.67,31.60,?,16.67
162,870.60,48324.52,49050.96,3074.89,216.65,216.65,0.03,16.67,16.65
163,878.91,48383.93,49098.70,3098.83,42316.67,816.67,6.99,16.65,16.67
164,877.48,48152.82,48890.47,3089.32,198517.15,2117.15,33.65,16.67,17.15
165,880.65,48273.42,49057.66,3092.65,1508917.13,2117.13,257.42,17.15,17.13
166,?,?,?,?,?,?,?,17.13,?
167,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,3100.24,127417.10,717.10,21.78,?,17.10
169,886.71,48119.72,48891.04,3120.39,73916.70,516.70,12.37,17.10,16.70
170,885.25,47743.10,48509.84,3122.21,259916.65,2416.65,42.43,16.70,16.65
171,864.38,45870.00,46587.68,3038.18,26616.50,516.50,4.39,16.65,16.50
172,855.18,44732.92,45456.77,3001.68,157416.00,1516.00,25.06,16.50,16.00
173,?,?,?,?,?,?,?,16.00,?
174,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,2990.89,016.00,016.00,0.00,?,16.00
176,863.23,44966.09,45672.10,2999.31,916.20,116.20,0.15,16.00,16.20
177,858.05,44893.99,45601.51,2972.55,123016.20,1316.20,19.63,16.20,16.20
178,847.97,43667.37,44326.49,2915.58,68516.20,616.20,10.95,16.20,16.20
179,848.08,44747.79,45442.51,2948.80,3816.20,216.20,0.62,16.20,16.20
180,?,?,?,?,?,?,?,16.20,?
181,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,2963.91,6016.20,216.20,0.97,?,16.20
183,853.37,45533.94,46254.71,2981.48,124015.80,615.80,19.73,16.20,15.80
184,850.45,45184.98,45899.36,2971.57,148715.70,1115.70,23.39,15.80,15.70
185,855.94,45613.75,46344.42,2988.19,101215.70,415.70,15.89,15.70,15.70
186,851.88,45110.89,45805.34,2977.06,423216.70,1416.70,69.88,15.70,16.70
187,?,?,?,?,?,?,?,16.70,?
188,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,2948.16,77716.60,516.60,12.92,?,16.60
190,842.60,44342.23,44969.23,2924.69,216.69,216.69,0.03,16.60,16.69
191,844.03,45068.55,45727.71,2962.09,407816.65,1316.65,68.75,16.69,16.65
192,845.84,45712.72,46390.36,2992.86,635217.00,817.00,107.87,16.65,17.00
193,849.99,46150.78,46839.89,3017.66,402117.00,1717.00,67.77,17.00,17.00
194,?,?,?,?,?,?,?,17.00,?
195,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,3022.70,217.00,217.00,0.03,?,17.00
197,847.84,46155.10,46860.35,3017.11,35616.94,716.94,5.91,17.00,16.94
198,845.85,46287.08,47003.76,3021.27,3416.89,216.89,0.57,16.94,16.89
199,845.70,46221.23,46919.83,3023.16,29016.85,416.85,4.89,16.89,16.85
200,848.06,46399.74,47120.88,3019.85,216.89,216.89,0.03,16.85,16.89
201,?,?,?,?,?,?,?,16.89,?
202,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,3021.70,65516.63,916.63,10.66,?,16.63
204,852.44,46714.43,47454.90,3029.97,115117.00,1017.00,19.09,16.63,17.00
205,858.02,46835.98,47575.74,3050.63,100217.00,817.00,17.03,17.00,17.00
206,858.31,46713.02,47446.69,3036.16,1497616.81,4516.81,261.17,17.00,16.81
207,858.83,46258.91,46981.22,3015.00,11717.49,417.49,1.99,16.81,17.49
208,?,?,?,?,?,?,?,17.49,?
209,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,3032.94,70617.00,417.00,12.00,?,17.00
211,870.15,46663.41,47398.08,3038.42,217.30,217.30,0.03,17.00,17.30
212,878.25,46925.65,47676.43,3046.08,316217.28,717.28,54.61,17.30,17.28
213,881.30,47370.81,48147.76,3060.17,117.30,117.30,0.02,17.28,17.30
214,884.10,48325.33,49133.14,3110.79,117.30,117.30,0.02,17.30,17.30
215,?,?,?,?,?,?,?,17.30,?
216,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,3127.41,148617.60,1017.60,25.96,?,17.60
218,891.86,47942.81,48742.34,3127.38,126917.70,1017.70,22.43,17.60,17.70
219,898.91,48306.55,49124.78,3168.23,215018.00,1418.00,38.52,17.70,18.00
220,903.85,48862.88,49700.18,3190.86,156118.00,518.00,28.07,18.00,18.00
221,909.96,49125.36,49994.77,3206.86,123118.00,618.00,22.14,18.00,18.00
222,?,?,?,?,?,?,?,18.00,?
223,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,3225.79,389418.90,1718.90,72.01,?,18.90
225,922.16,49747.66,50646.05,3233.22,1610119.30,4819.30,309.77,18.90,19.30
226,928.58,50223.95,51152.95,3271.49,1051021.19,3321.19,209.20,19.30,21.19
227,?,?,?,?,?,?,?,21.19,?
228,928.83,49976.48,50906.11,3253.28,536120.05,2820.05,116.49,?,20.05
229,?,?,?,?,?,?,?,20.05,?
230,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,3237.31,27819.40,619.40,5.42,?,19.40
232,914.58,49162.16,50077.30,3210.57,179919.51,1519.51,34.30,19.40,19.51
233,920.30,49128.05,50032.45,3221.87,546219.16,819.16,103.80,19.51,19.16
234,931.73,49846.48,50780.47,3260.69,51620.00,1020.00,10.17,19.16,20.00
235,930.27,49895.10,50836.47,3260.35,234420.40,1920.40,47.21,20.00,20.40
236,?,?,?,?,?,?,?,20.40,?
237,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,3255.45,485620.95,1820.95,100.98,?,20.95
239,921.40,48833.58,49731.02,3197.48,146020.95,920.95,30.42,20.95,20.95
240,919.00,48537.65,49421.50,3183.87,220.94,220.94,0.04,20.95,20.94
241,924.88,48676.45,49569.11,3204.20,162320.96,920.96,33.53,20.94,20.96
242,925.91,48871.98,49771.98,3196.27,1120821.00,3021.00,227.88,20.96,21.00
243,?,?,?,?,?,?,?,21.00,?
244,?,?,?,?,?,?,?,?,?
