%310
@RELATION PLIDMSA00044
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
100,10845.27,45091.63,45495.34,2780.21,1520390.14,190.14,20.36,0.13,0.14
101,10908.65,45688.48,46131.66,2794.43,92801100.15,3150.15,1370.03,0.14,0.15
102,10807.45,45525.92,45960.10,2783.53,22351840.14,920.14,316.84,0.15,0.14
103,?,?,?,?,?,?,?,0.14,?
104,?,?,?,?,?,?,?,?,?
105,10663.67,44724.14,45167.65,2754.91,2725840.14,230.14,37.90,?,0.14
106,?,?,?,?,?,?,?,0.14,?
107,10431.02,43916.24,44404.81,2705.88,1329800.13,160.13,17.32,?,0.13
108,10415.53,43364.70,43850.06,2695.55,22123370.13,930.13,287.69,0.13,0.13
109,10373.60,43447.75,43993.98,2685.57,1671320.13,320.13,22.05,0.13,0.13
110,?,?,?,?,?,?,?,0.13,?
111,?,?,?,?,?,?,?,?,?
112,10335.77,43360.30,43892.82,2660.28,9403650.14,370.14,122.50,?,0.14
113,10282.22,43159.57,43707.88,2624.40,4215950.13,420.13,54.84,0.14,0.13
114,10264.95,43356.73,43908.95,2636.70,4653240.12,240.12,60.25,0.13,0.12
115,10327.20,43482.18,44027.03,2658.57,25189740.13,810.13,305.63,0.12,0.13
116,10407.26,43665.21,44226.06,2669.93,2204900.13,80.13,28.66,0.13,0.13
117,?,?,?,?,?,?,?,0.13,?
118,?,?,?,?,?,?,?,?,?
119,10465.41,43882.16,44420.22,2685.14,2329430.13,190.13,28.63,?,0.13
120,10511.46,44162.18,44653.34,2704.84,2960850.13,250.13,37.85,0.13,0.13
121,?,?,?,?,?,?,?,0.13,?
122,10554.34,43991.51,44466.89,2695.22,5018510.14,390.14,65.46,?,0.14
123,?,?,?,?,?,?,?,0.14,?
124,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?
126,10605.72,44541.73,45060.80,2714.72,10023280.13,430.13,130.33,?,0.13
127,10618.63,44742.22,45244.29,2733.96,1906580.14,200.14,24.90,0.13,0.14
128,10692.81,45117.94,45647.76,2752.14,8285240.13,230.13,107.81,0.14,0.13
129,10714.80,44943.16,45475.08,2760.20,1945820.14,290.14,26.30,0.13,0.14
130,10758.03,44895.35,45408.06,2769.85,7992610.13,310.13,103.87,0.14,0.13
131,?,?,?,?,?,?,?,0.13,?
132,?,?,?,?,?,?,?,?,?
133,10762.74,45207.84,45746.01,2790.62,7472090.14,500.14,98.13,?,0.14
134,10819.27,45771.11,46336.62,2822.41,44982430.15,1610.15,638.34,0.14,0.15
135,10913.18,46102.42,46676.61,2848.38,14615270.14,760.14,203.73,0.15,0.14
136,10976.80,45992.03,46581.16,2871.70,20888750.14,1390.14,302.49,0.14,0.14
137,10991.63,46078.68,46646.58,2885.19,5946030.14,590.14,83.98,0.14,0.14
138,?,?,?,?,?,?,?,0.14,?
139,?,?,?,?,?,?,?,?,?
140,11070.23,46041.35,46615.31,2921.95,15054760.15,670.15,212.44,?,0.15
141,11089.17,45851.80,46439.10,2893.12,11798280.14,420.14,165.74,0.15,0.14
142,11082.19,45933.66,46529.96,2912.70,8834590.14,490.14,123.84,0.14,0.14
143,11050.12,45687.76,46311.26,2894.53,20194940.14,540.14,281.81,0.14,0.14
144,11130.47,46145.44,46783.61,2929.62,2421980.14,260.14,34.27,0.14,0.14
145,?,?,?,?,?,?,?,0.14,?
146,?,?,?,?,?,?,?,?,?
147,11329.88,47277.10,47957.54,2976.83,7421710.15,460.15,109.68,?,0.15
148,11439.53,47579.87,48258.02,2997.81,26792780.14,1600.14,375.15,0.15,0.14
149,11434.08,47476.64,48138.07,3000.58,3018460.14,450.14,42.52,0.14,0.14
150,?,?,?,?,?,?,?,0.14,?
151,11518.87,47806.34,48503.87,2994.25,5606890.14,550.14,78.50,?,0.14
152,?,?,?,?,?,?,?,0.14,?
153,?,?,?,?,?,?,?,?,?
154,11428.58,47175.79,47868.36,2970.24,5204580.14,310.14,70.22,?,0.14
155,11527.78,47620.68,48323.88,2998.79,4622930.14,390.14,64.70,0.14,0.14
156,11566.33,47805.94,48513.29,3026.87,4363320.14,410.14,61.06,0.14,0.14
157,11598.90,47573.66,48259.19,3020.15,3773510.14,380.14,52.81,0.14,0.14
158,11721.20,48209.65,48918.37,3044.38,7437040.15,490.15,104.19,0.14,0.15
159,?,?,?,?,?,?,?,0.15,?
160,?,?,?,?,?,?,?,?,?
161,11855.82,48495.01,49207.65,3065.91,3394580.15,320.15,49.58,?,0.15
162,11906.69,48324.52,49050.96,3074.89,5052030.15,450.15,71.04,0.15,0.15
163,12044.12,48383.93,49098.70,3098.83,7172820.15,710.15,100.81,0.15,0.15
164,11997.09,48152.82,48890.47,3089.32,3987940.14,430.14,55.84,0.15,0.14
165,11980.74,48273.42,49057.66,3092.65,8999480.14,480.14,121.99,0.14,0.14
166,?,?,?,?,?,?,?,0.14,?
167,?,?,?,?,?,?,?,?,?
168,11950.70,48131.61,48917.56,3100.24,1879910.14,330.14,25.00,?,0.14
169,12001.25,48119.72,48891.04,3120.39,2681850.14,200.14,37.54,0.14,0.14
170,11995.61,47743.10,48509.84,3122.21,567670.14,140.14,7.59,0.14,0.14
171,11755.38,45870.00,46587.68,3038.18,2690840.13,330.13,35.18,0.14,0.13
172,11698.05,44732.92,45456.77,3001.68,9515410.14,640.14,123.93,0.13,0.14
173,?,?,?,?,?,?,?,0.14,?
174,?,?,?,?,?,?,?,?,?
175,11694.70,44824.62,45531.46,2990.89,6450860.13,410.13,84.97,?,0.13
176,11846.22,44966.09,45672.10,2999.31,19240970.14,920.14,250.10,0.13,0.14
177,11772.39,44893.99,45601.51,2972.55,5965050.13,310.13,77.58,0.14,0.13
178,11665.86,43667.37,44326.49,2915.58,2514060.13,240.13,32.68,0.13,0.13
179,11716.43,44747.79,45442.51,2948.80,11657240.14,380.14,151.65,0.13,0.14
180,?,?,?,?,?,?,?,0.14,?
181,?,?,?,?,?,?,?,?,?
182,11756.83,44769.00,45461.06,2963.91,1673220.14,180.14,21.91,?,0.14
183,11805.57,45533.94,46254.71,2981.48,3008550.14,270.14,39.13,0.14,0.14
184,11736.24,45184.98,45899.36,2971.57,13347690.14,380.14,174.17,0.14,0.14
185,11820.50,45613.75,46344.42,2988.19,9907950.13,590.13,129.65,0.14,0.13
186,11822.63,45110.89,45805.34,2977.06,4418800.13,390.13,57.51,0.13,0.13
187,?,?,?,?,?,?,?,0.13,?
188,?,?,?,?,?,?,?,?,?
189,11711.98,44534.34,45172.40,2948.16,2478430.14,140.14,32.25,?,0.14
190,11610.73,44342.23,44969.23,2924.69,5692890.13,460.13,72.53,0.14,0.13
191,11643.94,45068.55,45727.71,2962.09,74300.13,40.13,0.95,0.13,0.13
192,11739.32,45712.72,46390.36,2992.86,633520.13,70.13,8.20,0.13,0.13
193,11784.60,46150.78,46839.89,3017.66,2867300.13,220.13,37.25,0.13,0.13
194,?,?,?,?,?,?,?,0.13,?
195,?,?,?,?,?,?,?,?,?
196,11770.78,46218.05,46922.43,3022.70,745440.13,120.13,9.69,?,0.13
197,11753.20,46155.10,46860.35,3017.11,1099220.13,110.13,13.50,0.13,0.13
198,11768.81,46287.08,47003.76,3021.27,916120.13,120.13,11.29,0.13,0.13
199,11813.42,46221.23,46919.83,3023.16,5019240.12,270.12,60.33,0.13,0.12
200,11837.95,46399.74,47120.88,3019.85,1606010.13,250.13,19.90,0.12,0.13
201,?,?,?,?,?,?,?,0.13,?
202,?,?,?,?,?,?,?,?,?
203,11864.19,46361.70,47075.43,3021.70,2450620.12,190.12,30.60,?,0.12
204,11905.16,46714.43,47454.90,3029.97,2989460.12,340.12,36.65,0.12,0.12
205,11975.99,46835.98,47575.74,3050.63,22468700.12,1270.12,269.50,0.12,0.12
206,11939.68,46713.02,47446.69,3036.16,2332300.12,270.12,27.46,0.12,0.12
207,11930.54,46258.91,46981.22,3015.00,6531270.12,420.12,77.16,0.12,0.12
208,?,?,?,?,?,?,?,0.12,?
209,?,?,?,?,?,?,?,?,?
210,11917.93,46480.62,47214.30,3032.94,3396140.13,390.13,41.16,?,0.13
211,11914.45,46663.41,47398.08,3038.42,1095330.13,160.13,13.69,0.13,0.13
212,11934.08,46925.65,47676.43,3046.08,1925760.12,230.12,23.11,0.13,0.12
213,12025.60,47370.81,48147.76,3060.17,659000.13,140.13,8.23,0.12,0.13
214,12096.51,48325.33,49133.14,3110.79,18136740.13,1100.13,233.82,0.13,0.13
215,?,?,?,?,?,?,?,0.13,?
216,?,?,?,?,?,?,?,?,?
217,12181.61,48458.44,49272.86,3127.41,1864940.13,150.13,23.61,?,0.13
218,12213.07,47942.81,48742.34,3127.38,572960.13,110.13,6.89,0.13,0.13
219,12294.72,48306.55,49124.78,3168.23,2435160.13,160.13,29.44,0.13,0.13
220,12425.78,48862.88,49700.18,3190.86,6588270.13,440.13,79.94,0.13,0.13
221,12524.35,49125.36,49994.77,3206.86,1631000.13,180.13,21.07,0.13,0.13
222,?,?,?,?,?,?,?,0.13,?
223,?,?,?,?,?,?,?,?,?
224,12613.68,49580.16,50476.37,3225.79,593830.13,110.13,7.15,?,0.13
225,12783.95,49747.66,50646.05,3233.22,4262380.13,330.13,55.37,0.13,0.13
226,12961.14,50223.95,51152.95,3271.49,2311150.13,280.13,29.67,0.13,0.13
227,?,?,?,?,?,?,?,0.13,?
228,12933.31,49976.48,50906.11,3253.28,2532350.12,290.12,31.83,?,0.12
229,?,?,?,?,?,?,?,0.12,?
230,?,?,?,?,?,?,?,?,?
231,12877.73,49772.46,50713.14,3237.31,123770280.17,7950.17,1868.01,?,0.17
232,12831.52,49162.16,50077.30,3210.57,381862450.15,12700.15,6308.27,0.17,0.15
233,12826.21,49128.05,50032.45,3221.87,101149270.15,4590.15,1469.70,0.15,0.15
234,12985.38,49846.48,50780.47,3260.69,39186830.14,1310.14,553.58,0.15,0.14
235,13050.37,49895.10,50836.47,3260.35,190405250.13,6610.13,2473.75,0.14,0.13
236,?,?,?,?,?,?,?,0.13,?
237,?,?,?,?,?,?,?,?,?
238,13056.86,49818.48,50756.86,3255.45,34618570.13,1670.13,449.66,?,0.13
239,12781.02,48833.58,49731.02,3197.48,7608810.13,690.13,98.85,0.13,0.13
240,12706.26,48537.65,49421.50,3183.87,11744830.13,740.13,147.93,0.13,0.13
241,12801.41,48676.45,49569.11,3204.20,8467330.13,510.13,109.57,0.13,0.13
242,12801.04,48871.98,49771.98,3196.27,8041090.12,530.12,100.38,0.13,0.12
243,?,?,?,?,?,?,?,0.12,?
244,?,?,?,?,?,?,?,?,?
245,12870.44,49187.22,50099.55,3230.20,23885440.13,770.13,304.64,?,0.13
246,12843.19,48968.87,49861.54,3226.75,109361650.13,3620.13,1425.21,0.13,0.13
247,12637.81,47919.09,48781.63,3174.71,48205890.12,2360.12,620.47,0.13,0.12
248,12178.22,45830.66,46598.42,3061.25,95618220.12,2780.12,1142.66,0.12,0.12
249,12457.22,46717.04,47514.09,3142.61,27260130.13,1070.13,331.28,0.12,0.13
250,?,?,?,?,?,?,?,0.13,?
251,?,?,?,?,?,?,?,?,?
252,12726.39,47808.90,48651.54,3199.68,22625470.13,650.13,274.51,?,0.13
253,12962.91,48961.51,49839.90,3256.85,3566520.13,310.13,43.76,0.13,0.13
254,12983.95,49437.02,50312.63,3285.29,56488750.13,1690.13,701.09,0.13,0.13
255,13011.41,49771.55,50644.38,3303.55,6228980.13,310.13,76.09,0.13,0.13
256,12998.59,49348.61,50196.31,3285.49,16262690.13,620.13,195.87,0.13,0.13
257,?,?,?,?,?,?,?,0.13,?
258,?,?,?,?,?,?,?,?,?
259,13003.37,48917.85,49741.35,3260.05,20034760.13,930.13,246.29,?,0.13
260,13085.22,49434.46,50258.11,3286.61,176168760.10,4050.10,1977.87,0.13,0.10
261,13049.76,49413.33,50227.43,3277.41,610974520.08,13340.08,5173.17,0.10,0.08
262,13124.47,50300.53,51171.25,3316.59,200786300.08,3800.08,1620.68,0.08,0.08
263,13140.38,50308.19,51202.75,3316.08,127858790.08,2740.08,1018.73,0.08,0.08
264,?,?,?,?,?,?,?,0.08,?
265,?,?,?,?,?,?,?,?,?
266,13089.15,49955.87,50869.00,3291.57,24051120.08,630.08,190.81,?,0.08
267,13131.43,49979.47,50887.67,3275.67,5153870.07,420.07,37.59,0.08,0.07
268,13114.91,50301.69,51221.45,3299.72,130723410.07,2880.07,906.22,0.07,0.07
269,13233.88,50936.34,51846.54,3336.44,256185310.06,5990.06,1454.56,0.07,0.06
270,13346.97,50819.81,51704.53,3352.18,248980630.08,3300.08,1743.33,0.06,0.08
271,?,?,?,?,?,?,?,0.08,?
272,?,?,?,?,?,?,?,?,?
273,13314.68,50301.85,51191.50,3349.29,100293500.08,1480.08,725.48,?,0.08
274,13338.19,50782.48,51691.24,3351.68,66255880.07,650.07,469.41,0.08,0.07
275,13386.01,50803.40,51709.58,3364.40,9955630.08,510.08,77.36,0.07,0.08
276,13476.11,50982.03,51911.61,3383.62,9381920.08,450.08,71.84,0.08,0.08
277,13513.64,50601.24,51511.63,3381.52,86746830.08,1780.08,636.08,0.08,0.08
278,?,?,?,?,?,?,?,0.08,?
279,?,?,?,?,?,?,?,?,?
280,13477.58,50338.71,51239.47,3383.60,25467410.07,430.07,178.39,?,0.07
281,13399.64,50137.88,51021.26,3368.14,118049400.07,1130.07,826.52,0.07,0.07
282,13361.98,50335.02,51215.99,3379.96,18540870.08,430.08,138.27,0.07,0.08
283,13589.27,51806.83,52744.48,3454.41,15231980.08,580.08,119.78,0.08,0.08
284,13638.56,52230.47,53193.87,3477.04,16282320.07,390.07,114.32,0.08,0.07
285,?,?,?,?,?,?,?,0.07,?
286,?,?,?,?,?,?,?,?,?
287,13701.85,52520.91,53498.97,3508.85,15036830.08,480.08,112.15,?,0.08
288,13824.94,52590.73,53588.87,3544.07,14827550.07,400.07,116.57,0.08,0.07
289,13886.79,52861.41,53918.41,3548.14,19005230.08,400.08,149.40,0.07,0.08
290,14155.74,52573.59,53571.90,3572.96,5312640.07,350.07,37.70,0.08,0.07
291,14253.72,52587.24,53572.92,3535.97,30978230.08,440.08,219.51,0.07,0.08
292,?,?,?,?,?,?,?,0.08,?
293,?,?,?,?,?,?,?,?,?
294,14459.56,53853.55,54903.39,3606.06,10013870.08,360.08,71.22,?,0.08
295,14512.68,53781.81,54818.06,3615.60,14447950.07,290.07,101.83,0.08,0.07
296,14327.32,53389.74,54433.41,3596.10,14748910.07,510.07,116.37,0.07,0.07
297,14572.10,53994.46,55063.75,3637.76,14498730.08,380.08,105.40,0.07,0.08
298,14753.57,53887.13,55023.42,3651.19,21546540.08,660.08,171.29,0.08,0.08
299,?,?,?,?,?,?,?,0.08,?
300,?,?,?,?,?,?,?,?,?
301,14896.01,54180.04,55362.19,3660.45,5756130.07,450.07,45.56,?,0.07
302,14994.44,54536.95,55688.45,3688.57,10634580.08,480.08,84.45,0.07,0.08
303,14942.82,54095.32,55240.01,3660.80,446617890.07,3190.07,3566.21,0.08,0.07
304,14928.63,53607.86,54734.18,3628.73,100267780.09,1000.09,812.71,0.07,0.09
305,?,?,?,?,?,?,?,0.09,?
306,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?
308,15023.33,53989.37,55121.60,3668.56,27671457,443,2624.96,?,0.11
309,14877.29,53504.47,54600.05,3645.18,12152499,245,1216.24,0.11,0.10
310,14860.69,53924.01,55035.36,3650.27,14512968,412,1655.50,0.10,0.12
340,13476.564027366672,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
