%310
@RELATION WIG-DEWEL
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE djia NUMERIC 
@ATTRIBUTE nasdaq NUMERIC 
@ATTRIBUTE eurostoxx NUMERIC 
@ATTRIBUTE dollar NUMERIC 
@ATTRIBUTE euro NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
52,13880.62,3131.49,3131.49,3.1633,3.1633,8829.18,1322.82
53,14000.57,3161.82,3161.82,3.1443,3.1443,21745.05,1345.82
54,?,?,?,?,?,?,?
55,?,?,?,?,?,?,?
56,13784.17,3116.25,3116.25,3.1412,3.1412,8352.77,1357.55
57,13900.13,3129.65,3129.65,3.1733,3.1733,5485.91,1359.10
58,14075.37,3162.26,3162.26,3.1841,3.1841,9974.42,1359.06
59,14054.49,3160.19,3160.19,3.1679,3.1679,21396.73,1354.30
60,14089.66,3169.74,3169.74,3.1769,3.1769,5389.78,1347.19
61,?,?,?,?,?,?,?
62,?,?,?,?,?,?,?
63,14127.82,3182.03,3182.03,3.1837,3.1837,9578.74,1363.77
64,14253.77,3224.13,3224.13,3.1665,3.1665,7254.49,1397.73
65,14296.24,3222.36,3222.36,3.1660,3.1660,7146.63,1387.52
66,14329.49,3232.09,3232.09,3.1808,3.1808,6297.30,1372.44
67,14397.07,3244.37,3244.37,3.1690,3.1690,7806.66,1370.33
68,?,?,?,?,?,?,?
69,?,?,?,?,?,?,?
70,14447.29,3252.87,3252.87,3.1828,3.1828,7861.29,1396.97
71,14450.06,3242.32,3242.32,3.1887,3.1887,15033.14,1423.31
72,14455.28,3245.12,3245.12,3.1863,3.1863,7994.68,1423.72
73,14539.14,3258.93,3258.93,3.2000,3.2000,13707.53,1436.51
74,14514.11,3249.07,3249.07,3.1868,3.1868,26871.81,1431.31
75,?,?,?,?,?,?,?
76,?,?,?,?,?,?,?
77,14452.06,3237.59,3237.59,3.2015,3.2015,8132.63,1419.01
78,14455.82,3229.10,3229.10,3.2055,3.2055,5743.36,1400.23
79,14511.73,3254.19,3254.19,3.2169,3.2169,11360.67,1396.66
80,14421.49,3222.60,3222.60,3.2387,3.2387,8580.59,1372.60
81,14512.03,3245.00,3245.00,3.2361,3.2361,13580.43,1354.95
82,?,?,?,?,?,?,?
83,?,?,?,?,?,?,?
84,14447.75,3235.30,3235.30,3.1950,3.1950,18530.45,1336.25
85,14559.65,3252.48,3252.48,3.2427,3.2427,15180.66,1334.81
86,14526.16,3256.52,3256.52,3.2635,3.2635,12628.61,1332.17
87,14578.54,3267.52,3267.52,3.2773,3.2773,12385.49,1335.61
88,?,?,?,3.2590,3.2590,?,?
89,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?
91,14572.85,3239.17,3239.17,?,?,?,?
92,14662.01,3254.86,3254.86,3.2552,3.2552,9776.88,1342.68
93,14550.35,3218.60,3218.60,3.2693,3.2693,6285.31,1315.67
94,14606.11,3224.98,3224.98,3.2750,3.2750,7508.96,1312.91
95,14565.25,3203.86,3203.86,3.2358,3.2358,5694.63,1319.91
96,?,?,?,?,?,?,?
97,?,?,?,?,?,?,?
98,14613.48,3222.25,3222.25,3.1893,3.1893,4572.59,1329.86
99,14673.46,3237.86,3237.86,3.1696,3.1696,3870.11,1322.63
100,14802.24,3297.25,3297.25,3.1405,3.1405,7269.28,1341.74
101,14865.14,3300.16,3300.16,3.1382,3.1382,4753.37,1350.66
102,14865.06,3294.95,3294.95,3.1537,3.1537,6170.60,1356.50
103,?,?,?,?,?,?,?
104,?,?,?,?,?,?,?
105,14599.20,3216.49,3216.49,3.1502,3.1502,4833.02,1314.18
106,14756.78,3264.63,3264.63,3.1559,3.1559,?,?
107,14618.59,3204.67,3204.67,3.1159,3.1159,10433.08,1291.19
108,14537.14,3166.36,3166.36,3.1529,3.1529,8951.36,1280.02
109,14547.51,3206.06,3206.06,3.1409,3.1409,7993.05,1280.06
110,?,?,?,?,?,?,?
111,?,?,?,?,?,?,?
112,14567.17,3233.55,3233.55,3.1448,3.1448,3921.82,1292.08
113,14719.46,3269.33,3269.33,3.1811,3.1811,5573.58,1277.53
114,14676.30,3269.65,3269.65,3.1823,3.1823,3757.21,1283.16
115,14700.80,3289.99,3289.99,3.1792,3.1792,5657.46,1295.48
116,14712.55,3279.26,3279.26,3.1943,3.1943,4120.71,1299.40
117,?,?,?,?,?,?,?
118,?,?,?,?,?,?,?
119,14818.75,3307.02,3307.02,3.1712,3.1712,3670.27,1311.59
120,14839.80,3328.79,3328.79,3.1721,3.1721,6587.98,1303.66
121,14700.95,3299.13,3299.13,?,?,?,?
122,14831.58,3340.62,3340.62,3.1492,3.1492,5106.02,1274.69
123,14973.96,3378.63,3378.63,?,?,?,?
124,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?
126,14968.89,3392.97,3392.97,3.1646,3.1646,3290.60,1283.84
127,15056.20,3396.63,3396.63,3.1767,3.1767,18542.34,1301.78
128,15105.12,3413.27,3413.27,3.1609,3.1609,4737.58,1318.36
129,15082.62,3409.17,3409.17,3.1392,3.1392,8288.92,1323.45
130,15118.49,3436.58,3436.58,3.1861,3.1861,6412.10,1326.21
131,?,?,?,?,?,?,?
132,?,?,?,?,?,?,?
133,15091.68,3438.79,3438.79,3.2051,3.2051,5326.74,1330.79
134,15215.25,3462.61,3462.61,3.1998,3.1998,7806.80,1313.36
135,15275.69,3471.62,3471.62,3.2340,3.2340,8964.93,1324.54
136,15233.22,3465.24,3465.24,3.2521,3.2521,5621.07,1332.96
137,15354.40,3498.97,3498.97,3.2520,3.2520,13936.10,1345.72
138,?,?,?,?,?,?,?
139,?,?,?,?,?,?,?
140,15335.28,3496.43,3496.43,3.2380,3.2380,11434.15,1341.55
141,15387.58,3502.12,3502.12,3.2490,3.2490,10568.97,1351.99
142,15307.17,3463.30,3463.30,3.2322,3.2322,10965.85,1344.81
143,15294.50,3459.42,3459.42,3.2587,3.2587,10225.77,1350.88
144,15303.10,3459.14,3459.14,3.2400,3.2400,21956.23,1393.25
145,?,?,?,?,?,?,?
146,?,?,?,?,?,?,?
147,?,?,?,3.2416,3.2416,19776.33,1431.34
148,15409.39,3488.89,3488.89,3.2465,3.2465,15473.52,1444.94
149,15302.80,3467.52,3467.52,3.2831,3.2831,13818.50,1464.18
150,15324.53,3491.30,3491.30,?,?,?,?
151,15115.57,3455.91,3455.91,3.2953,3.2953,14044.98,1471.74
152,?,?,?,?,?,?,?
153,?,?,?,?,?,?,?
154,15254.03,3465.37,3465.37,3.2865,3.2865,15702.67,1461.53
155,15177.54,3445.26,3445.26,3.2524,3.2524,9402.37,1476.35
156,14960.59,3401.48,3401.48,3.2421,3.2421,6171.48,1489.88
157,15040.62,3424.05,3424.05,3.2564,3.2564,6909.21,1469.75
158,15248.12,3469.22,3469.22,3.2545,3.2545,14998.01,1514.93
159,?,?,?,?,?,?,?
160,?,?,?,?,?,?,?
161,15238.59,3473.77,3473.77,3.2210,3.2210,10946.00,1524.65
162,15122.02,3436.95,3436.95,3.2201,3.2201,13962.22,1551.97
163,14995.23,3400.43,3400.43,3.2002,3.2002,15710.15,1598.45
164,15176.08,3445.36,3445.36,3.2000,3.2000,16415.04,1595.96
165,15070.18,3423.56,3423.56,3.1654,3.1654,16229.53,1585.79
166,?,?,?,?,?,?,?
167,?,?,?,?,?,?,?
168,15179.85,3452.13,3452.13,3.1719,3.1719,20780.07,1583.00
169,15318.23,3482.18,3482.18,3.1682,3.1682,11212.31,1588.25
170,15112.19,3443.20,3443.20,3.1777,3.1777,15721.36,1571.15
171,14758.32,3364.64,3364.64,3.2693,3.2693,21460.05,1544.23
172,14799.40,3357.25,3357.25,3.2743,3.2743,20658.34,1507.70
173,?,?,?,?,?,?,?
174,?,?,?,?,?,?,?
175,14659.56,3320.76,3320.76,3.3137,3.3137,15086.29,1501.45
176,14760.31,3347.89,3347.89,3.2840,3.2840,13598.98,1503.06
177,14910.14,3376.22,3376.22,3.3239,3.3239,9521.28,1492.93
178,15024.49,3401.86,3401.86,3.3241,3.3241,15598.85,1472.46
179,14909.60,3403.25,3403.25,3.3175,3.3175,17760.71,1476.14
180,?,?,?,?,?,?,?
181,?,?,?,?,?,?,?
182,14974.96,3434.49,3434.49,3.3210,3.3210,13782.94,1492.65
183,14932.41,3433.40,3433.40,3.3222,3.3222,14594.04,1495.04
184,14988.55,3443.67,3443.67,3.3516,3.3516,6554.65,1487.37
185,?,?,?,3.3246,3.3246,9595.90,1499.27
186,15135.84,3479.38,3479.38,3.3245,3.3245,10450.39,1482.20
187,?,?,?,?,?,?,?
188,?,?,?,?,?,?,?
189,15224.69,3484.83,3484.83,3.3576,3.3576,8110.33,1474.90
190,15300.34,3504.26,3504.26,3.3588,3.3588,14209.72,1456.02
191,15291.66,3520.76,3520.76,3.3724,3.3724,5875.18,1468.88
192,15460.92,3578.30,3578.30,3.3225,3.3225,13985.08,1484.29
193,15464.30,3600.08,3600.08,3.3201,3.3201,7136.87,1481.99
194,?,?,?,?,?,?,?
195,?,?,?,?,?,?,?
196,15484.26,3607.49,3607.49,3.2955,3.2955,6815.01,1489.11
197,15451.85,3598.50,3598.50,3.2735,3.2735,10776.85,1489.88
198,15470.52,3610.00,3610.00,3.2410,3.2410,12498.93,1499.74
199,15548.54,3611.28,3611.28,3.2362,3.2362,7501.30,1491.54
200,15543.74,3587.61,3587.61,3.2348,3.2348,5888.86,1495.90
201,?,?,?,?,?,?,?
202,?,?,?,?,?,?,?
203,15545.55,3600.39,3600.39,3.2142,3.2142,5621.40,1484.19
204,15567.74,3579.27,3579.27,3.2001,3.2001,10690.14,1494.62
205,15542.24,3579.60,3579.60,3.1800,3.1800,10359.89,1489.09
206,15555.61,3605.19,3605.19,3.2143,3.2143,10077.66,1474.03
207,15558.83,3613.16,3613.16,3.1831,3.1831,6786.42,1469.58
208,?,?,?,?,?,?,?
209,?,?,?,?,?,?,?
210,15521.97,3599.14,3599.14,3.1859,3.1859,6157.32,1481.47
211,15520.59,3616.47,3616.47,3.1798,3.1798,7589.32,1464.82
212,15499.54,3626.37,3626.37,3.1929,3.1929,6292.89,1472.71
213,15628.02,3675.74,3675.74,3.1961,3.1961,5180.45,1481.84
214,15658.36,3689.59,3689.59,3.2201,3.2201,10696.11,1499.33
215,?,?,?,?,?,?,?
216,?,?,?,?,?,?,?
217,15612.13,3692.95,3692.95,3.1771,3.1771,6904.23,1492.08
218,15518.74,3665.77,3665.77,3.1744,3.1744,12078.90,1487.96
219,15470.67,3654.01,3654.01,3.1725,3.1725,8064.42,1495.92
220,15498.32,3669.12,3669.12,3.1503,3.1503,12086.31,1508.03
221,15425.51,3660.11,3660.11,3.1336,3.1336,6802.48,1513.10
222,?,?,?,?,?,?,?
223,?,?,?,?,?,?,?
224,15419.68,3669.95,3669.95,3.1510,3.1510,6689.23,1510.53
225,15451.01,3684.44,3684.44,3.1489,3.1489,9432.35,1507.50
226,15337.66,3669.27,3669.27,3.1643,3.1643,7288.58,1512.82
227,15112.19,3606.12,3606.12,?,?,?,?
228,15081.47,3602.78,3602.78,3.1665,3.1665,5337.08,1502.62
229,?,?,?,?,?,?,?
230,?,?,?,?,?,?,?
231,15010.74,3589.09,3589.09,3.1873,3.1873,9872.86,1499.73
232,15002.99,3613.59,3613.59,3.1761,3.1761,7469.20,1472.26
233,14897.55,3599.79,3599.79,3.1698,3.1698,7091.78,1477.77
234,14963.74,3638.71,3638.71,3.1811,3.1811,5089.31,1471.70
235,15010.51,3657.79,3657.79,3.1673,3.1673,6919.26,1463.61
236,?,?,?,?,?,?,?
237,?,?,?,?,?,?,?
238,14946.46,3657.57,3657.57,3.1658,3.1658,9643.38,1468.33
239,14776.13,3578.52,3578.52,3.1849,3.1849,8040.46,1447.65
240,14824.51,3593.35,3593.35,3.1840,3.1840,12502.02,1440.74
241,14840.95,3620.30,3620.30,3.2269,3.2269,8604.67,1465.81
242,14810.31,3589.87,3589.87,3.2209,3.2209,8289.33,1440.79
243,?,?,?,?,?,?,?
244,?,?,?,?,?,?,?
245,?,?,?,3.2164,3.2164,8327.36,1458.21
246,14833.96,3612.61,3612.61,3.2433,3.2433,9416.97,1451.26
247,14930.87,3649.04,3649.04,3.2387,3.2387,9924.14,1426.01
248,14937.48,3658.78,3658.78,3.2463,3.2463,18467.07,1364.15
249,14922.50,3660.01,3660.01,3.2732,3.2732,15893.10,1375.61
250,?,?,?,?,?,?,?
251,?,?,?,?,?,?,?
252,15063.12,3706.18,3706.18,3.2357,3.2357,9500.23,1385.20
253,15191.06,3729.02,3729.02,3.2181,3.2181,18953.23,1408.19
254,15326.60,3725.01,3725.01,3.1955,3.1955,10679.57,1422.23
255,15300.64,3715.97,3715.97,3.1782,3.1782,12729.85,1436.34
256,15376.06,3722.18,3722.18,3.1696,3.1696,21124.65,1425.63
257,?,?,?,?,?,?,?
258,?,?,?,?,?,?,?
259,15494.78,3717.85,3717.85,3.1435,3.1435,12378.11,1415.04
260,15529.73,3745.70,3745.70,3.1552,3.1552,5960.05,1419.82
261,15676.94,3783.64,3783.64,3.1689,3.1689,11916.88,1427.60
262,15636.55,3789.38,3789.38,3.0833,3.0833,23207.27,1430.45
263,15451.09,3774.73,3774.73,3.1152,3.1152,12361.20,1424.93
264,?,?,?,?,?,?,?
265,?,?,?,?,?,?,?
266,15401.38,3765.29,3765.29,3.1260,3.1260,10587.78,1413.29
267,15334.59,3768.25,3768.25,3.1338,3.1338,8821.37,1407.11
268,15273.26,3761.10,3761.10,3.1234,3.1234,10230.89,1417.72
269,15328.30,3787.43,3787.43,3.1277,3.1277,19153.10,1433.07
270,15258.24,3781.59,3781.59,3.1328,3.1328,16431.81,1443.45
271,?,?,?,?,?,?,?
272,?,?,?,?,?,?,?
273,15129.67,3771.48,3771.48,3.1227,3.1227,11372.49,1435.33
274,15191.70,3817.98,3817.98,3.1170,3.1170,11385.10,1430.56
275,15133.14,3815.02,3815.02,3.1212,3.1212,15705.82,1447.48
276,14996.48,3774.34,3774.34,3.0951,3.0951,19548.76,1455.40
277,15072.58,3807.75,3807.75,3.0902,3.0902,8884.37,1444.69
278,?,?,?,?,?,?,?
279,?,?,?,?,?,?,?
280,14936.24,3770.38,3770.38,3.0976,3.0976,6285.46,1445.73
281,14776.53,3694.83,3694.83,3.0873,3.0873,10821.80,1430.85
282,14802.98,3677.78,3677.78,3.1057,3.1057,10766.75,1441.04
283,15126.07,3760.75,3760.75,3.0994,3.0994,10959.86,1467.04
284,15237.11,3791.87,3791.87,3.0850,3.0850,8222.02,1480.78
285,?,?,?,?,?,?,?
286,?,?,?,?,?,?,?
287,15301.26,3815.28,3815.28,3.0936,3.0936,9860.69,1494.80
288,15168.01,3794.01,3794.01,3.0893,3.0893,17213.82,1502.66
289,15373.83,3839.43,3839.43,3.0854,3.0854,37245.90,1515.16
290,15371.65,3863.15,3863.15,3.0625,3.0625,12156.65,1562.31
291,15399.65,3914.28,3914.28,3.0506,3.0506,13803.86,1560.66
292,?,?,?,?,?,?,?
293,?,?,?,?,?,?,?
294,15392.20,3920.05,3920.05,3.0620,3.0620,12701.03,1567.16
295,15467.66,3929.57,3929.57,3.0564,3.0564,7310.26,1553.89
296,15413.33,3907.07,3907.07,3.0385,3.0385,4919.53,1546.62
297,15509.21,3928.96,3928.96,3.0323,3.0323,12352.03,1547.05
298,15570.28,3943.36,3943.36,3.0326,3.0326,12058.08,1563.80
299,?,?,?,?,?,?,?
300,?,?,?,?,?,?,?
301,15568.93,3940.13,3940.13,3.0271,3.0271,7894.26,1561.20
302,15680.35,3952.34,3952.34,3.0436,3.0436,19972.04,1571.77
303,15618.76,3930.62,3930.62,3.0433,3.0433,23953.16,1565.67
304,15545.75,3919.71,3919.71,3.0507,3.0507,20525.23,1550.39
305,15615.55,3922.04,3922.04,?,?,?,?
306,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?
308,15619.64,3943.52,3943.52,3.0436,3.0436,11540.89,1576.65
309,15630.45,3941.67,3941.67,3.0981,3.0981,11949.29,1569.20
310,15733.62,3928.06,3928.06,3.0896,3.0896,9391.46,1574.21
340,15773.258690459654,3955.732892747954,3006.5164887559176,3.242646836230678,4.274749244608683,?,?
370,15916.432538019446,4014.2969659541477,3038.5361136515453,3.243445977637349,4.281527215426011,?,?
400,16059.606385579236,4072.8610391603415,3070.555738547173,3.2442451190440202,4.288305186243338,?,?
490,16489.127928258607,4248.553258778922,3166.614613234056,3.2466425432640333,4.308639098695322,?,?
670,17348.17101361735,4599.937698016085,3358.7323626078214,3.2514373917040587,4.349306923599286,?,?
