%310
@RELATION PLBSCDO00017
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
57,45868.35,46065.85,2831.16,219.50,119.50,0.04,19.50,19.50
58,46241.92,46459.99,2855.69,219.50,119.50,0.04,19.50,19.50
59,46280.36,46510.83,2865.27,330219.50,419.50,64.09,19.50,19.50
60,46341.14,46622.90,2859.05,27319.50,319.50,5.32,19.50,19.50
61,?,?,?,?,?,?,19.50,?
62,?,?,?,?,?,?,?,?
63,46137.70,46454.13,2860.68,94719.52,1219.52,18.10,?,19.52
64,46676.09,47001.38,2868.06,119.52,119.52,0.02,19.52,19.52
65,46762.65,47090.49,2872.90,90819.48,1119.48,17.25,19.52,19.48
66,46745.26,47060.66,2873.49,149920.00,1020.00,29.90,19.48,20.00
67,47074.39,47436.21,2906.74,60120.00,320.00,11.62,20.00,20.00
68,?,?,?,?,?,?,20.00,?
69,?,?,?,?,?,?,?,?
70,46933.03,47269.75,2914.24,9220.00,220.00,1.84,?,20.00
71,47010.40,47340.43,2911.38,120.00,120.00,0.02,20.00,20.00
72,46888.37,47235.72,2901.67,120.00,120.00,0.02,20.00,20.00
73,47223.68,47606.16,2912.13,2519.99,219.99,0.50,20.00,19.99
74,47125.93,47522.10,2909.77,119.77,119.77,0.02,19.99,19.77
75,?,?,?,?,?,?,19.77,?
76,?,?,?,?,?,?,?,?
77,46668.41,47094.18,2900.59,120.00,120.00,0.02,?,20.00
78,46029.35,46473.62,2868.24,220.00,220.00,0.04,20.00,20.00
79,46068.24,46511.62,2874.75,120.00,120.00,0.02,20.00,20.00
80,45580.47,46017.88,2833.61,3881220.00,2120.00,780.41,20.00,20.00
81,45066.18,45473.08,2800.67,121.00,121.00,0.02,20.00,21.00
82,?,?,?,?,?,?,21.00,?
83,?,?,?,?,?,?,?,?
84,44585.10,44946.32,2780.21,152520.69,2120.69,31.66,?,20.69
85,44724.88,45119.16,2774.13,18620.44,520.44,3.76,20.69,20.44
86,45247.90,45644.09,2785.46,5253020.50,920.50,1050.48,20.44,20.50
87,45147.57,45528.85,2797.31,2015020.50,620.50,403.08,20.50,20.50
88,?,?,?,?,?,?,20.50,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,45304.74,45679.51,2814.33,48720.50,620.50,10.18,?,20.50
93,44604.61,44940.36,2769.02,17720.99,620.99,3.72,20.50,20.99
94,44623.89,44980.62,2766.19,5037220.99,520.99,1045.22,20.99,20.99
95,44597.66,44960.02,2760.91,100220.80,320.80,20.92,20.99,20.80
96,?,?,?,?,?,?,20.80,?
97,?,?,?,?,?,?,?,?
98,44590.97,44963.96,2764.28,16520.99,320.99,3.46,?,20.99
99,44725.03,45096.35,2767.26,12520.99,320.99,2.62,20.99,20.99
100,45091.63,45495.34,2780.21,6625620.99,620.99,1374.86,20.99,20.99
101,45688.48,46131.66,2794.43,75220.98,420.98,15.79,20.99,20.98
102,45525.92,45960.10,2783.53,220.98,120.98,0.04,20.98,20.98
103,?,?,?,?,?,?,20.98,?
104,?,?,?,?,?,?,?,?
105,44724.14,45167.65,2754.91,521.00,121.00,0.11,?,21.00
106,?,?,?,?,?,?,21.00,?
107,43916.24,44404.81,2705.88,3300120.90,320.90,689.72,?,20.90
108,43364.70,43850.06,2695.55,220.80,120.80,0.04,20.90,20.80
109,43447.75,43993.98,2685.57,120.90,120.90,0.02,20.80,20.90
110,?,?,?,?,?,?,20.90,?
111,?,?,?,?,?,?,?,?
112,43360.30,43892.82,2660.28,12420.90,320.90,2.59,?,20.90
113,43159.57,43707.88,2624.40,29820.75,520.75,6.13,20.90,20.75
114,43356.73,43908.95,2636.70,2520.69,320.69,0.52,20.75,20.69
115,43482.18,44027.03,2658.57,12120.70,320.70,2.50,20.69,20.70
116,43665.21,44226.06,2669.93,922520.70,320.70,190.96,20.70,20.70
117,?,?,?,?,?,?,20.70,?
118,?,?,?,?,?,?,?,?
119,43882.16,44420.22,2685.14,26520.68,320.68,5.49,?,20.68
120,44162.18,44653.34,2704.84,11120.50,320.50,2.28,20.68,20.50
121,?,?,?,?,?,?,20.50,?
122,43991.51,44466.89,2695.22,48120.70,420.70,9.95,?,20.70
123,?,?,?,?,?,?,20.70,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,44541.73,45060.80,2714.72,31020.75,320.75,6.43,?,20.75
127,44742.22,45244.29,2733.96,220.75,120.75,0.04,20.75,20.75
128,45117.94,45647.76,2752.14,511021.00,921.00,105.59,20.75,21.00
129,44943.16,45475.08,2760.20,75621.15,421.15,15.98,21.00,21.15
130,44895.35,45408.06,2769.85,16621.40,421.40,3.55,21.15,21.40
131,?,?,?,?,?,?,21.40,?
132,?,?,?,?,?,?,?,?
133,45207.84,45746.01,2790.62,8021.70,321.70,1.74,?,21.70
134,45771.11,46336.62,2822.41,121.70,121.70,0.02,21.70,21.70
135,46102.42,46676.61,2848.38,902023.50,1223.50,199.11,21.70,23.50
136,45992.03,46581.16,2871.70,1169624.19,1124.19,282.86,23.50,24.19
137,46078.68,46646.58,2885.19,5024.17,224.17,1.21,24.19,24.17
138,?,?,?,?,?,?,24.17,?
139,?,?,?,?,?,?,?,?
140,46041.35,46615.31,2921.95,29224.00,1824.00,7.05,?,24.00
141,45851.80,46439.10,2893.12,4924.00,424.00,1.18,24.00,24.00
142,45933.66,46529.96,2912.70,124.00,124.00,0.02,24.00,24.00
143,45687.76,46311.26,2894.53,624.00,124.00,0.14,24.00,24.00
144,46145.44,46783.61,2929.62,7541224.13,2224.13,1812.22,24.00,24.13
145,?,?,?,?,?,?,24.13,?
146,?,?,?,?,?,?,?,?
147,47277.10,47957.54,2976.83,3086524.18,1424.18,746.23,?,24.18
148,47579.87,48258.02,2997.81,20224.00,324.00,4.85,24.18,24.00
149,47476.64,48138.07,3000.58,37223.94,423.94,8.58,24.00,23.94
150,?,?,?,?,?,?,23.94,?
151,47806.34,48503.87,2994.25,2721021.00,2221.00,651.77,?,21.00
152,?,?,?,?,?,?,21.00,?
153,?,?,?,?,?,?,?,?
154,47175.79,47868.36,2970.24,25322.86,622.86,5.78,?,22.86
155,47620.68,48323.88,2998.79,40522.32,622.32,9.06,22.86,22.32
156,47805.94,48513.29,3026.87,88323.50,623.50,20.50,22.32,23.50
157,47573.66,48259.19,3020.15,22323.02,323.02,5.07,23.50,23.02
158,48209.65,48918.37,3044.38,8123.50,323.50,1.90,23.02,23.50
159,?,?,?,?,?,?,23.50,?
160,?,?,?,?,?,?,?,?
161,48495.01,49207.65,3065.91,147624.18,824.18,34.93,?,24.18
162,48324.52,49050.96,3074.89,2478526.25,526.25,599.72,24.18,26.25
163,48383.93,49098.70,3098.83,3626.25,126.25,0.95,26.25,26.25
164,48152.82,48890.47,3089.32,526.25,126.25,0.13,26.25,26.25
165,48273.42,49057.66,3092.65,526.25,126.25,0.13,26.25,26.25
166,?,?,?,?,?,?,26.25,?
167,?,?,?,?,?,?,?,?
168,48131.61,48917.56,3100.24,1112126.25,1526.25,287.56,?,26.25
169,48119.72,48891.04,3120.39,126.25,126.25,0.03,26.25,26.25
170,47743.10,48509.84,3122.21,30125.18,325.18,7.51,26.25,25.18
171,45870.00,46587.68,3038.18,1348926.00,1626.00,343.73,25.18,26.00
172,44732.92,45456.77,3001.68,738125.59,725.59,189.19,26.00,25.59
173,?,?,?,?,?,?,25.59,?
174,?,?,?,?,?,?,?,?
175,44824.62,45531.46,2990.89,100625.38,425.38,25.53,?,25.38
176,44966.09,45672.10,2999.31,226.00,126.00,0.05,25.38,26.00
177,44893.99,45601.51,2972.55,539825.98,525.98,140.24,26.00,25.98
178,43667.37,44326.49,2915.58,1347326.25,1826.25,352.92,25.98,26.25
179,44747.79,45442.51,2948.80,226.25,226.25,0.05,26.25,26.25
180,?,?,?,?,?,?,26.25,?
181,?,?,?,?,?,?,?,?
182,44769.00,45461.06,2963.91,10226.00,226.00,2.65,?,26.00
183,45533.94,46254.71,2981.48,99025.40,925.40,23.87,26.00,25.40
184,45184.98,45899.36,2971.57,025.40,025.40,0.00,25.40,25.40
185,45613.75,46344.42,2988.19,10127.99,227.99,2.82,25.40,27.99
186,45110.89,45805.34,2977.06,136226.60,726.60,36.23,27.99,26.60
187,?,?,?,?,?,?,26.60,?
188,?,?,?,?,?,?,?,?
189,44534.34,45172.40,2948.16,12826.59,226.59,3.40,?,26.59
190,44342.23,44969.23,2924.69,126.60,126.60,0.03,26.59,26.60
191,45068.55,45727.71,2962.09,126.60,126.60,0.03,26.60,26.60
192,45712.72,46390.36,2992.86,161526.59,826.59,42.15,26.60,26.59
193,46150.78,46839.89,3017.66,9125326.60,726.60,2418.25,26.59,26.60
194,?,?,?,?,?,?,26.60,?
195,?,?,?,?,?,?,?,?
196,46218.05,46922.43,3022.70,12726.50,526.50,3.37,?,26.50
197,46155.10,46860.35,3017.11,69225.10,625.10,17.49,26.50,25.10
198,46287.08,47003.76,3021.27,42424.83,424.83,10.53,25.10,24.83
199,46221.23,46919.83,3023.16,738324.75,624.75,182.69,24.83,24.75
200,46399.74,47120.88,3019.85,275724.68,1324.68,67.38,24.75,24.68
201,?,?,?,?,?,?,24.68,?
202,?,?,?,?,?,?,?,?
203,46361.70,47075.43,3021.70,110124.74,524.74,27.16,?,24.74
204,46714.43,47454.90,3029.97,65024.61,324.61,15.88,24.74,24.61
205,46835.98,47575.74,3050.63,5224.20,324.20,1.25,24.61,24.20
206,46713.02,47446.69,3036.16,124.60,124.60,0.02,24.20,24.60
207,46258.91,46981.22,3015.00,124.60,124.60,0.02,24.60,24.60
208,?,?,?,?,?,?,24.60,?
209,?,?,?,?,?,?,?,?
210,46480.62,47214.30,3032.94,11124.55,424.55,2.73,?,24.55
211,46663.41,47398.08,3038.42,134824.54,1024.54,32.96,24.55,24.54
212,46925.65,47676.43,3046.08,175424.53,2924.53,43.03,24.54,24.53
213,47370.81,48147.76,3060.17,666824.71,724.71,162.44,24.53,24.71
214,48325.33,49133.14,3110.79,9124.74,324.74,2.25,24.71,24.74
215,?,?,?,?,?,?,24.74,?
216,?,?,?,?,?,?,?,?
217,48458.44,49272.86,3127.41,18424.75,224.75,4.55,?,24.75
218,47942.81,48742.34,3127.38,47424.74,324.74,11.73,24.75,24.74
219,48306.55,49124.78,3168.23,124.75,124.75,0.02,24.74,24.75
220,48862.88,49700.18,3190.86,70724.70,524.70,17.46,24.75,24.70
221,49125.36,49994.77,3206.86,2124.70,224.70,0.52,24.70,24.70
222,?,?,?,?,?,?,24.70,?
223,?,?,?,?,?,?,?,?
224,49580.16,50476.37,3225.79,2224.75,224.75,0.54,?,24.75
225,49747.66,50646.05,3233.22,219923.55,1523.55,52.45,24.75,23.55
226,50223.95,51152.95,3271.49,175923.60,1323.60,41.69,23.55,23.60
227,?,?,?,?,?,?,23.60,?
228,49976.48,50906.11,3253.28,8323.36,223.36,1.94,?,23.36
229,?,?,?,?,?,?,23.36,?
230,?,?,?,?,?,?,?,?
231,49772.46,50713.14,3237.31,103524.00,1024.00,23.95,?,24.00
232,49162.16,50077.30,3210.57,21923.90,223.90,5.23,24.00,23.90
233,49128.05,50032.45,3221.87,193924.00,1024.00,44.87,23.90,24.00
234,49846.48,50780.47,3260.69,10628723.00,2823.00,2392.00,24.00,23.00
235,49895.10,50836.47,3260.35,364722.40,1022.40,81.96,23.00,22.40
236,?,?,?,?,?,?,22.40,?
237,?,?,?,?,?,?,?,?
238,49818.48,50756.86,3255.45,71522.00,1022.00,15.68,?,22.00
239,48833.58,49731.02,3197.48,8622.00,222.00,1.89,22.00,22.00
240,48537.65,49421.50,3183.87,221.70,121.70,0.04,22.00,21.70
241,48676.45,49569.11,3204.20,122.70,122.70,0.02,21.70,22.70
242,48871.98,49771.98,3196.27,279323.40,1523.40,61.91,22.70,23.40
243,?,?,?,?,?,?,23.40,?
244,?,?,?,?,?,?,?,?
245,49187.22,50099.55,3230.20,206622.55,722.55,46.96,?,22.55
246,48968.87,49861.54,3226.75,338322.45,622.45,75.95,22.55,22.45
247,47919.09,48781.63,3174.71,120322.45,422.45,26.92,22.45,22.45
248,45830.66,46598.42,3061.25,4118619.12,5319.12,825.88,22.45,19.12
249,46717.04,47514.09,3142.61,208819.01,1419.01,40.80,19.12,19.01
250,?,?,?,?,?,?,19.01,?
251,?,?,?,?,?,?,?,?
252,47808.90,48651.54,3199.68,157519.48,2219.48,29.60,?,19.48
253,48961.51,49839.90,3256.85,3765021.00,2321.00,767.58,19.48,21.00
254,49437.02,50312.63,3285.29,29021.02,821.02,6.48,21.00,21.02
255,49771.55,50644.38,3303.55,47122.50,422.50,10.62,21.02,22.50
256,49348.61,50196.31,3285.49,43023.05,823.05,9.89,22.50,23.05
257,?,?,?,?,?,?,23.05,?
258,?,?,?,?,?,?,?,?
259,48917.85,49741.35,3260.05,3022.90,222.90,0.69,?,22.90
260,49434.46,50258.11,3286.61,27623.05,1023.05,6.35,22.90,23.05
261,49413.33,50227.43,3277.41,109523.45,1123.45,25.56,23.05,23.45
262,50300.53,51171.25,3316.59,50923.50,423.50,11.96,23.45,23.50
263,50308.19,51202.75,3316.08,17923.20,1023.20,4.19,23.50,23.20
264,?,?,?,?,?,?,23.20,?
265,?,?,?,?,?,?,?,?
266,49955.87,50869.00,3291.57,205323.99,1023.99,48.06,?,23.99
267,49979.47,50887.67,3275.67,18423.40,523.40,4.34,23.99,23.40
268,50301.69,51221.45,3299.72,123.40,123.40,0.02,23.40,23.40
269,50936.34,51846.54,3336.44,123.20,123.20,0.02,23.40,23.20
270,50819.81,51704.53,3352.18,8024.49,224.49,1.96,23.20,24.49
271,?,?,?,?,?,?,24.49,?
272,?,?,?,?,?,?,?,?
273,50301.85,51191.50,3349.29,79623.75,623.75,18.73,?,23.75
274,50782.48,51691.24,3351.68,55124.35,424.35,13.35,23.75,24.35
275,50803.40,51709.58,3364.40,124.35,124.35,0.02,24.35,24.35
276,50982.03,51911.61,3383.62,75824.00,624.00,18.19,24.35,24.00
277,50601.24,51511.63,3381.52,123.99,123.99,0.02,24.00,23.99
278,?,?,?,?,?,?,23.99,?
279,?,?,?,?,?,?,?,?
280,50338.71,51239.47,3383.60,123.30,123.30,0.02,?,23.30
281,50137.88,51021.26,3368.14,34823.00,423.00,8.00,23.30,23.00
282,50335.02,51215.99,3379.96,33223.10,623.10,7.64,23.00,23.10
283,51806.83,52744.48,3454.41,123.29,123.29,0.02,23.10,23.29
284,52230.47,53193.87,3477.04,367224.90,1524.90,88.23,23.29,24.90
285,?,?,?,?,?,?,24.90,?
286,?,?,?,?,?,?,?,?
287,52520.91,53498.97,3508.85,124.90,124.90,0.02,?,24.90
288,52590.73,53588.87,3544.07,130624.89,724.89,31.96,24.90,24.89
289,52861.41,53918.41,3548.14,24224.88,324.88,5.78,24.89,24.88
290,52573.59,53571.90,3572.96,1139125.70,1025.70,287.09,24.88,25.70
291,52587.24,53572.92,3535.97,125.70,125.70,0.03,25.70,25.70
292,?,?,?,?,?,?,25.70,?
293,?,?,?,?,?,?,?,?
294,53853.55,54903.39,3606.06,126.40,126.40,0.03,?,26.40
295,53781.81,54818.06,3615.60,538926.97,1926.97,143.55,26.40,26.97
296,53389.74,54433.41,3596.10,20526.00,326.00,5.35,26.97,26.00
297,53994.46,55063.75,3637.76,169925.30,525.30,43.93,26.00,25.30
298,53887.13,55023.42,3651.19,85825.50,525.50,21.84,25.30,25.50
299,?,?,?,?,?,?,25.50,?
300,?,?,?,?,?,?,?,?
301,54180.04,55362.19,3660.45,926.00,226.00,0.23,?,26.00
302,54536.95,55688.45,3688.57,50325.44,325.44,12.63,26.00,25.44
303,54095.32,55240.01,3660.80,10026.00,326.00,2.60,25.44,26.00
304,53607.86,54734.18,3628.73,126.00,126.00,0.03,26.00,26.00
305,?,?,?,?,?,?,26.00,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,53989.37,55121.60,3668.56,311,4,8.08,?,26.00
309,53504.47,54600.05,3645.18,2,2,0.05,26.00,25.90
310,53924.01,55035.36,3650.27,117,4,2.95,25.90,25.90
340,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
