%310
@RELATION PLSTPRK00019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
73,871.52,47223.68,47606.16,114528.11,2828.11,32.44,27.50,28.11
74,873.21,47125.93,47522.10,344529.00,3829.00,99.32,28.11,29.00
75,?,?,?,?,?,?,29.00,?
76,?,?,?,?,?,?,?,?
77,868.37,46668.41,47094.18,301528.90,3728.90,86.89,?,28.90
78,864.73,46029.35,46473.62,408328.40,3028.40,116.13,28.90,28.40
79,862.97,46068.24,46511.62,233728.50,4128.50,66.70,28.40,28.50
80,850.86,45580.47,46017.88,1923026.19,17126.19,510.87,28.50,26.19
81,845.32,45066.18,45473.08,388626.00,4126.00,101.43,26.19,26.00
82,?,?,?,?,?,?,26.00,?
83,?,?,?,?,?,?,?,?
84,839.36,44585.10,44946.32,336026.99,4226.99,89.73,?,26.99
85,830.80,44724.88,45119.16,129527.10,2927.10,34.70,26.99,27.10
86,835.51,45247.90,45644.09,137827.68,2627.68,38.00,27.10,27.68
87,839.42,45147.57,45528.85,303027.48,4127.48,81.95,27.68,27.48
88,?,?,?,?,?,?,27.48,?
89,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?
92,840.31,45304.74,45679.51,172127.00,2727.00,46.94,?,27.00
93,828.79,44604.61,44940.36,314326.40,3526.40,82.45,27.00,26.40
94,824.35,44623.89,44980.62,149226.19,2726.19,38.60,26.40,26.19
95,819.73,44597.66,44960.02,391425.39,6425.39,96.85,26.19,25.39
96,?,?,?,?,?,?,25.39,?
97,?,?,?,?,?,?,?,?
98,818.75,44590.97,44963.96,972126.50,6326.50,253.96,?,26.50
99,815.74,44725.03,45096.35,549826.50,5326.50,144.35,26.50,26.50
100,820.16,45091.63,45495.34,323726.75,3526.75,85.57,26.50,26.75
101,824.04,45688.48,46131.66,1057126.65,4726.65,277.12,26.75,26.65
102,819.29,45525.92,45960.10,572827.00,5327.00,151.98,26.65,27.00
103,?,?,?,?,?,?,27.00,?
104,?,?,?,?,?,?,?,?
105,814.07,44724.14,45167.65,1830328.50,10028.50,523.96,?,28.50
106,?,?,?,?,?,?,28.50,?
107,796.68,43916.24,44404.81,1224826.80,8926.80,329.18,?,26.80
108,787.39,43364.70,43850.06,806225.90,7225.90,205.08,26.80,25.90
109,783.37,43447.75,43993.98,1895424.58,8924.58,482.09,25.90,24.58
110,?,?,?,?,?,?,24.58,?
111,?,?,?,?,?,?,?,?
112,776.37,43360.30,43892.82,618323.40,4623.40,149.39,?,23.40
113,769.16,43159.57,43707.88,1212324.55,8624.55,284.78,23.40,24.55
114,769.82,43356.73,43908.95,910724.55,5324.55,218.54,24.55,24.55
115,774.88,43482.18,44027.03,603724.55,3624.55,146.90,24.55,24.55
116,777.86,43665.21,44226.06,2587224.60,9724.60,631.24,24.55,24.60
117,?,?,?,?,?,?,24.60,?
118,?,?,?,?,?,?,?,?
119,779.98,43882.16,44420.22,780823.71,5123.71,187.30,?,23.71
120,784.81,44162.18,44653.34,1126523.70,5523.70,267.30,23.71,23.70
121,?,?,?,?,?,?,23.70,?
122,787.45,43991.51,44466.89,578323.50,4823.50,136.12,?,23.50
123,?,?,?,?,?,?,23.50,?
124,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?
126,786.57,44541.73,45060.80,686222.85,6022.85,157.22,?,22.85
127,793.09,44742.22,45244.29,1301923.00,6423.00,299.23,22.85,23.00
128,798.10,45117.94,45647.76,1267122.85,4522.85,290.85,23.00,22.85
129,800.71,44943.16,45475.08,767622.99,9422.99,176.76,22.85,22.99
130,800.42,44895.35,45408.06,243022.40,3922.40,54.39,22.99,22.40
131,?,?,?,?,?,?,22.40,?
132,?,?,?,?,?,?,?,?
133,802.74,45207.84,45746.01,1791620.86,12420.86,377.88,?,20.86
134,804.49,45771.11,46336.62,1800420.65,14920.65,370.47,20.86,20.65
135,802.28,46102.42,46676.61,535519.70,5819.70,106.76,20.65,19.70
136,806.45,45992.03,46581.16,653221.50,7721.50,133.43,19.70,21.50
137,810.69,46078.68,46646.58,619522.00,6322.00,134.08,21.50,22.00
138,?,?,?,?,?,?,22.00,?
139,?,?,?,?,?,?,?,?
140,815.60,46041.35,46615.31,386822.98,4022.98,88.32,?,22.98
141,819.76,45851.80,46439.10,511423.48,6023.48,118.83,22.98,23.48
142,818.82,45933.66,46529.96,93023.00,1423.00,21.40,23.48,23.00
143,814.69,45687.76,46311.26,784023.30,4723.30,181.46,23.00,23.30
144,820.11,46145.44,46783.61,529124.50,3524.50,125.70,23.30,24.50
145,?,?,?,?,?,?,24.50,?
146,?,?,?,?,?,?,?,?
147,828.12,47277.10,47957.54,178124.50,2324.50,43.36,?,24.50
148,838.40,47579.87,48258.02,1023525.09,5525.09,255.41,24.50,25.09
149,842.72,47476.64,48138.07,370825.20,2325.20,92.93,25.09,25.20
150,?,?,?,?,?,?,25.20,?
151,841.72,47806.34,48503.87,414425.85,4125.85,105.23,?,25.85
152,?,?,?,?,?,?,25.85,?
153,?,?,?,?,?,?,?,?
154,839.57,47175.79,47868.36,445025.05,3025.05,112.49,?,25.05
155,854.67,47620.68,48323.88,1565025.06,3125.06,391.79,25.05,25.06
156,859.35,47805.94,48513.29,105425.50,1525.50,26.60,25.06,25.50
157,864.95,47573.66,48259.19,379726.30,2926.30,99.99,25.50,26.30
158,866.67,48209.65,48918.37,25425.56,925.56,6.48,26.30,25.56
159,?,?,?,?,?,?,25.56,?
160,?,?,?,?,?,?,?,?
161,870.65,48495.01,49207.65,72325.72,1025.72,18.67,?,25.72
162,870.60,48324.52,49050.96,332426.79,2926.79,87.45,25.72,26.79
163,878.91,48383.93,49098.70,2015527.95,5127.95,559.49,26.79,27.95
164,877.48,48152.82,48890.47,121227.60,1927.60,33.31,27.95,27.60
165,880.65,48273.42,49057.66,247927.80,1927.80,69.36,27.60,27.80
166,?,?,?,?,?,?,27.80,?
167,?,?,?,?,?,?,?,?
168,883.59,48131.61,48917.56,1419828.60,5028.60,398.84,?,28.60
169,886.71,48119.72,48891.04,428229.05,3929.05,123.15,28.60,29.05
170,885.25,47743.10,48509.84,953829.85,7629.85,283.53,29.05,29.85
171,864.38,45870.00,46587.68,826928.00,6628.00,235.06,29.85,28.00
172,855.18,44732.92,45456.77,172328.00,2028.00,47.78,28.00,28.00
173,?,?,?,?,?,?,28.00,?
174,?,?,?,?,?,?,?,?
175,857.74,44824.62,45531.46,27028.00,728.00,7.56,?,28.00
176,863.23,44966.09,45672.10,55628.20,1128.20,15.52,28.00,28.20
177,858.05,44893.99,45601.51,45928.00,528.00,12.61,28.20,28.00
178,847.97,43667.37,44326.49,428227.98,3027.98,119.45,28.00,27.98
179,848.08,44747.79,45442.51,85628.00,928.00,23.94,27.98,28.00
180,?,?,?,?,?,?,28.00,?
181,?,?,?,?,?,?,?,?
182,848.80,44769.00,45461.06,67627.88,1627.88,18.45,?,27.88
183,853.37,45533.94,46254.71,137127.80,1427.80,37.75,27.88,27.80
184,850.45,45184.98,45899.36,315227.64,1227.64,85.52,27.80,27.64
185,855.94,45613.75,46344.42,44727.10,627.10,12.14,27.64,27.10
186,851.88,45110.89,45805.34,77026.50,1826.50,20.57,27.10,26.50
187,?,?,?,?,?,?,26.50,?
188,?,?,?,?,?,?,?,?
189,849.30,44534.34,45172.40,115227.10,1427.10,31.11,?,27.10
190,842.60,44342.23,44969.23,19127.48,727.48,5.24,27.10,27.48
191,844.03,45068.55,45727.71,26827.00,927.00,7.14,27.48,27.00
192,845.84,45712.72,46390.36,48727.30,1627.30,13.20,27.00,27.30
193,849.99,46150.78,46839.89,328627.00,1827.00,89.64,27.30,27.00
194,?,?,?,?,?,?,27.00,?
195,?,?,?,?,?,?,?,?
196,850.04,46218.05,46922.43,132226.79,1726.79,34.46,?,26.79
197,847.84,46155.10,46860.35,22226.74,1026.74,5.85,26.79,26.74
198,845.85,46287.08,47003.76,20926.49,726.49,5.46,26.74,26.49
199,845.70,46221.23,46919.83,119026.07,2426.07,30.89,26.49,26.07
200,848.06,46399.74,47120.88,91727.30,1327.30,24.69,26.07,27.30
201,?,?,?,?,?,?,27.30,?
202,?,?,?,?,?,?,?,?
203,849.27,46361.70,47075.43,97727.29,1927.29,26.47,?,27.29
204,852.44,46714.43,47454.90,88427.90,927.90,24.34,27.29,27.90
205,858.02,46835.98,47575.74,2790331.50,10531.50,849.99,27.90,31.50
206,858.31,46713.02,47446.69,819331.50,6631.50,258.33,31.50,31.50
207,858.83,46258.91,46981.22,357732.00,4332.00,112.78,31.50,32.00
208,?,?,?,?,?,?,32.00,?
209,?,?,?,?,?,?,?,?
210,862.18,46480.62,47214.30,539633.00,5933.00,177.04,?,33.00
211,870.15,46663.41,47398.08,862533.99,6133.99,290.12,33.00,33.99
212,878.25,46925.65,47676.43,459334.00,4034.00,155.34,33.99,34.00
213,881.30,47370.81,48147.76,264333.40,4033.40,87.37,34.00,33.40
214,884.10,48325.33,49133.14,146934.15,2934.15,49.99,33.40,34.15
215,?,?,?,?,?,?,34.15,?
216,?,?,?,?,?,?,?,?
217,891.59,48458.44,49272.86,530735.00,5935.00,185.72,?,35.00
218,891.86,47942.81,48742.34,68034.12,2334.12,23.53,35.00,34.12
219,898.91,48306.55,49124.78,342135.09,3735.09,115.72,34.12,35.09
220,903.85,48862.88,49700.18,206535.95,2135.95,74.09,35.09,35.95
221,909.96,49125.36,49994.77,216335.75,2335.75,77.04,35.95,35.75
222,?,?,?,?,?,?,35.75,?
223,?,?,?,?,?,?,?,?
224,918.93,49580.16,50476.37,931735.98,3035.98,335.45,?,35.98
225,922.16,49747.66,50646.05,388036.00,2436.00,139.63,35.98,36.00
226,928.58,50223.95,51152.95,483035.00,3435.00,169.47,36.00,35.00
227,?,?,?,?,?,?,35.00,?
228,928.83,49976.48,50906.11,141733.80,2633.80,46.93,?,33.80
229,?,?,?,?,?,?,33.80,?
230,?,?,?,?,?,?,?,?
231,919.57,49772.46,50713.14,1877632.20,10632.20,603.02,?,32.20
232,914.58,49162.16,50077.30,1211831.51,13731.51,374.17,32.20,31.51
233,920.30,49128.05,50032.45,1834231.90,5931.90,585.62,31.51,31.90
234,931.73,49846.48,50780.47,38931.40,931.40,12.24,31.90,31.40
235,930.27,49895.10,50836.47,6035232.00,10432.00,1917.03,31.40,32.00
236,?,?,?,?,?,?,32.00,?
237,?,?,?,?,?,?,?,?
238,927.73,49818.48,50756.86,175232.69,3832.69,56.57,?,32.69
239,921.40,48833.58,49731.02,1719432.10,11732.10,548.39,32.69,32.10
240,919.00,48537.65,49421.50,123431.98,3231.98,38.12,32.10,31.98
241,924.88,48676.45,49569.11,338431.99,3631.99,105.12,31.98,31.99
242,925.91,48871.98,49771.98,64331.50,2131.50,19.96,31.99,31.50
243,?,?,?,?,?,?,31.50,?
244,?,?,?,?,?,?,?,?
245,929.89,49187.22,50099.55,129630.50,2230.50,39.73,?,30.50
246,926.93,48968.87,49861.54,231430.36,1730.36,70.26,30.50,30.36
247,918.91,47919.09,48781.63,210331.85,4331.85,66.19,30.36,31.85
248,890.19,45830.66,46598.42,122429.33,2429.33,36.82,31.85,29.33
249,902.70,46717.04,47514.09,201530.49,3830.49,59.39,29.33,30.49
250,?,?,?,?,?,?,30.49,?
251,?,?,?,?,?,?,?,?
252,916.76,47808.90,48651.54,95130.44,3230.44,28.75,?,30.44
253,931.39,48961.51,49839.90,137430.80,2230.80,42.48,30.44,30.80
254,934.25,49437.02,50312.63,92431.00,1831.00,28.81,30.80,31.00
255,943.52,49771.55,50644.38,72931.00,1731.00,22.49,31.00,31.00
256,948.06,49348.61,50196.31,2128028.42,18228.42,621.40,31.00,28.42
257,?,?,?,?,?,?,28.42,?
258,?,?,?,?,?,?,?,?
259,956.00,48917.85,49741.35,2093328.42,10828.42,586.35,?,28.42
260,960.97,49434.46,50258.11,3922429.00,18229.00,1077.79,28.42,29.00
261,957.28,49413.33,50227.43,131829.00,2729.00,39.04,29.00,29.00
262,963.32,50300.53,51171.25,583530.10,5030.10,175.19,29.00,30.10
263,962.49,50308.19,51202.75,383631.10,3331.10,118.10,30.10,31.10
264,?,?,?,?,?,?,31.10,?
265,?,?,?,?,?,?,?,?
266,959.46,49955.87,50869.00,398830.50,2730.50,120.39,?,30.50
267,957.44,49979.47,50887.67,806029.45,6129.45,236.94,30.50,29.45
268,961.02,50301.69,51221.45,358929.03,4029.03,105.09,29.45,29.03
269,969.92,50936.34,51846.54,562129.17,4829.17,164.29,29.03,29.17
270,977.10,50819.81,51704.53,241629.76,3129.76,72.58,29.17,29.76
271,?,?,?,?,?,?,29.76,?
272,?,?,?,?,?,?,?,?
273,983.39,50301.85,51191.50,804030.16,6530.16,247.29,?,30.16
274,984.17,50782.48,51691.24,153030.50,1930.50,46.58,30.16,30.50
275,987.01,50803.40,51709.58,217330.50,2230.50,66.40,30.50,30.50
276,988.62,50982.03,51911.61,146330.20,3130.20,43.98,30.50,30.20
277,992.25,50601.24,51511.63,130730.38,2430.38,39.41,30.20,30.38
278,?,?,?,?,?,?,30.38,?
279,?,?,?,?,?,?,?,?
280,995.75,50338.71,51239.47,278829.50,3229.50,81.98,?,29.50
281,993.38,50137.88,51021.26,74329.25,1629.25,21.97,29.50,29.25
282,996.97,50335.02,51215.99,68129.30,2229.30,20.01,29.25,29.30
283,1011.15,51806.83,52744.48,117529.20,2529.20,34.28,29.30,29.20
284,1024.81,52230.47,53193.87,480929.70,4429.70,139.90,29.20,29.70
285,?,?,?,?,?,?,29.70,?
286,?,?,?,?,?,?,?,?
287,1029.64,52520.91,53498.97,108928.85,2028.85,31.74,?,28.85
288,1039.64,52590.73,53588.87,370829.00,3729.00,108.03,28.85,29.00
289,1036.86,52861.41,53918.41,81329.12,2029.12,23.19,29.00,29.12
290,1049.92,52573.59,53571.90,57729.39,1529.39,16.99,29.12,29.39
291,1051.86,52587.24,53572.92,28629.40,1429.40,8.39,29.39,29.40
292,?,?,?,?,?,?,29.40,?
293,?,?,?,?,?,?,?,?
294,1066.25,53853.55,54903.39,346530.00,2830.00,102.46,?,30.00
295,1078.51,53781.81,54818.06,604530.19,2930.19,181.65,30.00,30.19
296,1074.66,53389.74,54433.41,162530.10,1430.10,48.94,30.19,30.10
297,1083.34,53994.46,55063.75,343530.20,2230.20,104.53,30.10,30.20
298,1095.80,53887.13,55023.42,4112130.37,5230.37,1245.03,30.20,30.37
299,?,?,?,?,?,?,30.37,?
300,?,?,?,?,?,?,?,?
301,1105.65,54180.04,55362.19,684430.98,6530.98,212.39,?,30.98
302,1114.63,54536.95,55688.45,510931.36,5831.36,161.38,30.98,31.36
303,1107.62,54095.32,55240.01,491531.72,4831.72,157.15,31.36,31.72
304,1109.36,53607.86,54734.18,123531.01,2031.01,38.70,31.72,31.01
305,?,?,?,?,?,?,31.01,?
306,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?
308,1108.16,53989.37,55121.60,668,19,20.91,?,31.54
309,1101.37,53504.47,54600.05,2483,31,75.99,31.54,31.42
310,1106.35,53924.01,55035.36,4808,37,145.31,31.42,30.16
340,991.5027484429278,45857.110734846676,47106.0108522239,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,47398.32393415799,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,47690.63701609208,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,48567.57626189435,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,50321.45475349891,?,?,?,?,?,? 
