%310
@RELATION PLTSGS000019
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE WIG-Plus NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-BUDOW NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
28,813.38,47324.06,1811.61,47553.14,2886.17,40173.96,73.96,15.90,?,3.96
29,815.93,47328.40,1804.79,47565.10,2878.58,26574.02,84.02,10.73,3.96,4.02
30,815.59,46917.19,1825.50,47113.08,2876.68,100804.08,234.08,41.23,4.02,4.08
31,817.14,46840.15,1817.11,47011.43,2880.57,112564.01,194.01,45.70,4.08,4.01
32,818.68,46945.58,1834.26,47121.08,2883.81,42664.04,64.04,17.22,4.01,4.04
33,?,?,?,?,?,?,?,?,4.04,?
34,?,?,?,?,?,?,?,?,?,?
35,818.05,46556.55,1819.69,46735.25,2856.17,44774.05,144.05,18.03,?,4.05
36,816.68,46674.78,1784.50,46862.43,2843.49,190173.90,223.90,74.61,4.05,3.90
37,813.75,46149.14,1779.66,46341.54,2811.05,14803.91,53.91,5.88,3.90,3.91
38,811.13,46329.66,1758.77,46512.72,2815.91,5363.95,23.95,2.12,3.91,3.95
39,813.77,46741.54,1769.71,46931.40,2825.70,2363.85,23.85,0.91,3.95,3.85
40,?,?,?,?,?,?,?,?,3.85,?
41,?,?,?,?,?,?,?,?,?,?
42,817.03,46786.74,1762.40,46988.04,2826.84,7773.94,43.94,3.01,?,3.94
43,817.32,46399.26,1785.06,46564.61,2821.25,21323.88,53.88,8.30,3.94,3.88
44,817.35,46406.74,1780.69,46569.81,2825.02,16453.89,53.89,6.38,3.88,3.89
45,818.81,46211.54,1783.79,46360.51,2825.15,11133.82,53.82,4.27,3.89,3.82
46,826.73,46370.13,1804.96,46523.63,2838.22,51103.90,103.90,20.08,3.82,3.90
47,?,?,?,?,?,?,?,?,3.90,?
48,?,?,?,?,?,?,?,?,?,?
49,830.85,46508.27,1814.39,46665.39,2848.48,35633.90,83.90,13.77,?,3.90
50,832.30,46490.89,1821.72,46652.19,2843.90,305213.93,213.93,121.68,3.90,3.93
51,830.62,46051.76,1809.28,46198.42,2831.71,58014.01,124.01,22.98,3.93,4.01
52,823.32,45879.90,1812.57,46050.52,2801.83,7824.00,34.00,3.13,4.01,4.00
53,826.66,45948.12,1826.84,46124.82,2817.57,16534.00,64.00,6.60,4.00,4.00
54,?,?,?,?,?,?,?,?,4.00,?
55,?,?,?,?,?,?,?,?,?,?
56,829.61,46286.28,1850.28,46487.05,2840.57,60453.99,223.99,24.39,?,3.99
57,828.81,45868.35,1831.29,46065.85,2831.16,45913.98,113.98,18.11,3.99,3.98
58,836.69,46241.92,1848.22,46459.99,2855.69,35723.93,63.93,14.11,3.98,3.93
59,844.08,46280.36,1866.67,46510.83,2865.27,20053.95,33.95,7.94,3.93,3.95
60,842.02,46341.14,1880.05,46622.90,2859.05,2673.95,23.95,1.05,3.95,3.95
61,?,?,?,?,?,?,?,?,3.95,?
62,?,?,?,?,?,?,?,?,?,?
63,838.26,46137.70,1870.04,46454.13,2860.68,70343.80,183.80,26.92,?,3.80
64,845.88,46676.09,1867.84,47001.38,2868.06,207573.90,223.90,80.59,3.80,3.90
65,849.88,46762.65,1848.50,47090.49,2872.90,94103.99,253.99,37.08,3.90,3.99
66,855.99,46745.26,1870.22,47060.66,2873.49,2133.85,33.85,0.82,3.99,3.85
67,861.67,47074.39,1871.59,47436.21,2906.74,96623.86,103.86,37.15,3.85,3.86
68,?,?,?,?,?,?,?,?,3.86,?
69,?,?,?,?,?,?,?,?,?,?
70,863.89,46933.03,1873.37,47269.75,2914.24,92853.99,423.99,36.28,?,3.99
71,866.79,47010.40,1865.43,47340.43,2911.38,272603.88,443.88,106.57,3.99,3.88
72,872.90,46888.37,1864.62,47235.72,2901.67,56873.90,83.90,22.09,3.88,3.90
73,871.52,47223.68,1848.14,47606.16,2912.13,10803.76,383.76,4.11,3.90,3.76
74,873.21,47125.93,1849.89,47522.10,2909.77,6513.90,33.90,2.54,3.76,3.90
75,?,?,?,?,?,?,?,?,3.90,?
76,?,?,?,?,?,?,?,?,?,?
77,868.37,46668.41,1834.95,47094.18,2900.59,160713.90,53.90,62.62,?,3.90
78,864.73,46029.35,1794.48,46473.62,2868.24,29573.84,83.84,11.47,3.90,3.84
79,862.97,46068.24,1801.52,46511.62,2874.75,97393.74,193.74,36.47,3.84,3.74
80,850.86,45580.47,1769.42,46017.88,2833.61,33043.60,113.60,11.99,3.74,3.60
81,845.32,45066.18,1707.83,45473.08,2800.67,1130653.49,253.49,374.07,3.60,3.49
82,?,?,?,?,?,?,?,?,3.49,?
83,?,?,?,?,?,?,?,?,?,?
84,839.36,44585.10,1660.44,44946.32,2780.21,178373.38,153.38,62.56,?,3.38
85,830.80,44724.88,1648.36,45119.16,2774.13,75713.23,153.23,25.10,3.38,3.23
86,835.51,45247.90,1653.10,45644.09,2785.46,2103.32,23.32,0.70,3.23,3.32
87,839.42,45147.57,1677.23,45528.85,2797.31,77523.34,173.34,25.77,3.32,3.34
88,?,?,?,?,?,?,?,?,3.34,?
89,?,?,?,?,?,?,?,?,?,?
90,?,?,?,?,?,?,?,?,?,?
91,?,?,?,?,?,?,?,?,?,?
92,840.31,45304.74,1656.40,45679.51,2814.33,143603.50,93.50,48.57,?,3.50
93,828.79,44604.61,1620.82,44940.36,2769.02,120223.30,93.30,40.95,3.50,3.30
94,824.35,44623.89,1588.07,44980.62,2766.19,37533.22,143.22,12.07,3.30,3.22
95,819.73,44597.66,1585.00,44960.02,2760.91,135213.15,193.15,42.25,3.22,3.15
96,?,?,?,?,?,?,?,?,3.15,?
97,?,?,?,?,?,?,?,?,?,?
98,818.75,44590.97,1584.03,44963.96,2764.28,56603.11,73.11,17.62,?,3.11
99,815.74,44725.03,1600.11,45096.35,2767.26,37533.08,53.08,11.60,3.11,3.08
100,820.16,45091.63,1609.16,45495.34,2780.21,2225003.13,403.13,671.52,3.08,3.13
101,824.04,45688.48,1647.89,46131.66,2794.43,142703.17,113.17,43.20,3.13,3.17
102,819.29,45525.92,1602.65,45960.10,2783.53,335213.00,293.00,102.26,3.17,3.00
103,?,?,?,?,?,?,?,?,3.00,?
104,?,?,?,?,?,?,?,?,?,?
105,814.07,44724.14,1590.14,45167.65,2754.91,389162.94,182.94,112.42,?,2.94
106,?,?,?,?,?,?,?,?,2.94,?
107,796.68,43916.24,1578.30,44404.81,2705.88,18202.99,42.99,5.35,?,2.99
108,787.39,43364.70,1582.90,43850.06,2695.55,29002.90,22.90,8.41,2.99,2.90
109,783.37,43447.75,1551.70,43993.98,2685.57,7772.91,32.91,2.26,2.90,2.91
110,?,?,?,?,?,?,?,?,2.91,?
111,?,?,?,?,?,?,?,?,?,?
112,776.37,43360.30,1572.53,43892.82,2660.28,5462.95,32.95,1.61,?,2.95
113,769.16,43159.57,1577.62,43707.88,2624.40,11752.97,72.97,3.45,2.95,2.97
114,769.82,43356.73,1568.91,43908.95,2636.70,50202.98,42.98,14.91,2.97,2.98
115,774.88,43482.18,1578.90,44027.03,2658.57,13202.97,42.97,3.92,2.98,2.97
116,777.86,43665.21,1567.21,44226.06,2669.93,5802.91,32.91,1.72,2.97,2.91
117,?,?,?,?,?,?,?,?,2.91,?
118,?,?,?,?,?,?,?,?,?,?
119,779.98,43882.16,1568.27,44420.22,2685.14,11652.99,72.99,3.47,?,2.99
120,784.81,44162.18,1577.58,44653.34,2704.84,41803.02,103.02,12.70,2.99,3.02
121,?,?,?,?,?,?,?,?,3.02,?
122,787.45,43991.51,1593.50,44466.89,2695.22,28573.05,83.05,8.69,?,3.05
123,?,?,?,?,?,?,?,?,3.05,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,786.57,44541.73,1610.11,45060.80,2714.72,76703.20,133.20,24.28,?,3.20
127,793.09,44742.22,1618.85,45244.29,2733.96,486623.36,143.36,156.65,3.20,3.36
128,798.10,45117.94,1640.06,45647.76,2752.14,168133.39,193.39,56.08,3.36,3.39
129,800.71,44943.16,1640.84,45475.08,2760.20,17573.35,63.35,5.89,3.39,3.35
130,800.42,44895.35,1627.28,45408.06,2769.85,83523.17,113.17,26.88,3.35,3.17
131,?,?,?,?,?,?,?,?,3.17,?
132,?,?,?,?,?,?,?,?,?,?
133,802.74,45207.84,1680.51,45746.01,2790.62,134222.96,242.96,40.44,?,2.96
134,804.49,45771.11,1669.79,46336.62,2822.41,31993.02,113.02,9.58,2.96,3.02
135,802.28,46102.42,1662.38,46676.61,2848.38,145722.98,162.98,42.62,3.02,2.98
136,806.45,45992.03,1668.63,46581.16,2871.70,10292.98,22.98,3.07,2.98,2.98
137,810.69,46078.68,1720.89,46646.58,2885.19,83713.14,113.14,25.39,2.98,3.14
138,?,?,?,?,?,?,?,?,3.14,?
139,?,?,?,?,?,?,?,?,?,?
140,815.60,46041.35,1720.79,46615.31,2921.95,101553.25,153.25,32.73,?,3.25
141,819.76,45851.80,1715.41,46439.10,2893.12,1624753.37,133.37,536.14,3.25,3.37
142,818.82,45933.66,1721.17,46529.96,2912.70,1203.40,23.40,0.41,3.37,3.40
143,814.69,45687.76,1700.24,46311.26,2894.53,79123.17,153.17,25.27,3.40,3.17
144,820.11,46145.44,1717.23,46783.61,2929.62,10603.15,43.15,3.34,3.17,3.15
145,?,?,?,?,?,?,?,?,3.15,?
146,?,?,?,?,?,?,?,?,?,?
147,828.12,47277.10,1770.93,47957.54,2976.83,6303.28,53.28,2.06,?,3.28
148,838.40,47579.87,1794.53,48258.02,2997.81,46743.39,143.39,15.49,3.28,3.39
149,842.72,47476.64,1826.11,48138.07,3000.58,102173.30,153.30,34.45,3.39,3.30
150,?,?,?,?,?,?,?,?,3.30,?
151,841.72,47806.34,1832.70,48503.87,2994.25,60803.21,123.21,20.36,?,3.21
152,?,?,?,?,?,?,?,?,3.21,?
153,?,?,?,?,?,?,?,?,?,?
154,839.57,47175.79,1796.86,47868.36,2970.24,14013.38,53.38,4.74,?,3.38
155,854.67,47620.68,1812.04,48323.88,2998.79,280673.56,383.56,99.71,3.38,3.56
156,859.35,47805.94,1846.56,48513.29,3026.87,59123.64,123.64,21.44,3.56,3.64
157,864.95,47573.66,1856.88,48259.19,3020.15,252353.73,1543.73,94.09,3.64,3.73
158,866.67,48209.65,1849.90,48918.37,3044.38,98883.61,223.61,35.92,3.73,3.61
159,?,?,?,?,?,?,?,?,3.61,?
160,?,?,?,?,?,?,?,?,?,?
161,870.65,48495.01,1856.85,49207.65,3065.91,143603.63,193.63,53.10,?,3.63
162,870.60,48324.52,1866.45,49050.96,3074.89,156523.81,263.81,58.67,3.63,3.81
163,878.91,48383.93,1901.79,49098.70,3098.83,149623.93,393.93,58.84,3.81,3.93
164,877.48,48152.82,1913.84,48890.47,3089.32,437504.10,624.10,175.43,3.93,4.10
165,880.65,48273.42,1917.53,49057.66,3092.65,121894.00,164.00,49.01,4.10,4.00
166,?,?,?,?,?,?,?,?,4.00,?
167,?,?,?,?,?,?,?,?,?,?
168,883.59,48131.61,1911.93,48917.56,3100.24,115744.00,84.00,45.61,?,4.00
169,886.71,48119.72,1917.62,48891.04,3120.39,154514.00,194.00,60.90,4.00,4.00
170,885.25,47743.10,1923.19,48509.84,3122.21,653.88,23.88,0.25,4.00,3.88
171,864.38,45870.00,1891.03,46587.68,3038.18,35823.65,173.65,13.45,3.88,3.65
172,855.18,44732.92,1879.16,45456.77,3001.68,860643.52,353.52,303.11,3.65,3.52
173,?,?,?,?,?,?,?,?,3.52,?
174,?,?,?,?,?,?,?,?,?,?
175,857.74,44824.62,1899.94,45531.46,2990.89,86583.49,73.49,30.11,?,3.49
176,863.23,44966.09,1919.70,45672.10,2999.31,22263.49,53.49,7.81,3.49,3.49
177,858.05,44893.99,1923.12,45601.51,2972.55,39853.48,123.48,13.47,3.49,3.48
178,847.97,43667.37,1881.89,44326.49,2915.58,186103.45,93.45,64.92,3.48,3.45
179,848.08,44747.79,1851.41,45442.51,2948.80,97023.34,113.34,32.77,3.45,3.34
180,?,?,?,?,?,?,?,?,3.34,?
181,?,?,?,?,?,?,?,?,?,?
182,848.80,44769.00,1835.70,45461.06,2963.91,9533.36,43.36,3.30,?,3.36
183,853.37,45533.94,1831.78,46254.71,2981.48,1863.40,43.40,0.63,3.36,3.40
184,850.45,45184.98,1823.41,45899.36,2971.57,30933.32,33.32,10.31,3.40,3.32
185,855.94,45613.75,1818.75,46344.42,2988.19,3973.32,33.32,1.32,3.32,3.32
186,851.88,45110.89,1805.32,45805.34,2977.06,11243.32,43.32,3.75,3.32,3.32
187,?,?,?,?,?,?,?,?,3.32,?
188,?,?,?,?,?,?,?,?,?,?
189,849.30,44534.34,1768.95,45172.40,2948.16,2553.41,23.41,0.87,?,3.41
190,842.60,44342.23,1782.40,44969.23,2924.69,3003.41,23.41,1.02,3.41,3.41
191,844.03,45068.55,1817.53,45727.71,2962.09,1503.36,23.36,0.51,3.41,3.36
192,845.84,45712.72,1810.46,46390.36,2992.86,4223.44,43.44,1.42,3.36,3.44
193,849.99,46150.78,1837.14,46839.89,3017.66,69723.42,113.42,23.90,3.44,3.42
194,?,?,?,?,?,?,?,?,3.42,?
195,?,?,?,?,?,?,?,?,?,?
196,850.04,46218.05,1814.28,46922.43,3022.70,13833.40,33.40,4.71,?,3.40
197,847.84,46155.10,1823.37,46860.35,3017.11,36713.34,83.34,12.21,3.40,3.34
198,845.85,46287.08,1818.62,47003.76,3021.27,4523.34,33.34,1.51,3.34,3.34
199,845.70,46221.23,1819.97,46919.83,3023.16,11513.29,53.29,3.80,3.34,3.29
200,848.06,46399.74,1818.57,47120.88,3019.85,41813.29,83.29,13.65,3.29,3.29
201,?,?,?,?,?,?,?,?,3.29,?
202,?,?,?,?,?,?,?,?,?,?
203,849.27,46361.70,1824.40,47075.43,3021.70,10053.29,833.29,3.30,?,3.29
204,852.44,46714.43,1824.74,47454.90,3029.97,5103.27,623.27,1.67,3.29,3.27
205,858.02,46835.98,1835.56,47575.74,3050.63,124623.29,323.29,40.99,3.27,3.29
206,858.31,46713.02,1829.12,47446.69,3036.16,71373.37,723.37,23.66,3.29,3.37
207,858.83,46258.91,1830.71,46981.22,3015.00,36083.29,93.29,11.96,3.37,3.29
208,?,?,?,?,?,?,?,?,3.29,?
209,?,?,?,?,?,?,?,?,?,?
210,862.18,46480.62,1842.00,47214.30,3032.94,12833.38,83.38,4.19,?,3.38
211,870.15,46663.41,1839.88,47398.08,3038.42,47273.34,163.34,15.77,3.38,3.34
212,878.25,46925.65,1831.05,47676.43,3046.08,30753.27,113.27,10.08,3.34,3.27
213,881.30,47370.81,1808.90,48147.76,3060.17,20003.29,33.29,6.58,3.27,3.29
214,884.10,48325.33,1853.85,49133.14,3110.79,36013.32,43.32,11.96,3.29,3.32
215,?,?,?,?,?,?,?,?,3.32,?
216,?,?,?,?,?,?,?,?,?,?
217,891.59,48458.44,1867.91,49272.86,3127.41,19543.28,63.28,6.48,?,3.28
218,891.86,47942.81,1866.84,48742.34,3127.38,13483.34,73.34,4.48,3.28,3.34
219,898.91,48306.55,1881.25,49124.78,3168.23,171113.30,203.30,56.76,3.34,3.30
220,903.85,48862.88,1886.72,49700.18,3190.86,1018413.40,1063.40,352.37,3.30,3.40
221,909.96,49125.36,1893.84,49994.77,3206.86,226403.44,343.44,78.06,3.40,3.44
222,?,?,?,?,?,?,?,?,3.44,?
223,?,?,?,?,?,?,?,?,?,?
224,918.93,49580.16,1919.56,50476.37,3225.79,282103.46,313.46,97.94,?,3.46
225,922.16,49747.66,1936.51,50646.05,3233.22,89913.75,263.75,31.96,3.46,3.75
226,928.58,50223.95,1962.38,51152.95,3271.49,227743.90,513.90,85.85,3.75,3.90
227,?,?,?,?,?,?,?,?,3.90,?
228,928.83,49976.48,1966.79,50906.11,3253.28,79583.87,193.87,30.06,?,3.87
229,?,?,?,?,?,?,?,?,3.87,?
230,?,?,?,?,?,?,?,?,?,?
231,919.57,49772.46,1945.70,50713.14,3237.31,184093.68,293.68,69.27,?,3.68
232,914.58,49162.16,1917.73,50077.30,3210.57,186163.74,283.74,69.17,3.68,3.74
233,920.30,49128.05,1916.46,50032.45,3221.87,784073.90,663.90,301.02,3.74,3.90
234,931.73,49846.48,1919.07,50780.47,3260.69,802513.75,893.75,311.86,3.90,3.75
235,930.27,49895.10,1931.18,50836.47,3260.35,463283.81,403.81,177.23,3.75,3.81
236,?,?,?,?,?,?,?,?,3.81,?
237,?,?,?,?,?,?,?,?,?,?
238,927.73,49818.48,1930.40,50756.86,3255.45,309353.84,213.84,117.74,?,3.84
239,921.40,48833.58,1906.94,49731.02,3197.48,205493.80,173.80,77.54,3.84,3.80
240,919.00,48537.65,1893.65,49421.50,3183.87,101293.80,173.80,38.08,3.80,3.80
241,924.88,48676.45,1898.85,49569.11,3204.20,158583.80,213.80,59.38,3.80,3.80
242,925.91,48871.98,1888.37,49771.98,3196.27,44303.81,83.81,16.40,3.80,3.81
243,?,?,?,?,?,?,?,?,3.81,?
244,?,?,?,?,?,?,?,?,?,?
245,929.89,49187.22,1867.21,50099.55,3230.20,76793.80,223.80,28.21,?,3.80
246,926.93,48968.87,1863.87,49861.54,3226.75,49953.65,153.65,18.95,3.80,3.65
247,918.91,47919.09,1824.69,48781.63,3174.71,257523.37,403.37,91.16,3.65,3.37
248,890.19,45830.66,1761.23,46598.42,3061.25,122943.17,383.17,39.84,3.37,3.17
249,902.70,46717.04,1820.13,47514.09,3142.61,158623.37,273.37,52.66,3.17,3.37
250,?,?,?,?,?,?,?,?,3.37,?
251,?,?,?,?,?,?,?,?,?,?
252,916.76,47808.90,1848.42,48651.54,3199.68,131693.50,193.50,45.27,?,3.50
253,931.39,48961.51,1921.50,49839.90,3256.85,78943.60,153.60,28.07,3.50,3.60
254,934.25,49437.02,1935.28,50312.63,3285.29,90733.51,153.51,31.92,3.60,3.51
255,943.52,49771.55,1981.13,50644.38,3303.55,55173.45,103.45,19.58,3.51,3.45
256,948.06,49348.61,1986.17,50196.31,3285.49,80783.41,183.41,27.72,3.45,3.41
257,?,?,?,?,?,?,?,?,3.41,?
258,?,?,?,?,?,?,?,?,?,?
259,956.00,48917.85,1997.16,49741.35,3260.05,134803.45,203.45,47.11,?,3.45
260,960.97,49434.46,1994.79,50258.11,3286.61,113923.55,243.55,39.26,3.45,3.55
261,957.28,49413.33,1985.11,50227.43,3277.41,30553.59,103.59,10.89,3.55,3.59
262,963.32,50300.53,2000.89,51171.25,3316.59,415003.85,453.85,154.97,3.59,3.85
263,962.49,50308.19,2005.00,51202.75,3316.08,92293.85,213.85,35.14,3.85,3.85
264,?,?,?,?,?,?,?,?,3.85,?
265,?,?,?,?,?,?,?,?,?,?
266,959.46,49955.87,1988.08,50869.00,3291.57,57803.75,93.75,21.80,?,3.75
267,957.44,49979.47,1972.58,50887.67,3275.67,75523.75,73.75,28.63,3.75,3.75
268,961.02,50301.69,1979.81,51221.45,3299.72,10053.74,33.74,3.76,3.75,3.74
269,969.92,50936.34,1986.14,51846.54,3336.44,34183.80,113.80,12.92,3.74,3.80
270,977.10,50819.81,1999.08,51704.53,3352.18,92183.71,153.71,34.40,3.80,3.71
271,?,?,?,?,?,?,?,?,3.71,?
272,?,?,?,?,?,?,?,?,?,?
273,983.39,50301.85,2010.06,51191.50,3349.29,52873.72,53.72,20.06,?,3.72
274,984.17,50782.48,2007.69,51691.24,3351.68,271334.05,494.05,108.10,3.72,4.05
275,987.01,50803.40,2016.99,51709.58,3364.40,838004.30,994.30,355.12,4.05,4.30
276,988.62,50982.03,2073.65,51911.61,3383.62,490354.41,544.41,213.56,4.30,4.41
277,992.25,50601.24,2097.98,51511.63,3381.52,365694.29,614.29,156.66,4.41,4.29
278,?,?,?,?,?,?,?,?,4.29,?
279,?,?,?,?,?,?,?,?,?,?
280,995.75,50338.71,2120.60,51239.47,3383.60,188474.33,194.33,81.11,?,4.33
281,993.38,50137.88,2131.10,51021.26,3368.14,334754.30,224.30,143.35,4.33,4.30
282,996.97,50335.02,2126.57,51215.99,3379.96,113444.27,144.27,47.97,4.30,4.27
283,1011.15,51806.83,2150.38,52744.48,3454.41,247824.38,474.38,105.35,4.27,4.38
284,1024.81,52230.47,2175.63,53193.87,3477.04,116094.40,244.40,51.24,4.38,4.40
285,?,?,?,?,?,?,?,?,4.40,?
286,?,?,?,?,?,?,?,?,?,?
287,1029.64,52520.91,2196.86,53498.97,3508.85,975054.79,1084.79,460.44,?,4.79
288,1039.64,52590.73,2249.42,53588.87,3544.07,776324.95,874.95,384.82,4.79,4.95
289,1036.86,52861.41,2267.93,53918.41,3548.14,373754.99,514.99,184.54,4.95,4.99
290,1049.92,52573.59,2280.53,53571.90,3572.96,295774.98,384.98,147.70,4.99,4.98
291,1051.86,52587.24,2320.78,53572.92,3535.97,132964.75,304.75,62.74,4.98,4.75
292,?,?,?,?,?,?,?,?,4.75,?
293,?,?,?,?,?,?,?,?,?,?
294,1066.25,53853.55,2342.90,54903.39,3606.06,177044.85,194.85,87.18,?,4.85
295,1078.51,53781.81,2351.77,54818.06,3615.60,637995.04,535.04,316.64,4.85,5.04
296,1074.66,53389.74,2357.93,54433.41,3596.10,65865.04,155.04,32.98,5.04,5.04
297,1083.34,53994.46,2411.97,55063.75,3637.76,558245.24,795.24,288.48,5.04,5.24
298,1095.80,53887.13,2452.72,55023.42,3651.19,433405.19,725.19,227.06,5.24,5.19
299,?,?,?,?,?,?,?,?,5.19,?
300,?,?,?,?,?,?,?,?,?,?
301,1105.65,54180.04,2458.33,55362.19,3660.45,479445.19,805.19,250.08,?,5.19
302,1114.63,54536.95,2476.37,55688.45,3688.57,307915.25,705.25,162.40,5.19,5.25
303,1107.62,54095.32,2472.94,55240.01,3660.80,401545.18,495.18,211.28,5.25,5.18
304,1109.36,53607.86,2475.98,54734.18,3628.73,169545.26,445.26,88.87,5.18,5.26
305,?,?,?,?,?,?,?,?,5.26,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,1108.16,53989.37,2482.39,55121.60,3668.56,39010,73,206.68,?,5.30
309,1101.37,53504.47,2450.55,54600.05,3645.18,35743,89,187.30,5.30,5.10
310,1106.35,53924.01,2477.66,55035.36,3650.27,19923,48,101.01,5.10,5.00
340,991.5027484429278,45857.110734846676,2077.6816212987255,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,1011.5865587108091,46189.882480874876,2130.4556810728736,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,1031.6703689786905,46522.654226903076,2183.229740847022,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,1091.9217997823343,47520.969464987684,2341.551920169468,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,1212.4246613896223,49517.5999411569,2658.1962788143587,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
