%310
@RELATION PLFORTE00012
@ATTRIBUTE day NUMERIC 
@ATTRIBUTE sWIG80 NUMERIC 
@ATTRIBUTE WIGdiv NUMERIC 
@ATTRIBUTE WIG NUMERIC 
@ATTRIBUTE WIG-Poland NUMERIC 
@ATTRIBUTE InvestorMS NUMERIC 
@ATTRIBUTE gain NUMERIC 
@ATTRIBUTE transactions NUMERIC 
@ATTRIBUTE gainValue NUMERIC 
@ATTRIBUTE before NUMERIC 
@ATTRIBUTE price NUMERIC 
@DATA 
94,10817.23,976.20,44623.89,44980.62,2766.19,137216.34,716.34,22.39,16.37,16.34
95,10803.99,975.85,44597.66,44960.02,2760.91,58216.34,916.34,9.45,16.34,16.34
96,?,?,?,?,?,?,?,?,16.34,?
97,?,?,?,?,?,?,?,?,?,?
98,10819.93,975.73,44590.97,44963.96,2764.28,195516.15,1116.15,31.56,?,16.15
99,10820.89,975.68,44725.03,45096.35,2767.26,374316.00,1716.00,59.66,16.15,16.00
100,10845.27,979.74,45091.63,45495.34,2780.21,229516.15,1016.15,37.06,16.00,16.15
101,10908.65,994.45,45688.48,46131.66,2794.43,2472716.05,1916.05,391.43,16.15,16.05
102,10807.45,991.42,45525.92,45960.10,2783.53,3015.75,315.75,0.48,16.05,15.75
103,?,?,?,?,?,?,?,?,15.75,?
104,?,?,?,?,?,?,?,?,?,?
105,10663.67,976.98,44724.14,45167.65,2754.91,3015.79,215.79,0.47,?,15.79
106,?,?,?,?,?,?,?,?,15.79,?
107,10431.02,961.16,43916.24,44404.81,2705.88,445615.74,7715.74,69.35,?,15.74
108,10415.53,947.88,43364.70,43850.06,2695.55,284515.79,1615.79,44.50,15.74,15.79
109,10373.60,953.25,43447.75,43993.98,2685.57,1199415.80,2515.80,184.00,15.79,15.80
110,?,?,?,?,?,?,?,?,15.80,?
111,?,?,?,?,?,?,?,?,?,?
112,10335.77,957.00,43360.30,43892.82,2660.28,826315.80,3015.80,127.84,?,15.80
113,10282.22,956.98,43159.57,43707.88,2624.40,119415.17,815.17,18.52,15.80,15.17
114,10264.95,956.07,43356.73,43908.95,2636.70,598615.60,3015.60,91.26,15.17,15.60
115,10327.20,957.91,43482.18,44027.03,2658.57,100415.60,915.60,15.58,15.60,15.60
116,10407.26,957.94,43665.21,44226.06,2669.93,168416.00,1116.00,26.69,15.60,16.00
117,?,?,?,?,?,?,?,?,16.00,?
118,?,?,?,?,?,?,?,?,?,?
119,10465.41,960.13,43882.16,44420.22,2685.14,50816.07,816.07,8.19,?,16.07
120,10511.46,967.66,44162.18,44653.34,2704.84,37416.06,1116.06,6.05,16.07,16.06
121,?,?,?,?,?,?,?,?,16.06,?
122,10554.34,969.80,43991.51,44466.89,2695.22,26916.05,716.05,4.34,?,16.05
123,?,?,?,?,?,?,?,?,16.05,?
124,?,?,?,?,?,?,?,?,?,?
125,?,?,?,?,?,?,?,?,?,?
126,10605.72,985.04,44541.73,45060.80,2714.72,199316.05,1016.05,31.93,?,16.05
127,10618.63,983.62,44742.22,45244.29,2733.96,253816.30,1416.30,41.16,16.05,16.30
128,10692.81,989.70,45117.94,45647.76,2752.14,650016.39,1816.39,105.60,16.30,16.39
129,10714.80,982.95,44943.16,45475.08,2760.20,394716.30,1116.30,64.00,16.39,16.30
130,10758.03,983.43,44895.35,45408.06,2769.85,2353216.30,4416.30,383.40,16.30,16.30
131,?,?,?,?,?,?,?,?,16.30,?
132,?,?,?,?,?,?,?,?,?,?
133,10762.74,990.06,45207.84,45746.01,2790.62,3832116.40,7816.40,631.28,?,16.40
134,10819.27,1004.51,45771.11,46336.62,2822.41,305816.47,1616.47,50.39,16.40,16.47
135,10913.18,1009.60,46102.42,46676.61,2848.38,11674018.17,12118.17,1941.64,16.47,18.17
136,10976.80,1005.91,45992.03,46581.16,2871.70,1856018.50,6718.50,341.82,18.17,18.50
137,10991.63,1003.88,46078.68,46646.58,2885.19,2891318.50,4618.50,535.70,18.50,18.50
138,?,?,?,?,?,?,?,?,18.50,?
139,?,?,?,?,?,?,?,?,?,?
140,11070.23,999.39,46041.35,46615.31,2921.95,769918.70,4118.70,143.56,?,18.70
141,11089.17,996.01,45851.80,46439.10,2893.12,3086818.70,5918.70,578.35,18.70,18.70
142,11082.19,995.72,45933.66,46529.96,2912.70,23764718.71,4118.71,4445.48,18.70,18.71
143,11050.12,990.26,45687.76,46311.26,2894.53,3858118.90,6318.90,718.87,18.71,18.90
144,11130.47,999.44,46145.44,46783.61,2929.62,5263919.80,6419.80,997.24,18.90,19.80
145,?,?,?,?,?,?,?,?,19.80,?
146,?,?,?,?,?,?,?,?,?,?
147,11329.88,1021.35,47277.10,47957.54,2976.83,9395020.20,7420.20,1891.27,?,20.20
148,11439.53,1028.33,47579.87,48258.02,2997.81,2193820.19,5220.19,443.48,20.20,20.19
149,11434.08,1032.73,47476.64,48138.07,3000.58,297920.15,2620.15,59.87,20.19,20.15
150,?,?,?,?,?,?,?,?,20.15,?
151,11518.87,1043.83,47806.34,48503.87,2994.25,2479420.24,3720.24,497.62,?,20.24
152,?,?,?,?,?,?,?,?,20.24,?
153,?,?,?,?,?,?,?,?,?,?
154,11428.58,1025.46,47175.79,47868.36,2970.24,248920.50,2020.50,50.56,?,20.50
155,11527.78,1028.91,47620.68,48323.88,2998.79,3664720.70,3020.70,751.24,20.50,20.70
156,11566.33,1031.84,47805.94,48513.29,3026.87,1375120.70,6220.70,282.47,20.70,20.70
157,11598.90,1025.43,47573.66,48259.19,3020.15,4444021.00,14821.00,928.57,20.70,21.00
158,11721.20,1036.26,48209.65,48918.37,3044.38,13046621.10,2521.10,2739.80,21.00,21.10
159,?,?,?,?,?,?,?,?,21.10,?
160,?,?,?,?,?,?,?,?,?,?
161,11855.82,1043.13,48495.01,49207.65,3065.91,786321.00,2821.00,165.22,?,21.00
162,11906.69,1038.53,48324.52,49050.96,3074.89,5856921.30,3121.30,1239.48,21.00,21.30
163,12044.12,1039.02,48383.93,49098.70,3098.83,596321.30,3421.30,127.27,21.30,21.30
164,11997.09,1039.63,48152.82,48890.47,3089.32,4779222.69,12822.69,1039.46,21.30,22.69
165,11980.74,1041.54,48273.42,49057.66,3092.65,2113523.40,17923.40,497.11,22.69,23.40
166,?,?,?,?,?,?,?,?,23.40,?
167,?,?,?,?,?,?,?,?,?,?
168,11950.70,1038.28,48131.61,48917.56,3100.24,1172023.43,5923.43,278.75,?,23.43
169,12001.25,1038.59,48119.72,48891.04,3120.39,990722.35,6822.35,229.57,23.43,22.35
170,11995.61,1034.52,47743.10,48509.84,3122.21,2513522.00,12422.00,557.38,22.35,22.00
171,11755.38,998.13,45870.00,46587.68,3038.18,2080022.36,7922.36,459.24,22.00,22.36
172,11698.05,976.71,44732.92,45456.77,3001.68,167022.60,2422.60,37.15,22.36,22.60
173,?,?,?,?,?,?,?,?,22.60,?
174,?,?,?,?,?,?,?,?,?,?
175,11694.70,975.16,44824.62,45531.46,2990.89,1673122.23,2622.23,373.59,?,22.23
176,11846.22,979.40,44966.09,45672.10,2999.31,287722.38,2622.38,64.42,22.23,22.38
177,11772.39,972.28,44893.99,45601.51,2972.55,309322.50,2622.50,69.44,22.38,22.50
178,11665.86,940.51,43667.37,44326.49,2915.58,418922.10,2522.10,94.21,22.50,22.10
179,11716.43,962.64,44747.79,45442.51,2948.80,1696322.10,4622.10,372.55,22.10,22.10
180,?,?,?,?,?,?,?,?,22.10,?
181,?,?,?,?,?,?,?,?,?,?
182,11756.83,960.62,44769.00,45461.06,2963.91,377922.49,2722.49,84.47,?,22.49
183,11805.57,976.14,45533.94,46254.71,2981.48,1879022.20,3022.20,413.64,22.49,22.20
184,11736.24,975.88,45184.98,45899.36,2971.57,402922.17,3622.17,89.35,22.20,22.17
185,11820.50,982.38,45613.75,46344.42,2988.19,161122.10,2922.10,35.92,22.17,22.10
186,11822.63,971.06,45110.89,45805.34,2977.06,261122.20,2822.20,58.76,22.10,22.20
187,?,?,?,?,?,?,?,?,22.20,?
188,?,?,?,?,?,?,?,?,?,?
189,11711.98,960.34,44534.34,45172.40,2948.16,3904922.29,2522.29,863.39,?,22.29
190,11610.73,955.08,44342.23,44969.23,2924.69,4153022.28,3022.28,918.06,22.29,22.28
191,11643.94,971.81,45068.55,45727.71,2962.09,427822.16,2722.16,94.70,22.28,22.16
192,11739.32,986.53,45712.72,46390.36,2992.86,202422.50,2522.50,45.17,22.16,22.50
193,11784.60,996.18,46150.78,46839.89,3017.66,465822.55,2122.55,104.97,22.50,22.55
194,?,?,?,?,?,?,?,?,22.55,?
195,?,?,?,?,?,?,?,?,?,?
196,11770.78,997.90,46218.05,46922.43,3022.70,364022.39,3222.39,81.90,?,22.39
197,11753.20,997.68,46155.10,46860.35,3017.11,948322.30,1822.30,211.66,22.39,22.30
198,11768.81,1002.01,46287.08,47003.76,3021.27,828822.50,2222.50,185.45,22.30,22.50
199,11813.42,999.65,46221.23,46919.83,3023.16,13968623.47,8523.47,3160.72,22.50,23.47
200,11837.95,1004.40,46399.74,47120.88,3019.85,1010722.50,9222.50,231.04,23.47,22.50
201,?,?,?,?,?,?,?,?,22.50,?
202,?,?,?,?,?,?,?,?,?,?
203,11864.19,1008.29,46361.70,47075.43,3021.70,196222.65,1522.65,43.86,?,22.65
204,11905.16,1013.36,46714.43,47454.90,3029.97,1909723.20,3123.20,438.72,22.65,23.20
205,11975.99,1013.85,46835.98,47575.74,3050.63,124423.39,1523.39,29.10,23.20,23.39
206,11939.68,1009.47,46713.02,47446.69,3036.16,83023.00,1323.00,19.25,23.39,23.00
207,11930.54,999.82,46258.91,46981.22,3015.00,155323.30,1323.30,35.63,23.00,23.30
208,?,?,?,?,?,?,?,?,23.30,?
209,?,?,?,?,?,?,?,?,?,?
210,11917.93,1005.01,46480.62,47214.30,3032.94,1581424.40,7524.40,373.36,?,24.40
211,11914.45,1006.09,46663.41,47398.08,3038.42,1042624.88,10624.88,260.89,24.40,24.88
212,11934.08,1008.66,46925.65,47676.43,3046.08,386024.75,4424.75,96.17,24.88,24.75
213,12025.60,1020.15,47370.81,48147.76,3060.17,1862724.74,4324.74,460.12,24.75,24.74
214,12096.51,1042.34,48325.33,49133.14,3110.79,844224.74,3824.74,210.39,24.74,24.74
215,?,?,?,?,?,?,?,?,24.74,?
216,?,?,?,?,?,?,?,?,?,?
217,12181.61,1046.18,48458.44,49272.86,3127.41,540724.87,2724.87,133.43,?,24.87
218,12213.07,1029.49,47942.81,48742.34,3127.38,594124.74,2224.74,146.89,24.87,24.74
219,12294.72,1032.76,48306.55,49124.78,3168.23,758024.81,6624.81,183.56,24.74,24.81
220,12425.78,1043.81,48862.88,49700.18,3190.86,2141624.31,5924.31,524.27,24.81,24.31
221,12524.35,1049.50,49125.36,49994.77,3206.86,11976425.00,4325.00,2946.32,24.31,25.00
222,?,?,?,?,?,?,?,?,25.00,?
223,?,?,?,?,?,?,?,?,?,?
224,12613.68,1065.87,49580.16,50476.37,3225.79,17442025.42,5325.42,4360.71,?,25.42
225,12783.95,1067.80,49747.66,50646.05,3233.22,724927.00,7927.00,192.13,25.42,27.00
226,12961.14,1077.48,50223.95,51152.95,3271.49,1475327.80,4927.80,406.81,27.00,27.80
227,?,?,?,?,?,?,?,?,27.80,?
228,12933.31,1070.04,49976.48,50906.11,3253.28,509227.25,5327.25,138.22,?,27.25
229,?,?,?,?,?,?,?,?,27.25,?
230,?,?,?,?,?,?,?,?,?,?
231,12877.73,1068.34,49772.46,50713.14,3237.31,4573327.19,3327.19,1235.13,?,27.19
232,12831.52,1058.51,49162.16,50077.30,3210.57,3530827.00,7027.00,948.20,27.19,27.00
233,12826.21,1059.12,49128.05,50032.45,3221.87,414926.98,1426.98,111.79,27.00,26.98
234,12985.38,1076.61,49846.48,50780.47,3260.69,183626.67,2926.67,49.51,26.98,26.67
235,13050.37,1075.72,49895.10,50836.47,3260.35,192527.00,1927.00,51.59,26.67,27.00
236,?,?,?,?,?,?,?,?,27.00,?
237,?,?,?,?,?,?,?,?,?,?
238,13056.86,1073.76,49818.48,50756.86,3255.45,3112827.00,5127.00,838.21,?,27.00
239,12781.02,1056.82,48833.58,49731.02,3197.48,282526.20,2926.20,74.40,27.00,26.20
240,12706.26,1057.65,48537.65,49421.50,3183.87,3658325.54,5725.54,926.68,26.20,25.54
241,12801.41,1059.09,48676.45,49569.11,3204.20,434025.80,4325.80,110.69,25.54,25.80
242,12801.04,1066.99,48871.98,49771.98,3196.27,4384327.50,10327.50,1196.62,25.80,27.50
243,?,?,?,?,?,?,?,?,27.50,?
244,?,?,?,?,?,?,?,?,?,?
245,12870.44,1072.50,49187.22,50099.55,3230.20,2155128.01,7728.01,598.86,?,28.01
246,12843.19,1068.28,48968.87,49861.54,3226.75,357927.95,4027.95,101.58,28.01,27.95
247,12637.81,1050.12,47919.09,48781.63,3174.71,535628.19,5928.19,148.78,27.95,28.19
248,12178.22,1001.99,45830.66,46598.42,3061.25,3645228.50,11828.50,1008.76,28.19,28.50
249,12457.22,1022.64,46717.04,47514.09,3142.61,1973428.90,6728.90,563.08,28.50,28.90
250,?,?,?,?,?,?,?,?,28.90,?
251,?,?,?,?,?,?,?,?,?,?
252,12726.39,1046.43,47808.90,48651.54,3199.68,49702130.60,13930.60,14475.99,?,30.60
253,12962.91,1073.73,48961.51,49839.90,3256.85,4099133.50,16733.50,1359.20,30.60,33.50
254,12983.95,1082.59,49437.02,50312.63,3285.29,1416533.55,10033.55,478.32,33.50,33.55
255,13011.41,1091.91,49771.55,50644.38,3303.55,732033.40,5933.40,244.97,33.55,33.40
256,12998.59,1085.54,49348.61,50196.31,3285.49,41700634.00,7834.00,13766.78,33.40,34.00
257,?,?,?,?,?,?,?,?,34.00,?
258,?,?,?,?,?,?,?,?,?,?
259,13003.37,1075.00,48917.85,49741.35,3260.05,1196433.74,10033.74,419.63,?,33.74
260,13085.22,1083.52,49434.46,50258.11,3286.61,266233.44,3933.44,89.99,33.74,33.44
261,13049.76,1082.59,49413.33,50227.43,3277.41,1313832.04,11232.04,424.50,33.44,32.04
262,13124.47,1101.90,50300.53,51171.25,3316.59,631031.95,7431.95,204.61,32.04,31.95
263,13140.38,1102.87,50308.19,51202.75,3316.08,392131.51,5831.51,124.27,31.95,31.51
264,?,?,?,?,?,?,?,?,31.51,?
265,?,?,?,?,?,?,?,?,?,?
266,13089.15,1092.34,49955.87,50869.00,3291.57,377431.74,3731.74,119.87,?,31.74
267,13131.43,1090.75,49979.47,50887.67,3275.67,590331.74,6031.74,189.56,31.74,31.74
268,13114.91,1100.93,50301.69,51221.45,3299.72,585531.07,6631.07,182.48,31.74,31.07
269,13233.88,1114.22,50936.34,51846.54,3336.44,4620929.90,26129.90,1380.21,31.07,29.90
270,13346.97,1114.37,50819.81,51704.53,3352.18,6987429.90,13729.90,2085.84,29.90,29.90
271,?,?,?,?,?,?,?,?,29.90,?
272,?,?,?,?,?,?,?,?,?,?
273,13314.68,1101.87,50301.85,51191.50,3349.29,1866529.50,8529.50,554.19,?,29.50
274,13338.19,1107.49,50782.48,51691.24,3351.68,1564229.75,4929.75,465.89,29.50,29.75
275,13386.01,1106.60,50803.40,51709.58,3364.40,2679829.98,13329.98,801.49,29.75,29.98
276,13476.11,1106.08,50982.03,51911.61,3383.62,5066029.81,31129.81,1549.31,29.98,29.81
277,13513.64,1100.03,50601.24,51511.63,3381.52,698129.98,6529.98,208.92,29.81,29.98
278,?,?,?,?,?,?,?,?,29.98,?
279,?,?,?,?,?,?,?,?,?,?
280,13477.58,1099.18,50338.71,51239.47,3383.60,2105529.80,4529.80,627.85,?,29.80
281,13399.64,1094.43,50137.88,51021.26,3368.14,402229.53,3329.53,119.03,29.80,29.53
282,13361.98,1099.62,50335.02,51215.99,3379.96,2453029.80,17529.80,710.57,29.53,29.80
283,13589.27,1133.79,51806.83,52744.48,3454.41,59849530.20,17130.20,17955.48,29.80,30.20
284,13638.56,1145.75,52230.47,53193.87,3477.04,7195030.50,10530.50,2177.25,30.20,30.50
285,?,?,?,?,?,?,?,?,30.50,?
286,?,?,?,?,?,?,?,?,?,?
287,13701.85,1149.36,52520.91,53498.97,3508.85,1001530.98,4130.98,310.20,?,30.98
288,13824.94,1155.55,52590.73,53588.87,3544.07,3001831.98,10331.98,953.42,30.98,31.98
289,13886.79,1157.21,52861.41,53918.41,3548.14,1706531.98,10531.98,543.75,31.98,31.98
290,14155.74,1145.47,52573.59,53571.90,3572.96,2451332.10,10032.10,786.53,31.98,32.10
291,14253.72,1149.25,52587.24,53572.92,3535.97,2367931.99,9831.99,753.37,32.10,31.99
292,?,?,?,?,?,?,?,?,31.99,?
293,?,?,?,?,?,?,?,?,?,?
294,14459.56,1183.23,53853.55,54903.39,3606.06,17940834.60,49534.60,6214.66,?,34.60
295,14512.68,1179.93,53781.81,54818.06,3615.60,4434834.49,19834.49,1530.37,34.60,34.49
296,14327.32,1168.29,53389.74,54433.41,3596.10,1086634.05,9934.05,373.82,34.49,34.05
297,14572.10,1183.43,53994.46,55063.75,3637.76,4873633.70,14633.70,1649.49,34.05,33.70
298,14753.57,1179.30,53887.13,55023.42,3651.19,20387033.48,13133.48,6813.58,33.70,33.48
299,?,?,?,?,?,?,?,?,33.48,?
300,?,?,?,?,?,?,?,?,?,?
301,14896.01,1192.58,54180.04,55362.19,3660.45,1848833.15,10933.15,617.05,?,33.15
302,14994.44,1198.39,54536.95,55688.45,3688.57,10736333.40,19533.40,3586.01,33.15,33.40
303,14942.82,1190.55,54095.32,55240.01,3660.80,2312733.20,19533.20,770.38,33.40,33.20
304,14928.63,1179.94,53607.86,54734.18,3628.73,15006333.30,13833.30,4869.90,33.20,33.30
305,?,?,?,?,?,?,?,?,33.30,?
306,?,?,?,?,?,?,?,?,?,?
307,?,?,?,?,?,?,?,?,?,?
308,15023.33,1187.46,53989.37,55121.60,3668.56,51962,319,1729.85,?,33.01
309,14877.29,1170.73,53504.47,54600.05,3645.18,14151,126,468.70,33.01,33.01
310,14860.69,1181.53,53924.01,55035.36,3650.27,24331,88,795.47,33.01,32.85
340,13476.564027366672,940.5391915423164,45857.110734846676,47106.0108522239,3215.763816454578,?,?,?,?,?,? 
370,13789.514663168062,941.0590531479316,46189.882480874876,47398.32393415799,3267.20146029432,?,?,?,?,?,? 
400,14102.465298969453,941.578914753547,46522.654226903076,47690.63701609208,3318.639104134063,?,?,?,?,?,? 
490,15041.317206373624,943.1384995703929,47520.969464987684,48567.57626189435,3472.9520356532903,?,?,?,?,?,? 
670,16919.02102118197,946.2576692040852,49517.5999411569,50321.45475349891,3781.5778986917467,?,?,?,?,?,? 
